日期,index_code,open,high,low,close,volume,amount
2014-01-02,801010,1887.5,1913.16,1882.32,1910.49,3.8475527,42.0008621682
2014-01-03,801010,1904.09,1907.1,1885.36,1896.49,4.4061084,47.517627510299995
2014-01-06,801010,1887.19,1887.79,1817.59,1818.07,4.5415902,47.0545968212
2014-01-07,801010,1807.54,1827.04,1801.41,1818.74,3.69666825,39.4359208071
2014-01-08,801010,1818.16,1839.61,1813.95,1818.81,3.5710814,37.321473653299996
2014-01-09,801010,1814.79,1830.2,1790.79,1792.05,3.84666406,38.9948449594
2014-01-10,801010,1782.84,1787.58,1754.84,1758.93,3.46167658,33.618822977600004
2014-01-13,801010,1760.95,1778.06,1744.98,1756.98,2.86778804,28.065957471999997
2014-01-14,801010,1761.24,1801.21,1742.65,1790.35,3.43196096,33.1762735405
2014-01-15,801010,1788.53,1812.76,1779.23,1812.76,4.13468599,38.1803400819
2014-01-16,801010,1810.39,1817.64,1802.43,1803.3,3.43838416,34.1662429422
2014-01-17,801010,1799.59,1799.93,1755.4,1755.43,2.92812193,30.3668275232
2014-01-20,801010,1774.33,1784.81,1732.36,1741.01,3.7867919,38.062745303
2014-01-21,801010,1738.58,1758.06,1737.55,1750.53,3.20109126,31.4257088962
2014-01-22,801010,1749.78,1795.14,1747.21,1792.5,4.75861446,44.474146353
2014-01-23,801010,1789.52,1797.9,1787.48,1790.19,4.34079081,41.623767783699996
2014-01-24,801010,1789.74,1807.69,1788.25,1806.24,4.71192608,46.53039474
2014-01-27,801010,1799.75,1800.05,1782.84,1788.67,4.55223731,43.696167181499995
2014-01-28,801010,1776.8,1783.74,1753.66,1767.12,3.95901189,37.159880771
2014-01-29,801010,1763.23,1767.59,1755.96,1760.26,3.99249445,37.1060512123
2014-01-30,801010,1760.08,1762.09,1738.34,1740.38,2.85814788,27.6532433777
2014-02-07,801010,1735.35,1775.12,1730.02,1775.12,3.18121842,32.3448909447
2014-02-10,801010,1777.36,1818.45,1777.36,1818.39,5.63636312,55.4614767445
2014-02-11,801010,1818.86,1834.45,1809.08,1828.49,6.02298878,61.6396364828
2014-02-12,801010,1830.46,1884.49,1821.01,1884.49,8.63861892,86.2510798964
2014-02-13,801010,1877.51,1881.74,1843.51,1844.35,7.28812762,72.619684818
2014-02-14,801010,1843.28,1871.92,1843.28,1871.8,5.82603212,58.2865871841
2014-02-17,801010,1879.52,1889.58,1870.16,1889.58,6.67315468,70.3563888524
2014-02-18,801010,1891.72,1905.32,1874.4,1881.47,7.57808777,80.6771678312
2014-02-19,801010,1875.27,1888.36,1861.6,1885.11,7.01012398,71.9849345025
2014-02-20,801010,1883.92,1893.02,1850.64,1866.88,7.28160822,72.4211319472
2014-02-21,801010,1859.98,1868.36,1837.66,1854.37,5.63441866,54.2849701029
2014-02-24,801010,1850.24,1850.26,1811.09,1842.11,5.83859754,57.887377244300005
2014-02-25,801010,1839.88,1848.6,1745.86,1757.45,6.49633905,64.6903625154
2014-02-26,801010,1749.52,1760.32,1719.17,1760.32,4.80715534,45.9337525822
