日期,index_code,open,high,low,close,volume,amount
2014-02-21,801750,2819.89,2880.18,2816.2,2851.45,8.43967018,166.9613104744
2014-02-24,801750,2839.54,2890.71,2817.78,2890.59,8.60390175,182.1498752003
2014-02-25,801750,2903.82,2948.65,2751.18,2779.35,15.40899155,314.3370303129
2014-02-26,801750,2743.0,2783.95,2675.43,2783.58,10.18010136,199.33025409060002
2014-02-27,801750,2798.07,2855.47,2747.24,2752.81,10.62811136,217.3369050673
2014-02-28,801750,2784.05,2793.8,2713.16,2783.94,10.00669678,204.041073373
2014-03-03,801750,2808.5,2856.98,2802.36,2856.98,9.67772062,194.3953804477
2014-03-04,801750,2839.89,2846.03,2788.18,2825.4,8.84042736,175.0823579342
2014-03-05,801750,2831.32,2840.71,2811.65,2823.72,7.77837314,149.6554814818
2014-03-06,801750,2815.65,2817.18,2761.35,2800.77,7.57561148,156.7134965328
2014-03-07,801750,2797.72,2807.37,2758.59,2771.2,7.07916723,140.4807961181
2014-03-10,801750,2754.41,2754.48,2663.36,2669.61,7.75184659,143.7242465702
2014-03-11,801750,2656.02,2682.64,2617.96,2646.34,7.17293718,137.6059000825
2014-03-12,801750,2636.26,2658.86,2568.47,2612.87,6.34665082,123.9432016064
2014-03-13,801750,2610.98,2665.7,2610.74,2665.39,5.51764158,110.3513320058
2014-03-14,801750,2652.22,2690.7,2644.55,2668.88,5.95333538,122.3511040523
2014-03-17,801750,2667.63,2734.47,2662.88,2734.47,6.70726131,134.6478116715
2014-03-18,801750,2738.19,2786.92,2738.1,2765.51,7.80684393,165.00958497690002
2014-03-19,801750,2760.25,2760.86,2715.39,2739.35,6.6776766,134.667271214
2014-03-20,801750,2731.72,2748.41,2640.66,2640.66,7.48788954,141.3091155561
2014-03-21,801750,2621.72,2695.26,2580.83,2687.57,7.08273611,133.5002311195
2014-03-24,801750,2681.69,2683.5,2640.93,2648.49,6.26216499,120.66040848739999
2014-03-25,801750,2637.11,2662.2,2621.08,2640.58,6.06479957,108.4362265702
2014-03-26,801750,2640.12,2667.5,2639.51,2659.75,5.55157497,105.70934327
2014-03-27,801750,2654.06,2655.07,2584.03,2584.03,6.39159681,119.8455305772
2014-03-28,801750,2571.21,2574.05,2492.01,2500.49,6.6104419,114.8459252424
2014-03-31,801750,2499.84,2516.19,2476.09,2498.5,4.87960772,86.3535356352
2014-04-01,801750,2494.15,2552.73,2493.58,2552.19,4.12419227,75.56274273359999
2014-04-02,801750,2552.05,2559.02,2502.03,2518.21,4.21860022,80.0200981296
2014-04-03,801750,2519.73,2562.67,2518.03,2531.88,4.52862396,83.3630145313
2014-04-04,801750,2524.71,2571.75,2518.2,2571.33,4.58240749,76.7541912386
2014-04-08,801750,2560.5,2589.49,2549.25,2586.73,4.7795457,82.5293219332
2014-04-09,801750,2602.78,2634.97,2602.21,2631.24,5.2696371,96.9681283749
2014-04-10,801750,2646.0,2677.62,2643.2,2654.93,6.85203521,127.1388004468
2014-04-11,801750,2637.58,2638.55,2603.72,2619.04,6.69705742,110.5202661409
2014-04-14,801750,2620.93,2628.63,2609.1,2622.53,5.51627801,102.14847503719999
2014-04-15,801750,2619.84,2632.88,2610.52,2616.44,6.08671361,102.9113961891
2014-04-16,801750,2608.91,2622.5,2597.52,2605.21,4.77850555,83.3185785695
2014-04-17,801750,2608.34,2626.4,2607.7,2609.86,5.38219994,83.7929850324
2014-04-18,801750,2599.32,2619.67,2591.95,2618.86,5.26873562,84.2139249339
2014-04-21,801750,2603.27,2633.09,2589.75,2591.03,5.8303207,104.78061883
2014-04-22,801750,2587.75,2601.02,2518.58,2559.87,5.517722,97.0247037983
2014-04-23,801750,2554.95,2566.97,2523.37,2535.81,4.35049056,72.9512579898
2014-04-24,801750,2530.91,2532.59,2491.99,2500.88,4.67574022,79.8690367396
2014-04-25,801750,2495.85,2498.3,2447.47,2448.59,4.66933056,75.2136940376
2014-04-28,801750,2435.4,2438.62,2374.98,2375.55,4.94301951,79.0993929766
2014-04-29,801750,2366.51,2396.99,2365.89,2396.59,4.01958749,64.0876161663
2014-04-30,801750,2391.06,2423.52,2388.3,2421.14,4.12926835,64.753334457
2014-05-05,801750,2417.2,2455.18,2409.43,2455.18,4.19632414,67.0118036048
2014-05-06,801750,2454.64,2498.19,2451.73,2482.56,4.99289643,85.706272118
2014-05-07,801750,2473.09,2476.93,2427.0,2427.0,4.47734169,75.1151071125
2014-05-08,801750,2415.64,2452.11,2411.72,2413.47,4.04920873,67.9965261378
2014-05-09,801750,2413.08,2415.27,2354.24,2371.9,4.08590496,65.06998352689999
2014-05-12,801750,2390.79,2426.46,2377.09,2426.18,4.51477829,71.2968575191
2014-05-13,801750,2426.56,2442.91,2415.16,2426.95,4.0993832,65.4700178134
2014-05-14,801750,2424.23,2435.09,2419.0,2431.4,3.29345085,54.429734762299994
2014-05-15,801750,2427.96,2434.09,2383.05,2384.65,4.18434581,68.7763772842
2014-05-16,801750,2381.82,2382.74,2330.07,2361.91,4.09307974,65.7633311721
2014-05-19,801750,2355.31,2361.23,2336.24,2353.1,3.18780752,49.0369121302
2014-05-20,801750,2373.82,2408.5,2372.33,2396.93,5.38620546,88.4895559544
2014-05-21,801750,2389.76,2433.32,2378.26,2433.32,5.86381917,89.8349617758
2014-05-22,801750,2440.41,2470.02,2436.14,2449.47,7.51341593,119.5477530906
2014-05-23,801750,2448.42,2523.64,2439.54,2523.3,10.40483862,162.4428512368
2014-05-26,801750,2531.59,2550.58,2527.39,2545.18,9.86671164,166.2513708139
2014-05-27,801750,2540.46,2558.48,2530.89,2534.49,8.79540452,146.78141736799998
2014-05-28,801750,2536.86,2641.39,2533.93,2637.01,14.19542804,224.3332217925
2014-05-29,801750,2641.47,2645.98,2601.05,2620.08,13.59186331,226.46953127060002
2014-05-30,801750,2607.59,2645.25,2588.1,2632.21,11.94809874,195.47641659310003
2014-06-03,801750,2632.01,2638.43,2612.74,2613.14,9.45511353,157.265033325
2014-06-04,801750,2612.59,2614.51,2577.2,2606.17,9.02133473,145.0468236686
2014-06-05,801750,2593.52,2644.1,2582.41,2644.1,9.50247331,139.2718952909
2014-06-06,801750,2647.29,2662.86,2615.03,2627.2,8.86053203,139.7682876825
2014-06-09,801750,2615.53,2617.18,2576.05,2576.43,7.75882517,125.41623640030001
2014-06-10,801750,2578.17,2648.4,2575.78,2646.92,10.86767583,172.5601576884
2014-06-11,801750,2641.89,2668.79,2638.53,2654.47,11.44825585,181.57150799869999
2014-06-12,801750,2645.09,2681.21,2637.97,2674.07,10.22536048,167.11681571809999
2014-06-13,801750,2665.23,2723.1,2657.12,2703.97,12.14549109,204.1565015847
2014-06-16,801750,2702.85,2741.09,2701.97,2734.7,11.73265049,200.5095416259
2014-06-17,801750,2735.18,2744.05,2725.0,2729.2,12.90965729,200.451171758
2014-06-18,801750,2726.73,2733.69,2703.16,2705.96,11.73993289,192.29213968509998
2014-06-19,801750,2695.5,2700.94,2570.55,2589.82,11.48148603,183.0328616479
2014-06-20,801750,2584.35,2630.69,2579.93,2629.92,7.75987429,126.9700203924
2014-06-23,801750,2632.32,2682.82,2631.34,2668.99,7.98595501,136.6324554642
2014-06-24,801750,2665.26,2692.62,2662.86,2685.8,8.90989344,156.6584383224
2014-06-25,801750,2683.32,2683.68,2643.78,2652.8,7.75941952,135.8617006947
2014-06-26,801750,2656.21,2712.36,2656.15,2710.17,10.47947125,184.3994321847
2014-06-27,801750,2705.78,2743.74,2699.87,2721.49,10.97365313,193.36697960720002
2014-06-30,801750,2725.7,2762.56,2708.91,2762.56,10.42915127,191.6920324957
2014-07-01,801750,2766.7,2799.07,2758.62,2797.99,11.60414121,200.0113285623
2014-07-02,801750,2799.64,2811.28,2767.04,2799.98,10.64137716,191.56300797950001
2014-07-03,801750,2794.26,2802.47,2780.92,2794.22,10.10755349,177.22288161720002
2014-07-04,801750,2792.99,2805.46,2784.72,2792.87,9.61559549,175.09126131009998
2014-07-07,801750,2792.32,2792.37,2761.03,2779.05,8.52488567,158.3751560679
2014-07-08,801750,2778.59,2817.2,2769.19,2817.2,10.42963413,192.0793522366
