日期,index_code,open,high,low,close,volume,amount
2014-02-21,801720,1507.22,1508.49,1483.39,1492.41,6.26770982,44.447522584
2014-02-24,801720,1484.84,1484.97,1438.8,1449.97,8.03868046,56.510435583100005
2014-02-25,801720,1448.75,1455.35,1406.99,1412.27,7.09784026,49.6805599633
2014-02-26,801720,1408.51,1411.75,1394.22,1410.77,6.32703386,38.9374730078
2014-02-27,801720,1414.1,1415.34,1391.8,1392.68,6.92808529,43.305076650699995
2014-02-28,801720,1393.28,1412.73,1384.85,1411.52,5.90046837,49.150897098
2014-03-03,801720,1411.14,1437.38,1408.01,1436.49,6.20215805,50.1706459423
2014-03-04,801720,1432.11,1434.27,1416.17,1429.04,5.67405045,52.8563673886
2014-03-05,801720,1430.5,1435.57,1422.15,1425.53,5.32522692,45.338408586999996
2014-03-06,801720,1423.72,1437.22,1408.97,1433.88,5.87073634,46.5571479486
2014-03-07,801720,1431.4,1439.41,1416.83,1423.2,5.76308262,43.4781885526
2014-03-10,801720,1413.89,1413.95,1378.7,1381.08,6.10710317,41.4380303202
2014-03-11,801720,1378.74,1388.12,1372.56,1383.3,4.95930368,37.565383259499995
2014-03-12,801720,1381.18,1397.72,1375.27,1394.09,6.11026387,43.482429822200004
2014-03-13,801720,1393.7,1403.98,1390.53,1399.36,4.98200391,34.044346375399996
2014-03-14,801720,1391.52,1393.4,1375.39,1384.39,4.07085874,27.749619388200003
2014-03-17,801720,1388.03,1408.11,1387.87,1408.05,4.57242356,31.5384554254
2014-03-18,801720,1409.23,1412.81,1403.22,1409.71,4.94325471,38.5901710197
2014-03-19,801720,1408.74,1408.77,1390.35,1401.91,4.70120744,37.5210863079
2014-03-20,801720,1400.08,1410.61,1386.99,1387.02,5.96069501,44.0154913539
2014-03-21,801720,1382.35,1423.43,1377.74,1422.7,8.13240126,50.797983061400004
2014-03-24,801720,1429.12,1443.58,1421.8,1440.57,10.02862774,59.59096318
2014-03-25,801720,1438.38,1453.32,1432.35,1449.81,9.18172552,57.08455540520001
2014-03-26,801720,1450.79,1452.78,1436.79,1442.04,5.25433001,37.8920334183
