日期,index_code,open,high,low,close,volume,amount
2014-02-21,801770,1623.33,1637.18,1611.42,1629.97,5.20492873,65.5470249716
2014-02-24,801770,1625.39,1635.44,1600.62,1635.43,5.90540624,74.3040211026
2014-02-25,801770,1640.66,1653.37,1552.39,1559.66,8.22664963,112.6260750224
2014-02-26,801770,1543.3,1551.18,1516.6,1550.98,5.46743472,75.0110942008
2014-02-27,801770,1553.68,1580.19,1518.79,1521.25,6.33035837,81.78517062569999
2014-02-28,801770,1532.62,1547.04,1504.11,1545.1,5.66633429,68.0136114254
2014-03-03,801770,1541.76,1583.49,1537.27,1583.49,9.56405146,78.5169318927
2014-03-04,801770,1572.51,1592.77,1563.8,1589.59,6.76037813,71.1253018201
2014-03-05,801770,1592.25,1601.04,1580.81,1585.83,5.8311887,68.5525703402
2014-03-06,801770,1584.61,1604.37,1572.48,1602.7,5.99049495,77.0582076516
2014-03-07,801770,1601.32,1615.54,1575.82,1582.77,5.68833951,69.8968793513
2014-03-10,801770,1567.05,1567.49,1506.88,1511.47,5.85626512,64.8560476837
2014-03-11,801770,1505.25,1514.46,1484.3,1502.59,3.97549556,44.7133901394
2014-03-12,801770,1499.56,1508.36,1463.34,1489.32,4.11228528,44.5968868558
2014-03-13,801770,1490.79,1510.69,1481.94,1510.4,4.09887408,43.957934029200004
2014-03-14,801770,1501.48,1511.86,1493.41,1505.25,4.11465567,50.6688540246
2014-03-17,801770,1512.78,1541.31,1505.82,1540.46,3.92303636,51.854295604099995
2014-03-18,801770,1543.81,1562.21,1543.1,1546.26,4.31449111,59.7148903733
2014-03-19,801770,1548.63,1554.49,1540.69,1552.92,4.38753774,55.2007292565
2014-03-20,801770,1551.19,1557.36,1513.37,1513.37,5.13692959,66.8698226802
2014-03-21,801770,1504.05,1538.28,1488.14,1538.28,5.13287584,62.008068148
2014-03-24,801770,1538.65,1541.28,1524.99,1533.93,4.88908241,54.2488570093
2014-03-25,801770,1529.96,1537.9,1521.91,1534.47,3.94569298,43.7408328124
2014-03-26,801770,1535.09,1544.95,1534.14,1537.68,3.65961735,46.3377944711
2014-03-27,801770,1536.68,1536.8,1490.85,1490.85,4.22999382,54.091502980600005
2014-03-28,801770,1488.59,1493.32,1449.05,1452.1,4.20883573,50.992503865299994
2014-03-31,801770,1457.49,1462.29,1435.51,1446.34,3.07270245,37.7903112158
2014-04-01,801770,1450.99,1482.16,1448.8,1481.32,3.32622285,42.0521783621
2014-04-02,801770,1483.96,1485.89,1464.86,1471.86,3.63495571,46.2045553795
2014-04-03,801770,1472.14,1492.89,1467.01,1475.96,4.32358646,53.1073367991
2014-04-04,801770,1472.4,1488.54,1467.92,1488.54,3.47542435,43.7643585021
2014-04-08,801770,1476.94,1504.34,1473.98,1504.34,5.00208667,52.0939999821
2014-04-09,801770,1505.81,1527.09,1505.03,1527.09,4.84413004,60.684385239899996
2014-04-10,801770,1528.06,1542.61,1525.75,1530.87,5.66874837,65.2871395053
2014-04-11,801770,1525.65,1537.28,1514.91,1530.65,4.85409803,57.232136652
2014-04-14,801770,1530.55,1541.22,1529.03,1534.86,4.10424033,50.878420516300004
2014-04-15,801770,1534.79,1544.21,1528.37,1533.53,4.43137475,54.1832390987
2014-04-16,801770,1532.93,1539.83,1523.4,1537.86,4.90286026,57.2173642909
2014-04-17,801770,1540.65,1550.3,1540.56,1545.65,4.0385765,50.7082218687
2014-04-18,801770,1547.63,1558.89,1544.78,1552.55,4.70154965,55.3111630541
2014-04-21,801770,1538.0,1550.74,1527.36,1528.17,4.51008304,54.9971832096
2014-04-22,801770,1525.97,1537.72,1503.41,1524.84,6.30566519,66.9445033847
2014-04-23,801770,1519.77,1529.35,1506.85,1514.87,4.2241894,48.8744670983
2014-04-24,801770,1513.66,1516.21,1489.77,1497.05,3.88920105,51.90278821890001
2014-04-25,801770,1495.25,1495.46,1459.71,1460.65,3.98631794,49.9586487207
2014-04-28,801770,1455.28,1456.58,1418.11,1419.8,4.23933666,49.915909803299996
2014-04-29,801770,1415.66,1443.07,1415.11,1443.07,2.93312088,37.263531739
2014-04-30,801770,1444.12,1460.46,1442.55,1459.74,4.83510661,42.4229945304
2014-05-05,801770,1453.5,1468.81,1447.06,1468.81,3.50963962,38.1699363702
2014-05-06,801770,1468.23,1494.18,1467.57,1486.12,3.95099095,44.8346756955
2014-05-07,801770,1481.68,1482.92,1457.99,1458.8,3.48114737,40.8995149922
2014-05-08,801770,1452.49,1479.28,1449.78,1456.84,4.41247244,41.9600838956
2014-05-09,801770,1452.66,1459.66,1430.14,1440.01,4.25107727,37.4867121255
2014-05-12,801770,1448.52,1469.49,1440.36,1467.84,4.85434131,48.516813506400005
2014-05-13,801770,1467.06,1492.07,1466.15,1478.07,6.4288995,51.298645523199994
2014-05-14,801770,1477.01,1485.1,1474.05,1482.49,3.4070524,38.1777229191
2014-05-15,801770,1480.05,1485.97,1447.24,1448.37,3.88898713,40.2144547161
2014-05-16,801770,1444.81,1451.74,1420.79,1436.98,2.94081814,35.3113158485
2014-05-19,801770,1433.1,1436.74,1419.06,1434.06,3.02519928,36.4294437471
2014-05-20,801770,1443.3,1454.98,1435.42,1440.81,4.28756915,46.1011335154
2014-05-21,801770,1437.2,1460.04,1425.74,1460.04,3.60306339,41.1287505525
2014-05-22,801770,1460.28,1479.62,1456.93,1459.82,4.26882987,51.0234262826
2014-05-23,801770,1459.78,1488.88,1457.27,1488.56,4.28471285,48.8867553963
2014-05-26,801770,1493.96,1505.84,1490.15,1505.69,4.21888038,53.622726543199995
2014-05-27,801770,1505.34,1507.91,1494.15,1495.5,4.11312405,51.958444772700005
2014-05-28,801770,1495.18,1540.95,1492.54,1540.95,5.81644023,76.4459725016
2014-05-29,801770,1540.37,1541.73,1514.46,1517.28,4.33558556,58.9478298157
2014-05-30,801770,1515.8,1540.52,1510.81,1536.5,4.26103193,51.83634966020001
2014-06-03,801770,1535.06,1540.35,1515.98,1516.67,3.77356783,46.242867529799994
2014-06-04,801770,1515.0,1515.09,1488.53,1506.87,3.48513729,43.1311202535
2014-06-05,801770,1503.75,1532.7,1503.47,1532.25,3.8704305,47.992267337399994
2014-06-06,801770,1532.57,1533.42,1509.49,1519.39,3.65387367,44.8019197529
2014-06-09,801770,1516.42,1523.05,1498.86,1499.85,3.62530726,44.8005910933
2014-06-10,801770,1503.56,1527.53,1496.94,1527.53,4.59349365,55.461385720100004
2014-06-11,801770,1526.69,1537.56,1524.61,1535.75,4.49775137,59.7364005854
2014-06-12,801770,1532.47,1539.37,1526.21,1535.38,4.48327439,59.1259966313
2014-06-13,801770,1529.31,1556.87,1529.31,1551.57,4.90186888,63.9652851421
2014-06-16,801770,1554.76,1573.31,1554.12,1572.3,5.57074629,70.93217611829999
2014-06-17,801770,1570.54,1572.23,1559.14,1560.21,4.87562819,66.8373612413
2014-06-18,801770,1558.99,1564.18,1544.82,1547.71,4.12146205,52.7179673488
2014-06-19,801770,1546.33,1551.71,1493.96,1504.25,5.44801954,61.338564516800005
2014-06-20,801770,1502.95,1520.49,1495.77,1519.81,3.42082835,37.825056973
2014-06-23,801770,1521.93,1547.19,1521.74,1538.62,3.67966641,43.6831151879
2014-06-24,801770,1538.39,1550.56,1538.16,1550.37,4.09618873,41.6609065125
2014-06-25,801770,1549.01,1549.01,1532.83,1543.63,3.50876949,35.5615179946
2014-06-26,801770,1544.01,1578.56,1543.99,1573.35,4.76329228,53.69619142649999
2014-06-27,801770,1578.26,1599.83,1578.14,1591.63,5.53079729,65.4807863705
2014-06-30,801770,1600.8,1611.75,1591.71,1611.44,6.34346679,72.679662381
2014-07-01,801770,1615.78,1623.84,1605.87,1622.38,6.01497318,74.7531546718
2014-07-02,801770,1625.51,1637.28,1612.36,1632.51,5.8506383,73.174187495
2014-07-03,801770,1631.85,1648.68,1623.21,1641.05,5.33556811,65.4483805664
2014-07-04,801770,1641.16,1641.51,1625.94,1633.36,4.79845179,60.8705475504
2014-07-07,801770,1634.85,1647.54,1630.02,1647.54,5.2333126,65.9907671222
2014-07-08,801770,1645.27,1660.7,1630.2,1660.7,4.83247531,63.2366537765
2014-07-09,801770,1661.63,1671.11,1635.93,1637.13,6.58411005,85.4257559597
2014-07-10,801770,1636.55,1652.07,1634.63,1637.9,6.44598539,78.9838172097
2014-07-11,801770,1634.55,1655.28,1631.97,1647.24,5.39156319,65.42822177810001
2014-07-14,801770,1649.97,1664.06,1649.52,1662.11,5.07945112,59.4318521125
2014-07-15,801770,1663.74,1663.74,1630.69,1640.16,6.85742929,83.19709528359999
2014-07-16,801770,1637.48,1642.24,1615.99,1619.1,5.92218139,68.5090733717
2014-07-17,801770,1616.23,1617.77,1596.28,1605.87,3.94577161,47.9692805105
2014-07-18,801770,1598.07,1615.67,1597.69,1603.76,3.52919224,41.678497018899996
2014-07-21,801770,1602.75,1607.43,1585.63,1597.67,3.31085249,38.7023240754
