日期,index_code,open,high,low,close,volume,amount
2014-01-02,801160,1824.24,1831.5,1821.42,1830.18,5.56193067,43.4764316438
2014-01-03,801160,1825.86,1826.31,1806.31,1814.65,7.00317595,48.7829116442
2014-01-06,801160,1812.06,1812.1,1770.4,1771.89,8.16730917,55.3371749233
2014-01-07,801160,1761.78,1779.99,1759.07,1777.65,6.07178182,43.5627973312
2014-01-08,801160,1782.15,1801.17,1779.95,1783.92,6.16429998,49.1693535733
2014-01-09,801160,1780.94,1787.12,1763.11,1763.65,5.90154904,44.78825932270001
2014-01-10,801160,1759.32,1761.06,1734.33,1741.29,6.37765799,42.495211068
2014-01-13,801160,1739.32,1747.62,1721.3,1729.2,6.14399344,43.8803517992
2014-01-14,801160,1729.63,1765.1,1712.32,1752.81,5.38725111,38.734979439600004
2014-01-15,801160,1751.42,1756.22,1732.34,1739.1,4.81638922,39.2761664445
2014-01-16,801160,1739.46,1757.49,1736.92,1752.25,6.40842887,44.836254322200006
2014-01-17,801160,1743.74,1744.54,1725.74,1726.16,5.18601165,36.3359306872
2014-01-20,801160,1724.63,1735.38,1711.49,1715.25,4.74465467,38.4104001592
2014-01-21,801160,1716.04,1736.13,1715.88,1731.32,4.60081804,32.8426863523
2014-01-22,801160,1732.84,1766.73,1732.26,1766.53,6.86906713,48.465785812
2014-01-23,801160,1769.81,1782.14,1769.81,1775.05,7.16101596,52.3589187222
2014-01-24,801160,1772.22,1793.94,1769.89,1786.97,6.99352352,54.5698151643
2014-01-27,801160,1780.4,1781.04,1763.5,1763.94,5.79840887,43.7462202022
2014-01-28,801160,1765.36,1776.31,1754.5,1765.82,5.5935323,42.3098112638
2014-01-29,801160,1768.4,1778.25,1768.04,1775.02,5.93339914,46.5324967746
2014-01-30,801160,1772.8,1773.75,1757.37,1760.36,3.78609124,31.3443634713
2014-02-07,801160,1753.29,1779.1,1748.53,1778.97,4.90155631,38.606780490700004
2014-02-10,801160,1782.2,1814.41,1782.2,1813.89,9.26321664,71.0510685972
2014-02-11,801160,1812.86,1844.09,1812.08,1839.74,10.68610606,87.3201605213
2014-02-12,801160,1847.09,1868.36,1847.09,1857.56,10.08114142,91.3129729128
2014-02-13,801160,1859.39,1859.4,1831.85,1833.14,9.65935535,78.15372985
2014-02-14,801160,1832.54,1852.7,1826.57,1852.7,6.96722649,59.1388908924
2014-02-17,801160,1858.99,1869.96,1858.61,1869.96,9.15781158,82.1623941902
2014-02-18,801160,1869.94,1869.97,1845.21,1851.65,9.92181534,81.2216022311
2014-02-19,801160,1852.45,1864.3,1847.86,1859.09,10.20396507,80.464373743
2014-02-20,801160,1860.54,1866.77,1841.7,1848.98,12.30710428,86.2625096642
2014-02-21,801160,1849.29,1851.33,1824.23,1836.87,9.05869599,69.1794917646
2014-02-24,801160,1834.28,1834.32,1808.99,1822.6,8.13735649,65.8730882992
2014-02-25,801160,1825.64,1833.58,1759.88,1769.12,10.14033844,87.022346234
2014-02-26,801160,1762.05,1768.89,1744.6,1768.75,6.62914899,55.457864387600004
2014-02-27,801160,1769.92,1795.57,1767.22,1779.63,10.35781273,74.4351042947
2014-02-28,801160,1776.92,1794.19,1762.38,1794.19,9.46363858,62.7347831733
2014-03-03,801160,1792.68,1846.01,1791.82,1845.98,13.70353579,92.4467425188
2014-03-04,801160,1837.71,1837.77,1808.69,1827.38,9.29086933,69.4769099154
2014-03-05,801160,1831.57,1833.95,1808.04,1810.69,9.24816667,64.81400059239999
2014-03-06,801160,1805.89,1809.01,1779.75,1800.45,7.64856468,53.463096540200006
2014-03-07,801160,1798.88,1807.86,1779.01,1785.04,6.93761616,50.155785647799995
2014-03-10,801160,1779.55,1781.2,1735.83,1738.81,8.44467655,60.3929348554
2014-03-11,801160,1734.07,1744.39,1722.81,1737.48,6.2157569,43.810172123
2014-03-12,801160,1734.22,1742.69,1712.69,1734.38,5.512014,37.6385679648
2014-03-13,801160,1742.98,1772.63,1742.45,1768.5,9.90929973,55.8280331725
