日期,index_code,open,high,low,close,volume,amount
2014-02-21,801710,3110.43,3119.54,3047.39,3068.08,3.87044693,31.2817073663
2014-02-24,801710,3044.36,3044.89,2964.14,2992.49,4.94327547,40.23431924
2014-02-25,801710,2994.67,3008.61,2903.0,2911.83,4.66807817,38.7993601887
2014-02-26,801710,2902.28,2928.3,2888.41,2928.3,4.16603367,33.9088972441
2014-02-27,801710,2936.83,2949.31,2910.36,2910.74,4.68713824,37.744888398600004
2014-02-28,801710,2907.31,2951.36,2888.66,2948.91,3.21428151,27.2383080848
2014-03-03,801710,2944.88,2977.51,2939.43,2977.51,3.20213445,27.561486012600003
2014-03-04,801710,2967.41,2967.92,2938.39,2966.14,3.03068613,25.5218227264
2014-03-05,801710,2972.72,2996.34,2963.52,2968.53,3.52815589,28.5183206991
2014-03-06,801710,2964.13,2996.12,2937.2,2994.49,3.69559708,30.1832102436
2014-03-07,801710,2990.23,2998.63,2961.3,2972.39,3.36360558,27.360425229
2014-03-10,801710,2950.34,2951.22,2858.38,2859.12,3.47639273,26.9715416691
2014-03-11,801710,2855.57,2905.45,2854.96,2894.23,3.12210685,24.195912790500003
2014-03-12,801710,2886.13,2922.88,2873.78,2914.05,3.66958199,28.337809075
2014-03-13,801710,2912.19,2934.54,2903.06,2934.09,3.56119504,26.297926440700003
2014-03-14,801710,2923.14,2935.9,2906.74,2923.72,2.91353117,21.820179334699997
2014-03-17,801710,2961.8,2989.72,2954.35,2989.47,4.19282049,32.7016847023
2014-03-18,801710,2988.83,2999.64,2977.3,2991.26,4.10826748,33.4748963675
2014-03-19,801710,2983.61,3022.99,2950.84,3022.99,4.98635627,41.4171785316
2014-03-20,801710,3022.85,3049.3,2983.21,2983.99,5.72542098,46.7492956229
2014-03-21,801710,2970.81,3061.15,2968.46,3060.94,6.02345754,46.26865153600001
2014-03-24,801710,3066.81,3135.74,3066.51,3128.6,6.8267533,56.9209128485
2014-03-25,801710,3125.85,3143.15,3095.97,3113.7,6.01867036,49.246723908999996
2014-03-26,801710,3116.99,3126.13,3103.63,3120.49,5.0760243,42.3659179492
2014-03-27,801710,3119.32,3127.55,3074.8,3074.8,4.66439186,39.5110743286
2014-03-28,801710,3075.77,3116.96,3056.81,3087.81,4.77743355,42.618288475300005
2014-03-31,801710,3090.38,3105.79,3057.22,3077.63,4.16373831,34.1606620796
2014-04-01,801710,3072.96,3099.9,3062.24,3099.6,3.22671257,26.439127492199997
2014-04-02,801710,3100.4,3166.62,3099.96,3155.69,5.15551969,43.789757565500004
2014-04-03,801710,3178.8,3188.86,3132.63,3144.29,4.90341575,44.3264133906
2014-04-04,801710,3137.96,3162.36,3131.1,3161.99,3.35093679,29.378114400999998
2014-04-08,801710,3151.03,3211.8,3147.37,3208.32,4.75560432,41.1697742843
2014-04-09,801710,3212.66,3245.87,3208.14,3227.0,4.68479486,40.771733532
2014-04-10,801710,3233.3,3317.12,3215.39,3306.93,7.12344288,73.9216998699
2014-04-11,801710,3289.5,3294.29,3247.48,3253.91,6.10824951,66.6426167145
2014-04-14,801710,3246.06,3284.65,3226.81,3284.18,5.37223991,47.480369957200004
2014-04-15,801710,3279.27,3281.49,3217.97,3222.35,5.7252485,48.4980968305
2014-04-16,801710,3213.63,3249.13,3211.22,3249.13,5.58677361,46.994790924200004
2014-04-17,801710,3254.95,3255.26,3205.65,3207.56,4.26726214,36.7568123005
2014-04-18,801710,3195.92,3208.93,3177.27,3205.59,3.02592208,25.8527694138
2014-04-21,801710,3185.27,3206.15,3139.31,3139.31,4.02572514,34.9102794208
2014-04-22,801710,3130.65,3139.11,3076.65,3121.61,3.80472616,31.5109478318
2014-04-23,801710,3118.76,3136.2,3112.39,3133.51,2.83033628,23.661368517899998
2014-04-24,801710,3131.42,3143.36,3105.91,3107.6,2.92526093,23.6389370749
2014-04-25,801710,3112.2,3119.31,3037.6,3037.6,3.2175855,26.364505617800003
2014-04-28,801710,3021.92,3025.5,2985.16,2986.84,3.0255889,23.71526577
2014-04-29,801710,2990.68,3046.24,2988.79,3046.24,2.97924629,23.0512490479
2014-04-30,801710,3052.27,3060.82,3045.77,3053.19,2.87675993,21.581668951599998
2014-05-05,801710,3050.9,3071.44,3040.43,3070.43,3.34350335,23.5434527549
2014-05-06,801710,3069.41,3082.41,3053.7,3067.8,3.49051466,26.4297517941
2014-05-07,801710,3059.84,3064.3,3018.3,3021.34,3.58692511,26.1424140635
2014-05-08,801710,3012.88,3051.76,3005.86,3015.3,3.51380536,25.0409836587
2014-05-09,801710,3011.62,3012.92,2970.7,2989.71,3.4585794,23.627508559499997
2014-05-12,801710,3008.83,3049.86,2994.71,3049.83,4.16675274,30.7812802225
2014-05-13,801710,3048.19,3069.61,3040.66,3056.99,3.8250611,27.8452094608
2014-05-14,801710,3053.22,3068.82,3049.91,3055.12,2.80939691,21.1149554259
2014-05-15,801710,3048.76,3051.96,3005.92,3010.13,3.05400805,22.728152179099997
2014-05-16,801710,3005.75,3011.02,2981.99,3003.86,2.50223045,18.2577952254
2014-05-19,801710,2997.32,2997.79,2963.48,2975.6,2.60313634,17.538402477
2014-05-20,801710,2987.98,3000.59,2975.05,2982.79,2.3125171,18.2514374579
2014-05-21,801710,2970.04,3000.89,2942.92,3000.34,2.47871375,18.4829612735
2014-05-22,801710,3005.22,3030.51,2990.44,2992.87,3.02259981,23.3652007374
2014-05-23,801710,2991.91,3018.42,2986.32,3018.42,2.44378789,18.4214625259
2014-05-26,801710,3027.79,3045.97,3021.32,3045.97,2.83030518,21.8266928724
2014-05-27,801710,3049.6,3054.17,3030.68,3035.6,3.86246657,28.9498805225
2014-05-28,801710,3035.56,3060.38,3018.6,3054.93,3.43783326,26.3444204223
2014-05-29,801710,3056.55,3065.58,3029.17,3029.95,3.53986422,26.824653238299998
2014-05-30,801710,3032.28,3045.3,3016.92,3030.98,3.7488841,31.9265049116
2014-06-03,801710,3035.03,3062.38,3035.03,3042.22,3.08629114,27.442736253000003
2014-06-04,801710,3041.34,3041.39,2986.74,3005.4,2.93619618,24.4047619696
2014-06-05,801710,2998.1,3041.39,2997.7,3041.09,2.83915949,22.845164579200002
2014-06-06,801710,3035.73,3036.16,3001.4,3017.66,2.7069654,21.2180066424
2014-06-09,801710,3011.95,3028.9,3007.31,3011.63,2.6945774,20.5215780551
2014-06-10,801710,3017.83,3042.84,3006.9,3040.61,3.17858449,26.835996877600003
2014-06-11,801710,3036.3,3043.6,3026.51,3042.33,2.63071778,22.4553513589
2014-06-12,801710,3038.37,3049.22,3027.13,3037.07,3.18737113,27.6585531208
2014-06-13,801710,3032.72,3073.57,3030.72,3066.56,3.53974862,29.528814346500003
2014-06-16,801710,3087.52,3106.59,3079.4,3105.54,4.31072975,39.5277470734
2014-06-17,801710,3096.87,3096.97,3066.07,3067.54,3.60738359,29.371282709899997
2014-06-18,801710,3054.39,3055.56,3032.7,3033.9,3.25008283,25.8914709388
2014-06-19,801710,3035.81,3045.18,2948.34,2959.21,3.97120255,28.6393981666
2014-06-20,801710,2954.66,2976.08,2951.12,2975.43,2.22232448,16.6690483602
2014-06-23,801710,2982.94,3000.45,2982.51,2993.54,2.4922364,20.1398104662
2014-06-24,801710,2990.46,3009.25,2987.45,3006.11,3.32435011,23.655917603600003
2014-06-25,801710,3001.06,3005.82,2984.84,3004.16,3.11549722,23.0182010202
2014-06-26,801710,3005.88,3037.82,3005.76,3034.48,4.39979655,32.6548396703
2014-06-27,801710,3029.39,3059.59,3026.31,3048.5,4.86990291,36.1748376073
2014-06-30,801710,3046.77,3063.14,3044.28,3060.64,4.53808764,34.0682799526
2014-07-01,801710,3059.48,3066.72,3050.12,3066.51,4.01066383,30.657857182199997
2014-07-02,801710,3064.4,3079.48,3053.61,3079.48,4.39686471,32.820151445
2014-07-03,801710,3089.97,3115.5,3078.57,3114.39,4.24177247,34.1615700693
2014-07-04,801710,3110.42,3120.9,3106.04,3111.91,3.32922345,28.050151701799997
2014-07-07,801710,3120.62,3130.77,3113.85,3124.02,3.8215163,32.0391596299
2014-07-08,801710,3131.0,3131.57,3101.13,3126.38,3.59782617,29.701162753400002
2014-07-09,801710,3127.79,3130.41,3077.77,3078.87,4.23406258,35.1232124831
2014-07-10,801710,3081.75,3118.99,3081.75,3104.97,3.76041874,29.7556042477
2014-07-11,801710,3106.6,3138.81,3105.0,3125.86,4.64249663,33.3362789238
2014-07-14,801710,3131.72,3186.68,3131.32,3186.68,4.75146189,39.5727999618
2014-07-15,801710,3188.73,3199.93,3152.61,3180.96,5.52989082,46.7262172551
2014-07-16,801710,3184.88,3205.28,3157.38,3170.6,5.51014443,46.5736287375
2014-07-17,801710,3168.79,3169.47,3142.91,3161.66,5.06917691,38.5264244054
2014-07-18,801710,3146.99,3205.24,3140.12,3184.79,4.95724657,39.6714712834
2014-07-21,801710,3181.97,3191.72,3158.84,3171.43,3.87046043,31.123826215999998
2014-07-22,801710,3164.19,3205.31,3158.18,3200.83,4.58001604,36.760806124
2014-07-23,801710,3203.41,3230.26,3196.01,3217.38,5.83349653,46.6914898513
2014-07-24,801710,3214.25,3243.94,3207.46,3237.74,5.74924728,47.8803146817
2014-07-25,801710,3243.48,3263.66,3236.92,3263.66,5.53474543,41.0734946158
2014-07-28,801710,3273.68,3323.41,3273.59,3315.68,7.01765319,56.4377321207
2014-07-29,801710,3317.93,3342.59,3311.48,3323.02,6.83818018,56.125919002399996
2014-07-30,801710,3311.03,3329.09,3300.81,3318.57,6.14581704,50.8103238661
2014-07-31,801710,3309.33,3340.15,3300.97,3340.15,5.76698749,43.4403946104
2014-08-01,801710,3331.92,3352.91,3296.78,3298.1,6.75431502,53.405338906800004
2014-08-04,801710,3309.65,3377.94,3309.6,3377.94,6.80201363,54.9057206267
2014-08-05,801710,3382.9,3438.42,3358.13,3414.96,8.90097676,71.4544326403
2014-08-06,801710,3398.15,3419.29,3375.26,3410.68,7.13424961,54.217592545
2014-08-07,801710,3407.64,3416.27,3356.74,3359.3,6.1995492,49.887123101499995
2014-08-08,801710,3360.41,3379.72,3354.94,3371.03,4.8708396,39.3412812319
2014-08-11,801710,3382.53,3419.59,3380.46,3418.56,5.87149491,49.1457480832
2014-08-12,801710,3421.13,3445.86,3413.67,3445.82,6.72697897,55.3788777039
2014-08-13,801710,3446.37,3453.47,3406.8,3440.22,6.94368357,54.683472484700005
2014-08-14,801710,3438.21,3455.89,3411.52,3414.28,6.57682368,55.6153410626
2014-08-15,801710,3414.46,3454.51,3410.01,3449.39,6.53734484,54.494254284600004
2014-08-18,801710,3457.93,3486.87,3455.84,3486.87,7.75286552,61.5885957655
2014-08-19,801710,3485.29,3497.69,3465.12,3492.9,8.61143357,68.4945444025
2014-08-20,801710,3495.62,3509.54,3481.61,3496.28,8.50239365,67.481404598
2014-08-21,801710,3493.41,3494.08,3425.95,3471.39,7.5542053,60.6262532012
2014-08-22,801710,3467.86,3488.92,3461.03,3488.29,6.57732937,54.5809036376
2014-08-25,801710,3485.09,3488.29,3450.12,3463.57,6.5247957,53.02556857810001
2014-08-26,801710,3458.35,3465.86,3392.78,3404.9,6.24590595,51.411142124899996
2014-08-27,801710,3400.86,3423.81,3400.2,3413.96,4.6621437,37.6583292606
2014-08-28,801710,3411.42,3424.63,3385.34,3391.68,4.82444887,40.0472949023
2014-08-29,801710,3392.08,3424.03,3380.74,3424.03,3.79317683,31.9019043557
2014-09-01,801710,3430.65,3478.43,3430.65,3478.43,4.84094834,42.0467089916
2014-09-02,801710,3484.26,3524.69,3483.55,3524.69,6.07254415,54.0432434862
2014-09-03,801710,3536.61,3544.4,3520.07,3540.91,6.43303792,57.257588445500005
2014-09-04,801710,3548.08,3575.06,3538.77,3575.06,6.75604138,60.1999841267
2014-09-05,801710,3584.83,3600.5,3574.32,3596.98,7.29578861,63.953217074799994
2014-09-09,801710,3604.83,3617.33,3591.47,3616.3,7.38647378,61.88675598729999
2014-09-10,801710,3602.88,3614.97,3580.71,3612.02,6.95511315,57.36509298520001
2014-09-11,801710,3614.42,3661.02,3599.71,3621.87,9.39187973,77.2013635915
2014-09-12,801710,3622.92,3662.1,3614.88,3662.1,8.87258472,62.5607655392
2014-09-15,801710,3666.89,3699.2,3658.32,3699.2,9.50476941,78.6298108332
2014-09-16,801710,3700.78,3702.28,3579.7,3582.06,11.53765042,89.3235822484
2014-09-17,801710,3591.68,3620.12,3563.47,3620.1,9.43854549,68.76568475399999
2014-09-18,801710,3616.47,3632.52,3603.25,3625.27,7.22844029,58.469186013000005
2014-09-19,801710,3628.8,3661.55,3611.87,3657.68,6.69508521,58.92078247640001
2014-09-22,801710,3656.57,3656.78,3601.19,3610.95,6.45544749,58.3847404755
2014-09-23,801710,3613.66,3672.29,3613.66,3672.29,7.19750988,68.33151079439999
2014-09-24,801710,3668.65,3721.29,3657.2,3716.24,7.99920513,74.0741938531
