日期,index_code,open,high,low,close,volume,amount
2014-01-02,801230,1621.58,1633.47,1620.27,1633.07,2.12521711,15.4195548124
2014-01-03,801230,1626.66,1628.93,1604.33,1608.18,2.75703443,19.5615479162
2014-01-06,801230,1601.13,1602.36,1560.52,1562.43,2.27559155,16.628041083
2014-01-07,801230,1554.35,1573.86,1551.49,1569.97,1.72508416,12.797723691
2014-01-08,801230,1570.85,1581.53,1560.24,1564.09,2.05177639,15.4157795755
2014-01-09,801230,1561.73,1570.5,1535.62,1536.46,2.12523526,15.187357280699999
2014-01-10,801230,1536.68,1540.28,1514.12,1521.18,2.12080222,14.4966799306
2014-01-13,801230,1521.94,1530.12,1504.31,1511.19,1.89502171,14.3650583394
2014-01-14,801230,1509.1,1546.93,1495.26,1538.97,1.81798956,14.3970576952
2014-01-15,801230,1536.81,1545.17,1533.63,1544.53,1.70494472,13.8716685269
2014-01-16,801230,1542.46,1559.83,1539.47,1551.02,1.84447945,13.7461521005
2014-01-17,801230,1545.27,1547.32,1528.66,1528.87,1.54627446,11.448126016700002
2014-01-20,801230,1527.61,1533.72,1520.84,1528.37,1.49527823,12.185058008
2014-01-21,801230,1533.48,1557.15,1531.61,1556.29,2.12203463,18.1797532519
2014-01-22,801230,1558.63,1586.54,1556.3,1586.15,2.58910071,20.017926124200002
2014-01-23,801230,1589.19,1605.45,1589.17,1598.05,2.46285674,19.9408099426
2014-01-24,801230,1602.32,1635.07,1602.32,1632.43,3.05719888,26.219108469499997
2014-01-27,801230,1624.78,1637.48,1614.78,1629.96,2.73351953,23.607415753
2014-01-28,801230,1633.52,1636.55,1619.47,1628.49,2.10576375,18.2113735868
2014-01-29,801230,1631.65,1655.21,1626.86,1651.67,2.60850379,22.3199660168
2014-01-30,801230,1647.64,1658.77,1646.03,1650.18,2.04904264,17.8751479248
2014-02-07,801230,1642.72,1684.89,1638.53,1684.89,2.8640786,24.9829474141
2014-02-10,801230,1688.36,1741.34,1687.97,1740.38,4.72185244,42.742750881599996
2014-02-11,801230,1743.08,1752.48,1723.56,1742.75,4.73684969,40.8697890834
2014-02-12,801230,1741.01,1770.49,1738.39,1770.49,4.69438732,39.7418994513
2014-02-13,801230,1767.43,1786.19,1756.63,1758.65,5.96002817,51.293042843
2014-02-14,801230,1758.45,1782.61,1752.9,1782.61,4.11086601,34.1348186621
2014-02-17,801230,1786.88,1820.17,1786.75,1819.87,5.40398842,47.303028448
2014-02-18,801230,1816.78,1845.74,1816.78,1838.76,6.08549591,51.761016707399996
2014-02-19,801230,1837.62,1858.63,1833.12,1838.69,5.28455102,47.596244095100005
2014-02-20,801230,1842.51,1846.89,1801.49,1806.77,5.04349841,44.649218337600004
2014-02-21,801230,1806.44,1818.42,1784.67,1802.52,3.8267971,33.6172544512
2014-02-24,801230,1794.16,1806.42,1779.22,1805.67,4.11195959,36.7863720861
2014-02-25,801230,1808.11,1820.23,1734.07,1740.81,5.2871597,48.8512016483
2014-02-26,801230,1730.74,1773.21,1708.37,1773.13,4.29236748,41.829142546599996
2014-02-27,801230,1775.07,1815.52,1755.3,1756.24,4.91448479,49.6744673129
2014-02-28,801230,1749.42,1796.84,1738.91,1796.84,4.69420602,45.852677495100004
2014-03-03,801230,1803.82,1835.67,1802.53,1835.09,5.65709154,53.101399031999996
2014-03-04,801230,1825.4,1858.09,1822.85,1856.91,6.02764009,57.3980459575
2014-03-05,801230,1859.51,1861.7,1840.55,1846.6,4.02647622,40.4072366421
2014-03-06,801230,1849.52,1854.13,1815.73,1836.66,5.73645826,54.5725491206
2014-03-07,801230,1830.88,1844.41,1827.07,1836.4,5.32577806,49.145613847700005
2014-03-10,801230,1821.36,1822.69,1758.43,1764.38,5.89003483,53.389900715299994
2014-03-11,801230,1757.84,1777.57,1747.62,1763.07,4.95558082,44.6231518068
2014-03-12,801230,1753.21,1770.62,1726.81,1756.99,5.20062798,45.99721224859999
2014-03-13,801230,1754.02,1772.4,1750.49,1771.07,4.01261958,35.647904429899995
2014-03-14,801230,1762.52,1785.98,1757.05,1776.4,4.1126921,36.4779555062
2014-03-17,801230,1774.1,1819.07,1772.71,1819.07,4.14378081,37.767695936399996
2014-03-18,801230,1817.96,1840.74,1817.62,1829.49,4.53249298,41.7331909975
2014-03-19,801230,1819.19,1828.67,1807.94,1828.67,3.8819321,34.3138380821
2014-03-20,801230,1822.95,1834.88,1780.66,1780.66,3.98392947,35.5954522736
2014-03-21,801230,1773.0,1824.02,1767.25,1821.86,4.00144033,33.1802913861
2014-03-24,801230,1820.71,1842.88,1820.28,1839.21,4.25094254,33.9709097931
2014-03-25,801230,1831.05,1839.33,1821.37,1831.86,4.16279165,33.4283943648
2014-03-26,801230,1833.92,1847.55,1828.13,1835.71,4.447023,38.8911738313
2014-03-27,801230,1825.94,1832.53,1807.08,1807.08,4.17265663,35.6340995167
2014-03-28,801230,1802.95,1809.04,1761.81,1767.72,4.66685614,38.928321339899995
2014-03-31,801230,1762.69,1769.88,1730.21,1739.55,3.34059267,26.5881276772
2014-04-01,801230,1734.45,1768.92,1733.98,1768.92,2.74209321,22.1665141796
2014-04-02,801230,1770.58,1775.32,1746.42,1748.79,3.0913446,26.2234861633
2014-04-03,801230,1744.88,1752.78,1735.08,1747.33,3.04095822,24.471510599400002
2014-04-04,801230,1743.6,1768.98,1741.51,1768.98,2.73669297,22.3952995125
2014-04-08,801230,1759.98,1789.64,1756.37,1789.27,3.47485598,28.1029698032
2014-04-09,801230,1793.68,1806.8,1792.24,1806.56,3.16745219,26.674523408699997
2014-04-10,801230,1807.71,1839.15,1807.2,1831.2,4.54788466,41.1383661751
2014-04-11,801230,1819.04,1829.4,1813.95,1823.36,3.52998517,30.6872132286
2014-04-14,801230,1821.67,1839.83,1821.07,1839.83,2.89868111,24.2795031935
2014-04-15,801230,1840.01,1841.11,1821.26,1825.62,3.04496735,25.3157281671
2014-04-16,801230,1822.31,1832.23,1813.2,1832.23,3.54948952,29.1861137475
2014-04-17,801230,1832.19,1839.68,1826.87,1833.64,3.18331712,25.8503196748
2014-04-18,801230,1829.21,1842.2,1822.46,1842.2,2.96943566,25.649023249299997
2014-04-21,801230,1828.9,1847.13,1818.01,1821.54,3.23040884,30.1237386856
2014-04-22,801230,1820.66,1824.83,1776.6,1801.39,2.94897396,27.873310700799998
2014-04-23,801230,1799.8,1808.71,1786.11,1788.99,2.3993839,22.575224755700003
2014-04-24,801230,1786.48,1787.24,1762.63,1762.63,2.57411525,23.168721686399998
2014-04-25,801230,1762.68,1765.93,1722.6,1724.76,2.92887758,23.8073855807
2014-04-28,801230,1708.39,1711.7,1664.89,1666.55,2.75422461,20.8616118467
2014-04-29,801230,1664.47,1683.92,1664.36,1683.51,1.74752385,13.5329481149
2014-04-30,801230,1683.64,1703.85,1680.83,1703.85,1.62076021,13.1398389059
2014-05-05,801230,1702.32,1718.01,1695.41,1717.75,1.74607812,13.8751742337
2014-05-06,801230,1717.09,1728.54,1713.62,1721.42,1.68021232,14.0088030403
2014-05-07,801230,1717.06,1720.82,1687.29,1689.9,1.81574083,14.4424496444
2014-05-08,801230,1687.13,1714.68,1682.26,1695.5,1.67312053,13.6617490152
2014-05-09,801230,1694.99,1700.2,1673.26,1685.99,1.66075112,13.801491251500002
2014-05-12,801230,1698.71,1724.74,1693.03,1724.22,2.25118628,18.6795367295
2014-05-13,801230,1723.09,1726.66,1715.79,1725.81,1.80264008,15.6773487826
2014-05-14,801230,1723.19,1729.81,1721.15,1725.92,1.47826798,12.186592698800002
2014-05-15,801230,1725.4,1726.45,1688.43,1689.53,1.67427981,14.6360134833
2014-05-16,801230,1687.06,1692.6,1672.84,1692.6,1.36672088,11.5619736247
2014-05-19,801230,1688.01,1689.22,1672.92,1683.67,1.2064356,10.405396149400001
2014-05-20,801230,1691.99,1701.92,1683.64,1687.95,1.26267504,10.5460791359
2014-05-21,801230,1683.15,1701.38,1673.39,1699.87,1.26363604,10.2885676191
2014-05-22,801230,1699.51,1719.46,1696.52,1697.01,1.76238909,14.4154182592
2014-05-23,801230,1695.85,1712.99,1692.46,1712.9,1.47444897,12.751598561600002
2014-05-26,801230,1719.48,1730.94,1718.61,1730.93,2.02224998,18.251366401
2014-05-27,801230,1728.71,1728.89,1718.03,1719.73,1.67729462,14.7427890823
2014-05-28,801230,1725.35,1739.87,1719.18,1739.3,2.26311933,19.9635438775
2014-05-29,801230,1737.8,1746.39,1726.6,1727.23,2.56669928,22.746820665700003
2014-05-30,801230,1723.43,1730.81,1715.24,1726.17,1.94232789,16.719207223199998
2014-06-03,801230,1728.45,1731.33,1722.84,1723.19,2.16136261,18.338008402
2014-06-04,801230,1723.18,1723.22,1700.37,1710.76,2.37058836,18.6577181974
2014-06-05,801230,1709.88,1734.28,1708.88,1734.28,2.58700004,19.7083486941
2014-06-06,801230,1731.15,1731.67,1713.64,1725.48,2.36987568,19.6526317878
2014-06-09,801230,1723.14,1729.01,1713.42,1714.54,1.84444682,15.4300487843
2014-06-10,801230,1716.4,1727.24,1703.76,1726.88,1.83129825,15.8622411417
2014-06-11,801230,1727.14,1737.76,1724.13,1737.28,1.8591777,16.8690842785
2014-06-12,801230,1737.94,1741.38,1731.0,1737.71,1.94536366,18.1642130094
2014-06-13,801230,1739.77,1756.87,1737.5,1756.5,2.57171338,23.0228551102
2014-06-16,801230,1759.41,1761.73,1754.02,1759.62,2.31456834,23.0495762655
2014-06-17,801230,1758.06,1758.28,1748.2,1748.68,2.58415791,25.192046923899998
2014-06-18,801230,1748.84,1749.73,1738.16,1739.69,2.45281674,20.3083114316
2014-06-19,801230,1741.32,1746.26,1695.12,1700.42,2.55458612,23.355837522399998
2014-06-20,801230,1699.12,1719.89,1699.02,1719.89,1.70247823,16.3872014569
2014-06-23,801230,1719.6,1736.6,1718.36,1730.73,1.94747948,20.916287008
2014-06-24,801230,1731.63,1747.19,1731.12,1746.19,2.22745945,23.3790858291
2014-06-25,801230,1743.98,1744.07,1728.35,1734.32,2.02738385,19.8427309352
