日期,农林牧渔,基础化工,钢铁,有色金属,电子,汽车,家用电器,食品饮料,纺织服饰,轻工制造,医药生物,公用事业,交通运输,房地产,商贸零售,社会服务,银行,非银金融,综合,建筑材料,建筑装饰,电力设备,机械设备,国防军工,计算机,传媒,通信,煤炭
2014-02-21,-0.006701019883441961,-0.012998372552865622,-0.013956270352894262,-0.004618965691731591,-0.004095646592564672,,-0.011724556051005308,-0.007642184517271167,-0.002781688931625448,-0.0026204798076870928,0.00013934045517882687,-0.006549557053078026,-0.016143001491603748,-0.010099979596000841,-0.016635436439876194,-0.0032134165471154885,,,-0.0023522639849011817,,,,,,,,,
2014-02-24,-0.0066114098049472325,-0.007025195099550463,-0.00668598773336937,-0.01663385986888133,0.020674980307106905,-0.013486346121628467,-0.036870660795857435,-0.013534309700770852,0.0008437220194228434,0.0039573324647830255,0.012945711233919965,-0.007768649931677252,-0.014873456412764385,-0.052449757806863895,-0.0151323772666756,0.013909599823991092,-0.026793165546624587,-0.014930653835267482,0.0017475534252047176,-0.02463755834267689,-0.028437225695351898,0.00493390187451781,-0.005102194849500363,-0.012094639807444518,0.013726349751880695,0.016879534688493125,0.0033497549034644525,-0.0053133364745511225
2014-02-25,-0.04595816753614057,-0.03631023534311628,-0.019025906173241625,-0.03030679007750403,-0.057841879485226344,-0.03864481616710547,-0.03442619582488626,-0.029263669342978083,-0.038468817204301065,-0.037508651267410764,-0.02752826915388762,-0.02934269724569294,-0.022327440163329104,-0.017089257435219274,-0.03580307990937359,-0.022434661008776224,-0.012125588602548532,-0.0285283282194424,-0.0359201847513666,-0.026954141868477333,-0.026000537942164392,-0.044794003605099,-0.041532641459812725,-0.05479396659792135,-0.03848349298932063,-0.03817161502098265,-0.046330322912017,-0.08260514619175763
2014-02-26,0.0016330478818742389,0.010641761054297483,0.007470222861648779,0.0335912243139731,-0.0016010467973744946,0.019805897960409435,0.001386706766490553,-0.0031580081430372386,0.008403561821944683,0.0043200548293045316,0.005583810908514897,-0.0002091435289861554,0.00043795898418919066,0.008901223420265225,0.0037420134973937813,0.007019891233305708,0.0034620168024568354,-0.0030528061520910255,0.018566069818073183,0.005656236799538528,-0.0010621198496038042,0.015718420609621697,0.0011186626704378089,-0.00541199623513311,0.0015219385827620613,-0.020068051539333998,-0.005565315517484626,-0.01207387143908678
2014-02-27,-0.011020723504817198,-0.003859781630771497,0.006570365386463717,-0.018634821863317108,-0.022759601706970112,-0.0073964240801239756,-0.02647031740297634,-0.009767476420033061,-0.01630627646738736,-0.008849062513983985,-0.032294784376383,0.006151236749116773,-0.007124820769201512,-0.011437471208897154,-0.015508091036368965,-0.011557030501376131,0.014402282511369657,0.0017165017270974747,-0.009525528303057307,-0.005996653348359304,-0.012822784720400882,4.544446018672765e-05,-0.013503826611288017,0.006129691364662904,-0.011054110174667175,-0.036766315965089724,-0.019168525706327655,0.006238601485698991
2014-02-28,0.006318498265285077,0.005485958955660619,0.0016574472583912314,0.01609159637718327,0.013961805385189985,0.022340655735416437,0.024708963911524995,0.026774203083751447,0.009529879328278756,0.004170570109597316,0.0008720541526250347,0.00818147592477092,0.0008945972714782258,0.014791770219413358,0.007897687247616414,0.009440448978833338,-0.0058546607887335345,0.027723714829701818,0.023117569352707923,0.01311350378254339,0.013527874314271715,0.018348035284683206,0.014853442472296807,0.013488670371953893,0.011308444825469222,0.008508611450902315,0.015677896466721464,0.023827153671879264
2014-03-03,0.021427919083063074,0.020920316493947988,0.004385307856783038,0.013900096419245722,0.01964084090542495,0.020084050539568965,0.01607543525803079,0.01712049676236349,0.02608633504859914,0.015202351446893081,0.016848896263696345,0.028865393297253794,0.017818495227758913,0.007937514486510588,0.017814309855457733,0.00122731763594075,-0.007198394783044848,-0.008974794413396325,0.021287371162707958,0.00969849876734119,0.01769014962593518,0.021414096870045363,0.021343357445957167,0.02516293687119031,0.026236197619201596,0.018569603812672364,0.024846288266131777,0.029209529258103828
2014-03-04,-0.004364445139874551,0.0003204362277595685,-0.004962779156327479,0.004575286108435606,-0.002499433145436436,-0.0033500445110807853,-0.010538085255066387,-0.010912376577145388,0.0006849156044670401,0.0032329853076318305,-0.005044032941400434,-0.010075948818513702,0.001172957986777634,0.01584546764088235,-0.0004416733293788333,-0.009316180120987783,0.0066493191521612705,0.00014539563189974736,0.011890424992779813,-0.0038186269735450695,-0.005186252601828145,-0.0035078972661529706,-0.002649539165756054,0.008445806929470834,-0.011053630056913177,-0.0066390566216685265,0.00385225040890691,0.013917585241276509
2014-03-05,5.61277467525656e-06,-0.006933321750650201,-0.0008108144938201445,-0.011128129913501983,-0.000142729516992679,-0.007985198169247365,-0.01216876659698285,0.009751630591503524,0.010539320889548787,-0.003746785710344147,-0.007613018299567953,-0.009133294662303393,-0.007674813455044394,-0.012271065400123016,0.005644305540772887,0.009892536981013,-0.014460601010886864,-0.010705793173628964,-0.00555223462634169,0.0008057610227434342,-0.0024561943682471776,-0.007014702506982551,-0.0030907267859542342,-0.013985657305491173,-0.0005946060734763892,-0.00429648960886031,-0.0023653898175001187,-0.022012123218238533
2014-03-06,-0.004585611171604054,0.003488130515127974,0.0049643020314087405,-0.005353459822345696,-0.0025747850821077334,-0.008151024124729567,0.008568732170816995,-0.002602934732610751,0.0010963212967585179,0.0012683958946066998,-0.006005229988351957,-0.005655302674670959,0.00469732555496627,0.03305009621413579,0.0036690539036616787,0.008441765296870907,0.009854851031321665,0.008407506927533781,-0.005382865807429749,0.008745069108279102,0.005857470554811339,-0.0020361679526901266,-0.0009643101553264977,-0.014101264251277668,-0.008127576388593738,0.006904046538387609,0.010637962454992156,-0.018467201150762613
2014-03-07,-0.007809460442404492,0.002075796539249497,0.0005971162001696673,0.003961320329958662,-0.005910259468341561,0.004951964916471763,-0.003175784642103996,0.008646635440276995,-0.010618657187087877,-0.0037118580311110705,0.008971080681522636,-0.008558971368269108,-0.0023628182892190264,-0.013725523026563602,-0.008522373226902191,-0.01067952908015124,-0.003172201628968363,-0.010283846658270313,-0.00014156131238229896,-0.007380221673807585,-0.007448322035316757,0.0043617096027877,-0.0050856781077125435,-0.0008080172097173488,-0.010557810887720231,-0.0030474255602819245,-0.01243526548948648,-0.008329741379310418
2014-03-10,-0.036206269464208574,-0.02951746635857,-0.030631412625540033,-0.04290475210861966,-0.04501972912445351,-0.02966047013916706,-0.0314892315788351,-0.01546779348827132,-0.03562280508582627,-0.0440364017967696,-0.025768279691880558,-0.025898579303545,-0.03235783214492671,-0.03230214880803339,-0.04550494079426559,-0.035826128604411256,-0.030067389808556166,-0.034916127675237996,-0.039218035286429975,-0.03810738160201055,-0.02959527824620578,-0.04402882395466523,-0.03533314555753764,-0.049601966014829024,-0.03665920900692832,-0.04844084994374742,-0.04504760641154426,-0.03290338704945284
2014-03-11,-0.000536578750302219,0.0076640372893510555,0.0016299861486155365,0.0020763298398260854,0.0010720447578687065,-0.0050396875393725615,0.00769504704772328,0.023269071196050595,0.008797495357879104,-0.006731718650171414,0.004134947311494885,-0.0007648909311540608,-0.00578704457130963,0.019538788112697825,-0.0035589471729330358,-0.005789016153838755,5.216130361418436e-06,0.0022339671988231835,-0.0007424704428752316,0.012280002238451049,0.0016074376574854998,-0.012750144333585345,-0.0009624534994376877,-0.004718492734405277,-0.008716629020718347,0.0020857965065697037,-0.005875075257861573,-0.008595602197777441
2014-03-12,-0.0009970383830280038,-0.006165769692656808,-0.0003911188093225215,0.010737650415048927,0.00019521554585044676,-6.331518298097194e-05,-2.1859595816020594e-05,-0.004897732674566502,0.0008816083395384311,-0.0035319365420937165,-0.0018456929899047791,-0.0017841931993460847,-0.006036796961959023,0.014591569411046112,-0.012311039271300506,0.0025590519657296973,0.012393461093086477,-0.0032401870175057246,-0.003448530120755189,0.006848108132387676,0.007800187956336302,-0.006040089722787356,-0.00074689066170186,-0.003697206555047239,-0.012647656763681292,0.009082712792600312,-0.008831417752014792,-0.0032413808735861638
2014-03-13,0.008291354904241821,0.008223546194512155,0.009537251175562256,0.0020033275610336077,0.018909906091766793,0.008569197323708755,0.005636255660848244,0.036281536945131476,0.004368449557500931,0.01151947983357493,0.013268663858546415,0.01967273607859865,0.00731845489038796,0.005401623879078166,0.009836414289047246,0.012941499693314373,0.014374774589108075,0.011028449253861705,0.008013705257286619,0.006877026818345566,0.0037802437432303826,0.014109211038772607,0.014039040665554614,0.01923441243661883,0.0201005025125629,0.011317383103345513,0.014154110600811176,0.03424750989220904
2014-03-14,-0.005259551239625737,-0.0023970037453183712,-0.00902497093184218,-0.004998305659098645,-8.20950660865849e-05,-0.0075093299850022,-0.00010506485037309332,-0.01142637828862969,-0.004977571300745942,0.0004293090444973391,-0.005482449747449714,-0.009804919423240022,-0.007134496040387406,-0.007675147282702577,-0.010365739718348088,-0.012060238114010802,-0.008588988216172266,-0.005783153329089519,0.003009480144771315,-0.0035343155799584247,-0.010697747541733249,-0.0038105251116055117,-0.0005020831107788171,-0.010288538284077386,0.0013093768641738723,0.003621172954637153,-0.0034096927966101864,-0.019030343007915618
2014-03-17,0.012129134062258906,0.018777149277224403,0.006970052519834624,0.01404853128991057,0.02298303229337706,0.026166989390526307,0.013815667902214335,0.003394951670995461,0.01809227177712791,0.022494259005822137,0.019926523752760383,0.007412229607802745,0.013666780830940306,0.020028983166814562,0.017192842723939394,0.020766094920686484,0.0004559683178866347,0.005762531607105936,0.024020490880432233,0.02248847358844208,0.017090559741113287,0.02384467739554119,0.020296484721524566,0.019410075121520043,0.024575852042804325,0.024398195946313095,0.023391463212091068,0.016732228311423514
2014-03-18,0.011873251153293518,-0.0014631296780569514,-0.0040157578615915845,-0.0020612930310662803,-0.0002889261044735081,0.0025068235600318456,0.0008720389987277866,0.005789110668113606,0.002573776724869248,0.010821050004820698,0.0036844233005763893,0.00875780833720663,0.0050421369304041175,-0.005574489005174432,0.005818584369473356,0.008268804963784904,-0.006626450496215686,-0.005200802779516067,0.005728201773433694,0.0005987683435526581,0.0011789354071234381,0.0057842830933896305,0.004713917579769911,-0.004562350314813002,0.011351377049300337,0.010343730108211435,0.0037651091232489,-0.0010581777297679062
2014-03-19,-0.007979763136713891,0.005921236078534342,0.006134969325153339,-0.0074376653807808335,-0.00880408895073459,-0.00624797171503233,-0.01137662115065996,-0.013330517812005449,0.00023337903672793203,0.00046007709096640426,-0.004182494989023566,-0.009316752735180511,0.0003103200822347496,-0.00035192974811892874,-0.006949291313218087,0.0001519851116624782,-0.005309716265259001,-0.008438543971538981,-0.00044821234333058957,0.010607570054090854,-0.005533052897404356,-0.005865188288740386,-0.0006985570105929595,-0.0005443302560529384,-0.009459376389888363,-0.012988922139969605,0.004307166970626053,-0.00876128263412257
2014-03-20,-0.022144049330057092,-0.019452778502478507,-0.014049998615763615,-0.023048134915084506,-0.03460043196544271,-0.03185221342976763,-0.03139831396146808,-0.022713354876304437,-0.028022282497739637,-0.025343076500311312,-0.02397543222679943,-0.022064537353730374,-0.01321682705668692,-0.005255658005029362,-0.024433594079981025,-0.024127846574186873,-0.004446655679592015,-0.010982519853858008,-0.02625405349242893,-0.012901134307424122,-0.01062122390167708,-0.03318198814165907,-0.023725807293025203,-0.036696947911901145,-0.03602679467756953,-0.03886252898997844,-0.025468150323262106,-0.04301362543414389
2014-03-21,0.016772258802472573,0.018026107923837964,0.017030058826007055,0.023253493446939943,0.015895565797127365,0.019947450646214948,0.025853100097326553,0.01730029531272348,0.020296343417491425,0.017791178061382862,0.009077839230720697,0.01983052125444429,0.02317234513564137,0.043375494004533444,0.02716875523874851,0.016757290994664276,0.049652257204730876,0.0425155396288186,0.023137488347017232,0.0257876199317022,0.025724214503035414,0.0204173526779301,0.016180226779664686,0.018702579237197092,0.017764498269372098,0.015938900879960194,0.016459953613458866,0.027707984366275973
2014-03-24,0.004284190462867432,0.005689954643710804,0.032192159028161305,0.007249971381691811,-0.0012938106301683128,0.006819653412611704,-0.002199184302549617,0.00029625840553282323,0.009246351749572002,0.0030415069592846233,-0.0038071214191452984,0.006762213501677827,0.016508769683779345,0.0293287460477063,0.012028001267880173,0.007079408142725896,0.0054951049922136175,0.01648666426191947,0.009523234496613409,0.02210432089488834,0.012560624165319334,0.0039714445825109745,0.0036178156386390548,0.002308776681355651,-0.014541016606079205,-0.008127689709647612,-0.00282783368437467,-0.004448217317487235
2014-03-25,0.005449923387658373,-0.0015213695574493036,-0.007703418391911354,0.0012543512941285417,0.002552384522516604,0.005321263964428002,0.006899893259306955,-0.011390851522615542,-0.0005886295422093957,0.0038044458472359377,-0.0028388997651510595,0.006665951112592383,0.010006360241563206,0.0002471518689388663,0.008899625156185031,-0.0055585384550925765,-0.009706918152134314,-0.005124619045630996,-0.00399628101195626,-0.004762513584350869,0.006414127741102504,-0.002273131744567891,0.0018233451047375837,0.0019712289172637565,-0.0029866074631204054,0.010039653335383703,0.0003520369247618227,0.004127016610389056
2014-03-26,0.0006234306000520995,0.0016484022969185386,-0.002533829316944347,0.005927582597289982,0.013455257282994904,0.007267261896573007,0.0028401793111934026,-0.009601748358758377,0.006420424062886232,0.00038742497150456856,0.01181115476178829,-0.00301909662792732,-0.0035351771953013866,-0.00845599626618343,-0.004580641752202741,0.004338110456406641,-9.463376732055107e-05,-0.004825799141846998,0.0021016889937004457,0.00218068535825533,-0.005359322945765244,0.0077619314020394015,0.002374402476909676,-0.007769930479569309,0.007259768687182477,0.007210205213532994,0.0020919275059141373,-0.005491394927536253
2014-03-27,-0.01837974420657318,-0.015747733116795226,-0.005593989838936331,-0.017962144925840362,-0.02678653782506546,-0.014637943927148234,-0.019915144168326404,-0.015442099742558946,-0.013141350638815608,-0.018510619190876043,-0.016562966577781002,-0.01125176600379374,-0.0015579930046739632,0.0042205442010039285,-0.013065303292204344,-0.010046425486162414,0.010545191900575457,-0.0055554969903331974,-0.015596145360650682,-0.014641931235158445,-0.01332834040664621,-0.026233429788968587,-0.016633622039027407,-0.017889366631764325,-0.02846884105649017,-0.03094497710978661,-0.030454971125331798,-0.021540388227927476
2014-03-28,-0.01292335901549746,-0.015361684340212123,-0.0057477511753676325,-0.007992067511266687,-0.028711281582409764,-0.008164057356314647,0.00264672968754609,-0.017593998589827797,-0.014367326808245817,-0.022565334248298763,-0.022983616887208402,-0.013383657250856773,-0.003866593136640506,-0.0041791726734888845,-0.01443838222885585,-0.024440238187165897,0.007068496391813506,-0.0020671232005428086,-0.021780994753967664,0.0042311695069596755,-0.004737071449656294,-0.027658970919936965,-0.019122203828685458,-0.03129253243807273,-0.03232934602152471,-0.02684122562674096,-0.025991883824663775,-0.04177187205473398
2014-03-31,-0.007525690946546093,-0.0008993257849551073,-0.00477648248623086,-0.004826151305205806,-0.0033750043048524914,-0.007071335238587717,0.007625516291877021,0.007701359156022658,-0.011514862691368366,-0.0044815239521659445,-0.004829009529030537,0.0021464304054561456,-0.01375231983894809,-0.007633980309868504,-0.015089911861816852,-0.002808997802353441,-0.0058197018198192785,-0.005969895579940321,-0.0159357816848823,-0.0032968349736544056,-0.004964408790463781,-0.010955706994318137,-0.008027349243784787,0.010268238710206212,-0.0007958440145731105,-0.01456360701159809,-0.003966668962192665,0.010430706835209413
2014-04-01,0.013275822765066447,0.012797575784683213,0.00936536599767912,0.008013621863953713,0.028318186530287948,0.009436949775160075,0.01340853774066142,0.02345888499408355,0.01397518335271819,0.016414156254775047,0.01001069319442971,0.01070340793284319,0.010658995081935796,0.010251627226600224,0.010805119964536924,0.01698213052653319,-0.0007237208111581239,0.00958568879104904,0.016883676812968984,0.007138609904374427,0.013746850715020908,0.015378447263667328,0.01723160144832714,0.008263217671464762,0.02148889333600157,0.012501597555449662,0.024185184673036764,0.010983992693361477
2014-04-02,0.0018767724250623452,-0.0010598892636529689,0.011448434428292575,0.004113941643609564,-0.00022962626924527552,0.005144936629438934,-0.0035486747299844357,0.0011147542414107203,-0.0025437428680106233,-0.003139617579545728,-0.009959596162136708,0.002882501053878883,0.0010918959858621236,0.03227740975858029,0.001832995285604877,-0.005130450508761819,0.011351431245996801,0.009886317928742283,-0.011379824977952757,0.018095883339785734,0.008393889752313699,-0.006543321299638971,-0.004170597821425481,-0.007252956930539511,-0.013314055771709743,-0.013070170405645842,-0.006386196095374386,-0.010092004849868053
2014-04-03,-0.003858790715264959,0.0007681297973574086,-0.01760710202434601,0.0011073206672884695,0.003618844882639749,-0.00026702732695238485,0.002489671471612276,-0.004229605934086944,-0.002448935815239306,0.00721544243886596,-0.00268558049855383,-0.006850404435154056,-0.013302818810564165,-0.018487234367833616,-0.003385691861002016,0.0013649700216864513,-0.014458723462299039,0.0013416065738722782,-0.000834862962391214,-0.0036125221425425957,-0.005866385265306473,0.0009964796729502456,-0.0018733245050224223,-0.0020956835865134638,0.00542845910388734,0.0015812850266261336,0.0027855910208851586,-0.002521704672358571
