日期,index_code,open,high,low,close,volume,amount
2014-02-21,801780,2069.85,2076.96,2037.83,2049.03,9.45622117,62.3122220105
2014-02-24,801780,2031.78,2031.78,1983.27,1994.13,12.8912303,82.7568106374
2014-02-25,801780,1994.3,2007.3,1964.31,1969.95,10.92927653,67.9450073947
2014-02-26,801780,1960.4,1986.42,1960.39,1976.77,8.54108841,51.1965894087
2014-02-27,801780,1981.19,2020.41,1963.1,2005.24,13.35282929,83.4440824348
2014-02-28,801780,1993.33,2007.53,1967.79,1993.5,9.42850959,58.060761423
2014-03-03,801780,1984.57,1985.43,1971.98,1979.15,9.66664218,57.309091048
2014-03-04,801780,1971.99,1999.99,1956.78,1992.31,9.7493819,60.880837765900004
2014-03-05,801780,1991.76,1994.88,1962.08,1963.5,7.51685116,47.8569701839
2014-03-06,801780,1961.61,1993.77,1953.67,1982.85,10.55615552,62.1485827657
2014-03-07,801780,1979.9,2007.48,1971.61,1976.56,9.6492913,58.5509637487
2014-03-10,801780,1963.95,1964.71,1915.41,1917.13,10.92233782,65.9004854534
2014-03-11,801780,1914.61,1931.55,1907.41,1917.14,7.87533667,45.8713294028
2014-03-12,801780,1915.34,1955.71,1907.68,1940.9,11.52483342,68.9910963218
2014-03-13,801780,1958.62,2009.08,1949.39,1968.8,15.53339405,86.657451208
2014-03-14,801780,1957.95,1973.86,1934.36,1951.89,11.68368055,67.1223661304
2014-03-17,801780,1960.91,1964.12,1939.24,1952.78,6.90852971,35.5306915888
2014-03-18,801780,1958.84,1959.15,1936.0,1939.84,8.18963401,51.2378028515
2014-03-19,801780,1931.6,1931.6,1908.76,1929.54,6.91849828,41.5185308365
2014-03-20,801780,1923.09,1952.37,1920.15,1920.96,8.85404182,54.806586481800004
2014-03-21,801780,1916.5,2022.49,1916.5,2016.34,24.78292366,162.1371702792
2014-03-24,801780,2022.25,2042.24,2012.0,2027.42,21.1059187,142.8736779941
2014-03-25,801780,2022.95,2028.77,2001.55,2007.74,9.91140303,66.67228745439999
2014-03-26,801780,2013.5,2020.49,1999.96,2007.55,7.46968899,48.122593922600004
2014-03-27,801780,2004.81,2063.9,1994.02,2028.72,14.59786477,101.5439854399
2014-03-28,801780,2025.13,2064.21,2024.16,2043.06,13.8676763,86.04636888469999
2014-03-31,801780,2039.06,2049.93,2014.86,2031.17,9.87899862,60.5479894484
2014-04-01,801780,2023.68,2041.58,2017.43,2029.7,7.51541796,49.60610443189999
2014-04-02,801780,2030.17,2060.32,2025.92,2052.74,9.94345488,67.4013213221
2014-04-03,801780,2058.1,2063.62,2020.22,2023.06,11.66467181,69.3870150545
2014-04-04,801780,2013.27,2042.76,2009.58,2040.59,6.71088354,44.1009231124
2014-04-08,801780,2042.88,2138.4,2042.88,2118.0,24.86103492,181.34660328830003
2014-04-09,801780,2115.06,2119.92,2100.02,2107.04,10.91443459,76.19620575100001
2014-04-10,801780,2108.74,2154.14,2096.34,2129.47,16.54066647,116.2228221009
2014-04-11,801780,2120.58,2142.73,2112.41,2132.67,14.36192804,96.2765593853
2014-04-14,801780,2129.31,2136.65,2106.2,2116.49,8.11320799,55.0688466584
2014-04-15,801780,2107.3,2107.3,2064.62,2067.99,9.66986861,68.86143806369999
2014-04-16,801780,2062.58,2086.89,2060.1,2073.82,6.61791382,45.435887083699996
2014-04-17,801780,2083.58,2085.53,2060.46,2065.27,5.99165496,44.2362600945
2014-04-18,801780,2055.51,2067.41,2038.13,2064.29,7.471,52.2505407756
2014-04-21,801780,2053.08,2072.74,2034.63,2034.63,7.30216527,51.50319193399999
2014-04-22,801780,2032.81,2077.25,2032.81,2072.17,8.7749741,62.630369340600005
2014-04-23,801780,2065.25,2084.04,2062.89,2070.88,9.41358862,72.9586905262
2014-04-24,801780,2071.4,2090.69,2065.71,2067.41,6.63142529,46.9354109187
2014-04-25,801780,2076.42,2102.64,2065.95,2068.39,10.69051492,75.966794686
2014-04-28,801780,2071.61,2078.02,2051.89,2060.23,9.22902234,62.6001717221
2014-04-29,801780,2061.52,2074.49,2049.52,2072.69,8.11460634,50.7776920515
2014-04-30,801780,2077.4,2079.99,2064.26,2064.97,6.86837909,47.183980991300004
2014-05-05,801780,2057.61,2057.61,2026.71,2045.56,8.13014757,52.4380037708
2014-05-06,801780,2039.41,2054.38,2034.83,2038.89,5.41348417,32.9880327311
2014-05-07,801780,2037.36,2041.66,2028.07,2029.12,5.54380097,35.6691964454
2014-05-08,801780,2028.29,2059.05,2028.29,2033.6,6.31171499,41.6854050067
2014-05-09,801780,2039.83,2045.76,2032.0,2037.13,5.21622074,33.4810651033
2014-05-12,801780,2048.22,2069.9,2039.18,2064.13,9.44518059,61.770537382
2014-05-13,801780,2063.53,2063.58,2051.1,2057.1,5.32209438,33.8896513269
2014-05-14,801780,2057.14,2068.35,2051.26,2055.58,5.48918102,38.4340987041
2014-05-15,801780,2055.23,2062.22,2048.69,2050.42,5.75251819,36.3952670849
2014-05-16,801780,2050.76,2063.74,2049.16,2056.53,6.15739765,38.2826278955
2014-05-19,801780,2050.46,2050.46,2013.55,2020.27,7.63603812,51.79588426229999
2014-05-20,801780,2026.24,2029.69,2014.85,2020.42,5.43510558,31.962202726599998
2014-05-21,801780,2012.3,2034.65,2001.8,2033.09,5.14337259,29.6045781716
2014-05-22,801780,2031.4,2061.81,2028.58,2035.85,6.76088746,44.6437893001
2014-05-23,801780,2037.41,2052.57,2035.29,2052.09,4.4211928,29.3126825823
2014-05-26,801780,2062.33,2063.78,2048.2,2054.56,4.87079612,32.8387065536
2014-05-27,801780,2053.38,2060.29,2048.92,2050.19,5.35187473,33.8734443808
2014-05-28,801780,2049.4,2065.1,2042.86,2061.78,6.50667043,42.22532303
2014-05-29,801780,2063.45,2070.93,2051.77,2053.39,5.64041216,37.6156040448
2014-05-30,801780,2054.1,2060.29,2046.83,2051.16,5.17159454,32.9097934072
2014-06-03,801780,2053.03,2066.47,2051.8,2053.36,5.75251821,34.0397478277
2014-06-04,801780,2053.9,2053.9,2030.72,2038.07,6.74373582,39.0367392586
2014-06-05,801780,2037.31,2062.15,2035.02,2061.02,6.05506808,34.2608576408
2014-06-06,801780,2061.36,2061.76,2033.49,2042.71,5.75823379,34.5810083519
2014-06-09,801780,2034.86,2068.93,2034.1,2049.11,5.8213138,35.6477826342
2014-06-10,801780,2057.36,2074.42,2048.32,2074.42,8.29200382,51.4160988079
2014-06-11,801780,2068.64,2074.34,2060.06,2067.41,6.02793874,36.287806111799995
2014-06-12,801780,2062.2,2067.63,2056.84,2060.8,5.1255566,31.9001613375
2014-06-13,801780,2061.39,2104.47,2061.39,2094.73,12.26637591,81.6626177603
2014-06-16,801780,2093.95,2127.92,2088.5,2123.31,13.07629203,86.224406288
2014-06-17,801780,2114.07,2114.07,2099.53,2103.38,8.28486582,51.9808196821
2014-06-18,801780,2102.22,2106.43,2089.33,2092.24,8.82775337,46.634476255299994
2014-06-19,801780,2093.6,2099.84,2068.77,2074.68,7.25114047,43.223436050299995
2014-06-20,801780,2064.97,2080.6,2062.64,2078.91,6.13139844,36.3638139717
2014-06-23,801780,2079.49,2083.47,2065.17,2065.95,5.66756633,36.3942374096
2014-06-24,801780,2053.09,2060.63,2051.41,2055.85,5.10537956,32.7797344599
2014-06-25,801780,2052.0,2053.26,2038.12,2044.38,4.76366766,27.956843375300004
2014-06-26,801780,2045.15,2055.64,2045.15,2052.22,5.56332005,31.6935437084
2014-06-27,801780,2047.31,2050.0,2039.03,2042.58,5.2396198,31.0270779005
2014-06-30,801780,2045.3,2059.08,2045.3,2052.94,5.53520949,33.941934690500005
2014-07-01,801780,2060.28,2062.01,2047.09,2052.78,4.68461613,26.9662396062
2014-07-02,801780,2053.59,2059.44,2048.04,2057.51,5.32494846,29.152295845100003
2014-07-03,801780,2048.32,2057.52,2045.27,2056.71,6.77186109,40.4665043137
2014-07-04,801780,2056.33,2058.11,2051.14,2055.71,5.60598959,32.6554968915
2014-07-07,801780,2055.75,2058.18,2049.59,2056.11,5.26624567,29.497962462199997
2014-07-08,801780,2054.99,2060.81,2047.73,2058.29,6.0537551,34.9244923474
2014-07-09,801780,2056.74,2056.74,2028.03,2029.04,8.00797656,47.2696252037
2014-07-10,801780,2020.62,2026.95,2014.51,2018.06,6.40050485,36.5611281158
2014-07-11,801780,1990.38,2002.08,1989.61,1994.23,6.46845556,36.609215882
2014-07-14,801780,1996.42,2002.78,1986.03,2001.79,7.02974321,39.2134767012
2014-07-15,801780,2001.29,2006.22,1998.6,2005.97,7.12636493,39.1584128923
2014-07-16,801780,2004.34,2007.45,1999.21,2007.03,7.94006421,45.111246573500004
2014-07-17,801780,1997.74,1997.74,1986.87,1992.45,5.83935675,32.1257248322
2014-07-18,801780,1978.59,1991.13,1977.88,1986.32,6.74756716,40.234436430100004
2014-07-21,801780,1985.28,1985.8,1974.3,1978.6,5.2935487,29.5610579596
2014-07-22,801780,1974.5,2004.93,1972.24,1998.34,9.76844172,60.788881153599995
2014-07-23,801780,1996.85,2011.9,1996.85,2004.92,9.59666571,55.8036648802
2014-07-24,801780,2007.42,2071.01,2007.42,2062.84,21.36802911,141.3105765442
2014-07-25,801780,2068.57,2082.68,2062.78,2081.1,12.37185456,79.0269446508
2014-07-28,801780,2092.41,2194.26,2092.41,2185.78,35.6629576,221.4373056278
2014-07-29,801780,2196.17,2220.87,2181.97,2201.42,26.44545289,159.8322065612
2014-07-30,801780,2199.96,2221.46,2179.64,2183.42,20.26530621,120.43233433209998
2014-07-31,801780,2179.89,2213.83,2178.54,2213.83,16.8593754,96.89760937209999
2014-08-01,801780,2205.76,2237.68,2194.57,2194.57,22.94109527,132.0353953608
2014-08-04,801780,2202.83,2229.17,2194.4,2228.95,20.09521997,115.5576429282
2014-08-05,801780,2227.08,2228.96,2198.54,2208.13,15.10341611,92.37343985870001
2014-08-06,801780,2196.75,2196.75,2163.08,2182.8,14.48180792,94.03370927459999
2014-08-07,801780,2180.91,2184.68,2147.31,2147.31,12.75860317,78.7521155554
2014-08-08,801780,2149.39,2160.34,2142.46,2153.82,10.65257484,65.12637646649999
2014-08-11,801780,2159.83,2187.2,2159.83,2183.15,10.70143013,67.8402244566
2014-08-12,801780,2175.44,2175.44,2153.88,2161.94,9.84106725,62.2536430276
2014-08-13,801780,2160.94,2172.74,2142.25,2154.14,10.72401445,66.40562007310001
2014-08-14,801780,2155.18,2158.43,2137.41,2139.05,9.85220325,63.843482975200004
2014-08-15,801780,2140.39,2156.15,2130.84,2149.33,9.50125289,62.632292524300006
2014-08-18,801780,2150.78,2163.8,2143.85,2150.78,9.23896551,59.497208783199994
2014-08-19,801780,2153.19,2153.19,2138.94,2151.38,9.97211118,62.1621602495
2014-08-20,801780,2148.44,2148.44,2136.57,2139.27,7.79546358,47.8279360725
2014-08-21,801780,2137.59,2137.59,2106.94,2119.6,10.24241978,63.29711645810001
2014-08-22,801780,2115.83,2134.6,2113.94,2130.52,8.18198901,50.1804714338
2014-08-25,801780,2130.73,2130.73,2107.31,2110.07,8.03236766,48.677260715500005
2014-08-26,801780,2108.16,2121.22,2105.72,2115.38,8.52662101,51.72724341
2014-08-27,801780,2113.51,2121.09,2108.0,2112.3,6.41464834,41.413131391
2014-08-28,801780,2109.83,2112.25,2085.87,2085.87,8.11632572,48.8548270896
2014-08-29,801780,2092.68,2111.96,2087.68,2109.31,6.8719363,40.076857127
2014-09-01,801780,2109.99,2114.55,2099.44,2110.35,9.43946014,55.7656220077
2014-09-02,801780,2113.82,2145.14,2104.06,2143.01,14.25626146,89.1002131558
2014-09-03,801780,2144.58,2170.49,2142.63,2160.62,14.51265564,91.846433748
2014-09-04,801780,2163.63,2176.32,2153.25,2172.81,10.84174647,68.86926650720001
2014-09-05,801780,2177.6,2187.16,2172.33,2184.8,12.47917549,79.1907248954
2014-09-09,801780,2186.12,2187.19,2162.08,2165.7,9.86657128,65.0327435147
2014-09-10,801780,2157.29,2157.29,2141.79,2145.6,9.78031474,60.735930597
2014-09-11,801780,2144.12,2170.95,2138.35,2143.47,12.18286183,78.4094333307
2014-09-12,801780,2140.14,2149.77,2132.99,2149.77,7.36682704,48.1590514055
2014-09-15,801780,2141.19,2149.77,2130.82,2142.13,10.3755717,64.16278957819999
2014-09-16,801780,2145.49,2165.1,2133.1,2136.55,20.58350195,120.0508883745
2014-09-17,801780,2143.99,2145.68,2129.86,2136.57,12.28959594,72.35857745979999
2014-09-18,801780,2131.94,2164.97,2128.43,2151.14,19.59847195,116.84786026889999
2014-09-19,801780,2149.55,2164.76,2144.45,2159.64,14.56171711,96.4127667462
2014-09-22,801780,2151.05,2151.05,2106.21,2109.64,13.5517308,85.0603537375
2014-09-23,801780,2108.64,2125.75,2106.62,2119.87,8.83130781,54.2467944556
2014-09-24,801780,2112.45,2154.95,2109.47,2149.6,16.56411985,100.83640732149999
2014-09-25,801780,2159.3,2161.22,2133.29,2139.51,13.87890271,84.7727595339
2014-09-26,801780,2133.91,2138.79,2123.64,2135.1,7.98867624,50.2350399202
2014-09-29,801780,2136.68,2144.7,2130.39,2136.78,12.68141123,77.0687116474
2014-09-30,801780,2138.39,2140.19,2128.96,2137.18,10.56469875,64.5806770238
2014-10-08,801780,2141.97,2157.8,2131.35,2157.8,14.45147998,91.9355093631
2014-10-09,801780,2158.12,2162.72,2146.68,2155.92,11.68770615,77.3959693192
2014-10-10,801780,2146.13,2150.9,2137.77,2144.57,12.02089767,75.0839077406
2014-10-13,801780,2135.51,2136.74,2114.64,2125.05,10.74291795,64.9531919321
2014-10-14,801780,2120.0,2133.11,2115.32,2120.13,9.62022417,56.3756987537
2014-10-15,801780,2119.51,2134.07,2110.64,2130.24,11.02456381,65.9289269812
2014-10-16,801780,2120.44,2162.59,2117.58,2138.47,21.2561157,135.4615488642
2014-10-17,801780,2136.23,2143.79,2119.16,2129.45,13.16320954,79.704991865
2014-10-20,801780,2138.0,2142.54,2126.54,2137.73,10.32200909,63.7242558921
2014-10-21,801780,2136.25,2136.53,2119.09,2121.58,9.36697444,57.3943234136
2014-10-22,801780,2121.68,2136.7,2121.3,2123.21,10.15349496,62.9729812753
2014-10-23,801780,2123.99,2140.56,2119.92,2123.31,13.77463903,90.8956050322
2014-10-24,801780,2125.84,2129.11,2116.22,2119.03,9.45913718,62.371023098500004
2014-10-27,801780,2109.92,2110.57,2079.27,2083.27,11.67119305,73.4450481339
2014-10-28,801780,2086.1,2108.47,2086.1,2107.72,9.77661636,60.9970282342
2014-10-29,801780,2111.09,2141.64,2106.48,2132.8,16.63993223,103.6291660152
2014-10-30,801780,2132.8,2166.62,2124.95,2159.38,25.4490221,151.70499618969998
2014-10-31,801780,2166.71,2268.83,2166.71,2238.3,56.47947859,364.1698718229
2014-11-03,801780,2246.75,2246.86,2214.31,2219.93,27.94251528,185.4016197702
2014-11-04,801780,2220.11,2220.11,2197.07,2202.73,19.91486418,129.9072460676
2014-11-05,801780,2201.66,2204.56,2176.84,2185.62,21.27508338,130.0258961856
2014-11-06,801780,2190.76,2194.72,2177.62,2186.79,13.01344694,82.6596878404
2014-11-07,801780,2185.55,2246.0,2180.11,2199.32,34.12281851,238.0579232597
2014-11-10,801780,2253.34,2272.73,2230.48,2263.47,41.6663742,270.8851450125
2014-11-11,801780,2276.09,2384.96,2276.09,2332.83,86.94541583,523.4954448113
2014-11-12,801780,2306.9,2326.76,2287.8,2326.76,35.90873454,207.2951938831
2014-11-13,801780,2333.81,2370.77,2311.91,2316.39,38.54306218,238.90599830349998
2014-11-14,801780,2309.8,2318.05,2278.81,2304.03,24.66156758,147.90363398879998
2014-11-17,801780,2323.3,2330.08,2263.88,2264.84,25.78136695,151.7663322865
2014-11-18,801780,2267.17,2267.17,2215.28,2221.31,26.29303377,151.6652879391
2014-11-19,801780,2216.77,2226.45,2205.38,2217.87,16.12557084,95.86521808059999
2014-11-20,801780,2209.7,2229.8,2199.84,2219.31,16.40635839,102.1549012858
2014-11-21,801780,2219.36,2261.55,2203.8,2257.08,23.5164266,151.4219999071
2014-11-24,801780,2220.32,2282.45,2207.93,2259.48,45.5069547,301.32400395919996
2014-11-25,801780,2253.76,2296.54,2245.43,2291.45,33.06008338,214.8576810174
2014-11-26,801780,2297.5,2360.14,2291.45,2346.88,50.77607158,335.2879102091
2014-11-27,801780,2368.4,2402.01,2347.43,2383.73,60.11973962,376.3594381861
2014-11-28,801780,2388.87,2581.45,2383.29,2578.3,116.47855705,770.2286259947999
2014-12-01,801780,2600.9,2694.0,2555.25,2557.41,100.11224831,682.8729324576
2014-12-02,801780,2551.71,2759.2,2545.41,2730.49,106.80063566,713.8606099783
2014-12-03,801780,2740.62,2833.54,2671.7,2709.0,117.75404099,831.9284556383
2014-12-04,801780,2720.91,2887.86,2691.19,2887.63,109.99291449,785.0619975771001
2014-12-05,801780,2914.32,3054.7,2817.82,2968.49,148.04375655,1066.3117146075
2014-12-08,801780,2920.8,3061.46,2880.63,3016.67,129.63084395,934.7572140697
2014-12-09,801780,2962.4,3072.24,2733.17,2753.18,140.89859844,1013.2618805205001
2014-12-10,801780,2763.69,2882.22,2641.41,2857.57,97.02172261,681.0305386673999
2014-12-11,801780,2808.27,2926.05,2788.38,2830.2,67.35474966,521.6534462756
2014-12-12,801780,2821.55,2878.66,2775.98,2802.3,50.13697518,372.6853114596
2014-12-15,801780,2764.75,2764.75,2697.07,2746.63,47.72050987,331.5853779802
2014-12-16,801780,2739.44,2871.76,2731.08,2871.76,70.47293579,503.4930239272
2014-12-17,801780,2890.58,3114.34,2868.17,3072.45,148.46561965,1154.5724207992998
2014-12-18,801780,3111.65,3112.44,2993.16,3025.58,87.15769247,708.9842367205
2014-12-19,801780,3025.23,3097.86,2982.94,3071.84,81.01898256,601.1654166851
2014-12-22,801780,3077.73,3325.52,3077.73,3239.33,166.34090727,1178.2820719027
2014-12-23,801780,3157.72,3275.62,3104.64,3124.67,103.23405078,718.0739107392999
2014-12-24,801780,3115.64,3124.91,2943.68,2999.8,77.72275214,565.2060654125
2014-12-25,801780,3066.34,3162.95,3016.28,3139.01,80.41714717,612.7114715677
2014-12-26,801780,3151.69,3249.55,3125.46,3243.13,94.82264052,727.2264020717
2014-12-29,801780,3362.48,3430.98,3191.79,3243.04,112.54416132,916.3543936489999
2014-12-30,801780,3249.52,3364.17,3234.02,3342.35,94.95213862,751.0132419403
2014-12-31,801780,3347.77,3434.7,3289.97,3429.09,109.34872568,842.9081934314
2015-01-05,801780,3454.2,3532.96,3394.02,3487.86,112.43990338,877.6199546816999
2015-01-06,801780,3441.49,3588.56,3414.91,3452.59,107.4531908,826.4206589736999
2015-01-07,801780,3403.59,3464.08,3350.83,3405.26,72.68951398,566.938501353
2015-01-08,801780,3417.38,3419.86,3271.24,3279.05,65.80878912,495.03199915050004
2015-01-09,801780,3263.15,3488.06,3243.56,3312.14,104.29574301,795.401979081
2015-01-12,801780,3293.28,3333.68,3209.11,3268.84,61.41403689,480.07324977720003
2015-01-13,801780,3254.72,3293.35,3234.52,3249.67,36.22572937,276.09797845090003
2015-01-14,801780,3271.0,3353.87,3271.0,3306.09,57.33951829,425.12834055760004
2015-01-15,801780,3306.61,3430.67,3275.96,3430.67,64.69182107,494.46867905089994
2015-01-16,801780,3440.32,3509.52,3420.57,3468.26,84.96690164,686.5748360978
2015-01-19,801780,3184.14,3288.49,3122.06,3122.38,94.24633876,715.5304109794
2015-01-20,801780,3120.41,3180.71,3064.49,3130.4,74.11630414,551.9587631058
2015-01-21,801780,3149.85,3325.4,3117.64,3300.97,90.30897748,654.6940495429
2015-01-22,801780,3293.49,3306.62,3239.66,3285.3,60.13394051,442.49056628430003
2015-01-23,801780,3298.96,3375.65,3283.05,3304.81,69.97531838,514.8103037216
2015-01-26,801780,3300.12,3302.58,3233.01,3283.16,49.56884242,368.48210205379996
2015-01-27,801780,3283.41,3285.74,3143.96,3197.35,59.11594499,435.77882440660005
2015-01-28,801780,3161.79,3212.99,3131.44,3153.57,42.55944454,314.5122745638
2015-01-29,801780,3099.22,3117.6,3067.85,3087.09,44.18516401,311.5131305669
