datetime,sec_code,open,high,low,close,volume,openinterest
2019-03-22,600195.SH,47.9670284,48.8404796,47.3483338,48.8404796,7291048,0
2019-03-22,600267.SH,76.90212978,77.99390802,74.78680944,77.1068382,14284170,0
2019-03-22,000066.SZ,114.667488,118.3248,108.10584,110.2572,273971850,0
2019-03-22,002563.SZ,56.09247072,58.00471404,55.94537508,57.41633148,8410538,0
2019-03-22,000778.SZ,63.26115108,64.48714238,62.28035804,64.24194412,63855239,0
2019-03-22,600339.SH,19.37427344,19.4536762,18.8581555,19.13606516,32899051,0
2019-03-22,000061.SZ,132.965,134.454208,130.199328,132.752256,13378597,0
2019-03-22,002491.SZ,48.23077875,48.81539425,46.435174,48.64836125,44248056,0
2019-03-25,600006.SH,17.67086268,17.99021562,16.92570582,16.99667314,69093748,0
2019-03-25,600435.SH,137.52857776,149.3705688,136.5866012,143.85327752,82799534,0
2019-03-25,002572.SZ,382.6806662,423.23077349,380.22308394,404.27228177,31577995,0
2019-03-25,000078.SZ,90.63493,92.875344,89.820234,90.838604,35279935,0
2019-03-25,002030.SZ,186.01268485,205.87169035,184.42396441,192.76474672,38599730,0
2019-03-25,600699.SH,79.44917412,80.24989368,78.91536108,79.6271118,6244363,0
2019-03-25,600393.SH,26.3171694,26.86166256,25.8634251,26.3171694,38481100,0
2019-03-25,603025.SH,25.37392872,25.74072871,25.17974049,25.39550519,2999346,0
2019-03-25,300027.SZ,85.78740856,86.54257941,84.27706686,84.27706686,38346370,0
2019-03-25,002004.SZ,101.79738684,104.53878864,101.06634636,102.52842732,19363111,0
2019-03-25,600649.SH,116.64763252,116.93318364,113.79212132,115.07710136,22608335,0
2019-03-25,603712.SH,18.9197505,19.99086865,18.7395624,19.61047155,26770459,0
2019-03-25,000564.SZ,11.326125,11.869779,11.235516,11.446937,56396001,0
2019-03-25,002557.SZ,78.3849736,78.7276742,77.1387896,77.730727,4028631,0
2019-03-25,002505.SZ,33.86289788,34.47030412,33.55919476,33.86289788,32771315,0
2019-03-25,300291.SZ,50.25172542,50.25172542,48.867156,49.35582756,7798640,0
2019-03-25,600985.SH,40.03651716,41.22572064,39.93741687,39.9704503,4612254,0
2019-03-25,600376.SH,78.57200608,80.01136395,77.47132065,77.72532498,12578105,0
2019-03-25,600600.SH,64.9372696,66.24595437,64.24151314,64.85444145,7605420,0
2019-03-25,600867.SH,609.118975,662.1287885,592.9855535,625.58165,111731612,0
2019-03-25,002506.SZ,25.7911489,26.55570865,25.6892076,26.3008554,28877795,0
2019-03-25,601777.SH,5.87289,5.97860202,5.84939844,5.89638156,23548099,0
2019-03-25,002701.SZ,47.432462,47.51870284,46.82877612,46.82877612,20348201,0
2019-03-25,600993.SH,179.8819572,186.7129176,179.42655984,183.63898542,8601248,0
2019-03-25,600827.SH,84.32796501,85.07717694,83.32901577,83.41226154,10874007,0
2019-03-25,600486.SH,191.66555369,200.09571852,188.47174675,189.95723835,4315230,0
2019-03-25,600754.SH,82.96108546,83.60669702,80.4079852,81.22967264,5388098,0
2019-03-25,002048.SZ,83.62632825,84.50726775,81.99029775,82.24199475,9032076,0
2019-03-25,300376.SZ,136.67751656,141.47722868,135.53472796,138.2774206,15775068,0
2019-03-25,300055.SZ,72.2846668,73.64250032,71.56581376,71.56581376,20247522,0
2019-03-25,601990.SH,13.64,13.96,13.4,13.41,33162861,0
2019-03-25,300271.SZ,176.7054454,180.25646392,175.18358032,177.46637794,8372057,0
2019-03-25,002390.SZ,57.563884,59.10577375,56.3303722,56.7415428,24843550,0
2019-03-25,600872.SH,368.51745546,404.42765314,367.97004391,388.77168281,16239055,0
2019-03-25,603517.SH,47.0217695,49.775756,46.58317165,48.0417645,3483724,0
2019-03-25,000960.SZ,40.40498388,40.84490414,39.99890364,40.03274366,24943737,0
2019-03-25,002152.SZ,114.93229559,116.04814312,112.22238016,112.38178695,44640647,0
2019-03-25,000785.SZ,68.61581116,69.88765196,67.28037832,67.7255226,7718590,0
2019-03-25,002563.SZ,56.6318214,57.1221402,55.160865,55.70021568,7850686,0
2019-03-25,600515.SH,14.2942449,14.44937624,13.98398222,14.27208328,40812629,0
2019-03-25,600315.SH,172.8597838,175.24405668,169.98781874,170.47551092,3910285,0
2019-03-25,002221.SZ,39.70104563,40.15266042,39.37259851,39.57787796,11269526,0
2019-03-25,000826.SZ,127.8094202,136.85567137,126.48153012,127.97540646,98467588,0
2019-03-25,601801.SH,18.01737875,18.9726775,18.01737875,18.30619,16167412,0
2019-03-25,600277.SH,29.1134518,29.39493545,28.75154425,28.952604,28529372,0
2019-03-25,002424.SZ,106.80063295,109.72954355,106.4868211,107.63746455,7798811,0
2019-03-25,603707.SH,43.9096821,45.3850892,43.739945,44.0663625,4427876,0
2019-03-25,000089.SZ,67.9487868,70.243884,67.5314964,68.6442708,23683194,0
2019-03-25,600594.SH,101.35448892,104.96355084,100.90335618,102.85826472,22763678,0
2019-03-25,002302.SZ,64.2296386,64.88006532,60.08316826,60.24577494,78638625,0
2019-03-25,300133.SZ,210.9906576,210.9906576,203.654052,204.4130112,23173344,0
2019-03-25,600056.SH,144.57394405,146.09577504,141.17220419,141.26172366,20198496,0
2019-03-25,300459.SZ,64.08340866,64.99239318,63.47741898,63.47741898,6600915,0
2019-03-25,002839.SZ,6.96158678,7.07370604,6.9310088,6.96158678,28520949,0
2019-03-25,000766.SZ,25.84985627,27.94137435,25.65377645,26.7975754,36513393,0
2019-03-25,600765.SH,96.26786466,107.39294874,95.63983572,107.39294874,72294381,0
2019-03-25,600875.SH,31.87335996,32.11211172,31.39585644,31.51523232,17903030,0
2019-03-25,000829.SZ,99.4008248,101.92293528,98.95574648,100.58770032,11075519,0
2019-03-25,601168.SH,7.32542736,7.41476184,7.26959331,7.28076012,30684564,0
2019-03-25,000761.SZ,8.063916,8.7280032,8.02596816,8.46236832,49341226,0
2019-03-25,002065.SZ,271.30551168,280.08660525,268.88314104,271.60830801,44698931,0
2019-03-25,600869.SH,59.200962,59.6276356,58.3476148,58.66762,22972627,0
2019-03-25,603355.SH,28.65329032,29.5977836,28.34578088,28.3897108,1665718,0
2019-03-25,002642.SZ,34.1800641,36.07895655,34.1800641,35.15266755,28809560,0
2019-03-25,300357.SZ,139.27748506,141.3393058,138.0523452,138.0523452,1620502,0
2019-03-25,002075.SZ,28.39434951,29.71436378,28.08541,28.78754525,42165728,0
2019-03-25,600053.SH,66.23048564,68.944491,62.75043038,62.77231752,15941984,0
2019-03-25,002368.SZ,122.228608,132.732629,121.77025072,126.85037724,18513903,0
2019-03-25,601020.SH,11.16279135,11.37687228,11.07104238,11.12201403,6462700,0
2019-03-25,603888.SH,65.95783106,67.11588896,63.049819,63.89906146,25967791,0
2019-03-25,000778.SZ,63.38375021,64.11934499,62.64815543,62.77075456,49390617,0
2019-03-25,000729.SZ,50.86270781,51.34634687,49.89542969,50.62088828,27405300,0
2019-03-25,002831.SZ,59.145384,64.11155676,58.3295856,60.25690932,8118668,0
2019-03-25,600970.SH,92.2312391,94.74663653,91.51255412,93.06970491,42584565,0
2019-03-25,002491.SZ,47.06154775,48.14726225,46.8527565,46.89451475,33463312,0
2019-03-25,002250.SZ,61.30080684,65.979342,61.30080684,63.46013076,103135348,0
2019-03-25,600143.SH,103.98803895,105.6927609,103.23038475,104.1774525,14362329,0
2019-03-25,300146.SZ,607.29782984,622.4195188,599.4669552,601.62719648,14076050,0
2019-03-25,300010.SZ,51.86758,54.2016211,51.40077178,53.26800466,23696697,0
2019-03-25,000536.SZ,13.0399665,13.4072895,12.9297696,12.9297696,69175270,0
2019-03-25,300223.SZ,75.4666785,80.7611994,75.334974,77.705655,10111444,0
2019-03-25,000400.SZ,83.55787,84.317487,83.0261381,83.0261381,15269975,0
2019-03-25,002797.SZ,12.39458304,12.52369328,12.05566866,12.104085,108372553,0
2019-03-25,601928.SH,10.09925336,10.1674148,9.89476904,9.97429072,12457798,0
2019-03-25,600511.SH,142.47844567,147.69172716,141.8872488,142.9621522,6028921,0
2019-03-25,600366.SH,78.30407441,79.8076977,77.95708442,79.34504438,19010854,0
2019-03-25,600150.SH,64.81051375,67.4029343,64.54799015,67.4029343,15408092,0
2019-03-25,002400.SZ,72.7644852,75.8882131,72.0294904,73.6832287,57233164,0
2019-03-25,002434.SZ,46.81323382,48.70401903,46.03083994,47.66082719,16386307,0
2019-03-25,000999.SZ,55.91123084,56.54321932,55.37799056,55.55573732,3345105,0
2019-03-25,603486.SH,60.23,60.94,59.3,60.19,812314,0
2019-03-25,002653.SZ,40.39303135,41.4847349,40.20588217,40.70494665,3838984,0
2019-03-25,000012.SZ,132.95464,135.32883,130.105612,132.004964,24181619,0
2019-03-25,600373.SH,66.2748383,67.9012147,65.25835305,65.33967187,16173446,0
2019-03-25,002821.SZ,183.53282458,188.6315184,180.6711071,180.7718718,2065812,0
2019-03-25,000685.SZ,121.50078954,124.43020008,120.52431936,121.3612938,13077580,0
2019-03-25,600597.SH,25.24756,26.024408,25.053348,25.24756,16869513,0
2019-03-25,300156.SZ,41.54828748,42.37557639,40.4452356,40.90484055,37279908,0
2019-03-25,002028.SZ,252.885997,259.88899384,251.91335855,254.24769083,25427169,0
2019-03-25,002051.SZ,78.52882488,80.63594649,77.86071315,78.88857735,16146057,0
2019-03-25,603866.SH,57.07854103,57.86711931,56.63237174,56.7568841,897919,0
2019-03-25,000750.SZ,68.74850008,70.68347442,67.26881382,67.7241019,222462001,0
2019-03-25,000027.SZ,89.268935,89.805891,87.658067,88.060784,25211413,0
2019-03-25,002223.SZ,208.87811767,220.34040357,208.0845748,214.87377491,10598465,0
2019-03-25,600409.SH,44.26583288,44.57933028,43.76423704,43.82693652,35389926,0
2019-03-25,600770.SH,152.2655875,154.3658025,150.795437,151.8455445,34446001,0
2019-03-25,002344.SZ,24.39837807,24.83328677,24.13743285,24.39837807,11972406,0
2019-03-25,002078.SZ,60.24246125,62.56906665,59.91008905,60.8241126,64496392,0
2019-03-25,600446.SH,388.24962176,404.4950624,375.94246976,379.0602816,53920888,0
2019-03-25,002041.SZ,88.25850336,90.68763648,87.718696,87.85364784,9729233,0
2019-03-25,603883.SH,62.66955905,64.586655,62.5567887,62.741322,1260482,0
2019-03-25,600280.SH,53.11932328,53.80769464,52.31622336,52.43095192,14964172,0
2019-03-25,002544.SZ,90.26593468,96.79420812,88.63386632,94.7855086,19813910,0
2019-03-25,002648.SZ,60.08304276,62.9074593,58.92759963,60.85333818,13822149,0
2019-03-25,300159.SZ,118.80816607,129.05971815,117.52672206,123.75087868,65124767,0
2019-03-25,600664.SH,50.43759336,54.84087532,50.23744418,51.73856303,96888659,0
2019-03-25,600535.SH,250.44354651,260.17493934,249.77241597,253.01621358,18418076,0
2019-03-25,601098.SH,15.4577208,15.830196,15.42280125,15.597399,10606193,0
2019-03-25,000869.SZ,138.04746512,139.4780088,136.30399001,137.2427843,3290712,0
2019-03-25,600978.SH,23.74744925,24.34738481,23.54747073,23.94742777,37750722,0
2019-03-25,002080.SZ,50.91917009,53.524005,50.49097805,52.48920757,13297734,0
2019-03-25,600499.SH,162.90761124,168.78875244,160.84921182,161.731383,18604604,0
2019-03-25,600871.SH,6.38207857,6.62849087,6.30815488,6.30815488,60200929,0
2019-03-25,002387.SZ,46.39039984,47.35093726,45.92791886,45.99906978,9783535,0
2019-03-25,600863.SH,48.9908592,49.6712878,48.3104306,48.48053775,26897287,0
2019-03-25,600316.SH,69.89960047,74.43457143,69.3327291,74.43457143,46394548,0
2019-03-25,600521.SH,262.6478416,271.391771,260.668084,266.2773972,12842636,0
2019-03-25,001914.SZ,70.4893314,73.56817576,69.76013142,71.94773136,9919276,0
2019-03-25,002064.SZ,58.2771941,60.4763335,57.94732319,59.3767638,14678157,0
2019-03-25,002815.SZ,34.70953376,35.07965912,34.3394084,34.48334604,4665690,0
2019-03-25,600216.SH,63.70774164,64.22151375,62.68019742,62.794369,29245985,0
2019-03-25,000028.SZ,192.459312,197.14392,191.28816,193.044888,1389354,0
2019-03-25,603659.SH,55.80091047,57.29925894,55.32827706,55.43889339,1391002,0
2019-03-25,002399.SZ,91.4266746,93.88674978,89.48064498,90.47201856,8587840,0
2019-03-25,600350.SH,10.75198166,10.96239226,10.7309406,10.77302272,18500653,0
2019-03-25,002573.SZ,73.05562792,73.9612762,72.4518624,72.90468654,16480525,0
2019-03-25,000636.SZ,273.71,278.621875,271.33875,272.185625,67087507,0
2019-03-25,002268.SZ,254.82072,279.28350912,254.48095904,269.51538152,17676490,0
2019-03-25,600776.SH,133.8688701,144.021183,132.6883686,139.39361712,77160052,0
2019-03-25,002217.SZ,40.80936052,41.31806446,40.18761126,40.24413392,79765923,0
2019-03-25,000415.SZ,98.528019,99.783153,96.645318,96.854507,44819793,0
2019-03-25,300474.SZ,95.78803564,101.61284804,95.04486992,99.64446316,4342501,0
2019-03-25,002818.SZ,26.16638269,26.99235511,26.16638269,26.43111744,2292064,0
2019-03-25,002254.SZ,63.16610426,65.3149959,63.16610426,64.63639854,9597402,0
2019-03-25,600039.SH,30.1730467,30.86053384,29.94388432,30.32582162,47713552,0
2019-03-25,002517.SZ,31.60616706,32.04254412,30.98277126,31.10745042,50146700,0
2019-03-25,000712.SZ,183.0670704,185.5658307,177.9380361,177.9380361,19797234,0
2019-03-25,002155.SZ,22.6710215,23.68454952,22.6710215,23.28447267,52356491,0
2019-03-25,600021.SH,19.17579102,19.40481784,18.9467642,19.0508673,10345006,0
2019-03-25,000930.SZ,49.48895705,50.4548724,49.2048643,49.3185014,27728385,0
2019-03-25,000990.SZ,82.2592047,93.63482706,81.67819173,87.7635381,75421005,0
2019-03-25,600171.SH,38.3114726,40.1423347,38.3114726,39.2132405,46143283,0
2019-03-25,300134.SZ,68.3635822,72.82019547,68.01743748,69.6616249,24678793,0
2019-03-25,002640.SZ,142.0639884,146.0915757,141.6978441,144.2608542,21631889,0
2019-03-25,000727.SZ,15.8334227,16.0588095,15.6080359,15.6080359,138275366,0
2019-03-25,002482.SZ,55.0395452,56.13193312,52.85476936,53.10685888,29130856,0
2019-03-25,300630.SZ,106.2186902,112.58880684,106.2186902,108.50231692,1187209,0
2019-03-25,300251.SZ,226.31009448,228.34892416,224.2712648,224.52611851,34268396,0
2019-03-25,603000.SH,106.86607696,111.40829816,104.71884512,109.6327026,62286966,0
2019-03-25,300418.SZ,60.23266617,61.10848815,59.79475518,59.83456527,14230295,0
2019-03-25,002426.SZ,19.11777615,19.4864385,18.959778,19.22310825,40898972,0
2019-03-25,601127.SH,17.4102544,17.7494152,17.3588664,17.6466392,3505641,0
2019-03-25,603225.SH,29.4689164,31.48521068,29.257417,30.5264134,10657231,0
2019-03-25,000158.SZ,19.3936545,21.194283,19.187025,20.1020985,45038727,0
2019-03-25,002176.SZ,80.3336852,82.40681256,79.55626244,81.6293898,54125445,0
2019-03-25,300558.SZ,47.84309937,49.3818831,46.07299521,46.21379895,4039007,0
2019-03-25,000060.SZ,184.372738,185.101484,181.457754,181.822127,49808086,0
2019-03-25,000860.SZ,124.33164376,130.57808024,121.9433004,128.603104,12161137,0
2019-03-25,600967.SH,62.2594821,66.96123552,62.05281162,65.04953358,64066978,0
2019-03-25,002049.SZ,178.332759,187.93190504,177.2319395,184.36524986,28721682,0
2019-03-25,601118.SH,5.8809522,6.14920616,5.84999982,6.02539664,62685795,0
2019-03-25,002203.SZ,31.310294,31.97333552,31.05244452,31.53130784,12839656,0
2019-03-25,600138.SH,88.5770928,89.94792876,87.04808346,87.62805252,23890596,0
2019-03-25,002359.SZ,58.79433822,62.77601284,58.22552756,61.0178708,49473126,0
2019-03-25,600132.SH,180.75377664,182.4509952,179.00352,179.2687104,1865347,0
2019-03-25,002509.SZ,43.465032,44.1894492,43.03038168,43.465032,50052650,0
2019-03-25,601869.SH,47.1081735,48.1212525,46.66241874,47.33105088,6270304,0
2019-03-25,600777.SH,79.3401908,79.95049996,77.50926332,77.8144179,64501555,0
2019-03-25,002317.SZ,100.43220564,103.27846248,99.72064143,101.65203,10371180,0
2019-03-25,601717.SH,13.8261225,14.3207155,13.758678,14.1408635,31825749,0
2019-03-25,600823.SH,158.65739984,174.97096313,157.05803089,169.5331087,93794053,0
2019-03-25,002074.SZ,79.355455,82.039405,79.355455,79.534385,17459437,0
2019-03-25,300026.SZ,167.39845446,169.28996242,165.97982349,165.97982349,25663317,0
2019-03-25,002709.SZ,86.60598886,92.59023096,86.580524,87.67551298,11081825,0
2019-03-25,002056.SZ,59.96512908,61.06618371,59.54164653,60.47330814,16803448,0
2019-03-25,002791.SZ,19.7169536,20.5562976,19.5490848,20.2816032,2124100,0
2019-03-25,603882.SH,29.17331772,29.73511476,28.30052589,29.27363862,2721501,0
2019-03-25,603198.SH,19.20571653,19.29356429,18.90923034,18.95315422,5082146,0
2019-03-25,600748.SH,55.40862288,56.8293568,54.11143104,54.17320208,23493624,0
2019-03-25,000046.SZ,233.20512,245.837064,233.20512,237.091872,22089851,0
2019-03-25,600598.SH,22.4726207,23.90804464,22.4726207,23.24916152,52230663,0
2019-03-25,000975.SZ,77.38636132,78.00162391,75.81402359,76.08747363,19407222,0
2019-03-25,603568.SH,38.7219963,39.99989916,38.2601037,39.1838889,2768242,0
2019-03-25,600062.SH,105.9165888,106.6688373,104.93866575,105.0138906,16840460,0
2019-03-25,002308.SZ,26.6529315,27.303003,26.5229172,26.8262839,24242217,0
2019-03-25,600392.SH,118.60047415,119.87998134,116.1398834,117.71466148,62457202,0
2019-03-25,600380.SH,96.8466612,97.60412112,95.00711568,95.2235328,25565720,0
2019-03-25,603056.SH,18.28594277,18.49728278,18.114858,18.17524086,3138810,0
2019-03-25,601872.SH,5.6944871,5.76718268,5.67025524,5.67025524,18538244,0
2019-03-25,002191.SZ,76.46348079,78.87367719,72.305892,77.00577498,96827813,0
2019-03-25,600917.SH,7.94479758,8.02920446,7.90259414,7.92369586,4652100,0
2019-03-25,600839.SH,103.81044,109.3469968,102.4263008,105.74823488,171660810,0
2019-03-25,600426.SH,128.9201758,130.4030195,127.8734626,127.8734626,29262717,0
2019-03-25,601016.SH,6.61774997,6.74068031,6.53579641,6.59726158,37201124,0
2019-03-25,600808.SH,7.77785214,7.81664442,7.64207916,7.64207916,96848189,0
2019-03-25,600160.SH,88.4398544,89.98241,87.411484,87.61715808,42796613,0
2019-03-25,603345.SH,38.30256099,39.88026414,37.67147973,38.679174,2976633,0
2019-03-25,600141.SH,38.07184475,39.40030912,37.84503376,39.04389185,21666976,0
2019-03-25,600557.SH,124.6485097,129.0068492,120.2901702,123.60250822,18474826,0
2019-03-25,002138.SZ,109.076604,113.16697665,108.62211815,111.673666,13862226,0
2019-03-25,300450.SZ,447.6180699,471.63660048,443.9788986,462.65997794,15393410,0
2019-03-25,600195.SH,48.3309664,50.4782006,48.039816,49.495568,11735811,0
2019-03-25,600575.SH,50.2132437,50.38943052,49.68468324,49.86087006,29833329,0
2019-03-25,600572.SH,140.0621733,156.21749276,139.3211036,147.76929818,217671858,0
2019-03-25,000987.SZ,40.9467837,41.87923521,40.58191137,40.90624233,6905800,0
2019-03-25,002180.SZ,154.13207634,163.1481588,154.13207634,156.85121232,7802119,0
2019-03-25,000062.SZ,104.8039,110.312198,104.07271,106.656248,7517714,0
2019-03-25,300347.SZ,518.93137963,531.33578652,503.15888875,508.33423732,5066063,0
2019-03-25,300274.SZ,76.8309915,76.8309915,74.88675175,74.9537945,23479922,0
2019-03-25,600565.SH,40.65345218,44.34922056,40.43605404,43.04483172,70184962,0
2019-03-25,601966.SH,17.3566096,17.53058505,17.1519326,17.32590805,5205523,0
2019-03-25,002373.SZ,73.41619095,78.94782639,72.64338894,76.10066109,36155774,0
2019-03-25,600183.SH,142.35976832,147.32044096,141.78294592,142.35976832,33323815,0
2019-03-25,600673.SH,128.966813,129.78134024,126.2517222,126.9304949,25309908,0
2019-03-25,000732.SZ,44.04981425,44.9023913,41.90744115,41.95116305,36580477,0
2019-03-25,300197.SZ,146.63015264,147.89420568,143.7860333,144.10204656,33095585,0
2019-03-25,300072.SZ,221.6630013,226.1083851,218.227932,218.8341207,25180483,0
2019-03-25,601326.SH,5.2220073,5.58038035,4.96602655,4.96602655,184699996,0
2019-03-25,600260.SH,99.74689873,103.48795119,99.22489141,100.66041154,24581067,0
2019-03-25,002128.SZ,22.85992866,23.11563256,22.70650632,22.73207671,12153244,0
2019-03-25,600582.SH,149.79446972,155.24815187,149.0673121,149.79446972,45159184,0
2019-03-25,002354.SZ,17.18473796,17.58705624,16.83989372,17.0985269,32007380,0
2019-03-25,600745.SH,67.1702024,68.8734088,64.0831408,68.8734088,17057126,0
2019-03-25,000488.SZ,60.193532,62.3180096,59.8394524,60.5476116,37849418,0
2019-03-25,600580.SH,60.9113817,63.9884205,60.6316509,62.7995646,20203746,0
2019-03-25,600567.SH,15.66610586,16.06372276,15.58658248,15.82515262,68571083,0
2019-03-25,300315.SZ,51.431352,51.6762632,50.3292516,50.3292516,58599876,0
2019-03-25,000877.SZ,75.66874161,75.98116416,72.91942317,73.35681474,67777290,0
2019-03-25,002437.SZ,93.58893072,99.12206007,90.90141075,99.12206007,180022273,0
2019-03-25,002013.SZ,225.7455408,244.84708656,224.58787136,235.58573104,160367741,0
2019-03-25,000932.SZ,11.09932032,11.18603376,10.96925016,10.9837024,41303220,0
2019-03-25,600862.SH,64.8448983,72.6832926,64.20357513,70.83058122,63023636,0
2019-03-25,002408.SZ,52.034832,53.9018225,51.553028,52.9382145,46675251,0
2019-03-25,600729.SH,106.56144306,109.43820836,105.98609,107.16707786,4312039,0
2019-03-25,600801.SH,132.27207644,133.91599326,129.30038065,129.67974607,22476301,0
2019-03-25,002375.SZ,40.80028177,40.98215524,39.89091442,40.19403687,10177832,0
2019-03-25,000738.SZ,28.2580788,30.404262,28.2580788,29.3311704,36098673,0
2019-03-25,600779.SH,267.83274,270.0646795,264.644255,266.3022672,4707891,0
2019-03-25,600642.SH,49.6786464,49.94011296,49.33002432,49.50433536,14692092,0
2019-03-25,300199.SZ,93.21022701,94.45969386,91.37767563,91.54427121,11079245,0
2019-03-25,600556.SH,36.8397116,39.71857648,36.74212296,39.42581056,7545400,0
2019-03-25,000547.SZ,110.688167,123.22089,109.950948,123.22089,103371319,0
2019-03-25,600525.SH,87.669537,88.5589381,85.7636775,86.0177921,54493731,0
2019-03-25,002444.SZ,52.1082628,52.88342704,51.33309856,51.41922792,8753797,0
2019-03-25,002244.SZ,26.6806127,27.0219425,26.2823946,26.2823946,21409060,0
2019-03-25,002294.SZ,295.0311974,300.01913491,283.88793275,285.58595403,23981916,0
2019-03-25,601969.SH,5.59453875,5.69534125,5.39293375,5.39293375,16884500,0
2019-03-25,002131.SZ,93.8442105,95.5901493,92.5347564,92.9712411,214557045,0
2019-03-25,600466.SH,45.0324079,47.06811949,44.78565498,45.6492902,35699919,0
2019-03-25,600820.SH,131.0759928,135.32710608,130.54460364,132.31590084,29387384,0
2019-03-25,600458.SH,69.03343584,74.14702368,68.63393679,71.909829,15756020,0
2019-03-25,600563.SH,122.40984118,125.73764243,121.9306378,122.32997395,2005060,0
2019-03-25,000717.SZ,26.0617606,26.46616723,25.88202432,25.88202432,37990938,0
2019-03-25,300001.SZ,156.56515785,166.51896921,155.5283025,160.98907401,18457523,0
2019-03-25,000998.SZ,183.71649524,189.71449448,182.1614584,187.1597911,12934246,0
2019-03-25,601811.SH,15.4944544,16.21611392,15.4944544,15.66425664,13549528,0
2019-03-25,000513.SZ,216.4177374,219.5120196,211.5032892,211.745978,8509837,0
2019-03-25,002038.SZ,391.601168,399.15347624,389.78301972,393.55917384,8471875,0
2019-03-25,000587.SZ,41.7620181,42.77443066,41.25581182,41.50891496,45915585,0
2019-03-25,300115.SZ,132.58945917,134.79427255,130.78552095,130.78552095,19080172,0
2019-03-25,000898.SZ,12.57636636,12.5980872,12.3808788,12.42432048,51001634,0
2019-03-25,000690.SZ,322.85660068,331.31045182,322.85660068,324.0642937,17460328,0
2019-03-25,600643.SH,84.81309375,86.5020125,84.299075,85.10681875,19432170,0
2019-03-25,603338.SH,281.4354855,293.40091872,280.51506756,287.27659935,1338362,0
2019-03-25,002093.SZ,115.36815897,117.18784602,114.76159662,114.88290909,14633858,0
2019-03-25,600497.SH,105.29659615,106.72781202,103.86538028,103.86538028,63845348,0
2019-03-25,600623.SH,258.47047464,262.28754916,257.92517828,258.19782646,13426965,0
2019-03-25,000021.SZ,145.2549,153.278504,139.444704,150.373406,164100538,0
2019-03-25,002407.SZ,92.38608225,101.4868008,91.61390007,98.23260447,52039139,0
2019-03-25,002366.SZ,31.82276085,32.89048295,31.567436,32.00845165,15522012,0
2019-03-25,300166.SZ,284.98584188,289.63639413,283.86970934,287.03208487,14623633,0
2019-03-25,300058.SZ,107.76593828,111.72238007,107.01233032,110.96877211,76427052,0
2019-03-25,300257.SZ,86.42403079,87.24953586,85.21752338,85.78902689,2618259,0
2019-03-25,002416.SZ,16.55831814,16.97422566,16.45434126,16.61030658,10636923,0
2019-03-25,603816.SH,58.280208,61.0300488,57.767178,60.127116,2799955,0
2019-03-25,000009.SZ,54.2720904,56.0394312,52.652028,53.1675024,100668317,0
2019-03-25,601106.SH,3.96008022,4.22207026,3.90969752,4.11122832,120618475,0
2019-03-25,002124.SZ,179.33940808,195.33787056,177.3256156,192.54093656,55906266,0
2019-03-25,600060.SH,62.182922,63.956308,61.839686,62.297334,28265449,0
2019-03-25,601298.SH,9.5,9.59,9.22,9.23,70756395,0
2019-03-25,002371.SZ,330.0567024,348.26672736,328.06498092,337.21741534,13953795,0
2019-03-25,300244.SZ,203.71837795,206.0817002,200.22066102,200.4097268,3813568,0
2019-03-25,300285.SZ,176.88916665,181.7141601,174.6811188,174.76289835,6685139,0
2019-03-25,603939.SH,116.08279732,117.87999756,113.73418337,114.12221524,1043055,0
2019-03-25,000878.SZ,28.2027956,28.67749612,27.92356,28.31448984,21078417,0
2019-03-25,601311.SH,32.6324392,33.42678147,31.15109821,31.38725402,58333982,0
2019-03-25,600528.SH,54.3015592,55.04601606,53.4257276,53.46951918,19780490,0
2019-03-25,603650.SH,23.25,23.66,23.11,23.19,5237642,0
2019-03-25,600639.SH,103.97186865,103.97186865,101.42440976,103.97186865,27571388,0
2019-03-25,002439.SZ,229.85861415,238.79073142,227.8099634,232.56283314,13316215,0
2019-03-25,601880.SH,6.0811356,6.1324532,5.9785004,5.9785004,69825640,0
2019-03-25,000563.SZ,95.340019,95.85352,89.691508,90.547343,279844286,0
2019-03-25,002019.SZ,203.5964144,204.75568224,195.33663104,195.91626496,28202713,0
2019-03-25,000581.SZ,109.6572564,111.1445928,105.91638,106.7276544,14062190,0
2019-03-25,002503.SZ,119.94241676,135.12500116,118.80372293,125.63588591,105962480,0
2019-03-25,000739.SZ,128.66078849,128.66078849,124.92974598,125.41117082,13290690,0
2019-03-25,600874.SH,17.297007,17.65942048,16.8851735,16.93459352,37027379,0
2019-03-25,000807.SZ,33.67279575,34.012925,32.9245114,32.9245114,79135381,0
2019-03-25,000600.SZ,53.61362937,54.14909633,52.27496197,52.54269545,22176350,0
2019-03-25,002281.SZ,103.08055836,104.62773372,102.5003676,102.56483324,15822600,0
2019-03-25,002385.SZ,51.23104952,53.80249216,50.83544296,52.12116428,76171259,0
2019-03-25,601689.SH,20.28202362,20.7347933,19.62344954,20.28202362,13351392,0
2019-03-25,603515.SH,44.20807144,46.27411672,43.5061458,45.66489824,4604782,0
2019-03-25,600895.SH,507.50193456,540.64251684,490.04920188,498.0892248,125462756,0
2019-03-25,002745.SZ,32.01932566,32.49110304,31.3834518,31.56806034,15085121,0
2019-03-25,002353.SZ,177.400731,182.1800201,176.4286722,178.8588192,9845748,0
2019-03-25,300002.SZ,85.40781225,88.9472351,84.6383725,86.63891585,71100363,0
