,CSI300,SP500,HSI,CR_GOV,CR_CORP,159934.SZ
2019-12-31,0.3049221789923254,1.8150912946173363e-08,0.1342148377946612,0.2816456608806987,2.271526164017212e-08,0.2792172814661402
2020-01-31,0.03876531553157008,0.2506941804416691,2.565718492648443e-09,0.4598461878738105,1.3314556263856273e-07,0.2506941804416691
2020-02-28,0.22984257610317763,2.7560261870646988e-11,7.902720671564559e-07,0.5403140569433665,5.506506622563675e-10,0.22984257610317763
2020-03-31,4.381479567389438e-07,0.9999991247653651,0.0,4.0991841514421893e-07,2.7168263068615466e-08,0.0
2020-04-30,0.4106391208819611,0.5892949969733786,1.8665153791144348e-08,6.428613871295193e-09,6.0528934040775434e-09,6.585099799908622e-05
2020-05-29,0.40774929212535876,0.18450087299644385,0.0,4.883045256609682e-07,5.4448312951599336e-08,0.40774929212535876
2020-06-30,1.5914477139358256e-06,0.4486907003384098,1.0070494261885705e-08,0.10261650657262186,4.912323503444097e-07,0.4486907003384098
2020-07-31,0.06142823254510185,0.19119787709673702,1.0884806671648883e-08,0.7473738784923809,9.135719729087106e-10,6.740153891551447e-11
2020-08-31,0.4999984637084647,0.4999984637084647,2.8346799372959873e-06,1.938206176025656e-08,1.0161943718875911e-08,2.0835912776512505e-07
2020-09-30,0.49999943344790704,1.0994622936729803e-06,1.0085715241511644e-08,1.179390478466332e-08,1.1762272263262638e-08,0.49999943344790704
2020-10-30,0.49999993654088454,0.49999993654088454,0.0,0.0,1.269182308899542e-07,0.0
2020-11-30,0.3243065174198047,0.3111704436448619,0.10877550591354994,3.8891032403630996e-08,1.2984170158984103e-07,0.25574736428904954
2020-12-31,0.49999978163184583,4.317715461829429e-07,0.49999978163184583,1.282542873410097e-09,1.3090120618496601e-09,2.3732072252188425e-09
2021-01-29,1.0639945222290793e-09,0.2614176395799387,6.373799752226527e-10,7.653200714536652e-09,0.7385822996317272,5.143375890578734e-08
2021-02-26,0.25477669298099237,7.723687067520295e-09,0.25477669298099237,3.3673807523917594e-08,0.4904465096909933,6.294952731309287e-08
2021-03-31,0.4265850890526671,0.009184945133603073,0.4265850890526671,0.13764487676106266,0.0,0.0
2021-04-30,0.28856611276013766,0.28856611276013766,0.28856611276013766,4.168732196225296e-08,3.344490121338023e-08,0.13430158658736385
2021-05-31,0.04355454305336093,0.253695348448953,0.253695348448953,0.44905476004873324,0.0,0.0
2021-06-30,0.0,0.2938733903179774,0.0,1.1564842438154944e-07,0.7061264837386201,1.0294978127337858e-08
2021-07-30,0.36754973205280794,1.1292091599699359e-05,0.6324385659975007,1.2980350129292954e-07,1.2845336059399424e-07,1.5160122963776254e-07
2021-08-31,7.267750693635432e-06,0.3158232543171392,0.34208472031867704,1.9054147820284957e-08,1.82406653466361e-08,0.34208472031867704
2021-09-30,1.2707085936731672e-08,0.2701527194977107,0.2701527194977107,0.365484276949596,4.557946991470626e-08,0.09421022576842689
2021-10-29,5.1183135237042186e-08,0.4999961915241248,7.4673137168074094e-06,3.805094142527995e-08,6.040395701556291e-08,0.4999961915241248
2021-11-30,0.048417480260816076,0.4710893102849215,2.4838057030634017e-07,0.48048949666512764,1.1043662910954254e-06,2.3600422733063784e-06
2021-12-31,0.2313908795269811,0.03362862121914537,0.07799646857300196,0.6569839740947869,1.6214546106282223e-09,5.496462989938982e-08
2022-01-31,4.2358910525815323e-07,0.9998824751153197,1.7246644087403316e-06,2.973157636985889e-06,6.157632556754328e-05,5.082714796171906e-05
2022-02-28,0.49999999526024197,0.49999999526024197,0.0,0.0,9.479516099459572e-09,0.0
2022-03-31,0.7075343189038055,0.0,0.29246568109619453,0.0,0.0,0.0
2022-04-29,1.4398523853226481e-06,0.49999927954918283,0.49999927954918283,3.3525692956293965e-10,3.407636039362708e-10,3.732284382454747e-10
2022-05-31,0.29814088454925486,0.18778319838998458,0.5140758385419936,4.01640449978893e-08,3.835472203706376e-08,0.0
2022-06-30,0.0,0.2377296813187349,5.279071788813723e-10,0.6673637904183441,3.4366189923534367e-09,0.09490652429839483
2022-07-29,0.05705284090943329,0.4714727290766769,1.6828398559897384e-06,8.782594455736374e-09,9.314762453188803e-09,0.4714727290766769
2022-08-31,0.19302639770547433,2.890555722831941e-07,0.11432414085319957,0.2847899769578277,6.871561515260933e-08,0.40785912671231106
2022-09-30,0.49309938591755315,6.535568732132756e-08,0.013800619998619257,5.315659482466498e-09,5.374949276688515e-07,0.49309938591755315
2022-10-31,1.0601283171713722e-09,0.49999965090261816,1.4869503173749457e-09,2.302670007072403e-07,4.6538068443257745e-07,0.49999965090261816
2022-11-30,0.010470310411566099,1.824271058990624e-07,0.9895294464676209,1.3964269154677909e-08,1.5531932939044516e-08,3.11975051224772e-08
2022-12-30,0.11940330355789736,0.37037559361310846,3.060661981446657e-08,0.2885356807928327,3.325318096511883e-08,0.22168535817636068
2023-01-31,0.2476252206140167,8.102161440678735e-09,4.9369176329853944e-09,5.520796491615898e-07,0.5047489936532383,0.2476252206140167
