,cumulative_return_pct
2016-01-15,-2.095378168170503
2016-01-18,-2.4464317170896033
2016-01-19,-0.775889067495894
2016-01-20,-2.8702239805865837
2016-01-21,-4.286978022988574
2016-01-22,-2.5697746278953493
2016-01-25,-2.3253961539543067
2016-01-26,-4.7986428428310575
2016-01-27,-4.852560739138245
2016-01-28,-5.360971342549769
2016-01-29,-2.946209801542421
2016-02-01,-3.557191514480873
2016-02-02,-3.510385279602557
2016-02-03,-4.323290101361444
2016-02-04,-3.484107134837
2016-02-05,-3.8743299081281934
2016-02-08,-4.1914145399901575
2016-02-09,-4.206148862093562
2016-02-10,-4.210342698593728
2016-02-11,-5.788666179552083
2016-02-12,-5.767718559837376
2016-02-15,-4.622828863739636
2016-02-16,-2.9981647360482366
2016-02-17,-2.6383027856603625
2016-02-18,-2.0824038021664992
2016-02-19,-2.127602113269478
2016-02-22,-0.8008539417453053
2016-02-23,-1.5001479087540792
2016-02-24,-1.5152661247229582
2016-02-25,-3.8142583630708993
2016-02-26,-2.7464075206578342
2016-02-29,-4.259576710854452
2016-03-01,-2.523698301443622
2016-03-02,-0.13583893823020388
2016-03-03,-0.018497777064241383
2016-03-04,0.9752965419998594
2016-03-07,1.0927870173403909
2016-03-08,0.6485604581062177
2016-03-09,0.2360373613393696
2016-03-10,-0.5074141222116357
2016-03-11,0.39755281842783763
2016-03-14,1.2302620376440032
2016-03-15,0.8761452515812396
2016-03-16,1.1825720220485225
2016-03-17,2.241251227603369
2016-03-18,3.173170292901961
2016-03-21,3.985413979049901
2016-03-22,3.720038315485774
2016-03-23,3.524596601219643
2016-03-24,2.3179335089961173
2016-03-25,2.5222868729243064
2016-03-28,2.1741066783573793
2016-03-29,2.0663870675334373
2016-03-30,3.8903577882821283
2016-03-31,3.740489100516764
2016-04-01,3.485794752052329
2016-04-04,3.4132263961429876
2016-04-05,3.0373097357389023
2016-04-06,3.2624600734562303
2016-04-07,2.553525980105542
2016-04-08,2.6223301294497903
2016-04-11,3.2427998004572522
2016-04-12,3.4789904887889467
2016-04-13,5.267525893956604
2016-04-14,5.661147934692856
2016-04-15,5.543216240600812
2016-04-18,4.9313262850224415
2016-04-19,5.6470557523858655
2016-04-20,4.703225177397741
2016-04-21,5.143706217203747
2016-04-22,4.904214448360644
2016-04-25,4.381088324524129
2016-04-26,4.7806878317130375
2016-04-27,4.689604048371665
2016-04-28,4.492514465387698
2016-04-29,3.9267631911089174
2016-05-02,4.102438436073386
2016-05-03,4.02204618487958
2016-05-04,3.5150984683154585
2016-05-05,3.4160187799283426
2016-05-06,1.9323037130907217
2016-05-09,1.2884272162564825
2016-05-10,1.6872625800158136
2016-05-11,1.3443330941440346
2016-05-12,1.1409172419162728
2016-05-13,0.4866058524193084
2016-05-16,1.273083646392803
2016-05-17,1.3356088582929582
2016-05-18,0.6158853621748728
2016-05-19,0.10077550664746582
2016-05-20,0.6834311305511376
2016-05-23,0.6570122784792076
2016-05-24,0.6789120447126429
2016-05-25,1.5728846084524184
2016-05-26,1.7211278842584
2016-05-27,2.053489941440323
2016-05-30,2.094075941557638
2016-05-31,3.6400903763843306
2016-06-01,3.4906942170940924
2016-06-02,3.7951254582335503
2016-06-03,4.094667827822707
2016-06-06,4.426869965784563
2016-06-07,4.957139924274667
2016-06-08,4.905370968339295
2016-06-09,4.866654829095163
2016-06-10,4.22427571510402
2016-06-13,2.3005579209204985
2016-06-14,2.122503887174143
2016-06-15,2.725535811475277
2016-06-16,1.9634776554163569
2016-06-17,2.0732946253086526
2016-06-20,2.8393463982598455
2016-06-21,3.072738644102202
2016-06-22,3.4471664297123006
2016-06-23,3.6851195855882812
2016-06-24,1.7983590405512562
2016-06-27,1.9240913963256556
2016-06-28,2.3425187349854326
2016-06-29,3.384654010649313
2016-06-30,4.279985147929666
2016-07-01,4.475172269892869
2016-07-04,5.669626116817872
2016-07-05,4.966774637750415
2016-07-06,4.9607798464663455
2016-07-07,5.2016821148519465
2016-07-08,5.0068179456338235
2016-07-11,5.835402718871996
2016-07-12,7.3010092778551305
2016-07-13,7.478158065169982
2016-07-14,7.856777062198139
2016-07-15,8.0025542634937
2016-07-18,8.104949038148025
2016-07-19,7.740254097838095
2016-07-20,8.02371809437652
2016-07-21,8.173530378280503
2016-07-22,7.968864795427488
2016-07-25,7.956182197576123
2016-07-26,8.646071945364708
2016-07-27,8.186299848017775
2016-07-28,8.339295621670662
2016-07-29,7.635950750605991
2016-08-01,7.780414505974043
2016-08-02,7.845770096490656
2016-08-03,7.3796309891575484
2016-08-04,7.509508298211975
2016-08-05,8.40680561591669
2016-08-08,9.058012498820368
2016-08-09,9.277324219404036
2016-08-10,9.268604822695048
2016-08-11,9.291209532626365
2016-08-12,10.275704314766987
2016-08-15,11.730034258809763
2016-08-16,11.461591209444455
2016-08-17,11.198344411081273
2016-08-18,11.596039188403795
2016-08-19,11.426025453416377
2016-08-22,11.088994613543402
2016-08-23,11.20923408086334
2016-08-24,10.669139153156193
2016-08-25,10.295151374097845
2016-08-26,10.395351671383835
2016-08-29,10.325949236918742
2016-08-30,10.6832086561637
2016-08-31,10.694667586813988
2016-09-01,10.656826255043272
2016-09-02,11.092863725405833
2016-09-05,11.904448662074408
2016-09-06,12.4660256410851
2016-09-07,12.529822511851108
2016-09-08,12.738819450486183
2016-09-09,12.13215757316133
2016-09-12,10.437032569926984
2016-09-13,9.958776030418548
2016-09-14,9.5960497682414
2016-09-15,10.059071132129759
2016-09-16,9.972810389750686
2016-09-19,10.547964629061202
2016-09-20,10.469131104698981
2016-09-21,11.073503943218643
2016-09-22,11.73089887026113
2016-09-23,11.319325629149347
2016-09-26,9.873512552373743
2016-09-27,10.65519154071788
2016-09-28,10.663110738290449
2016-09-29,10.77386727399281
2016-09-30,10.386655328826144
2016-10-03,10.778068349697056
2016-10-04,10.834777544223439
2016-10-05,11.090605607497839
2016-10-06,11.3642363276232
2016-10-07,11.128792214741633
2016-10-10,11.249526882650551
2016-10-11,10.57100027122695
2016-10-12,10.255568607736375
2016-10-13,9.646434164929163
2016-10-14,9.990519826816048
2016-10-17,9.302722849829358
2016-10-18,10.560080753792134
2016-10-19,10.41005975408491
2016-10-20,10.60598025247057
2016-10-21,10.660742029103055
2016-10-24,11.640553177458045
2016-10-25,11.519556917278372
2016-10-26,11.008904580031874
2016-10-27,10.468085331021793
2016-10-28,10.054885946656311
2016-10-31,10.030877177864973
2016-11-01,10.536796916367063
2016-11-02,9.678210443144476
2016-11-03,9.739724559480534
2016-11-04,9.41142853668584
2016-11-07,10.106534673994494
2016-11-08,10.57544240922683
2016-11-09,10.164707829852127
2016-11-10,11.044692426511094
2016-11-11,10.60508093214163
2016-11-14,9.778353299799413
2016-11-15,10.257229835485226
2016-11-16,10.2401631276418
2016-11-17,10.308247948035309
2016-11-18,10.035096824405132
2016-11-21,10.587442749300191
2016-11-22,11.48616594308498
2016-11-23,11.570739965162357
2016-11-24,11.451685852160477
2016-11-25,11.97951346126036
2016-11-28,12.310812575106933
2016-11-29,12.430773537166884
2016-11-30,12.095671207734359
2016-12-01,12.374046960234853
2016-12-02,11.439320193858915
2016-12-05,10.827166284050005
2016-12-06,11.0142364264332
2016-12-07,11.657959165434795
2016-12-08,11.853738528311307
2016-12-09,12.03830096913332
2016-12-12,10.42608669183982
2016-12-13,10.574979340327562
2016-12-14,10.189003764697468
2016-12-15,9.010228301757017
2016-12-16,8.89521296576017
2016-12-19,8.502150881052884
2016-12-20,8.088762029973907
2016-12-21,8.460543048271463
2016-12-22,8.017960348547515
2016-12-23,7.653320569313959
2016-12-26,7.866729622076907
2016-12-27,7.8665641472393855
2016-12-28,7.881853671792705
2016-12-29,7.94539968196597
2016-12-30,8.435169725398929
2017-01-03,9.179489446237078
2017-01-04,9.584559485902089
2017-01-05,10.120826629079382
2017-01-06,10.049433609908975
2017-01-09,10.308062022477028
2017-01-10,10.676613697704118
2017-01-11,10.797300620504569
2017-01-12,10.430164040548974
2017-01-13,10.61701134535944
2017-01-16,10.37022532981835
2017-01-17,10.68991328816451
2017-01-18,11.247566481117822
2017-01-19,10.80220325902783
2017-01-20,10.934410278539964
2017-01-23,11.070447461273659
2017-01-24,11.254273058694665
2017-01-25,11.61028554530239
2017-01-26,12.169395823939366
2017-01-27,12.129608486732902
2017-01-30,12.00562880633045
2017-01-31,11.987334973505881
2017-02-01,11.924100270566097
2017-02-02,11.716133878383861
2017-02-03,11.709039360217432
2017-02-06,12.271429097696851
2017-02-07,12.288240750775326
2017-02-08,12.75285996200659
2017-02-09,13.173457528327038
2017-02-10,13.374799306737529
2017-02-13,14.047248585134597
2017-02-14,14.071385655105772
2017-02-15,14.438449625225713
2017-02-16,14.902584206992175
2017-02-17,14.66408231900289
2017-02-20,15.377944081826378
2017-02-21,15.358315214008744
2017-02-22,15.796977057851347
2017-02-23,15.488940861514266
2017-02-24,15.517509594230106
2017-02-27,15.180549132273423
2017-02-28,14.863992490470878
2017-03-01,15.158721237676698
2017-03-02,14.71626680122544
2017-03-03,14.219287613065724
2017-03-06,14.464673816827212
2017-03-07,14.60615549227542
2017-03-08,14.572515843770283
2017-03-09,13.771090119067896
2017-03-10,13.82763187254097
2017-03-13,14.73900665972927
2017-03-14,14.585543695449799
2017-03-15,14.794179733717726
2017-03-16,15.99393722130884
2017-03-17,15.5947129773107
2017-03-20,15.98976082832506
2017-03-21,15.987026449416453
2017-03-22,15.565241343645187
2017-03-23,15.68525248846031
2017-03-24,15.983398178490527
2017-03-27,15.740074570403939
2017-03-28,16.001548587741322
2017-03-29,16.010914591281853
2017-03-30,15.609795700799744
2017-03-31,15.351918601032843
2017-04-03,15.562741917985413
2017-04-04,15.574084808983013
2017-04-05,16.44009869741103
2017-04-06,16.392845704878912
2017-04-07,16.539621222556498
2017-04-10,16.334938729799585
2017-04-11,16.16399530009962
2017-04-12,16.54248673981895
2017-04-13,16.463170152570193
2017-04-14,16.161793601366668
2017-04-17,16.250288543160462
2017-04-18,15.409942734167226
2017-04-19,15.0083874825369
2017-04-20,15.700310189468558
2017-04-21,15.656411073182298
2017-04-24,15.552756303352178
2017-04-25,16.278039952721414
2017-04-26,16.4563766235994
2017-04-27,16.685033255219395
2017-04-28,16.459973412038863
2017-05-01,16.4956286598559
2017-05-02,16.379346630120594
2017-05-03,16.16767515620625
2017-05-04,15.80652725709899
2017-05-05,15.310126313038118
2017-05-08,15.167043836346906
2017-05-09,15.535514399207106
2017-05-10,15.510820337991383
2017-05-11,15.885769235557179
2017-05-12,16.294239495243666
2017-05-15,16.963092053500727
2017-05-16,17.25441937838401
2017-05-17,16.64406023671394
2017-05-18,16.478973592796976
2017-05-19,16.69726457861089
2017-05-22,17.265427943494636
2017-05-23,17.551379778767217
2017-05-24,17.48563809654953
2017-05-25,18.660077468396775
2017-05-26,18.66210889727633
2017-05-29,18.760153499150988
2017-05-30,18.734832773418077
2017-05-31,18.71941776182173
2017-06-01,19.155295802065318
2017-06-02,19.252523834179726
2017-06-05,19.13884615045085
2017-06-06,19.678679751817896
2017-06-07,20.16240920605292
2017-06-08,20.576650016145415
2017-06-09,20.490633308124263
2017-06-12,19.883756168859424
2017-06-13,20.29075135232148
2017-06-14,19.805068729682908
2017-06-15,19.06735575486096
2017-06-16,19.054859664179567
2017-06-19,20.041961614363004
2017-06-20,19.650173533886672
2017-06-21,19.882151723710084
2017-06-22,19.961140930451272
2017-06-23,20.385925218902322
2017-06-26,21.23228473050569
2017-06-27,20.986601875534628
