,cumulative_return_pct
2014-07-29,9.264177774892413
2014-07-30,9.397413471649774
2014-07-31,8.798265177599296
2014-08-01,8.611769719414308
2014-08-04,8.772364289138167
2014-08-05,8.717879951966623
2014-08-06,8.742151606627901
2014-08-07,8.780947471186362
2014-08-08,9.161539568334653
2014-08-11,9.047823324149661
2014-08-12,8.991769024633744
2014-08-13,9.098102158155674
2014-08-14,9.153866775335096
2014-08-15,9.191652929105377
2014-08-18,9.250706545615373
2014-08-19,9.254494705511451
2014-08-20,9.285905269395013
2014-08-21,9.284754661052474
2014-08-22,9.222390649873269
2014-08-25,9.295445660288193
2014-08-26,9.298379886444819
2014-08-27,9.386902266052921
2014-08-28,9.394926454352849
2014-08-29,9.434117615898984
2014-09-01,9.70220573551619
2014-09-02,10.111321499882697
2014-09-03,10.183484316986991
2014-09-04,10.718918043232728
2014-09-05,10.768999651968514
2014-09-08,10.768999636513543
2014-09-09,10.3215749591834
2014-09-10,10.275377788583096
2014-09-11,9.990468679748798
2014-09-12,9.827462926280717
2014-09-15,9.797558692543596
2014-09-16,9.047218524087874
2014-09-17,8.888586133750366
2014-09-18,8.563993832407203
2014-09-19,8.857101081350716
2014-09-22,7.424947525884096
2014-09-23,7.885637098649911
2014-09-24,8.70391756668727
2014-09-25,8.417229711263197
2014-09-26,8.733030828422805
2014-09-29,9.065446013973855
2014-09-30,9.074077149836546
2014-10-01,8.34671103355209
2014-10-02,8.346989393059845
2014-10-03,8.948512657995433
2014-10-06,8.863187114131964
2014-10-07,8.033279473093579
2014-10-08,9.569038270128893
2014-10-09,8.50415896523089
2014-10-10,7.546807607628625
2014-10-13,6.395112275838688
2014-10-14,6.2970505214946515
2014-10-15,6.239533870665381
2014-10-16,5.825608586552455
2014-10-17,6.445312132609637
2014-10-20,7.212132426693119
2014-10-21,7.7834032102064965
2014-10-22,7.0609298200830395
2014-10-23,7.210626806670262
2014-10-24,7.470260707900933
2014-10-27,6.895593884870355
2014-10-28,8.598165945166558
