,daily_return_pct
2013-12-17,0.3816841099927376
2013-12-18,0.5371218750296423
2013-12-19,-0.42311468551296183
2013-12-20,-0.7483818668899139
2013-12-23,0.8146991196606281
2013-12-24,-0.06495020072371585
2013-12-25,0.3364184316832529
2013-12-26,0.23671315721575792
2013-12-27,0.33814951232989465
2013-12-30,-0.2801909051634979
2013-12-31,-0.15932760986055028
2014-01-02,0.30776676382443036
2014-01-03,0.39674481173191356
2014-01-06,0.10017234040476092
2014-01-07,0.3031676498717307
2014-01-08,-0.46347549373050223
2014-01-09,0.017411992626431675
2014-01-10,0.444963852827888
2014-01-13,-0.30519561281337493
2014-01-14,0.6399291561104146
2014-01-15,-0.08979205119411449
2014-01-16,-0.04689727158149863
2014-01-17,-0.21564174106702813
2014-01-20,0.4288365591032642
2014-01-21,0.09780950788016457
2014-01-22,-0.4826196226552568
2014-01-23,-0.6318416650641976
2014-01-24,-0.2767567156096944
2014-01-27,0.1401277295874416
2014-01-28,-0.15977789187537972
2014-01-29,-0.7169992123981367
2014-01-30,0.7641178390869036
2014-01-31,-0.32431516483139555
2014-02-03,-1.1548315854259725
2014-02-04,-1.0876183624780393
2014-02-05,-0.402427481396592
2014-02-06,0.9782865874273772
2014-02-07,1.1570456264119837
2014-02-10,-0.0548588330793936
2014-02-11,1.4313498365655652
2014-02-12,0.7160821271546757
2014-02-13,0.01911826043263983
2014-02-14,0.5387329226775817
2014-02-17,0.5297996218248261
2014-02-18,0.17264141104444827
2014-02-19,-0.15757729989459127
2014-02-20,-0.2995370933461061
2014-02-21,0.2913209532359847
2014-02-24,-0.08859539994029883
2014-02-25,-0.22975754443008056
2014-02-26,0.26974944749594487
2014-02-27,1.1100311938678182
2014-02-28,0.1581704980041358
2014-03-03,-1.1120332865618583
2014-03-04,1.1051762101511031
2014-03-05,-0.1747699355446138
2014-03-06,0.3578953949823838
2014-03-07,-0.06674887764648155
2014-03-10,-0.9037018107292764
2014-03-11,-0.24423566350822384
2014-03-12,-0.8170937099962055
2014-03-13,-0.9225990138860882
2014-03-14,-0.6415547808786436
2014-03-17,0.3260237984966774
2014-03-18,0.6141005105753308
2014-03-19,-0.34185296366059986
2014-03-20,-0.6030659210860768
2014-03-21,0.4472268685136939
2014-03-24,0.7060905906017713
2014-03-25,-0.042182773987743456
2014-03-26,0.005077751745285371
2014-03-27,-0.2170062302862035
2014-03-28,0.7578473137011708
2014-03-31,0.5880682073769063
2014-04-01,1.0340415551203548
2014-04-02,0.5462394543691252
2014-04-03,-0.25004117979987356
2014-04-04,0.21130603358303834
2014-04-07,-0.3630765986508942
2014-04-08,1.5477700612981002
2014-04-09,0.6205173191382369
2014-04-10,1.239264573560594
2014-04-11,-0.5091909333315766
2014-04-14,0.09517649078707706
2014-04-15,-1.4887319552663114
2014-04-16,0.19528736081827897
2014-04-17,-0.013162336433274247
2014-04-18,-0.006580564802756205
2014-04-21,-0.7330106700118894
2014-04-22,0.16786816320673778
2014-04-23,-0.5200325386365698
2014-04-24,0.03782022191871025
2014-04-25,-1.2449216702288675
2014-04-28,-0.8573403731567375
2014-04-29,1.208865377990933
2014-04-30,-0.6463880339665115
2014-05-01,-0.00840116984304949
2014-05-02,0.015135289584819717
2014-05-05,-0.08069152978170019
2014-05-06,-0.5175425789937594
2014-05-07,0.1589426433485958
2014-05-08,0.001410288496079841
2014-05-09,0.13336795656274342
2014-05-12,0.8785762128458511
2014-05-13,0.10647431419117877
2014-05-14,-0.10254990349288624
2014-05-15,-0.4390587079619927
2014-05-16,0.20763626739386679
2014-05-19,0.2275610448212498
2014-05-20,-0.27466304273932707
2014-05-21,0.4809617208838749
2014-05-22,0.22720236490676823
2014-05-23,0.2659240012291199
2014-05-26,0.011162716500507684
2014-05-27,0.3494367325575174
2014-05-28,0.040748367749670195
2014-05-29,0.28111669851403265
2014-05-30,0.17080639459091318
2014-06-02,0.02105252644698838
2014-06-03,0.18082030526978413
2014-06-04,-0.40097009782428367
2014-06-05,0.44449956003660246
2014-06-06,-0.2733759907646488
2014-06-09,0.2395771517190441
2014-06-10,0.6081874909033423
2014-06-11,-0.17958473635632927
2014-06-12,-0.4001821587500104
2014-06-13,0.5774752009033269
2014-06-16,0.21574636589520346
2014-06-17,-0.3515720387686912
2014-06-18,0.0691073169573308
2014-06-19,-0.4312476228541669
2014-06-20,0.22080631923066302
2014-06-23,-0.519120280446123
2014-06-24,0.05487197665217837
2014-06-25,-0.025805598553128112
2014-06-26,0.5994672964772618
2014-06-27,0.10450167686642847
2014-06-30,0.15010513923660745
2014-07-01,0.1963010231700371
2014-07-02,0.4849907697600259
2014-07-03,0.14470411391952717
2014-07-04,0.03057506828413576
2014-07-07,-0.10790769692275334
2014-07-08,-0.1965498231605455
2014-07-09,-0.3284682467765653
2014-07-10,-0.03331560650468582
2014-07-11,0.05305287745181836
2014-07-14,0.30790939955717944
2014-07-15,0.09373237821711994
2014-07-16,0.21719383694949154
2014-07-17,-0.3583473015036059
2014-07-18,0.220827920139951
2014-07-21,-0.1392541431702411
2014-07-22,0.6561228842901392
2014-07-23,0.29647668006122524
2014-07-24,0.22268528168121263
2014-07-25,-0.034512039569677494
2014-07-28,0.29504264220909193
2014-07-29,0.12929251555310836
2014-07-30,0.12193904669458118
2014-07-31,-0.54768049356647
2014-08-01,-0.17141399992045842
2014-08-04,0.1478611113130195
2014-08-05,-0.05009023893855562
2014-08-06,0.02232535685207417
2014-08-07,0.03567693298804476
2014-08-08,0.34987018039083717
2014-08-11,-0.10417244446593785
2014-08-12,-0.051403409813411335
2014-08-13,0.097560700659785
2014-08-14,0.051114195459213425
2014-08-15,0.03461732954274686
2014-08-18,0.05408253737888581
2014-08-19,0.003467400821329125
2014-08-20,0.028749905409596564
2014-08-21,-0.0010528423951048568
2014-08-22,-0.05706560935478457
2014-08-25,0.06688647811152183
2014-08-26,0.002684673765586197
2014-08-27,0.08099148377136794
2014-08-28,0.00733560246583952
2014-08-29,0.03582539228864613
2014-09-01,0.24497672705524523
2014-09-02,0.37293303413867107
2014-09-03,0.06553623743801268
2014-09-04,0.4859473536935479
2014-09-05,0.04523310886783383
2014-09-08,-1.3952430984892138e-08
2014-09-09,-0.40392589876080737
2014-09-10,-0.0418750100489467
2014-09-11,-0.25836148970671385
2014-09-12,-0.14819988988563876
2014-09-15,-0.027228375253641954
2014-09-16,-0.6833851110996355
2014-09-17,-0.1454712852693912
2014-09-18,-0.2980957994481187
2014-09-19,0.26998569101649283
2014-09-22,-1.315627130651173
2014-09-23,0.4288478452873422
2014-09-24,0.7584702561371671
2014-09-25,-0.26373277232460335
2014-09-26,0.29128314567771907
2014-09-29,0.305716839692988
2014-09-30,0.007913721694753198
2014-10-01,-0.6668551642066664
2014-10-02,0.0002569155123255921
2014-10-03,0.555182260536447
2014-10-06,-0.07831730950868136
2014-10-07,-0.7623400187322386
2014-10-08,1.4215608417384205
2014-10-09,-0.9718797588353989
2014-10-10,-0.8823176611221254
2014-10-13,-1.0708782133187569
2014-10-14,-0.09216753687876673
2014-10-15,-0.054109357265416796
2014-10-16,-0.3896151169270249
2014-10-17,0.5855893997059608
2014-10-20,0.7203889760106825
2014-10-21,0.5328415456188957
2014-10-22,-0.6703011489760194
2014-10-23,0.13982410468393716
2014-10-24,0.24217179673694922
2014-10-27,-0.5347217167291506
2014-10-28,1.5927429732322955
2014-10-29,0.6441460738639265
2014-10-30,0.667043966903439
2014-10-31,1.3747733815577963
2014-11-03,-0.10731741315193809
2014-11-04,-0.16287251568311378
2014-11-05,-0.29489892972706494
2014-11-06,0.049846896891396736
2014-11-07,-0.07518338387194308
2014-11-10,1.6463696876387406
2014-11-11,-0.24090295368311998
2014-11-12,0.7828417796909104
2014-11-13,-0.25944500990634783
2014-11-14,-0.038074824946617056
2014-11-17,0.09016373315593745
2014-11-18,-0.298710011696421
2014-11-19,-0.041747293603232094
2014-11-20,0.034885325528665724
2014-11-21,1.0705893006828109
2014-11-24,1.3358412021461672
2014-11-25,0.6043703539105575
2014-11-26,0.7746636249772391
2014-11-27,0.5400728263898807
2014-11-28,0.7897436657553888
2014-12-01,0.10892871304557278
2014-12-02,0.9106249043806728
2014-12-03,0.37901425930947114
2014-12-04,1.1381682324301425
2014-12-05,0.16649663331617548
2014-12-08,1.0497762846842689
2014-12-09,-1.133772186952306
2014-12-10,0.8893183630113749
2014-12-11,-0.30903497940144586
2014-12-12,0.06549853175911749
2014-12-15,0.21994058371586053
2014-12-16,0.6880883472242585
2014-12-17,0.4694638787080417
2014-12-18,-0.10535746077630039
2014-12-19,0.2333092854361926
2014-12-22,0.06376452307854145
