return
0.04082835251057594
0.00014962536483220266
0.07902592781716261
0.0473691154382968
-0.005101727593621857
-0.006781577760207914
-0.02963564743594329
0.032188582487961685
0.013284102911247566
-0.04431889281470732
-0.0061597647929758255
-0.0014095228173903365
0.046378482943135874
-0.03686027497580879
0.03480579366688238
0.013413095542705856
-0.040358517077014294
-0.015439309443103916
0.029884922479996134
0.000161115545809787
