benchmark_return,benchmark_std,long_return,excess_return
0.003944822987046477,0.005207652388829765,0.003944822987046477,0.0
0.005601263878855641,0.01264038618204477,0.005601263878855641,0.0
-0.0005700027350837208,0.011927774208408891,-0.0005700027350837208,0.0
-0.003813912584610224,0.021976524596721392,-0.003841989436791555,-2.8076852181330852e-05
0.0007815522470121849,0.009923010107712439,0.0007815522470121849,0.0
