date,industry_code,hold_mv,config_ratio,float_ratio,indicator_name
2020-11-30,纺织服装,19.16,0.11,0.5014,north_hold_mv_M_orig
2020-12-31,纺织服装,18.26,0.1,0.5035,north_hold_mv_M_orig
2021-01-29,纺织服装,17.38,0.09,0.5199,north_hold_mv_M_orig
2021-02-26,纺织服装,21.1,0.1,0.5908,north_hold_mv_M_orig
2021-03-31,纺织服装,29.58,0.15,0.7692,north_hold_mv_M_orig
2021-04-30,纺织服装,36.9,0.18,0.9134,north_hold_mv_M_orig
2021-05-31,纺织服装,39.69,0.18,0.9515,north_hold_mv_M_orig
2021-06-30,纺织服装,44.74,0.2,1.0494,north_hold_mv_M_orig
2021-07-30,纺织服装,39.55,0.19,0.9949,north_hold_mv_M_orig
2021-08-31,纺织服装,39.43,0.19,0.9672,north_hold_mv_M_orig
2021-09-30,纺织服装,32.96,0.16,0.8173,north_hold_mv_M_orig
2021-10-29,纺织服装,32.01,0.15,0.7928,north_hold_mv_M_orig
2021-11-30,纺织服装,33.9,0.16,0.8023,north_hold_mv_M_orig
2021-12-31,纺织服装,34.41,0.15,0.7864,north_hold_mv_M_orig
2022-01-28,纺织服装,29.0,0.14,0.7029,north_hold_mv_M_orig
2022-02-28,纺织服装,27.99,0.13,0.6612,north_hold_mv_M_orig
2022-03-31,纺织服装,23.02,0.12,0.593,north_hold_mv_M_orig
2022-04-29,纺织服装,24.55,0.14,0.6828,north_hold_mv_M_orig
2022-05-31,纺织服装,23.98,0.13,0.6308,north_hold_mv_M_orig
2022-06-30,纺织服装,23.45,0.11,0.6177,north_hold_mv_M_orig
2022-07-29,纺织服装,23.05,0.11,0.6111,north_hold_mv_M_orig
2022-08-31,纺织服装,23.39,0.12,0.6313,north_hold_mv_M_orig
2022-09-30,纺织服装,23.37,0.12,0.6686,north_hold_mv_M_orig
2022-10-31,纺织服装,21.7,0.13,0.6459,north_hold_mv_M_orig
2022-11-30,纺织服装,25.22,0.13,0.6825,north_hold_mv_M_orig
2022-12-30,纺织服装,24.86,0.13,0.6573,north_hold_mv_M_orig
2023-01-31,纺织服装,30.51,0.14,0.775,north_hold_mv_M_orig
2023-02-28,纺织服装,31.72,0.14,0.7533,north_hold_mv_M_orig
2023-03-31,纺织服装,34.19,0.16,0.8598,north_hold_mv_M_orig
2023-04-28,纺织服装,37.03,0.17,0.9394,north_hold_mv_M_orig
2023-05-31,纺织服装,33.88,0.16,0.8724,north_hold_mv_M_orig
2023-06-30,纺织服装,39.08,0.18,0.9898,north_hold_mv_M_orig
2023-07-31,纺织服装,44.76,0.19,1.0687,north_hold_mv_M_orig
2023-08-31,纺织服装,44.68,0.21,1.1299,north_hold_mv_M_orig
2023-09-28,纺织服装,50.62,0.25,1.255,north_hold_mv_M_orig
2023-10-31,纺织服装,49.1,0.26,1.2253,north_hold_mv_M_orig
2023-11-30,纺织服装,51.85,0.28,1.274,north_hold_mv_M_orig
2023-12-29,纺织服装,53.81,0.3,1.3316,north_hold_mv_M_orig
2024-01-31,纺织服装,49.7,0.3,1.3559,north_hold_mv_M_orig
2024-02-29,纺织服装,56.27,0.3,1.4924,north_hold_mv_M_orig
2024-03-29,纺织服装,61.07,0.31,1.5721,north_hold_mv_M_orig
2024-04-30,纺织服装,66.82,0.33,1.4442,north_hold_mv_M_orig
2024-05-31,纺织服装,66.66,0.33,1.431,north_hold_mv_M_orig
2024-06-28,纺织服装,62.35,0.32,1.4855,north_hold_mv_M_orig
2024-07-31,纺织服装,49.45,0.26,1.2582,north_hold_mv_M_orig
2024-08-30,纺织服装,49.45,0.26,1.2582,north_hold_mv_M_orig
2024-09-30,纺织服装,51.09,0.23,1.1033,north_hold_mv_M_orig
2017-01-26,综合,6.26,0.55,0.2093,north_hold_mv_M_orig
2017-02-28,综合,8.28,0.61,0.2584,north_hold_mv_M_orig
2017-03-31,综合,7.15,0.47,0.2271,north_hold_mv_M_orig
2017-04-28,综合,6.03,0.37,0.1831,north_hold_mv_M_orig
2017-05-31,综合,6.15,0.32,0.2097,north_hold_mv_M_orig
2017-06-30,综合,6.63,0.28,0.2197,north_hold_mv_M_orig
2017-07-31,综合,6.79,0.27,0.2177,north_hold_mv_M_orig
2017-08-31,综合,6.48,0.23,0.1956,north_hold_mv_M_orig
2017-09-29,综合,6.39,0.21,0.1961,north_hold_mv_M_orig
2017-10-31,综合,6.97,0.2,0.2174,north_hold_mv_M_orig
2017-11-30,综合,5.43,0.15,0.1808,north_hold_mv_M_orig
2017-12-29,综合,4.71,0.12,0.1611,north_hold_mv_M_orig
2018-01-31,综合,5.11,0.12,0.1812,north_hold_mv_M_orig
2018-02-28,综合,6.03,0.15,0.2044,north_hold_mv_M_orig
2018-03-30,综合,7.92,0.19,0.3019,north_hold_mv_M_orig
2018-04-27,综合,6.66,0.16,0.259,north_hold_mv_M_orig
2018-05-31,综合,6.6,0.13,0.2758,north_hold_mv_M_orig
2018-06-29,综合,7.03,0.14,0.3059,north_hold_mv_M_orig
2018-07-31,综合,7.14,0.14,0.3003,north_hold_mv_M_orig
2018-08-31,综合,6.7,0.14,0.3106,north_hold_mv_M_orig
2018-09-28,综合,7.65,0.15,0.3561,north_hold_mv_M_orig
2018-10-31,综合,8.19,0.19,0.404,north_hold_mv_M_orig
2018-11-30,综合,11.13,0.24,0.4861,north_hold_mv_M_orig
2018-12-28,综合,9.87,0.22,0.4528,north_hold_mv_M_orig
2019-01-31,综合,8.54,0.16,0.4143,north_hold_mv_M_orig
2019-02-28,综合,13.25,0.19,0.513,north_hold_mv_M_orig
2019-03-29,综合,13.98,0.18,0.4826,north_hold_mv_M_orig
2019-04-30,综合,12.25,0.15,0.456,north_hold_mv_M_orig
2019-05-31,综合,10.96,0.16,0.4343,north_hold_mv_M_orig
2019-06-28,综合,10.93,0.14,0.4326,north_hold_mv_M_orig
2019-07-31,综合,8.8,0.11,0.3209,north_hold_mv_M_orig
2019-08-30,综合,9.76,0.11,0.357,north_hold_mv_M_orig
2019-09-30,综合,12.91,0.14,0.4612,north_hold_mv_M_orig
2019-10-31,综合,15.9,0.17,0.5591,north_hold_mv_M_orig
2019-11-29,综合,15.97,0.16,0.5902,north_hold_mv_M_orig
2019-12-31,综合,11.92,0.11,0.4904,north_hold_mv_M_orig
2020-01-23,综合,11.62,0.11,0.4853,north_hold_mv_M_orig
2020-02-28,综合,11.66,0.11,0.4718,north_hold_mv_M_orig
2020-03-31,综合,8.7,0.09,0.3797,north_hold_mv_M_orig
2020-04-30,综合,9.3,0.08,0.4046,north_hold_mv_M_orig
2020-05-29,综合,8.23,0.07,0.3462,north_hold_mv_M_orig
2020-06-30,综合,11.16,0.08,0.4148,north_hold_mv_M_orig
2020-07-31,综合,15.67,0.1,0.538,north_hold_mv_M_orig
2020-08-31,综合,14.03,0.08,0.4744,north_hold_mv_M_orig
2020-09-30,综合,11.99,0.08,0.4348,north_hold_mv_M_orig
2020-10-30,综合,11.45,0.07,0.4398,north_hold_mv_M_orig
2020-11-30,综合,12.04,0.07,0.4405,north_hold_mv_M_orig
2020-12-31,综合,11.17,0.06,0.4247,north_hold_mv_M_orig
2021-01-29,综合,9.89,0.05,0.4037,north_hold_mv_M_orig
2021-02-26,综合,16.5,0.08,0.6319,north_hold_mv_M_orig
2021-03-31,综合,15.43,0.08,0.5875,north_hold_mv_M_orig
2021-04-30,综合,15.21,0.07,0.5964,north_hold_mv_M_orig
2021-05-31,综合,21.15,0.1,0.7415,north_hold_mv_M_orig
2021-06-30,综合,35.32,0.16,1.0983,north_hold_mv_M_orig
2021-07-30,综合,30.43,0.15,0.9912,north_hold_mv_M_orig
2021-08-31,综合,32.88,0.16,0.9737,north_hold_mv_M_orig
2021-09-30,综合,30.2,0.14,0.9695,north_hold_mv_M_orig
2021-10-29,综合,29.64,0.13,0.9663,north_hold_mv_M_orig
2021-11-30,综合,29.0,0.13,0.9164,north_hold_mv_M_orig
2021-12-31,综合,25.62,0.11,0.7967,north_hold_mv_M_orig
2022-01-28,综合,23.12,0.11,0.7864,north_hold_mv_M_orig
2022-02-28,综合,27.31,0.13,0.8507,north_hold_mv_M_orig
2022-03-31,综合,22.33,0.12,0.705,north_hold_mv_M_orig
2022-04-29,综合,21.35,0.12,0.7999,north_hold_mv_M_orig
2022-05-31,综合,21.61,0.11,0.7361,north_hold_mv_M_orig
2022-06-30,综合,20.68,0.09,0.7029,north_hold_mv_M_orig
2022-07-29,综合,20.56,0.1,0.6895,north_hold_mv_M_orig
2022-08-31,综合,21.84,0.11,0.7316,north_hold_mv_M_orig
2022-09-30,综合,16.94,0.09,0.6411,north_hold_mv_M_orig
2022-10-31,综合,16.47,0.1,0.619,north_hold_mv_M_orig
2022-11-30,综合,20.04,0.1,0.6719,north_hold_mv_M_orig
2022-12-30,综合,8.81,0.04,0.5191,north_hold_mv_M_orig
2023-01-31,综合,9.72,0.04,0.553,north_hold_mv_M_orig
2023-02-28,综合,8.71,0.04,0.4836,north_hold_mv_M_orig
2023-03-31,综合,8.47,0.04,0.5059,north_hold_mv_M_orig
2023-04-28,综合,8.62,0.04,0.562,north_hold_mv_M_orig
2023-05-31,综合,10.58,0.05,0.6882,north_hold_mv_M_orig
2023-06-30,综合,9.68,0.04,0.636,north_hold_mv_M_orig
2023-07-31,综合,10.02,0.04,0.6426,north_hold_mv_M_orig
2023-08-31,综合,8.67,0.04,0.6076,north_hold_mv_M_orig
2023-09-28,综合,8.54,0.04,0.5991,north_hold_mv_M_orig
2023-10-31,综合,8.57,0.04,0.598,north_hold_mv_M_orig
2023-11-30,综合,10.52,0.05,0.807,north_hold_mv_M_orig
2023-12-29,综合,10.22,0.05,0.7467,north_hold_mv_M_orig
2024-01-31,综合,8.5,0.05,0.7207,north_hold_mv_M_orig
2024-02-29,综合,11.72,0.06,0.9999,north_hold_mv_M_orig
2024-03-29,综合,10.27,0.05,0.8893,north_hold_mv_M_orig
2024-04-30,综合,10.13,0.05,0.9448,north_hold_mv_M_orig
2024-05-31,综合,8.13,0.04,0.7904,north_hold_mv_M_orig
2024-06-28,综合,7.62,0.04,0.8741,north_hold_mv_M_orig
2024-07-31,综合,7.75,0.04,0.8577,north_hold_mv_M_orig
2024-08-30,综合,7.75,0.04,0.8577,north_hold_mv_M_orig
2024-09-30,综合,9.46,0.04,0.8844,north_hold_mv_M_orig
2017-01-26,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-02-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-03-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-04-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-05-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-06-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-07-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-08-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-09-29,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-10-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-11-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2017-12-29,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-01-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-02-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-03-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-04-27,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-05-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-06-29,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-07-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-08-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-09-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-10-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-11-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2018-12-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-01-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-02-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-03-29,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-04-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-05-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-06-28,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-07-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-08-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-09-30,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-10-31,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-11-29,综合金融,0.0,0.0,0.0,north_hold_mv_M_orig
2019-12-31,综合金融,3.75,0.03,0.4709,north_hold_mv_M_orig
2020-01-23,综合金融,3.6,0.03,0.4713,north_hold_mv_M_orig
2020-02-28,综合金融,3.91,0.03,0.5236,north_hold_mv_M_orig
2020-03-31,综合金融,3.18,0.03,0.4563,north_hold_mv_M_orig
2020-04-30,综合金融,3.42,0.03,0.4212,north_hold_mv_M_orig
2020-05-29,综合金融,5.29,0.04,0.6512,north_hold_mv_M_orig
2020-06-30,综合金融,6.53,0.05,0.6058,north_hold_mv_M_orig
2020-07-31,综合金融,8.08,0.05,0.707,north_hold_mv_M_orig
2020-08-31,综合金融,8.47,0.05,0.7531,north_hold_mv_M_orig
2020-09-30,综合金融,6.79,0.04,0.6538,north_hold_mv_M_orig
2020-10-30,综合金融,6.83,0.04,0.6854,north_hold_mv_M_orig
2020-11-30,综合金融,7.46,0.04,0.7414,north_hold_mv_M_orig
2020-12-31,综合金融,6.98,0.04,0.7581,north_hold_mv_M_orig
2021-01-29,综合金融,6.48,0.03,0.7635,north_hold_mv_M_orig
2021-02-26,综合金融,8.14,0.04,0.9365,north_hold_mv_M_orig
2021-03-31,综合金融,7.14,0.04,0.8369,north_hold_mv_M_orig
2021-04-30,综合金融,7.44,0.04,0.8768,north_hold_mv_M_orig
2021-05-31,综合金融,7.44,0.03,0.841,north_hold_mv_M_orig
2021-06-30,综合金融,6.76,0.03,0.7619,north_hold_mv_M_orig
2021-07-30,综合金融,5.3,0.03,0.6825,north_hold_mv_M_orig
2021-08-31,综合金融,6.08,0.03,0.6489,north_hold_mv_M_orig
2021-09-30,综合金融,8.46,0.04,0.9467,north_hold_mv_M_orig
2021-10-29,综合金融,7.43,0.03,0.822,north_hold_mv_M_orig
2021-11-30,综合金融,7.86,0.04,0.8033,north_hold_mv_M_orig
2021-12-31,综合金融,9.58,0.04,0.9947,north_hold_mv_M_orig
2022-01-28,综合金融,9.21,0.04,1.0095,north_hold_mv_M_orig
2022-02-28,综合金融,8.94,0.04,0.9195,north_hold_mv_M_orig
2022-03-31,综合金融,8.01,0.04,0.8734,north_hold_mv_M_orig
2022-04-29,综合金融,7.25,0.04,0.9077,north_hold_mv_M_orig
2022-05-31,综合金融,7.87,0.04,0.8994,north_hold_mv_M_orig
2022-06-30,综合金融,6.93,0.03,0.7964,north_hold_mv_M_orig
2022-07-29,综合金融,5.57,0.03,0.6456,north_hold_mv_M_orig
2022-08-31,综合金融,6.14,0.03,0.6545,north_hold_mv_M_orig
2022-09-30,综合金融,5.46,0.03,0.6607,north_hold_mv_M_orig
2022-10-31,综合金融,5.84,0.03,0.7007,north_hold_mv_M_orig
2022-11-30,综合金融,6.59,0.03,0.7192,north_hold_mv_M_orig
2022-12-30,综合金融,6.65,0.03,0.8415,north_hold_mv_M_orig
2023-01-31,综合金融,9.59,0.04,1.1227,north_hold_mv_M_orig
2023-02-28,综合金融,11.12,0.05,1.2585,north_hold_mv_M_orig
2023-03-31,综合金融,8.71,0.04,1.0099,north_hold_mv_M_orig
2023-04-28,综合金融,9.78,0.04,1.1439,north_hold_mv_M_orig
2023-05-31,综合金融,9.63,0.05,1.1182,north_hold_mv_M_orig
2023-06-30,综合金融,10.4,0.05,1.2348,north_hold_mv_M_orig
2023-07-31,综合金融,13.51,0.06,1.4725,north_hold_mv_M_orig
2023-08-31,综合金融,11.21,0.05,1.3528,north_hold_mv_M_orig
2023-09-28,综合金融,9.64,0.05,1.1761,north_hold_mv_M_orig
2023-10-31,综合金融,7.94,0.04,0.9944,north_hold_mv_M_orig
2023-11-30,综合金融,5.69,0.03,0.7188,north_hold_mv_M_orig
2023-12-29,综合金融,7.67,0.04,0.8205,north_hold_mv_M_orig
2024-01-31,综合金融,6.71,0.04,0.7325,north_hold_mv_M_orig
2024-02-29,综合金融,7.75,0.04,0.7848,north_hold_mv_M_orig
2024-03-29,综合金融,6.91,0.03,0.7811,north_hold_mv_M_orig
2024-04-30,综合金融,6.5,0.03,0.7059,north_hold_mv_M_orig
2024-05-31,综合金融,6.12,0.03,0.7059,north_hold_mv_M_orig
2024-06-28,综合金融,5.08,0.03,0.6412,north_hold_mv_M_orig
2024-07-31,综合金融,6.34,0.03,0.769,north_hold_mv_M_orig
2024-08-30,综合金融,6.34,0.03,0.769,north_hold_mv_M_orig
2024-09-30,综合金融,8.27,0.04,0.7381,north_hold_mv_M_orig
2017-01-26,计算机,12.7,1.11,0.1222,north_hold_mv_M_orig
2017-02-28,计算机,12.91,0.97,0.1146,north_hold_mv_M_orig
2017-03-31,计算机,13.6,0.92,0.1226,north_hold_mv_M_orig
2017-04-28,计算机,15.52,0.96,0.1464,north_hold_mv_M_orig
2017-05-31,计算机,17.65,0.92,0.1756,north_hold_mv_M_orig
2017-06-30,计算机,20.91,0.89,0.199,north_hold_mv_M_orig
2017-07-31,计算机,22.0,0.88,0.2202,north_hold_mv_M_orig
2017-08-31,计算机,27.96,1.0,0.2575,north_hold_mv_M_orig
2017-09-29,计算机,32.76,1.08,0.293,north_hold_mv_M_orig
2017-10-31,计算机,42.92,1.22,0.3723,north_hold_mv_M_orig
2017-11-30,计算机,42.26,1.17,0.3738,north_hold_mv_M_orig
2017-12-29,计算机,41.81,1.08,0.3739,north_hold_mv_M_orig
2018-01-31,计算机,43.06,0.97,0.3946,north_hold_mv_M_orig
2018-02-28,计算机,44.62,1.06,0.3769,north_hold_mv_M_orig
2018-03-30,计算机,53.09,1.29,0.3908,north_hold_mv_M_orig
2018-04-27,计算机,61.53,1.46,0.452,north_hold_mv_M_orig
2018-05-31,计算机,69.51,1.38,0.5359,north_hold_mv_M_orig
2018-06-29,计算机,66.84,1.33,0.5513,north_hold_mv_M_orig
2018-07-31,计算机,61.44,1.18,0.5079,north_hold_mv_M_orig
2018-08-31,计算机,62.66,1.26,0.5279,north_hold_mv_M_orig
2018-09-28,计算机,69.3,1.31,0.596,north_hold_mv_M_orig
2018-10-31,计算机,60.66,1.38,0.5964,north_hold_mv_M_orig
2018-11-30,计算机,61.44,1.27,0.5769,north_hold_mv_M_orig
2018-12-28,计算机,59.79,1.27,0.5917,north_hold_mv_M_orig
2019-01-31,计算机,73.19,1.29,0.7074,north_hold_mv_M_orig
2019-02-28,计算机,111.53,1.58,0.8416,north_hold_mv_M_orig
2019-03-29,计算机,135.48,1.73,0.8834,north_hold_mv_M_orig
2019-04-30,计算机,124.39,1.55,0.8661,north_hold_mv_M_orig
2019-05-31,计算机,105.48,1.5,0.7597,north_hold_mv_M_orig
2019-06-28,计算机,129.75,1.62,0.9112,north_hold_mv_M_orig
2019-07-31,计算机,146.68,1.78,0.954,north_hold_mv_M_orig
2019-08-30,计算机,173.71,2.02,1.0841,north_hold_mv_M_orig
2019-09-30,计算机,191.28,2.11,1.1496,north_hold_mv_M_orig
2019-10-31,计算机,189.83,1.98,1.1315,north_hold_mv_M_orig
2019-11-29,计算机,221.47,2.24,1.3508,north_hold_mv_M_orig
2019-12-31,计算机,273.43,2.41,1.442,north_hold_mv_M_orig
2020-01-23,计算机,344.27,3.05,1.6797,north_hold_mv_M_orig
2020-02-28,计算机,429.35,3.84,1.8532,north_hold_mv_M_orig
2020-03-31,计算机,357.19,3.58,1.7516,north_hold_mv_M_orig
2020-04-30,计算机,421.34,3.7,1.8899,north_hold_mv_M_orig
2020-05-29,计算机,442.47,3.68,2.0229,north_hold_mv_M_orig
2020-06-30,计算机,548.15,3.93,2.1895,north_hold_mv_M_orig
2020-07-31,计算机,591.87,3.66,2.1659,north_hold_mv_M_orig
2020-08-31,计算机,563.47,3.37,2.0307,north_hold_mv_M_orig
2020-09-30,计算机,511.43,3.29,2.0012,north_hold_mv_M_orig
2020-10-30,计算机,504.0,3.11,2.0278,north_hold_mv_M_orig
2020-11-30,计算机,463.48,2.66,1.9642,north_hold_mv_M_orig
2020-12-31,计算机,582.09,2.98,2.2572,north_hold_mv_M_orig
2021-01-29,计算机,672.3,3.27,2.6832,north_hold_mv_M_orig
2021-02-26,计算机,656.05,3.21,2.6802,north_hold_mv_M_orig
2021-03-31,计算机,609.81,3.11,2.5228,north_hold_mv_M_orig
2021-04-30,计算机,669.31,3.24,2.7642,north_hold_mv_M_orig
2021-05-31,计算机,767.2,3.45,2.8385,north_hold_mv_M_orig
2021-06-30,计算机,827.41,3.66,2.9417,north_hold_mv_M_orig
2021-07-30,计算机,847.82,4.04,3.0605,north_hold_mv_M_orig
2021-08-31,计算机,832.61,3.93,3.0573,north_hold_mv_M_orig
2021-09-30,计算机,908.8,4.19,3.3298,north_hold_mv_M_orig
2021-10-29,计算机,923.6,4.12,3.4132,north_hold_mv_M_orig
2021-11-30,计算机,998.67,4.47,3.4332,north_hold_mv_M_orig
2021-12-31,计算机,,4.67,3.7037,north_hold_mv_M_orig
2022-01-28,计算机,954.0,4.43,3.5219,north_hold_mv_M_orig
2022-02-28,计算机,871.91,4.03,3.1896,north_hold_mv_M_orig
2022-03-31,计算机,687.44,3.57,2.7891,north_hold_mv_M_orig
2022-04-29,计算机,632.46,3.45,3.0618,north_hold_mv_M_orig
2022-05-31,计算机,680.17,3.53,3.0955,north_hold_mv_M_orig
2022-06-30,计算机,807.66,3.56,3.3461,north_hold_mv_M_orig
2022-07-29,计算机,777.62,3.67,3.2556,north_hold_mv_M_orig
2022-08-31,计算机,764.23,3.68,3.2993,north_hold_mv_M_orig
2022-09-30,计算机,682.45,3.54,3.2024,north_hold_mv_M_orig
2022-10-31,计算机,748.67,4.32,2.968,north_hold_mv_M_orig
2022-11-30,计算机,624.69,3.2,2.6095,north_hold_mv_M_orig
2022-12-30,计算机,678.59,3.43,2.6663,north_hold_mv_M_orig
2023-01-31,计算机,802.46,3.56,2.7927,north_hold_mv_M_orig
2023-02-28,计算机,860.0,3.89,2.8306,north_hold_mv_M_orig
2023-03-31,计算机,,4.85,2.9243,north_hold_mv_M_orig
2023-04-28,计算机,979.44,4.4,2.8101,north_hold_mv_M_orig
2023-05-31,计算机,943.55,4.49,2.6277,north_hold_mv_M_orig
2023-06-30,计算机,,4.68,2.7556,north_hold_mv_M_orig
2023-07-31,计算机,957.75,4.1,2.7006,north_hold_mv_M_orig
2023-08-31,计算机,921.31,4.36,2.6555,north_hold_mv_M_orig
2023-09-28,计算机,828.62,4.08,2.5305,north_hold_mv_M_orig
2023-10-31,计算机,693.32,3.63,2.2733,north_hold_mv_M_orig
2023-11-30,计算机,710.82,3.75,2.2604,north_hold_mv_M_orig
2023-12-29,计算机,689.75,3.74,2.2098,north_hold_mv_M_orig
2024-01-31,计算机,556.2,3.33,2.3067,north_hold_mv_M_orig
2024-02-29,计算机,691.11,3.6,2.3645,north_hold_mv_M_orig
2024-03-29,计算机,638.0,3.25,2.1175,north_hold_mv_M_orig
2024-04-30,计算机,612.57,3.01,2.0484,north_hold_mv_M_orig
2024-05-31,计算机,576.88,2.86,2.0702,north_hold_mv_M_orig
2024-06-28,计算机,577.27,3.0,2.1108,north_hold_mv_M_orig
2024-07-31,计算机,538.78,2.84,2.012,north_hold_mv_M_orig
2024-08-30,计算机,538.78,2.84,2.012,north_hold_mv_M_orig
2024-09-30,计算机,663.38,2.91,2.0118,north_hold_mv_M_orig
2017-01-26,轻工制造,3.35,0.28,0.0751,north_hold_mv_M_orig
2017-02-28,轻工制造,4.71,0.34,0.097,north_hold_mv_M_orig
2017-03-31,轻工制造,6.2,0.41,0.1268,north_hold_mv_M_orig
2017-04-28,轻工制造,10.57,0.64,0.23,north_hold_mv_M_orig
2017-05-31,轻工制造,13.45,0.69,0.3156,north_hold_mv_M_orig
2017-06-30,轻工制造,15.6,0.66,0.3422,north_hold_mv_M_orig
2017-07-31,轻工制造,17.44,0.69,0.3789,north_hold_mv_M_orig
2017-08-31,轻工制造,18.56,0.66,0.3969,north_hold_mv_M_orig
2017-09-29,轻工制造,22.11,0.72,0.453,north_hold_mv_M_orig
2017-10-31,轻工制造,24.09,0.68,0.496,north_hold_mv_M_orig
2017-11-30,轻工制造,24.34,0.67,0.5328,north_hold_mv_M_orig
2017-12-29,轻工制造,20.65,0.53,0.4478,north_hold_mv_M_orig
2018-01-31,轻工制造,25.75,0.58,0.5323,north_hold_mv_M_orig
2018-02-28,轻工制造,31.55,0.75,0.6627,north_hold_mv_M_orig
2018-03-30,轻工制造,36.22,0.88,0.7465,north_hold_mv_M_orig
2018-04-27,轻工制造,29.89,0.72,0.659,north_hold_mv_M_orig
2018-05-31,轻工制造,42.11,0.84,0.8801,north_hold_mv_M_orig
2018-06-29,轻工制造,41.84,0.84,0.993,north_hold_mv_M_orig
2018-07-31,轻工制造,40.44,0.79,0.9623,north_hold_mv_M_orig
2018-08-31,轻工制造,35.11,0.71,0.9015,north_hold_mv_M_orig
2018-09-28,轻工制造,35.7,0.68,0.9315,north_hold_mv_M_orig
2018-10-31,轻工制造,26.03,0.6,0.7676,north_hold_mv_M_orig
2018-11-30,轻工制造,25.84,0.54,0.7141,north_hold_mv_M_orig
2018-12-28,轻工制造,25.76,0.55,0.7224,north_hold_mv_M_orig
2019-01-31,轻工制造,27.53,0.49,0.7816,north_hold_mv_M_orig
2019-02-28,轻工制造,36.31,0.52,0.8593,north_hold_mv_M_orig
2019-03-29,轻工制造,48.76,0.63,0.9985,north_hold_mv_M_orig
2019-04-30,轻工制造,48.62,0.61,1.0544,north_hold_mv_M_orig
2019-05-31,轻工制造,42.72,0.61,0.9734,north_hold_mv_M_orig
2019-06-28,轻工制造,45.94,0.57,1.0467,north_hold_mv_M_orig
2019-07-31,轻工制造,48.34,0.59,1.1517,north_hold_mv_M_orig
2019-08-30,轻工制造,59.63,0.7,1.4235,north_hold_mv_M_orig
2019-09-30,轻工制造,64.01,0.71,1.4742,north_hold_mv_M_orig
2019-10-31,轻工制造,69.79,0.73,1.4822,north_hold_mv_M_orig
2019-11-29,轻工制造,79.36,0.8,1.6883,north_hold_mv_M_orig
2019-12-31,轻工制造,98.22,0.87,1.815,north_hold_mv_M_orig
2020-01-23,轻工制造,108.23,0.96,1.9692,north_hold_mv_M_orig
2020-02-28,轻工制造,108.83,0.97,1.9988,north_hold_mv_M_orig
2020-03-31,轻工制造,82.43,0.83,1.5724,north_hold_mv_M_orig
2020-04-30,轻工制造,91.97,0.81,1.693,north_hold_mv_M_orig
2020-05-29,轻工制造,121.71,1.01,2.0782,north_hold_mv_M_orig
2020-06-30,轻工制造,128.86,0.92,2.1032,north_hold_mv_M_orig
2020-07-31,轻工制造,145.12,0.89,2.0352,north_hold_mv_M_orig
2020-08-31,轻工制造,170.97,1.02,2.2288,north_hold_mv_M_orig
2020-09-30,轻工制造,160.84,1.03,2.2561,north_hold_mv_M_orig
2020-10-30,轻工制造,173.13,1.07,2.2888,north_hold_mv_M_orig
2020-11-30,轻工制造,172.81,0.99,2.2182,north_hold_mv_M_orig
2020-12-31,轻工制造,192.71,0.99,2.4296,north_hold_mv_M_orig
