trade_date,sentiment_index
2010-01-01,1.1178074825599769
2010-02-01,3.4788486664379525
2010-03-01,1.7269088317918833
2010-04-01,1.2010829678558137
2010-05-01,0.6036452587680609
2010-06-01,0.553191360378916
2010-07-01,0.5792599036821819
2010-08-01,0.5841420925176802
2010-09-01,0.12896969974130457
2010-10-01,0.73214741811319
2010-11-01,-0.014793237450228498
2010-12-01,0.3224028020629664
2011-01-01,-0.6438326220780649
2011-02-01,2.760606404972221
2011-03-01,-0.19359982254464742
2011-04-01,-0.9432023591138818
2011-05-01,-1.3770533681041968
2011-06-01,-1.175333403040111
2011-07-01,-1.736456929839383
2011-08-01,-1.7995563759043318
2011-09-01,-1.2855906148288423
2011-10-01,-0.28013598191892364
2011-11-01,-0.7093821905744213
2011-12-01,-0.5850690528805381
2012-01-01,0.5364842571703332
2012-02-01,2.632305774901438
2012-03-01,-0.08243174996396639
2012-04-01,-0.10269437963813544
2012-05-01,-0.8344557381757056
2012-06-01,-0.14164688103702675
2012-07-01,0.5978926205883257
2012-08-01,0.6320504384174657
2012-09-01,0.05061439039613237
2012-10-01,-0.14801385599462974
2012-11-01,-0.4590135576476892
2012-12-01,-0.2379936441864134
2013-01-01,-0.7191941336954452
2013-02-01,3.6553710740866037
2013-03-01,1.2526728699028955
2013-04-01,0.1323569980609528
2013-05-01,-0.5896994904531838
2013-06-01,0.12784189662904807
2013-07-01,-0.6096111714870464
2013-08-01,-1.1940817194582547
2013-09-01,-1.6304684960190112
2013-10-01,-1.1078956500167962
2013-11-01,-1.9218575062333654
2013-12-01,-2.02719912943975
2014-01-01,-2.45492005505813
2014-02-01,3.4583851609722176
2014-03-01,0.06497659679710188
2014-04-01,-1.6543158793403152
2014-05-01,-2.1088681193191468
2014-06-01,-1.6555068004611524
2014-07-01,-2.242015115333028
2014-08-01,-1.6279095268822095
2014-09-01,-1.9858402352389959
2014-10-01,-1.5330714458308368
2014-11-01,-1.5434399762103226
2014-12-01,-1.8046839802550558
2015-01-01,-0.929567648430414
2015-02-01,3.6317707839131077
2015-03-01,2.4718075587830968
2015-04-01,0.7420382688229262
2015-05-01,0.04368829369619022
2015-06-01,0.47086642553020247
2015-07-01,0.49350110482018966
2015-08-01,0.5276041645066691
2015-09-01,0.27604247786269726
2015-10-01,0.8943164386309259
2015-11-01,0.8282779469349862
2015-12-01,-0.07471255352681384
2016-01-01,1.0993157041438542
2016-02-01,5.652744700470234
2016-03-01,2.5081849923080357
2016-04-01,1.217506471285305
2016-05-01,0.3443054362398166
2016-06-01,0.8996711121374219
2016-07-01,0.9631926319311016
2016-08-01,-0.07596570001393751
2016-09-01,0.008767163330072525
2016-10-01,-0.601595089412465
2016-11-01,-2.7609385476006407
2016-12-01,-2.2245390839003805
2017-01-01,-1.0231338531001637
2017-02-01,3.6281985834739805
2017-03-01,0.5802455622297057
2017-04-01,-0.35286397668158487
2017-05-01,-0.9578655257479903
2017-06-01,-1.2044184991769051
2017-07-01,-1.2071928618091636
2017-08-01,-1.724407255780421
2017-09-01,-2.466840506911961
2017-10-01,-2.1310382218570973
2017-11-01,-3.1550894831172838
2017-12-01,-3.59456405651059
2018-01-01,-3.1526756628669297
2018-02-01,3.1532911590353
2018-03-01,1.6007392484356777
2018-04-01,-0.11572593926226481
2018-05-01,-2.8140369049271214
2018-06-01,-1.728566536195962
2018-07-01,-1.693035299355486
2018-08-01,-1.8464980822788772
2018-09-01,-2.093283319416421
2018-10-01,-1.4878789520057885
2018-11-01,-2.048151716441012
2018-12-01,-1.0822921430712624
2019-01-01,-0.8913782263979593
2019-02-01,6.442630699963589
2019-03-01,3.026236451377179
2019-04-01,0.41551658175565326
2019-05-01,-0.34601997102193616
2019-06-01,0.27399622633843995
2019-07-01,-0.48243435746323443
2019-08-01,0.2928818536082438
2019-09-01,-0.029676483144719216
2019-10-01,0.050427692258230024
2019-11-01,-0.8775083423036548
2019-12-01,-0.9920371337255319
2020-01-01,1.4522175367606212
2020-02-01,9.044750437357857
2020-03-01,5.615958866795884
2020-04-01,4.9686493013713795
2020-05-01,3.2293176741776186
2020-06-01,1.501057456715854
2020-07-01,0.9796990710598729
2020-08-01,1.037338699427593
2020-09-01,-0.18477337912629366
2020-10-01,0.04124506440120232
2020-11-01,-1.3810857292399685
2020-12-01,-1.6436224653302378
2021-01-01,-0.28033600120739843
2021-02-01,5.455049001461462
2021-03-01,2.5522344944181623
2021-04-01,0.33015851101294047
2021-05-01,-1.1327406101070499
2021-06-01,-0.6666432846810355
2021-07-01,-0.16984415120485707
2021-08-01,-0.7048384369647472
2021-09-01,-2.805977511155079
2021-10-01,-3.7816160619687342
2021-11-01,-4.0125999233077385
2021-12-01,-1.5845631321856533
