total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_ratio,model,type
-0.030795967474044117,-0.011056326652886472,0.10237639035941368,-0.1079968400338294,0.23301948814515283,0.5049365303244006,BL模型1,多资产
-0.03377431954381882,-0.01213755472252609,0.10467650527242725,-0.11595299910841819,0.20601677257811646,0.4978843441466855,BL模型2,多资产
0.06462730865938782,0.022508315742361784,0.09007175058574998,0.24989317511857892,0.14922788171064527,0.5035260930888575,风险平价模型,多资产
-0.037032745049788485,-0.013322921173829272,0.10207350929435895,-0.13052280915911998,0.2371870697004388,0.5077574047954866,宏观因子模型,多资产
0.07084373397086918,0.024626427347824054,0.0809326506233655,0.30428297057052434,0.15073636095358023,0.4992947813822285,最小方差模型,多资产
