total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,win_ratio,model,type
-0.3725923100107308,-0.1478933598026987,0.17182893903392918,-0.8607011172518257,0.4230463555752578,0.4564032697547684,BL模型1,指数
-0.3701867446237649,-0.14677309719234832,0.1706152278732532,-0.8602578973864118,0.4228310683928955,0.46185286103542234,BL模型2,指数
-0.3905623025097217,-0.15635251133323647,0.17326408774155042,-0.9023942201251761,0.4405390440537492,0.45095367847411444,风险平价模型,指数
-0.3725923100107308,-0.1478933598026987,0.17182893903392918,-0.8607011172518257,0.4230463555752578,0.4564032697547684,宏观因子模型,指数
