,CI005001.CI,CI005002.CI,CI005003.CI,CI005004.CI,CI005005.CI,CI005006.CI,CI005007.CI,CI005008.CI,CI005009.CI,CI005010.CI,CI005011.CI,CI005012.CI,CI005013.CI,CI005014.CI,CI005015.CI,CI005016.CI,CI005017.CI,CI005018.CI,CI005019.CI,CI005020.CI,CI005021.CI,CI005022.CI,CI005023.CI,CI005024.CI,CI005025.CI,CI005026.CI,CI005027.CI,CI005028.CI,CI005029.CI,CI005030.CI
date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合,综合金融
2010-01-04,2489.6211,3323.3747,5588.8271,2091.6585,2449.5604,3516.9125,2734.4469,4279.8679,2232.6586,4005.4868,4606.8988,4599.2246,4251.2425,4714.1762,2803.525,3863.1054,2753.9161,4201.6856,5611.1319,3430.9065,4237.0064,6966.9709,4403.5179,1864.5906,1949.0315,2601.4327,2128.3719,2094.1765,2708.4168,
2010-01-05,2529.684,3433.6868,5760.3075,2104.172,2442.0744,3551.3954,2738.6738,4302.8929,2248.5812,4023.9525,4641.6732,4688.5908,4211.3212,4719.186,2826.1688,3814.097,2775.0592,4226.4534,5628.3267,3471.0077,4263.0367,7203.6659,4310.556,1889.9401,2020.195,2661.3996,2171.9551,2138.1419,2714.8674,
2010-01-06,2507.6191,3440.4171,5776.1558,2104.5986,2459.8692,3554.1022,2737.923,4302.6953,2245.5937,4041.9484,4637.9918,4733.7685,4190.0071,4692.3734,2804.2424,3754.0735,2775.6965,4227.8456,5563.1278,3429.4126,4191.4563,7102.3413,4318.8762,1881.0117,2039.2643,2626.03,2173.2493,2127.1025,2689.9241,
2010-01-07,2463.0561,3371.4651,5710.6456,2064.0819,2398.3513,3498.4291,2696.8482,4198.7984,2206.0748,3947.8503,4596.5597,4630.7597,4050.9642,4591.3575,2801.9688,3629.8814,2708.9211,4130.2482,5434.9918,3342.3326,4109.3408,6954.2796,4290.9278,1846.9441,2013.8811,2544.4582,2105.0318,2099.0904,2623.6122,
2010-01-08,2465.5222,3331.6292,5647.1686,2081.6031,2402.7335,3520.8942,2711.585,4233.3245,2226.9044,3951.3768,4619.6159,4682.955,4040.8924,4642.6814,2827.847,3687.4367,2726.873,4153.3657,5448.2926,3380.9019,4134.31,7007.2775,4353.8438,1867.2792,2083.5239,2580.242,2168.8284,2156.2169,2661.3898,
2010-01-11,2483.1155,3313.9582,5704.7364,2088.5441,2387.2102,3534.5523,2726.6243,4223.7145,2234.4724,3959.6978,4635.4431,4797.1343,4007.8029,4684.1074,2860.8993,3623.4822,2784.0913,4165.5127,5431.2634,3386.5747,4124.1822,7103.9078,4268.5064,1887.4763,2143.5708,2629.4489,2253.2656,2217.4421,2684.5226,
2010-01-12,2554.5206,3351.1438,5762.4842,2121.6428,2411.7036,3628.3462,2760.1695,4307.3229,2288.3378,4061.0543,4703.5646,4869.6402,4114.9888,4764.9363,2920.6391,3702.1411,2854.5013,4279.2848,5563.0624,3494.6312,4136.0925,7149.4067,4331.6865,1949.3271,2183.3748,2739.8458,2277.3909,2240.4065,2730.4588,
2010-01-13,2481.7244,3169.6862,5499.4142,2093.7056,2334.1997,3631.2974,2706.1256,4207.8496,2264.5527,3992.7996,4615.4401,4882.9979,4027.127,4709.0925,2915.8302,3659.9836,2839.9296,4306.7899,5554.9971,3464.7415,3905.9956,6783.3063,4193.974,1923.2703,2183.0891,2789.375,2297.5048,2311.193,2704.6409,
2010-01-14,2511.0241,3205.3005,5554.7891,2125.6359,2364.1501,3699.7918,2739.8657,4269.5841,2317.9278,4081.7094,4776.8932,4996.7161,4117.5955,4830.4278,2985.8362,3815.64,2898.1979,4421.3373,5751.5182,3543.5918,3921.457,6884.8974,4245.6685,1970.8231,2214.057,2848.8572,2343.584,2388.1094,2762.2632,
2010-01-15,2532.2312,3192.7329,5576.819,2134.666,2361.6617,3713.7578,2754.5153,4318.5801,2339.6188,4152.6666,4821.596,5038.6006,4184.384,4849.6962,2995.133,3817.217,2927.2389,4436.1147,5768.5878,3554.4962,3942.6276,6887.3515,4331.3746,1970.7433,2201.8562,2830.593,2330.2355,2370.7989,2793.0462,
2010-01-18,2531.6381,3191.4859,5583.8383,2154.4785,2375.3951,3801.7029,2778.4924,4386.788,2367.8767,4207.9518,4844.7249,5118.4411,4225.3857,4953.1219,3095.098,3841.441,2959.1321,4507.9897,5876.6382,3634.9515,3943.2808,6738.3412,4397.0532,2034.7616,2246.4401,2866.5543,2401.889,2429.8116,2848.4583,
2010-01-19,2535.6016,3213.6927,5647.0192,2149.453,2390.1444,3755.9103,2779.3357,4404.985,2377.7766,4180.8083,4835.9199,5058.1725,4215.7587,4969.4918,3105.749,3839.8742,2942.7466,4492.6774,5841.4506,3618.3966,3986.5657,6792.8107,4403.391,2038.2514,2241.4984,2821.0163,2372.3204,2441.0621,2835.9064,
2010-01-20,2448.5239,3087.2423,5447.2735,2095.9653,2302.9622,3604.9075,2700.4311,4230.6653,2289.9107,4024.3558,4774.5135,4794.2978,4067.5744,4805.1367,2988.817,3703.7329,2848.9398,4353.0901,5672.1855,3489.8201,3870.3667,6564.0113,4263.4624,1981.5197,2073.2109,2674.4852,2228.8267,2341.1437,2754.7347,
2010-01-21,2439.2486,3018.5589,5362.3649,2104.4169,2273.7305,3604.1129,2706.3797,4233.4078,2297.9638,4006.3447,4819.6171,4815.6139,4061.2083,4840.6557,3021.7242,3687.0592,2874.6591,4374.0211,5698.0576,3512.1951,3966.5634,6653.4251,4309.2005,1985.8357,2041.059,2683.8951,2241.1587,2381.9219,2769.6313,
2010-01-22,2395.8653,2922.6094,5195.7313,2063.9173,2208.5674,3490.6811,2681.7131,4101.1482,2243.5039,3905.6966,4642.8876,4663.6133,3961.0511,4723.2659,2927.8137,3609.3276,2798.6561,4293.7104,5556.7176,3422.4431,4064.1234,6574.2142,4207.7606,1949.2672,1968.5987,2621.272,2177.3991,2335.296,2699.2233,
2010-01-25,2373.7488,2906.2788,5178.9303,2048.9886,2155.8988,3436.8259,2643.9167,4061.9891,2216.8804,3882.0489,4575.1571,4681.6716,3891.7216,4666.2528,2895.2233,3543.2593,2753.1696,4253.1252,5539.2458,3404.9862,3972.8484,6576.6203,4145.6675,1903.7091,1962.5282,2575.6331,2161.6308,2282.8782,2660.7155,
2010-01-26,2300.418,2795.6758,4987.2498,1986.6938,2091.1941,3320.7642,2562.1601,3939.1887,2124.1573,3729.9647,4453.4081,4491.0304,3768.3499,4490.9964,2768.4159,3485.3373,2633.1123,4121.5687,5425.0562,3287.04,3957.1877,6431.0807,3949.0081,1843.4339,1905.6369,2526.5402,2083.7528,2204.4196,2562.4964,
2010-01-27,2279.7533,2800.8299,4886.5792,1976.2384,2077.3479,3286.4585,2554.0172,3923.9883,2096.3324,3706.0123,4395.0743,4482.8975,3709.2357,4447.894,2754.6619,3511.619,2620.5216,4098.0337,5333.7268,3291.7881,3834.006,6304.4693,3940.0477,1832.8051,1908.5495,2528.5976,2109.3216,2197.4672,2546.3434,
2010-01-28,2297.7976,2821.9465,4856.5839,1987.789,2093.5585,3327.2027,2575.6872,3966.3182,2110.4475,3743.9949,4454.8935,4537.7948,3753.0455,4510.2499,2821.6784,3564.5294,2662.2569,4178.342,5437.5799,3344.431,3777.1431,6250.2713,3978.9745,1858.5517,1949.9513,2552.3269,2177.556,2250.4627,2573.1834,
2010-01-29,2290.7224,2804.6499,4827.0814,1990.2729,2089.9378,3349.8734,2581.8865,4056.8227,2115.2847,3741.9681,4489.53,4597.5799,3748.8314,4572.4425,2833.8327,3547.8103,2689.2489,4255.5061,5499.2998,3405.9096,3761.9707,6228.1988,3973.1342,1852.5984,1964.8058,2568.3404,2185.6282,2272.1903,2575.3023,
2010-02-01,2251.7177,2691.8471,4644.4267,1955.261,2037.1649,3264.832,2555.7572,4036.5005,2084.5182,3692.8336,4373.9101,4559.1772,3683.6859,4539.5168,2864.9842,3564.7305,2656.567,4286.9151,5508.1859,3391.4687,3697.8626,6130.3298,4016.1485,1817.3335,1844.7396,2485.5841,2123.9173,2231.8558,2548.8309,
2010-02-02,2249.3096,2702.0791,4731.7525,1946.5706,2031.3353,3252.9498,2544.8421,3989.2382,2075.2876,3677.2575,4311.9177,4470.2037,3678.5793,4504.1513,2816.4545,3604.9341,2626.3244,4234.781,5412.9002,3362.8674,3717.7266,6081.3879,3982.0026,1809.6656,1853.9747,2469.5045,2120.8548,2201.176,2520.5826,
2010-02-03,2292.3928,2889.9697,4899.8366,1989.9715,2084.0432,3312.3068,2596.224,4006.9975,2119.2626,3749.7401,4370.3899,4471.2537,3777.032,4536.3706,2875.0192,3641.308,2673.2299,4219.7523,5407.3729,3368.5025,3841.6146,6354.5484,4073.1657,1859.3651,1864.93,2490.358,2117.2384,2178.0099,2568.4803,
2010-02-04,2289.5015,2842.0854,4827.5011,2003.4698,2076.121,3307.5529,2628.5232,4084.9954,2142.8544,3740.9482,4379.1322,4495.6305,3775.2258,4567.9727,2983.6651,3608.718,2701.0452,4252.1835,5462.5914,3423.6155,3812.512,6307.5722,4111.7798,1880.148,1880.45,2498.3781,2154.2153,2268.4851,2584.6839,
2010-02-05,2238.9585,2731.5316,4666.7261,1983.9726,2034.1832,3241.6217,2581.3171,3942.0143,2100.7609,3653.315,4360.1384,4416.1319,3700.9303,4508.2918,2924.3707,3504.1341,2656.6336,4182.9423,5413.476,3367.3154,3768.655,6159.0437,3991.9377,1846.8812,1868.1511,2444.6648,2143.3859,2208.5166,2553.7681,
2010-02-08,2243.0499,2755.9745,4677.2283,1983.1684,2039.8507,3245.6648,2586.6456,3919.08,2100.029,3652.7989,4352.9855,4395.0894,3707.7225,4535.1782,2943.1292,3482.6757,2676.0556,4183.7486,5447.1727,3379.4694,3730.4383,6230.652,3964.6874,1852.164,1819.1435,2431.2965,2125.7306,2221.7042,2554.2773,
2010-02-09,2241.7465,2777.4742,4774.6306,1998.7596,2056.0351,3259.0983,2591.783,3925.0193,2104.5106,3654.2339,4359.5476,4415.0062,3709.0645,4528.4503,2906.0334,3475.6415,2673.9454,4174.2156,5440.9866,3358.7746,3766.0672,6273.8026,3942.095,1870.1407,1812.0277,2423.1302,2090.6159,2213.6167,2562.9571,
2010-02-10,2265.5839,2825.5218,4826.317,2009.2992,2082.1208,3305.0551,2609.5601,3997.9461,2140.2475,3704.3596,4407.8972,4569.9966,3770.359,4596.8604,2926.9605,3531.2513,2705.0291,4232.7576,5492.0421,3391.5828,3806.9883,6423.2531,4000.3431,1878.9049,1853.6339,2471.7305,2120.9589,2264.9551,2579.7141,
2010-02-11,2266.2904,2824.3568,4866.1639,2002.1653,2127.6627,3302.0496,2610.4796,3980.4324,2141.3116,3700.918,4406.3509,4540.1719,3779.7601,4583.7051,2885.4539,3572.5349,2694.4586,4236.223,5510.7827,3360.5971,3797.0174,6403.0161,4026.1391,1861.8841,1843.504,2476.4951,2117.7881,2263.5584,2583.2775,
2010-02-12,2291.1432,2874.6291,4962.4004,2014.549,2142.9553,3347.6492,2627.2092,4025.9022,2158.1369,3751.697,4446.0382,4595.6499,3823.6382,4637.2642,2932.7289,3614.4326,2732.4227,4263.6865,5534.6264,3403.6908,3837.4369,6431.2932,4065.9468,1900.4149,1891.0788,2507.582,2140.9183,2298.5623,2601.0092,
2010-02-22,2289.4532,2843.581,4937.2307,2017.0606,2136.2535,3363.7256,2640.7063,4064.8663,2153.6172,3751.2917,4453.0585,4646.2287,3804.3176,4624.3794,2918.4226,3603.6902,2746.0379,4268.9161,5467.6144,3444.4052,3799.1954,6400.7598,4025.3554,1910.1229,1883.5541,2497.1007,2122.2778,2276.0373,2597.7563,
2010-02-23,2284.6284,2785.2073,4856.0967,2029.4687,2117.7091,3393.0276,2639.8027,4108.0846,2192.7199,3742.9691,4516.1637,4754.7935,3874.2836,4635.6657,2947.192,3638.3478,2756.3492,4311.5869,5423.4957,3500.8431,3745.8474,6116.8858,4007.4391,1908.5134,1946.113,2533.4706,2160.145,2293.2569,2605.1401,
2010-02-24,2318.7092,2818.5571,4921.2543,2074.098,2168.8158,3466.3659,2682.1543,4197.4006,2217.5338,3837.1441,4627.0833,4838.2446,3950.5083,4716.7372,2992.7907,3726.422,2813.6314,4431.1272,5527.4492,3539.8148,3781.4972,6146.4201,4079.9428,1939.7637,2011.3172,2595.7953,2205.3381,2344.0001,2653.312,
2010-02-25,2343.1364,2868.8792,4994.211,2095.945,2177.8438,3515.6109,2717.7226,4229.3933,2240.992,3909.4059,4665.9496,4893.5902,4009.8544,4815.3802,3042.4195,3799.4551,2858.3862,4465.5432,5588.9133,3587.7493,3861.8583,6234.6982,4208.7746,1973.1792,2026.8681,2616.2862,2227.208,2378.5117,2697.1855,
2010-02-26,2352.3578,2837.5912,4938.3581,2092.8235,2152.4574,3513.0834,2700.3711,4242.1346,2268.4064,3898.1536,4671.048,5034.6545,4048.6052,4792.4473,3045.9882,3820.6219,2860.8914,4492.4252,5547.6994,3592.4571,3869.0057,6178.5828,4198.1337,1968.6109,2017.3212,2626.3791,2250.6469,2383.1097,2693.3145,
2010-03-01,2370.8003,2884.9996,5099.3702,2119.4825,2174.9663,3550.3388,2737.6129,4291.1551,2284.4731,3940.5072,4707.2441,5032.67,4092.4435,4843.4229,3087.7481,3826.6097,2895.5317,4525.0637,5568.688,3645.4631,3923.9214,6321.9348,4222.5964,1993.6396,2051.1827,2637.09,2274.873,2402.0043,2744.8206,
2010-03-02,2362.5797,2831.4513,4994.3782,2120.4287,2154.317,3548.1631,2730.74,4300.0681,2285.3645,3934.81,4753.1753,5101.6626,4053.4579,4827.4282,3070.579,3823.8418,2917.0748,4507.7059,5552.5987,3645.8295,3930.7576,6279.6668,4254.3094,1979.5618,2073.9811,2644.3946,2287.2344,2372.6799,2751.2066,
2010-03-03,2375.1388,2862.5224,5039.6206,2150.881,2178.5344,3590.6514,2740.9494,4361.1298,2305.9998,3980.7647,4891.1178,5139.2597,4099.3632,4857.4562,3092.5294,3896.6621,2956.2921,4531.3844,5572.6458,3758.7777,3941.8262,6316.6652,4250.4671,1999.6844,2127.223,2667.4453,2309.5408,2436.099,2797.6039,
2010-03-04,2313.5051,2793.8034,4883.9482,2086.8525,2123.2698,3474.6812,2666.7052,4212.6677,2228.0963,3844.9171,4742.7055,4924.695,3998.7728,4710.2695,2975.0251,3785.4258,2855.3541,4398.3655,5447.6784,3577.2189,3869.559,6120.4927,4146.5324,1951.0717,2011.4427,2571.4513,2201.4174,2329.7927,2686.9882,
2010-03-05,2316.3763,2785.6139,4902.8546,2086.9347,2139.5371,3472.5136,2672.8126,4238.7588,2235.4259,3847.5367,4725.3227,4895.7829,4051.9735,4741.6682,2986.2153,3812.8968,2857.4433,4421.2026,5454.9908,3555.8988,3869.6197,6209.9261,4149.7027,1973.0012,2010.3496,2571.0243,2187.6524,2326.5336,2698.6675,
2010-03-08,2335.7071,2819.2187,4938.3213,2099.062,2176.1079,3501.7728,2689.6169,4281.9688,2261.5896,3891.8172,4800.3259,4919.8385,4097.1455,4775.7373,3023.4672,3847.0485,2878.7459,4460.3431,5440.9723,3582.5053,3916.0554,6252.6222,4209.3668,1985.5704,2053.971,2582.0136,2204.9164,2351.9981,2720.1284,
2010-03-09,2345.4891,2880.5618,4955.3976,2097.7903,2183.9715,3505.4048,2693.9447,4279.6637,2258.255,3894.1515,4773.7392,4880.6968,4100.0897,4776.5582,3020.2171,3817.9003,2880.2446,4460.3116,5444.9801,3553.6035,3955.2427,6325.8475,4305.4833,1976.0273,2078.1755,2580.0841,2198.3639,2357.0258,2724.2949,
2010-03-10,2326.711,2843.3256,4964.1058,2080.3409,2186.7958,3452.1168,2671.7305,4235.7687,2262.7739,3852.4035,4711.7538,4854.823,4020.8632,4725.2067,2976.4566,3760.8652,2871.317,4392.4924,5416.3757,3516.1599,3926.6632,6319.3721,4235.5446,1950.5259,2064.1867,2564.914,2185.0609,2307.9928,2694.5387,
2010-03-11,2339.5357,2833.7587,4912.5163,2075.3932,2193.1166,3429.4443,2665.4013,4245.6727,2264.4512,3844.582,4676.872,4806.7979,3967.7146,4708.6876,2950.332,3735.1483,2853.7887,4362.1316,5379.1561,3483.0534,3963.6109,6365.2497,4209.9769,1947.6675,2042.9197,2559.0207,2159.5193,2283.2083,2670.7502,
2010-03-12,2307.3971,2798.0923,4849.0484,2042.5864,2157.5507,3393.26,2638.3419,4174.494,2227.5666,3793.1433,4616.0721,4782.1773,3906.9608,4631.0356,2903.4977,3696.557,2820.6653,4304.4176,5327.3975,3436.5822,3903.1922,6305.0109,4129.5934,1913.6869,2005.9418,2516.0096,2135.7424,2269.2049,2626.7111,
2010-03-15,2279.7037,2733.6064,4749.2698,2030.3495,2104.3656,3350.1992,2625.1635,4132.4125,2207.6711,3752.3178,4592.0682,4706.3173,3852.3525,4583.1978,2866.0296,3630.9871,2801.6468,4288.8816,5235.6645,3426.4142,3831.3747,6218.7207,4109.3695,1894.0389,1992.3293,2487.9845,2099.3591,2262.5793,2611.4367,
2010-03-16,2301.0547,2715.833,4777.1575,2042.368,2113.4681,3367.239,2646.1066,4135.5238,2224.2373,3763.2812,4606.1804,4726.1949,3886.8402,4616.9046,2899.2631,3657.7092,2823.1577,4301.0555,5257.3111,3445.8996,3893.8766,6249.7099,4151.2222,1914.1369,1989.0798,2495.7469,2133.8176,2281.6335,2638.3957,
2010-03-17,2338.9913,2773.7686,4887.8055,2081.58,2155.8487,3455.445,2693.1048,4224.5486,2286.9913,3857.3135,4718.7355,4861.9785,3985.2612,4730.1386,2960.8716,3746.6209,2889.4503,4405.6593,5365.1839,3514.1298,3962.454,6439.3705,4250.4956,1961.274,2130.313,2569.9237,2216.1766,2336.5688,2691.7423,
2010-03-18,2342.3104,2791.0095,4877.698,2077.6611,2146.0063,3466.8176,2694.1845,4238.8331,2295.8723,3853.2439,4726.6598,4847.7454,3976.2726,4734.1026,2966.4951,3754.4089,2912.1833,4385.9161,5347.014,3506.5106,3939.4877,6395.903,4300.6353,1957.4864,2188.6016,2569.9525,2219.9074,2344.6049,2708.5252,
2010-03-19,2359.4577,2822.9975,5041.2442,2092.3984,2168.8663,3485.6662,2706.2855,4271.152,2311.1412,3890.9514,4741.9814,4907.715,3999.7441,4755.48,2991.9809,3786.8704,2929.0676,4397.9699,5376.5833,3517.2563,3951.8165,6432.0983,4338.8861,1978.6136,2232.2024,2581.4785,2242.6279,2358.2818,2740.3848,
2010-03-22,2360.4064,2838.4508,5004.3134,2101.0895,2157.8607,3512.4881,2720.0179,4298.4612,2321.7588,3941.3156,4781.2419,4907.2118,4020.5633,4776.204,3032.2861,3833.0395,2951.2518,4416.3266,5375.0875,3526.5032,3983.0122,6410.7644,4332.0107,1985.1387,2265.9237,2595.3419,2269.3227,2409.9834,2758.7112,
2010-03-23,2350.0636,2844.1465,4970.5125,2087.5131,2146.1044,3502.3783,2704.2494,4277.6166,2283.8659,3914.5432,4762.1221,4869.9487,3969.8544,4749.9755,3014.748,3853.5074,2920.0899,4400.8701,5354.3172,3568.651,3941.4126,6320.2526,4288.4234,1960.8301,2285.2209,2567.8896,2235.2919,2386.9144,2721.6918,
2010-03-24,2356.8248,2832.4654,4951.2804,2095.795,2130.7836,3505.3899,2719.5462,4347.7174,2288.9701,3929.5855,4807.2292,4913.1849,3999.851,4750.4661,3008.6799,3875.3635,2927.4237,4411.7703,5399.3437,3577.5399,3945.5109,6323.8239,4283.1883,1963.5461,2327.2915,2577.7232,2227.4027,2398.0311,2730.5843,
2010-03-25,2338.538,2784.0578,4864.8955,2064.5183,2110.4379,3485.3928,2690.6872,4306.4266,2250.4729,3890.625,4749.6536,4883.2582,3935.9551,4693.6721,2971.1369,3807.3556,2897.5992,4368.3963,5348.3076,3484.2823,3888.8952,6210.7601,4208.4654,1932.8514,2289.1411,2565.103,2234.9537,2390.3935,2688.4286,
2010-03-26,2376.4813,2820.5852,4918.9843,2091.9722,2119.3656,3522.1262,2716.9712,4346.8023,2286.9004,3940.3144,4785.482,4926.6768,3996.4817,4757.2625,3051.3234,3865.358,2936.7985,4401.6389,5403.6186,3500.9645,3961.4252,6306.591,4268.5442,1972.1777,2330.8584,2583.3058,2292.3226,2417.6558,2719.2466,
2010-03-29,2408.8669,2940.9631,5061.1244,2114.1579,2159.0829,3534.0257,2781.2347,4382.1234,2315.1217,3989.4993,4823.2059,4927.1101,4055.2102,4812.4457,3055.9812,3917.7871,2966.2024,4450.0704,5480.9883,3516.5391,4109.3614,6526.7494,4356.0068,1995.9505,2317.1646,2591.2553,2306.3279,2420.5839,2750.1719,
2010-03-30,2406.8724,2970.7274,5099.6788,2114.8603,2152.8337,3542.1708,2777.658,4384.4811,2331.7786,3995.3614,4863.0623,4939.552,4095.2978,4847.0557,3075.8767,3933.178,2975.8368,4450.592,5481.7844,3529.0783,4122.2174,6550.1736,4364.1177,1996.625,2377.5558,2604.1689,2305.4853,2440.027,2760.8286,
2010-03-31,2396.6506,2927.1653,5054.9648,2121.6642,2132.8769,3542.841,2775.5426,4369.2859,2327.2148,3995.3156,4909.1292,4940.8148,4082.9799,4849.1171,3097.8515,3932.4059,2983.6492,4470.6404,5450.1211,3517.087,4080.7276,6524.294,4372.9802,1986.9708,2434.5982,2612.6776,2324.0643,2432.7678,2762.5395,
2010-04-01,2415.1039,2968.8272,5153.5079,2149.7639,2154.1523,3600.35,2807.7548,4444.7689,2355.9744,4053.3516,5060.4468,5013.9482,4162.0744,4910.6513,3141.4922,3983.5663,3018.9228,4526.9468,5525.5328,3563.1594,4108.7378,6608.1943,4486.1339,2007.7027,2478.1353,2628.2553,2353.7649,2461.4619,2837.2324,
2010-04-02,2429.8309,3036.2015,5246.0764,2150.6331,2173.8513,3621.7319,2811.7695,4473.2532,2385.7403,4112.0133,5052.938,5044.3299,4203.5599,4932.9866,3128.525,4005.6954,3012.3227,4538.6279,5462.0919,3570.1449,4102.1327,6608.7297,4505.308,2010.7457,2503.0078,2601.9801,2351.1132,2467.041,2849.2559,
2010-04-06,2435.3217,3074.7654,5287.1466,2149.0457,2177.3447,3646.9363,2808.9583,4476.4295,2383.3266,4130.7324,5079.1062,5046.3159,4205.6874,4921.4538,3129.2166,3937.4409,3016.5243,4563.8614,5466.4019,3599.6823,4118.4124,6583.4735,4423.2873,2030.0875,2502.6954,2608.1833,2330.9429,2472.846,2856.9759,
2010-04-07,2433.455,3056.0105,5295.0097,2149.109,2178.8156,3639.2878,2796.3888,4485.4081,2392.8021,4118.2049,5189.4369,5080.7261,4209.3135,4907.8402,3142.9419,3910.4506,3022.7218,4606.2452,5490.5454,3595.1071,4076.9491,6534.8036,4368.3836,2021.0185,2525.1072,2623.4238,2348.3708,2469.0255,2853.1153,
2010-04-08,2411.3795,2969.8077,5225.3555,2139.2538,2140.3518,3640.4319,2781.0953,4490.8552,2418.1378,4096.8006,5162.6858,5067.4643,4166.8599,4914.412,3148.3513,3898.6819,3011.8875,4665.7913,5473.3284,3585.1906,4011.4249,6422.6877,4294.5704,2021.2527,2505.0367,2608.4127,2365.3977,2484.3059,2843.9244,
2010-04-09,2425.6021,3013.9692,5305.0393,2162.5067,2153.8898,3673.1784,2805.9818,4525.436,2440.2437,4134.3059,5215.7012,5172.1964,4219.6027,4978.255,3200.5408,3940.9514,3056.2923,4735.163,5547.1256,3627.1153,4040.4619,6501.5761,4321.9073,2041.7589,2567.3355,2673.323,2435.8528,2553.2336,2863.9147,
2010-04-12,2411.4568,2984.6708,5364.3915,2175.4672,2124.707,3678.3248,2793.8259,4518.0406,2462.7436,4136.4315,5304.0273,5163.7962,4188.9765,4988.0935,3246.8144,3954.3865,3095.1967,4860.1233,5559.7126,3641.5556,3957.2498,6407.3183,4189.0662,2056.0887,2589.3488,2731.0338,2563.7791,2586.8125,2890.4394,
2010-04-13,2427.0104,3034.427,5377.0783,2172.1815,2136.4495,3634.199,2789.9566,4466.7176,2418.8313,4133.2086,5184.3848,5046.9534,4170.4078,4968.7132,3178.4389,3905.6001,3052.8339,4828.4575,5578.6282,3624.4328,4041.4586,6653.3828,4198.3473,2050.4622,2461.4084,2679.1915,2526.8741,2513.5474,2872.8294,
2010-04-14,2433.405,3045.374,5496.8833,2182.9035,2146.7474,3680.8341,2799.2424,4505.5225,2447.0959,4176.0571,5206.1996,5185.1118,4216.9069,5016.0031,3236.7713,3913.5676,3075.7306,4894.1811,5676.1616,3704.8831,4026.9477,6641.0275,4205.1261,2056.9791,2470.937,2676.9921,2528.4565,2527.0098,2888.5761,
2010-04-15,2447.9643,3081.4497,5462.6225,2168.3725,2145.1417,3652.8721,2769.4434,4440.8372,2423.2014,4131.7256,5124.4087,5131.5553,4198.9125,4965.6019,3184.1173,3850.5128,3052.4071,4815.6594,5653.4351,3684.6229,4024.3823,6684.2244,4132.7238,2044.2666,2444.9462,2639.4677,2511.2569,2470.5812,2876.5808,
2010-04-16,2415.3346,3011.658,5402.084,2157.1721,2122.2253,3642.0093,2747.8566,4415.0958,2435.4791,4116.0977,5144.4188,5134.0897,4168.4487,4955.0491,3165.6151,3872.8039,3033.8937,4805.2701,5669.8797,3668.6217,3940.8759,6571.8979,4103.4129,2040.2205,2458.1218,2635.171,2578.6402,2469.1207,2863.1998,
2010-04-19,2309.1707,2822.2851,5113.9019,2077.2057,1999.7853,3480.9621,2624.1425,4177.4717,2336.7956,3932.9524,4980.4797,4900.826,3945.9357,4754.8648,3022.7708,3700.6266,2897.7447,4730.2463,5536.5432,3531.4965,3687.698,6288.352,3773.783,1929.3615,2362.7001,2529.8761,2491.2034,2358.1577,2724.5682,
2010-04-20,2311.9479,2823.4453,5210.9896,2096.1848,1971.4332,3492.2608,2622.2603,4157.0534,2359.2786,3964.8943,5039.6269,5049.546,3936.8629,4781.8272,3053.0067,3647.0618,2911.5861,4908.4515,5654.4892,3613.4553,3651.9636,6305.332,3647.8225,1937.0097,2437.4057,2540.5967,2583.1483,2395.7864,2735.0021,
2010-04-21,2355.1186,2910.3618,5306.5301,2160.5806,1999.8421,3582.5036,2665.3865,4279.7601,2422.5814,4042.4915,5218.1551,5175.5592,4058.8016,4945.9764,3153.8665,3724.0184,3000.9058,5034.7839,5815.5174,3688.4635,3692.1167,6409.7309,3733.752,1978.1478,2551.6592,2611.7101,2635.812,2458.5155,2843.2042,
2010-04-22,2327.4325,2889.1118,5363.1525,2161.6482,1972.8705,3592.5691,2639.6403,4274.5059,2421.0785,4017.7322,5239.0862,5188.3693,4036.6549,4965.7991,3202.2573,3776.0386,2997.1927,5045.2512,5835.1546,3740.2586,3574.4911,6338.4721,3670.9965,1959.6182,2579.2191,2591.1539,2656.884,2498.5515,2861.2929,
2010-04-23,2320.4377,2914.8222,5328.7552,2146.6689,1952.0741,3560.6439,2641.6657,4251.5436,2408.3689,3996.8126,5228.7701,5077.3118,3991.2585,4924.5875,3191.8355,3698.3569,2971.8701,5027.881,5759.1836,3703.8228,3573.8854,6339.8,3679.3858,1940.9551,2517.1892,2531.5088,2615.1847,2472.4325,2843.501,
2010-04-26,2317.3804,2893.0659,5312.8868,2145.7616,1938.7448,3542.0628,2614.899,4226.5588,2391.2364,3972.6971,5249.0857,5063.7282,4021.1286,4925.964,3219.4279,3632.9009,2951.4869,5056.4251,5625.0896,3697.3954,3548.4479,6225.8732,3640.9587,1939.9752,2526.3763,2562.2453,2605.3858,2534.8346,2834.6683,
