trade_date,sentiment_index
2010-01-01,-3.05968014995527
2010-02-01,-4.539853062809903
2010-03-01,-1.636370874449149
2010-04-01,-0.9262306683869326
2010-05-01,-0.5371096007949251
2010-06-01,-0.9130794791708872
2010-07-01,-0.42475497703112985
2010-08-01,-0.5202390174411369
2010-09-01,-0.6575529481059047
2010-10-01,-0.5526592922908824
2010-11-01,0.9377342277884311
2010-12-01,1.289385877572918
2011-01-01,1.6031803103363873
2011-02-01,0.08213394981549108
2011-03-01,4.1675556025992115
2011-04-01,3.7105818971369104
2011-05-01,4.103058397611607
2011-06-01,4.145943031050981
2011-07-01,4.229390287976966
2011-08-01,3.693846071282076
2011-09-01,3.409924811575249
2011-10-01,1.9151570746204702
2011-11-01,1.736785014211052
2011-12-01,1.5408334197586306
2012-01-01,1.0680012658116294
2012-02-01,0.12807406449338699
2012-03-01,2.147842380072508
2012-04-01,1.043225738157076
2012-05-01,1.4649145212615478
2012-06-01,0.6343721170967906
2012-07-01,0.024242139782611825
2012-08-01,-0.1993385562569244
2012-09-01,0.14893412029857547
2012-10-01,0.021611471123033823
2012-11-01,0.41789090999666956
2012-12-01,0.41702330109756963
2013-01-01,0.8976273025868294
2013-02-01,-1.4619991730652568
2013-03-01,1.1446054429903594
2013-04-01,0.30096906959256214
2013-05-01,0.7074256553355149
2013-06-01,0.1347665764321869
2013-07-01,0.3180963819356282
2013-08-01,0.7552469575154893
2013-09-01,0.7573039028863907
2013-10-01,0.621169052245717
2013-11-01,1.1787041709891446
2013-12-01,0.6251547001314488
2014-01-01,1.0785782220034799
2014-02-01,-2.007006643792559
2014-03-01,0.16841745306439343
2014-04-01,0.6621001614130284
2014-05-01,0.8224182922789235
2014-06-01,0.492123199391317
2014-07-01,1.840470949191092
2014-08-01,1.5273799274156958
2014-09-01,0.982329270065584
2014-10-01,0.18857185519663103
2014-11-01,-0.204253943231347
2014-12-01,0.31321765438360916
2015-01-01,-1.0419495631995375
2015-02-01,-3.3378708204624568
2015-03-01,-1.094684867324017
2015-04-01,-1.4450740373565127
2015-05-01,-1.0016350307969184
2015-06-01,-0.7169665702340549
2015-07-01,-0.8177050207828624
2015-08-01,-1.3756874425670973
2015-09-01,-1.0411970505102548
2015-10-01,-1.8867599617119537
2015-11-01,-2.716064147256459
2015-12-01,-1.8646235210182251
2016-01-01,-3.3762875968514896
2016-02-01,-5.236828622862781
2016-03-01,-2.378339588033824
2016-04-01,-2.8106187392225106
2016-05-01,-2.2106208207963793
2016-06-01,-2.5207943676066735
2016-07-01,-2.7635217426708727
2016-08-01,-2.7875715345163545
2016-09-01,-3.159545142591772
2016-10-01,-3.2641778751297723
2016-11-01,-1.7201968008860489
2016-12-01,-1.6409522384909843
2017-01-01,-1.6531766929812022
2017-02-01,-2.508026591152994
2017-03-01,-0.04763812882373023
2017-04-01,-0.913659171679504
2017-05-01,-0.3476503199811686
2017-06-01,-0.4758474242462845
2017-07-01,-0.7876659036003406
2017-08-01,0.3312488850175141
2017-09-01,0.1935595192700396
2017-10-01,-0.7229361600982738
2017-11-01,0.7234907592776264
2017-12-01,0.8226631699779822
2018-01-01,0.2659656855498972
2018-02-01,-1.6137878378337978
2018-03-01,0.6236089873992938
2018-04-01,1.0588039354927752
2018-05-01,1.0428493321761292
2018-06-01,1.0444155766870282
2018-07-01,1.130664754312909
2018-08-01,0.9969609441291074
2018-09-01,1.4337954957039152
2018-10-01,0.5964393174977166
2018-11-01,0.401302631877648
2018-12-01,-0.34586126724329197
2019-01-01,-0.6320186358195469
2019-02-01,-3.729388875594884
2019-03-01,-0.1496088411462191
2019-04-01,-1.0089220795117155
2019-05-01,-0.5271372362670093
2019-06-01,-1.268816995310152
2019-07-01,-0.7455866807954993
2019-08-01,-1.3936605121143153
2019-09-01,-2.220049328933229
2019-10-01,-1.8081180084741808
2019-11-01,-1.7229745972062407
2019-12-01,-1.2317936794123852
2020-01-01,-2.0986497679842566
2020-02-01,-6.350918433456693
2020-03-01,-2.0790641450883074
2020-04-01,-4.389045614608717
2020-05-01,-4.93037856609589
2020-06-01,-4.324328440780675
2020-07-01,-3.3413567341628228
2020-08-01,-3.25464002718643
2020-09-01,-2.460450561798764
2020-10-01,-2.4135895231038718
2020-11-01,-1.3112146854957647
2020-12-01,-0.4395117391541686
2021-01-01,0.2714399661021051
2021-02-01,-1.0645475325636973
2021-03-01,4.640330590360549
2021-04-01,5.753098834154148
2021-05-01,5.828654260916201
2021-06-01,4.944712088323347
2021-07-01,5.429705037258241
2021-08-01,6.792830544149604
2021-09-01,6.320414682259291
2021-10-01,6.927966522164969
2021-11-01,8.685635547447214
2021-12-01,8.302946962289983
