,HRP_NAV,HRP_DailyReturn,Naive_HRP_NAV,Naive_HRP_DailyReturn,Vol_HRP_NAV,Vol_HRP_DailyReturn,RiskParity_NAV,RiskParity_DailyReturn
2014-12-31,1.066221944846459,-0.012031828879391838,1.066221944846459,-0.012031828879391838,1.068171848113855,-0.005109956645620006,1.0449073788004861,-0.0016146099328214496
2015-01-31,1.0483075978374032,-0.016801705400685134,1.0483075978374032,-0.016801705400685134,1.0518852916302042,-0.01524713136037891,1.039874094684425,-0.004816966764881406
2015-02-28,1.0852671954891886,0.03525644355533701,1.0852671954891886,0.03525644355533701,1.0949656478288168,0.040955374641513526,1.0695893002055472,0.028575772464203845
2015-03-31,1.0817145264133052,-0.0032735432257142007,1.0817145264133052,-0.0032735432257142007,1.0934919246047148,-0.0013459081817080436,1.0678253496390155,-0.0016491849406053954
2015-04-30,1.1044948997146784,0.021059505761568384,1.1044948997146784,0.021059505761568384,1.1455874372942436,0.047641424245872435,1.1051492490046582,0.03495318722135614
2015-05-31,1.1139761704813702,0.008584259437631818,1.1139761704813702,0.008584259437631818,1.1629427800182597,0.015149732057997524,1.1144321069644727,0.00839964192001671
2015-06-30,1.1028501931122954,-0.009987626004842745,1.1028501931122954,-0.009987626004842745,1.1357543342241851,-0.023379005623688175,1.0983023955061268,-0.01447348058041916
2015-07-31,1.0952287831244663,-0.0069106484592628605,1.0952287831244663,-0.0069106484592628605,1.1208518918117252,-0.013121184716974488,1.0853868902431898,-0.011759516610163837
2015-08-31,1.0625789133260202,-0.029811004149564644,1.0625789133260202,-0.029811004149564644,1.0811711419572452,-0.035402313315759174,1.068893152985712,-0.015196182491003043
2015-09-30,1.0517527961703337,-0.010188530018725148,1.0517527961703337,-0.010188530018725148,1.0612614543662813,-0.018414926942020893,1.0598257510396683,-0.008482982532647043
2015-10-31,1.1087425040596353,0.054185458880464846,1.1087425040596353,0.054185458880464846,1.1149230751152799,0.05056399676839479,1.0779763269620537,0.017126000103866237
2015-11-30,1.0979428807592992,-0.009740425085890897,1.0979428807592992,-0.009740425085890897,1.0934376435002027,-0.01927077490333195,1.072313240980637,-0.005253441879726871
2015-12-31,1.0982918028555793,0.0003177962190880246,1.0982918028555793,0.0003177962190880246,1.10134886263534,0.007235180883120748,1.076108192036595,0.0035390321698232402
2016-01-31,1.088960644107441,-0.008496065184022182,1.088960644107441,-0.008496065184022182,1.0530458653373895,-0.04385803530261043,1.0716509455332426,-0.004142005921278874
2016-02-29,1.089792471228183,0.0007638725285831942,1.089792471228183,0.0007638725285831942,1.0533024709703773,0.00024367944591439044,1.074182612133924,0.0023623985134652503
2016-03-31,1.107136769330058,0.01591523024776275,1.107136769330058,0.01591523024776275,1.0880158881364947,0.03295674141363877,1.0922993232639924,0.016865578464427558
2016-04-30,1.0988750219559953,-0.007462264467164226,1.0988750219559953,-0.007462264467164226,1.0880932658738394,7.1118205339033e-05,1.0924517801206175,0.00013957424799054753
2016-05-31,1.1006161317732153,0.001584447532641872,1.1006161317732153,0.001584447532641872,1.0880339219890183,-5.453933654623301e-05,1.0925089088562876,5.229405700986838e-05
2016-06-30,1.1004678463566788,-0.00013472945948687565,1.1004678463566788,-0.00013472945948687565,1.085975227595765,-0.0018921233535529871,1.0988096565562802,0.00576722775339983
2016-07-31,1.1073696501895067,0.006271699673623075,1.1073696501895067,0.006271699673623075,1.1097842414510868,0.02192408560555509,1.1081706469495516,0.008519210162940466
2016-08-31,1.1090839865342763,0.0015481157032579502,1.1090839865342763,0.0015481157032579502,1.1181182937507776,0.007509614921900287,1.111550735810084,0.003050151950727677
2016-09-30,1.110544542041871,0.001316902529770075,1.110544542041871,0.001316902529770075,1.1154283676100238,-0.002405761676369937,1.1165440365556338,0.0044921932797884
2016-10-31,1.1208604223455036,0.009289028862062444,1.1208604223455036,0.009289028862062444,1.1207871754353096,0.0048042599425436455,1.12052808899546,0.003568200007691895
2016-11-30,1.1281085863315248,0.006466607118532973,1.1281085863315248,0.006466607118532973,1.1399573495287605,0.017104205431334663,1.131865634408824,0.010118037668763647
2016-12-31,1.1232359875976012,-0.004319263936965974,1.1232359875976012,-0.004319263936965974,1.1321701065459626,-0.006831170469681925,1.120684686881669,-0.009878334660275354
2017-01-31,1.1251126512501568,0.0016707652472650663,1.1251126512501568,0.0016707652472650663,1.1343757054938233,0.0019481162195578335,1.1280720018284425,0.006591787175506947
2017-02-28,1.13401644772132,0.007913693318859927,1.13401644772132,0.007913693318859927,1.1426146127059107,0.007262943989531924,1.1331661958545582,0.004515841203273225
2017-03-31,1.1330053794104358,-0.0008915816987626228,1.1330053794104358,-0.0008915816987626228,1.1384429146480615,-0.0036510105957510554,1.130203468038336,-0.002614557182398137
2017-04-30,1.1303087696287228,-0.0023800502898901356,1.1303087696287228,-0.0023800502898901356,1.1378451600559896,-0.0005250632986342746,1.12724506123342,-0.0026175877959839543
2017-05-31,1.1254272893548947,-0.004318713970016812,1.1254272893548947,-0.004318713970016812,1.1296928388569645,-0.0071647017408097485,1.1224747137344628,-0.004231863738429201
2017-06-30,1.1262105121116635,0.0006959336815244202,1.1262105121116635,0.0006959336815244202,1.1325709319450514,0.002547677553660541,1.1293728164420738,0.006145441517039699
2017-07-31,1.1276746124156392,0.001300023652976254,1.1276746124156392,0.001300023652976254,1.1422867714529001,0.008578570431048389,1.140949577810984,0.010250610958904598
2017-08-31,1.125689500815147,-0.0017603585100135744,1.125689500815147,-0.0017603585100135744,1.141313322918332,-0.0008521927758386376,1.1439619563701917,0.0026402381120007776
2017-09-30,1.1446238466034309,0.01682022065105238,1.1446238466034309,0.01682022065105238,1.1537019915540534,0.010854748110749707,1.1499724582102302,0.0052541098998692285
2017-10-31,1.1481813463104835,0.0031080076809593023,1.1481813463104835,0.0031080076809593023,1.1672911243928346,0.01177872010125973,1.1633270630690802,0.011612978000911893
2017-11-30,1.1658666476034145,0.015402881565495005,1.1658666476034145,0.015402881565495005,1.1798037976746054,0.010719410968090069,1.1697100641679476,0.005486850002464242
2017-12-31,1.1684637914055391,0.002227650827359617,1.1684637914055391,0.002227650827359617,1.1849557912895803,0.004366822369218817,1.1780920930262428,0.007165903000293856
2018-01-31,1.1787425638644353,0.008796825827638069,1.1787425638644353,0.008796825827638069,1.198722977604185,0.011618312190045416,1.1946107580051402,0.014021539637419
2018-02-28,1.148215869429333,-0.02589767721208141,1.148215869429333,-0.02589767721208141,1.1617872229212962,-0.03081258587093247,1.1825841766875766,-0.010067363981927023
2018-03-31,1.1445416620864879,-0.0031999273313223194,1.1445416620864879,-0.0031999273313223194,1.153370203109925,-0.007244889292384077,1.1850808209864265,0.002111176817740839
2018-04-30,1.1554262854817283,0.00951002812374508,1.1554262854817283,0.00951002812374508,1.1633428503265093,0.008646527532698478,1.191139240828432,0.005112241911874482
2018-05-31,1.1558278085090474,0.0003475107260102628,1.1558278085090474,0.0003475107260102628,1.1666758246198057,0.0028649974445290115,1.1932546251119975,0.0017759336701008539
2018-06-30,1.153760637487192,-0.0017884766282981104,1.153760637487192,-0.0017884766282981104,1.1562469584776638,-0.008938957953928954,1.191659983461814,-0.00133638002872519
2018-07-31,1.1614958369252877,0.006704336399395921,1.1614958369252877,0.006704336399395921,1.1620813287319407,0.005045955114951165,1.194275222857277,0.002194618793748301
2018-08-31,1.160395557900481,-0.0009472948501644547,1.160395557900481,-0.0009472948501644547,1.15955637843027,-0.0021727827814133163,1.1933560183618899,-0.0007696755972110422
2018-09-30,1.1703765252713498,0.008601349171766436,1.1703765252713498,0.008601349171766436,1.1738851824002123,0.012357142987165066,1.1997515430540866,0.005359276354910172
2018-10-31,1.1466460207099687,-0.020275957394035406,1.1466460207099687,-0.020275957394035406,1.137974924452449,-0.030590945763825438,1.1802357979761045,-0.016266488833431954
2018-11-30,1.1506806739411755,0.0035186562882837955,1.1506806739411755,0.0035186562882837955,1.1339667965895237,-0.0035221583330176808,1.1854071927024905,0.004381662321422553
2018-12-31,1.1319877821201587,-0.01624507323738394,1.1319877821201587,-0.01624507323738394,1.106773808698729,-0.0239804092788072,1.1783741333231046,-0.005933032482578328
2019-01-31,1.1421839793930189,0.009007338624948031,1.1421839793930189,0.009007338624948031,1.123103911932177,0.01475468890309912,1.194276197992476,0.01349492000857705
2019-02-28,1.1547021033864697,0.010959814022346364,1.1547021033864697,0.010959814022346364,1.1627903248434746,0.0353363678014631,1.2102316085257299,0.013359899962901486
2019-03-31,1.1572180355932493,0.002178858252185622,1.1572180355932493,0.002178858252185622,1.1643277890965518,0.0013222196815957854,1.2156947679309609,0.004514143711620833
2019-04-30,1.1574598952075335,0.00020900090289398905,1.1574598952075335,0.00020900090289398905,1.1680165305350036,0.003168129690792873,1.2142275958619908,-0.001206858915307481
2019-05-31,1.1575596641002557,8.619641435116053e-05,1.1575596641002557,8.619641435116053e-05,1.143981899969322,-0.020577303434800322,1.2108805800763422,-0.002756497873261132
2019-06-30,1.1761959681730083,0.01609964881355661,1.1761959681730083,0.01609964881355661,1.1783550817537607,0.03004696296799818,1.2290844996564634,0.015033620886853607
2019-07-31,1.1799684823333334,0.003207385726874219,1.1799684823333334,0.003207385726874219,1.1760777260231114,-0.0019326566040347016,1.2306686491230026,0.0012888857250920038
2019-08-31,1.1792924863882965,-0.0005728932214360259,1.1792924863882965,-0.0005728932214360259,1.1673962319994544,-0.007381734924113651,1.233270371483355,0.002114072185235638
2019-09-30,1.188250017163015,0.007595682053526825,1.188250017163015,0.007595682053526825,1.182939319407164,0.013314320349559613,1.2352191191683257,0.001580146357223179
2019-10-31,1.1953999124582413,0.006017164058029637,1.1953999124582413,0.006017164058029637,1.1939589949726617,0.009315503665074137,1.238599510656242,0.0027366735467891984
2019-11-30,1.2023122045225532,0.005782409712660524,1.2023122045225532,0.005782409712660524,1.2017004754027862,0.0064838746244394695,1.2441240234493578,0.004460289823777606
2019-12-31,1.2246999054020362,0.018620538654827407,1.2246999054020362,0.018620538654827407,1.2373099573667552,0.02963257707960328,1.2602191861601015,0.012936943911845519
2020-01-31,1.2085885986428877,-0.013155309874756355,1.2085885986428877,-0.013155309874756355,1.2080449836193308,-0.023652095882026297,1.2567481915747427,-0.0027542784806625217
2020-02-29,1.1741888324177658,-0.028462759175247085,1.1741888324177658,-0.028462759175247085,1.1545926568397162,-0.04424696721099745,1.2499272697103134,-0.005427437182847639
2020-03-31,1.115789065550793,-0.04973626494702937,1.115789065550793,-0.04973626494702937,1.0810002674614396,-0.0637388337283466,1.2168563261312877,-0.02645829431874892
2020-04-30,1.143981528968174,0.025266839663341024,1.143981528968174,0.025266839663341024,1.1282921851209329,0.043748294133683086,1.2444183779112143,0.022650210372455213
2020-05-31,1.1437198619141125,-0.00022873363549631026,1.1437198619141125,-0.00022873363549631026,1.129240324562742,0.0008403314800124122,1.2465538686257525,0.0017160552692275773
2020-06-30,1.1503070212596713,0.005759416763590014,1.1503070212596713,0.005759416763590014,1.1622207587091706,0.029205859398617445,1.2474285027280654,0.0007016416412691273
2020-07-31,1.1847732922297156,0.029962671124358867,1.1847732922297156,0.029962671124358867,1.2159373942709124,0.04621896069160113,1.2670245825304056,0.015709180734193983
2020-08-31,1.186999795247794,0.0018792650312770805,1.186999795247794,0.0018792650312770805,1.2261608985116152,0.008407919921595255,1.2819102144671832,0.011748494971620192
2020-09-30,1.1857538797089417,-0.0010496341649260269,1.1857538797089417,-0.0010496341649260269,1.2141404325786544,-0.009803334902908727,1.2689388708500555,-0.010118761416156767
2020-10-31,1.1853523627626303,-0.00033861744260959496,1.1853523627626303,-0.00033861744260959496,1.212286463420629,-0.0015269808238638858,1.2716727533011962,0.002154463476486677
2020-11-30,1.2174208661549302,0.027053983608350523,1.2174208661549302,0.027053983608350523,1.2710659094048524,0.048486432669032284,1.3000360230902053,0.02230390618606832
2020-12-31,1.2285296386356757,0.009124841531450786,1.2285296386356757,0.009124841531450786,1.2874016539110027,0.012852004278676027,1.3145514009140262,0.011165365856030443
2021-01-31,1.2342434892976304,0.00465096688127126,1.2342434892976304,0.00465096688127126,1.3003252559319796,0.01003851593767651,1.3186365452318831,0.003107633763895885
2021-02-28,1.2638314866259395,0.0239725771979942,1.2638314866259395,0.0239725771979942,1.35280843608949,0.040361578703548395,1.331609993465644,0.009838532293581654
2021-03-31,1.265813316102777,0.0015681121239734018,1.265813316102777,0.0015681121239734018,1.3472797989612013,-0.004086784928892279,1.3334082021816775,0.0013504019381482884
2021-04-30,1.2731302354889904,0.005780409554183769,1.2731302354889904,0.005780409554183769,1.3632991119249829,0.011890115903268859,1.3455115031133227,0.009076966012240088
2021-05-31,1.288200913735363,0.011837499280334063,1.288200913735363,0.011837499280334063,1.3858492222007859,0.016540838381360213,1.3573075276045474,0.00876694436571556
2021-06-30,1.2887858655500193,0.00045408430348046336,1.2887858655500193,0.00045408430348046336,1.3748833739947017,-0.007912728188907755,1.3558818560979278,-0.00105036734684272
2021-07-31,1.2875295055479812,-0.0009748399913602867,1.2875295055479812,-0.0009748399913602867,1.3459417454472198,-0.021050242584134588,1.3622971233701469,0.004731435296790243
2021-08-31,1.2932602869829886,0.004450990373667724,1.2932602869829886,0.004450990373667724,1.3539865878068673,0.005977110366670817,1.367646847239072,0.003926987569121839
2021-09-30,1.2929290960932442,-0.0002560898939507398,1.2929290960932442,-0.0002560898939507398,1.355153769462651,0.000862033395525804,1.3654878710320444,-0.0015786065031231557
2021-10-31,1.3309451854097318,0.029403073557056066,1.3309451854097318,0.029403073557056066,1.3842513434200332,0.021471787639951657,1.3781866426069507,0.009299805471950907
2021-11-30,1.2940615562316506,-0.02771235779084817,1.2940615562316506,-0.02771235779084817,1.3457511184117807,-0.027813030625732416,1.3714806967735629,-0.004865774798617126
2021-12-31,1.314506204128372,0.0157988217780434,1.314506204128372,0.0157988217780434,1.3690366074296285,0.01730296835668151,1.3848730553972168,0.009764890351836392
2022-01-31,1.298668679248486,-0.012048269403481056,1.298668679248486,-0.012048269403481056,1.3496794112536243,-0.014139283106787977,1.381410796926579,-0.0025000547574699043
2022-02-28,1.2999730954591693,0.0010044257103652148,1.2999730954591693,0.0010044257103652148,1.3535781036689323,0.002888606274053486,1.3885290391379936,0.005152878656552904
2022-03-31,1.304851588911284,0.003752764937332319,1.304851588911284,0.003752764937332319,1.362336366747016,0.006470452687099572,1.387116473953431,-0.0010173105097171938
2022-04-30,1.3026611291366386,-0.0016787041478586687,1.3026611291366386,-0.0016787041478586687,1.3454744269411039,-0.01237722211451736,1.381583660132517,-0.003988716106258059
2022-05-31,1.3074779965909424,0.0036977133550428094,1.3074779965909424,0.0036977133550428094,1.3521039704925182,0.004927290640883058,1.3892203540709418,0.005527492947978418
2022-06-30,1.281226732304477,-0.020077786666323746,1.281226732304477,-0.020077786666323746,1.3194261475888447,-0.02416812879542853,1.3742188348078892,-0.0107985167501271
2022-07-31,1.2860964963465695,0.0038008604716929686,1.2860964963465695,0.0038008604716929686,1.3195007276745023,5.652463822544988e-05,1.3759732790302306,0.0012766847447456134
2022-08-31,1.2802126715680036,-0.004574948143689174,1.2802126715680036,-0.004574948143689174,1.3117453116217757,-0.005877538291619546,1.3763916487652816,0.00030405367707859933
2022-09-30,1.2389995481481815,-0.032192403914690436,1.2389995481481815,-0.032192403914690436,1.266768477117283,-0.03428777988074963,1.3522502736791921,-0.017539611714257306
2022-10-31,1.2292949978417058,-0.007832569689779264,1.2292949978417058,-0.007832569689779264,1.2500540220149978,-0.013194561914203474,1.3576560361352177,0.003997605000528137
2022-11-30,1.2660636826301284,0.029910383474249864,1.2660636826301284,0.029910383474249864,1.284281366320056,0.027380692115918526,1.3624873433752662,0.003558564991027956
2022-12-31,1.2395819704609057,-0.020916571995975332,1.2395819704609057,-0.020916571995975332,1.266017754143867,-0.01422088076269536,1.3492642926074934,-0.00970508154227376
2023-01-31,1.2749379437698858,0.02852249722205448,1.2749379437698858,0.02852249722205448,1.306483291814276,0.031962851656668234,1.3729098314191885,0.01752476437807409
2023-02-28,1.2660558688891044,-0.006966672318589794,1.2660558688891044,-0.006966672318589794,1.296018171120725,-0.008010145065857205,1.3697009934255555,-0.0023372532705342175
2023-03-31,1.2857754262388195,0.015575582274278228,1.2857754262388195,0.015575582274278228,1.3168273457315183,0.01605623676772874,1.384626114740332,0.010896627356201082
2023-04-30,1.2932951440579334,0.005848391301979275,1.2932951440579334,0.005848391301979275,1.326064714537707,0.007014867086510246,1.388735777213423,0.0029680665627643396
2023-05-31,1.2972623295249206,0.003067502020103051,1.2972623295249206,0.003067502020103051,1.3251868622216547,-0.0006619980958909857,1.379005715014469,-0.007006417173523131
2023-06-30,1.3040554562159228,0.005236509637560995,1.3040554562159228,0.005236509637560995,1.3360340330483007,0.008185389650226988,1.3949110588977136,0.011533921658241724
2023-07-31,1.3135035168007025,0.007245137114180717,1.3135035168007025,0.007245137114180717,1.3584575934614866,0.016783674561062115,1.4126983411615357,0.01275155297562708
2023-08-31,1.3177424157272404,0.003227169834202294,1.3177424157272404,0.003227169834202294,1.3479136530785554,-0.007761700058714607,1.416530280206279,0.0027124963150961193
2023-09-30,1.3032262610871588,-0.011015927291124116,1.3032262610871588,-0.011015927291124116,1.3268776170985728,-0.015606367612597183,1.4068722968469898,-0.0068180564116727665
2023-10-31,1.2928148932254364,-0.007988918097028846,1.2928148932254364,-0.007988918097028846,1.3099047836795963,-0.012791559070903749,1.403445170448586,-0.0024359896815685346
2023-11-30,1.3020930219887643,0.007176687716042682,1.3020930219887643,0.007176687716042682,1.3190805307297562,0.007004896206565996,1.4164261943942738,0.009249398707566504
2023-12-31,1.3114517570398265,0.007187455038172351,1.3114517570398265,0.007187455038172351,1.327190836098391,0.00614845354752386,1.4288062784590243,0.0087403665039144
2024-01-31,1.3153488968418494,0.00297162269302176,1.3153488968418494,0.00297162269302176,1.328155081252375,0.0007265309010259804,1.4347967213504054,0.004192620778403685
2024-02-29,1.3392361552264742,0.018160397170650325,1.3392361552264742,0.018160397170650325,1.3651777885308287,0.027875289415407383,1.4558407501366062,0.01466690610109174
2024-03-31,1.376438944343209,0.02777911048140985,1.376438944343209,0.02777911048140985,1.4037214946465664,0.028233469984314304,1.4782284100720804,0.01537782201341296
2024-04-30,1.387244195210443,0.007850149047032424,1.387244195210443,0.007850149047032424,1.4195064619660884,0.01124508485459688,1.4996806896004513,0.014512154807879138
2024-05-31,1.3964689958988836,0.006649730970430352,1.3964689958988836,0.006649730970430352,1.4295219405286028,0.007055606177827842,1.5080858983428331,0.0056046655802584385
2024-06-30,1.4018048191658732,0.0038209392995186887,1.4018048191658732,0.0038209392995186887,1.4250868332554598,-0.0031025108096648184,1.515977143323541,0.005232623015293164
2024-07-31,1.4022550045882909,0.00032114700724570765,1.4022550045882909,0.00032114700724570765,1.4155788194269645,-0.006671883850596804,1.5223934756119955,0.004232472974089673
2024-08-31,1.4043884786488605,0.0015214594018840566,1.4043884786488605,0.0015214594018840566,1.4149723775576828,-0.00042840558290298416,1.5217654436952988,-0.00041252930123343974
2024-09-30,1.4310764729694263,0.019003284864770424,1.4310764729694263,0.019003284864770424,1.4585462100006188,0.03079482902567097,1.5350130321678241,0.00870540760891255
2024-10-31,1.4234778327934439,-0.005309737333753772,1.4234778327934439,-0.005309737333753772,1.452948481280527,-0.003837882325366675,1.5304965697995139,-0.0029422957809888033
2024-11-30,1.4296796615693088,0.004356814439248647,1.4296796615693088,0.004356814439248647,1.4502489641390124,-0.0018579579223177412,1.5370066040185009,0.00425354381541651
2024-12-31,1.4396602116460822,0.006980969475230461,1.4396602116460822,0.006980969475230461,1.4578759317221122,0.005259074663520256,1.5504126006474417,0.00872214640710757
2025-01-31,1.4420245136367036,0.0016422638977555146,1.4420245136367036,0.0016422638977555146,1.4671765511858568,0.0063795685636694925,1.5599713291803714,0.006165280473686916
2025-02-28,1.435164332522045,-0.0047573262796745605,1.435164332522045,-0.0047573262796745605,1.4629938903684456,-0.002850823109209589,1.5570820599342328,-0.0018521297103945423
2025-03-31,1.4307882732516042,-0.0030491694722865714,1.4307882732516042,-0.0030491694722865714,1.4682449692772355,0.003589269198839554,1.5609584358691755,0.0024895129387763693
2025-04-30,1.4270427218275,-0.002617823680922605,1.4270427218275,-0.002617823680922605,1.4430045733956172,-0.017190861477320952,1.5570076735573473,-0.002530984951965331
2025-05-31,1.4536227783263895,0.018625971102568483,1.4536227783263895,0.018625971102568483,1.472987705411502,0.020778265411404574,1.5710630888874382,0.009027197212187223
2025-06-30,1.480669147304134,0.01860618131540564,1.480669147304134,0.01860618131540564,1.4962511444859812,0.015793369482320397,1.589171928194149,0.011526487659725136
2025-07-31,1.4839077354578394,0.002187246326839336,1.4839077354578394,0.002187246326839336,1.5042275741945714,0.005330943096007229,1.5950997620222285,0.003730140032624181
2025-08-31,1.4926992481812167,0.005924568295794258,1.4926992481812167,0.005924568295794258,1.5255024137791957,0.014143364973226174,1.6107078128353813,0.009784999775415689
2025-09-30,1.5079161689835292,0.010194230901404665,1.5079161689835292,0.010194230901404665,1.5455754205866987,0.013158292393504025,1.6234293825195203,0.007898123783074362
2025-10-31,1.545153355849021,0.02469446752506993,1.545153355849021,0.02469446752506993,1.587630830505161,0.027210195865109033,1.6364408579568095,0.008014808391046777
2025-11-30,1.5409647781542897,-0.0027107844531262587,1.5409647781542897,-0.0027107844531262587,1.5796521505834868,-0.005025525939890852,1.6330577996768258,-0.002067326945263102
2025-12-31,1.5439939268127687,0.001965748147798108,1.5439939268127687,0.001965748147798108,1.5967390317353376,0.010816863159107012,1.6408598259588365,0.004777556730419847
2026-01-31,1.5942757856520662,0.03256609884670541,1.5942757856520662,0.03256609884670541,1.6576342343695365,0.03813722933046745,1.667579643715239,0.016284034342049235
2026-02-28,1.6091983746333578,0.00936010514340726,1.6091983746333578,0.00936010514340726,1.668453231609516,0.006526769908377615,1.670288036260991,0.0016241458427244805
2026-03-31,1.595742973587418,-0.008361555205401945,1.595742973587418,-0.008361555205401945,1.6618332801849518,-0.0039677177035272035,1.663427722250729,-0.004107264053461797
2026-04-30,1.6415244812605136,0.028689775503240113,1.6415244812605136,0.028689775503240113,1.7098945916866566,0.028920657730693432,1.6904975399811943,0.016273516046635426
2026-05-31,1.6405607504589934,-0.0005870949915898003,1.6405607504589934,-0.0005870949915898003,1.7091426467173367,-0.00043976100806200234,1.690814060642966,0.00018723520992231684
