trade_date,石油石化,煤炭,有色金属,电力及公用事业,钢铁,基础化工,建筑,建材,轻工制造,机械,电力设备及新能源,国防军工,汽车,商贸零售,消费者服务,家电,纺织服装,医药,食品饮料,农林牧渔,银行,非银行金融,房地产,交通运输,电子,通信,计算机,传媒,综合,综合金融
2015-01-20,0.027240461409524075,0.01667708068305962,0.02531326767382902,0.024551404823509593,0.03004936731976393,0.03830019989840583,0.025725654775816897,0.04004537626099025,0.04378770736340987,0.04557048381241113,0.03659137650860056,0.03411162958764513,0.03334754009141627,0.03218803719181573,0.03280512410547898,0.04955007017711632,0.03624849972144939,0.03417884447786945,0.024045670814722087,0.03484669410818331,0.0029750353784423478,-0.04308939874657014,0.03591403714957542,0.03560329054227984,0.04544413261873248,0.052857676855628366,0.06821787199229834,0.037542717753419774,0.039149029650495715,0.0
2015-01-21,0.03396882636047183,0.036481185958978646,0.039514484612050094,0.033255095392770384,0.03653401441896209,0.024104810906384833,0.034749210949523324,0.030470428636389935,0.028255736656913832,0.03000296303419292,0.025631792444409607,0.03665461731488806,0.02798079408139853,0.03373884927584858,0.030807601365804738,0.0193925010923377,0.03465891571776769,0.017349057508125876,0.023491677253668852,0.022030934181408446,0.05387703758890061,0.08519549224608092,0.05113204425182927,0.03758424170659902,0.016895198975801717,0.01975421231120844,0.007504036658300572,0.022811167556040957,0.04145921690976362,0.0
2015-01-22,0.00656797556429467,0.010112045938385439,0.03367355017688656,0.0077696275849918894,0.02160356774409533,0.011590136585820643,-0.0015083608705882545,0.007480498112837353,0.009052745636962234,0.01811596994870035,0.007179515772167244,0.06173092101638766,0.010110080332068838,0.022541763157785555,0.011709775313444526,-0.003156005108136961,0.01500696804885715,0.010140783131142417,0.0004649140267680707,0.022894790515188168,-0.004211412977858431,0.0013359337420004724,0.020073009957503496,0.003894429102231811,0.018579623148911262,0.02076807540925274,0.004833273133192151,0.004470617901813689,0.03826780164028665,0.0
2015-01-23,0.0020225692999780165,-0.00784429948151566,-0.013047850035325492,-0.004493650853845899,-0.0030300767676346707,0.0018026331866656253,-0.0012293639138291068,-0.007827886102033443,8.292247399688257e-05,-0.012901986028385548,-0.0038779180009194114,-0.025625247816252417,-0.00888503270201324,-0.0061575923038238445,-0.00026996774340815044,-0.009493208213564253,-0.0033082113862903384,-0.01029710746987511,-0.008923516370388018,-0.013425757019579376,0.006076698723316509,0.02469243142546973,0.007415415380734203,0.0005031952925367289,-0.01639471405176718,-0.014372813231280479,-0.034068554683349905,-0.027713321163743698,-0.005952558597837276,0.0
2015-01-26,0.01573251079273863,0.011367291869011087,0.019025941364663845,0.015191608006071,0.03254306113501637,0.023627918912952905,0.01554306320193466,0.022544263693921485,0.01990088188973571,0.01599876388562005,0.020737867055505177,0.01905676743367679,0.013113222772192845,0.0341999413078129,0.019943942882676646,0.01181290426130821,0.03975425448618064,0.018696893109215518,0.019624182650222588,0.018292232870958935,-0.006319253379724499,-0.01090574513624154,0.015759500889608535,0.02376978620172676,0.02196045906200217,0.02260763902283114,0.03915070646882368,0.03161276654878287,0.038756395091493534,0.0
2015-01-27,-0.00689042182781352,-0.012521711581741646,-0.0024897101461701654,-0.004167753893537185,0.0005964630940999971,0.01011482866409219,0.026204632081731738,0.0015342498373012159,-0.002008063713682451,0.007428738725392403,0.0028742501505170104,0.010682925616856354,0.01674194322547229,0.009446161934003605,-0.0014664103389473437,-8.762401305950629e-05,0.020880236898904725,0.002918951727616248,-0.003587542445806724,0.010326556808394782,-0.026062836129393085,-0.012529466544679568,-0.019953803602936637,-0.007383441378103428,0.006477319614994315,0.003465952908319414,0.010771975530652567,-0.0044073590534139395,-0.010291353704511397,0.0
2015-01-28,-0.01461857507815123,-0.018120477626898057,-0.016294266444870087,-0.009833780053054464,-0.01038718619572332,-0.0070023597494222045,-0.010625822866158319,-0.008574700864018459,-0.007815145864445538,-0.01302905241290686,-0.0072985645538238275,-0.027343352833882117,-0.011521407298006103,-0.002183432482093628,-0.00656339715158194,-0.011285748130294038,-0.009729597703350024,-0.00481791000793963,-0.011813104442801148,-0.005785391338056889,-0.013987574559074623,-0.009982519012315616,-0.01477670123811059,-0.0049431227645130305,-0.004715036997575028,-0.01503585435092969,-0.006185267873672906,0.0021737620086037523,-0.0011688074409363924,0.0
2015-01-29,-0.015664588473219165,-0.0016594265164219246,-0.009373405806116675,0.006899161127328135,0.007291697973387468,-0.005979281012259308,-0.009793393605677991,-0.004972674325487092,-0.0023181133078175042,-0.0067283623424745365,-0.0011599698025733796,-0.014418258008677243,-0.012538586075972247,-0.005485612276590501,-0.004836797271745574,-0.013104638484044417,-0.008948744649599383,-0.01244821892008019,-0.010776877730930168,-0.006116528601413096,-0.020731895577701276,-0.023513953987999492,-0.0047126533726024045,-0.0024159583103601223,-0.006793077860738572,-0.00974095966857269,-0.0010557707651492887,-0.014994032465301399,0.0024933637649346974,0.0
2015-01-30,-0.013969361749591735,-0.01796737220883582,-0.008945326536541898,-0.004111205797074247,-0.015511274380923146,-0.008301384897119068,-0.034864860318239654,-0.011828395452914142,-0.008550671415576527,-0.02538764804807836,-0.01812046598963324,-0.011081359699618654,-0.0160276142352489,-0.013335474946965187,-0.012896619073023197,0.006390573189605897,-0.018758057555987806,-0.008247113291569907,-0.0018063164857701208,-0.000545751212819301,-0.004091984476451316,-0.020460954565348466,0.003072678219723457,-0.024226373025739045,-0.014562267465834666,-0.009282392962119412,-0.033113746771471386,-0.0156974018576439,-0.02652481378765348,0.0
2015-02-02,-0.009041203106925577,-0.021306790290975042,-0.011813755005677495,-0.027696753645986782,-0.014263297177988576,-0.002371486967680192,-0.0358982330093105,-0.013419714452719389,-0.0034446957336771167,-0.02496933863118367,-0.015984283700090418,0.004557880991306051,-0.008705751325163158,-0.009100742381231819,0.0015395912322784255,-0.016672477967328958,-0.0042027612503579,-0.00017323968478100138,-0.014132636580094893,-0.011466149138005699,-0.031036172083019675,-0.033613732146415054,-0.01284715990422336,-0.0226113952551813,0.002201198738117638,-0.0011868395059845271,0.018108462119674096,0.004326070768624568,-0.0024039198162444375,0.0
2015-02-03,0.02424228713773302,0.02372967114947655,0.012319585173637959,0.013838300033420348,0.01072281305876932,0.013573896614030634,0.030294290041314564,0.015206998177307529,0.016513533572456218,0.017554078607220802,0.014458502526966344,0.01232537488892227,0.020115907459404392,0.02770786784927215,0.014424058551179009,0.015422632906125777,0.016901197487930952,0.01079818402016941,0.01520312942317048,0.0011025996421332174,0.026467471133450937,0.049657755470305265,0.010967157094116553,0.017558999848672263,0.02198496835148034,0.020983922121294185,0.048202059857988644,0.03407037452254413,0.02150204724061866,0.0
2015-02-04,-0.009910482409500876,-0.0027960745990771585,-0.007718969753780391,-0.0022913381436912017,0.020851111857813187,-0.00872734249346907,0.00858137120526159,-0.0053655198221250755,-0.0010796315628111008,0.0021194596041949065,-0.002291263502868013,-0.0004407959600892797,-0.005223724372911631,-0.008953696655602195,0.009931328509697357,-0.007577523000945385,-0.005935323703979978,-0.009987341584063891,-0.004803422115986722,-0.009791387359226356,-0.020222480674736087,-0.01825857864517999,-0.002811369877074643,-0.004047285830794056,-0.006781270079383894,-0.004194776743166484,0.006112573142021516,0.0017508382562525515,-0.011626689331993734,0.0
2015-02-05,-0.023417606331341267,-0.018483981978227093,-0.0175095101202577,-0.018551341211489936,-0.02974782518436292,-0.008504397591123092,-0.024426973010679642,-0.008944666103330001,0.0016503694153118253,-0.014676862475065833,-0.010612078208531717,-0.024117416407249848,-0.009594481916322284,-0.010193656964879061,-0.01283348831504949,-0.008049476562135727,-0.007359563962552107,-0.0057166612398350525,-0.010620081042454821,-0.005310151083599779,-0.0015676725290220128,-0.0057133187031279675,-0.009278105927226998,-0.008352592359275657,-0.004428298836844369,0.014215613901011448,0.02396834179727758,0.025596134779680257,-0.01032774471465392,0.0
2015-02-06,-0.02263141251364731,-0.03105926392359415,-0.0258958196661756,-0.03175536456706918,-0.0233975544367786,-0.020425864203121202,-0.01971371043550063,-0.017964659024098495,-0.019101183989477466,-0.02371377293336996,-0.016614009948647923,-0.030493997375773962,-0.014309049670014229,-0.02257436953135472,-0.014416346408527847,-0.018002274764069348,-0.015734978490561602,-0.013085215737754785,-0.015764401505094283,-0.01687992398973015,-0.014225240108272974,0.0014496492256985682,-0.033849821713315964,-0.03538415739828715,-0.023941821365851657,-0.02996078205186592,-0.025050038366509098,-0.014063298977876837,-0.01899382757650292,0.0
2015-02-09,-0.0007712257638816666,0.0012016286737726034,0.0010389092702569602,-0.008947157816174167,-0.0017495671628627862,-0.005884199423849101,0.011627907926782921,-0.004744771978958395,-0.018293497286941296,-0.0034947641007629926,-0.008404811368859066,-0.005601774955880101,0.0038123770460185558,-0.004829050786268274,-0.008257304437534807,0.0012888576032978882,-0.0048577356646830605,-0.005242258380400711,0.022153431922033562,-0.005204805078185548,0.009259049849334566,0.041239183058716655,-0.011181828843523145,-0.006607098710342152,-0.00880844647847756,-0.0036243324051591363,-0.011512017118239348,-0.0204510036076746,-0.012952013512790406,0.0
2015-02-10,0.009365232569123583,0.012665844268463289,0.01265674244513959,0.02219811090350099,0.011531961179115369,0.013500429095735456,0.025441397237955687,0.016259767687581084,0.0066621683568162116,0.017060688169530547,0.012064257999919725,0.013727765370353584,0.018632605263747992,0.01487822500577507,0.010718901349663357,0.02055628141230703,0.011495855226969054,0.009463746366408454,0.008374368390135833,0.004894921602462965,0.01728994088289082,0.011701050613288633,0.020192760941550203,0.02651779132460641,0.019546826649736282,0.023247839187787944,0.029003506092305953,0.022764018513144135,0.01283545606939751,0.0
2015-02-11,-0.0025946710322006794,0.00402394162786246,0.0046983898699404225,0.003338068737775979,0.009890094293790064,0.009230974337382403,0.0034410956268691173,0.009085473019465162,0.013031718622470434,0.005375358100225158,0.007789824853030369,0.014911132835102814,0.008270419784206062,0.019684488627488506,0.015520310054438768,0.0177873620777953,0.017792427941766276,0.01702396037173126,0.0027006485685090453,0.01571531199835885,-0.002494827759390583,0.010111478343737268,0.008975700772185569,0.010736435960971402,0.019114694356189732,0.03031966029773403,0.03752791212264417,0.01929703688335138,0.016984546268633993,0.0
2015-02-12,0.007003427158055242,-0.001147743181509453,0.0014012405054892874,0.00594751122812176,-1.5476094156974263e-05,0.012048446992511508,0.009991296468306432,0.007923392831202136,0.014969149438923024,0.015356463802861375,0.009761847867259421,-0.00410178568191899,0.005357853905036958,0.010614331895099971,0.009151915570722036,0.011108406042785735,0.005670062319252489,0.006790914392295955,0.008849199018224452,0.008059091568560106,-0.0028808993233774283,-0.003787442140874564,0.0063399827536649855,0.007064770219542105,0.009165539222525165,0.019077379830761965,0.004764099877709871,0.01886997656652345,0.009439643662999098,0.0
2015-02-13,0.010427767792400289,0.01425540155992322,0.01955778837349076,0.02285965733105977,0.02496582973461159,0.013415437362731097,0.009912689499451677,0.012045663260497053,0.015332216109350094,0.011386046790869964,0.01753027789541184,0.019383206803004205,0.011325317556008407,0.015874213005706128,0.022892628668020665,0.005380425208416861,0.021926959553627112,0.02023797316685161,0.0036844701161398152,0.014541428963789516,0.006881314554129769,-0.002130141287200571,0.028242935983478823,0.006757816983423259,0.01324988540101435,0.010354363938441358,0.010457958524873856,0.03393301526232717,0.016833415776908556,0.0
2015-02-16,0.008394240280318543,0.00875732668754381,0.011266253694292239,0.011009316854285522,0.008611634438588256,0.01900436018686369,0.010527626117884381,0.011080318158770863,0.012547809643467467,0.013177854585678883,0.02101602372065048,0.02012703003435834,0.01903518603429144,0.021857693814689938,0.023441919460321703,0.015898964436753094,0.01707275782211859,0.01959037986991241,0.004256942518103601,0.011848354922594506,-0.005670291127431115,-0.0011255458045777988,0.0038221695337397055,0.011769343938874188,0.0333003219833381,0.04606546439241055,0.0461635364011459,0.05958149556908676,0.03175848810880533,0.0
2015-02-17,0.004569615770632973,5.079475737512773e-05,0.001984097238861615,0.006723819506345263,0.009182276841843695,0.009546874163206986,0.01188809032132121,0.006565973377249401,0.004923655230308022,0.004666920490673743,0.0029438643400541142,-0.004056175952001695,0.022124038188457096,0.004301783950537708,-0.0005386494618891957,0.021970664602576795,0.003399325021635091,0.006607883752784316,-0.00338184922434126,0.006455757700220444,0.004509151643135034,0.011151102514768807,0.016529879960290428,0.028286185095043326,0.00025114095048395235,0.0014433612239677096,0.0034552354421024667,0.0020376851334011903,0.01328863981831696,0.0
2015-02-25,0.018393614254188506,-0.005600303541507978,-0.00967688327655114,0.018555736351820284,0.0009780777298562526,-0.002470790801432976,0.0023628744523866985,-0.003958740960746332,0.004377815605866253,-0.0013255995836705114,0.0006711518867508204,0.011207810954273922,-0.0003851214322752039,-0.01234439058911585,-0.010032075571726584,-0.004518404729322967,-0.0013842538224807521,-0.000856164470988241,-0.006744147990077165,0.007675168724173398,-0.012270671226263796,-0.027695625376796817,-0.01565133542329622,-0.009144042593462465,-0.003229979180375042,-0.015305202325382239,-0.023042343632741047,-0.03380680511157663,-0.003165328818897084,0.0
2015-02-26,0.010642083874792263,0.030346795415049366,0.0346295545446349,0.01320351620967175,0.014158407749851332,0.012196484537863705,0.0544639805783842,0.013656825336920253,0.0037639843334500434,0.01799195210717519,0.012154725377369946,0.008985080497267983,0.007659580652517706,0.015055864127003327,0.005114145847298968,0.0007525572526427826,0.009889956248467557,0.0006794758126500433,0.014878432243401019,0.014509560922254305,0.022646530021494637,0.043827735779423005,0.02528940008917102,0.01836912724882689,0.003841044531474047,0.007396969515497842,0.0019077968302554371,0.007375017408959739,0.01026080596080492,0.0
2015-02-27,0.01745107674556734,0.0026799995997708326,0.005657072953719977,0.004155552210463043,0.01413878613039099,0.011673542637923084,0.0060842874668121105,0.00397520403948981,0.00995269320988923,0.00753312756807345,0.013823179161476684,0.02481115012581836,0.0030183423031771017,0.0024768076358570035,0.006068481956868377,0.0072306383966294074,0.010924861621689042,0.005599472200226829,0.006487297628502864,0.006775622300317252,-0.003927971016763454,-0.0056432954231540045,0.0006412322228861456,0.009516427859310284,0.011652828476575117,0.030414421814017656,0.022787148764348286,0.021082722201119397,0.006806317296697673,0.0
2015-03-02,0.004608310640744406,0.02047261934508504,0.02672012657062539,0.03563923174332628,0.03257138419377115,0.021772690135055006,0.003610987422653089,0.023286073395895945,0.01971217518180679,0.018860461599949474,0.028828614317781165,0.007792518412769622,0.018060105617561995,0.021086918118569997,0.015130183422806143,0.022494389123922875,0.018226871923979315,0.01689564009810085,0.000624076132216711,0.017134329218863265,0.00020868323772149644,0.006357744345319105,0.012278634565408009,0.005989063367735525,0.020867227202744365,0.01321506014872642,0.040117691669710354,0.012674237527351861,0.01248913278840802,0.0
2015-03-03,-0.023445223322658304,-0.024511246880650872,0.0043034377700634785,-0.005882990576195457,-0.01410655750068257,-0.004710729245287482,-0.006713225416749791,-0.001240436012523105,0.002700304927408359,-0.010233670451459953,-0.0023396396889354687,-0.004770073756170112,-0.016375507783013332,-0.008347669709019123,-0.0027250800933892316,-0.022776743006854505,0.003106871638692832,-0.003239123011917089,-0.013700823792006767,-0.0082026569279674,-0.03133736618509331,-0.04171101368028507,-0.025518152137946948,-0.013268560468331247,-0.01281618572218024,-0.019496840074213373,-0.014231329758322864,-0.024377963757063692,-0.020013101273204548,0.0
2015-03-04,0.016238323265562737,0.012592022470367725,0.0006432978176396098,-0.00036820290486283547,0.006132595063575552,0.02177936354464438,-0.005851806515813074,0.01564631821030682,0.01901325087418604,0.01363835996065177,0.013332351427185696,0.006400790135367762,0.016286685351719843,0.02468766792598731,0.023750442495771518,0.02288340283109802,0.017626796138167533,0.0351329606089823,0.011954585886900126,0.030375031647225326,-0.004280655861230387,-0.0011751903039910472,0.009800566577230496,0.005370930541803487,0.018014447104230058,0.024604886027090878,0.018692777367441682,0.03477354359805851,0.03042762212983674,0.0
2015-03-05,-0.009455770549955722,-0.014715435598257165,-0.0023524039042041034,-0.010941699919103987,-0.008702965910000193,0.0067750283470418005,-0.003763958190143857,-0.0027247771887833894,0.0006580511132245892,0.01221940302210367,-0.0013438879418146144,-0.017014188851994017,0.00557420849323087,0.014237522337735564,-0.0004802384418732819,-0.018719140513946186,0.008502063539873372,0.0071735026118553424,-0.0036949209725914978,0.005532896078662919,-0.022638691847978065,-0.005716659954947301,-0.006940905689465482,-0.00823449727086345,0.00872485821371538,-0.0006748238332825451,-0.0029674900871313747,0.001018094641113798,0.0007382085805980321,0.0
2015-03-06,-0.004511589834275909,0.011792797115626419,0.015400252528763758,-0.010120960566683657,-0.0028090298002693137,-0.0054376348620677195,-0.01363998394877175,-0.009856240695505947,-0.012744400979954995,0.000924937005545301,-0.011736221057729312,-0.0121132958836907,-0.017396752960691986,-0.010010082983817115,-0.006937744118106326,-0.021474397840358317,-0.0056002949031006555,-0.024288098992238605,-0.0005026775193787136,-0.007031887761038913,0.006989228272157311,-0.007082697683277628,-0.0012716037348111664,-0.003119346757001984,-0.019541114530733927,-0.02781242958187069,-0.029534464416789086,-0.03390793178389362,-0.009668826583572265,0.0
2015-03-09,0.020259329840995655,0.010159835599152567,-0.0007102588031934198,0.013197582031054367,0.006199952753594307,0.01153765611010793,0.013495317907921134,0.014782167939307866,0.02420474911670456,0.016787207113851732,0.014470236957511373,0.01093312252626899,0.011582673743862903,0.006531799401813476,0.012250692485621606,0.014158053240407975,0.01892822886767731,0.016562673449774135,0.016941120659182518,0.018815586954072927,0.05827181526860392,-0.007684590372347921,0.016130281270254843,0.012504326723675296,0.014584894204899612,0.01886976803147178,0.02727338712574312,0.019277079135240127,0.0030202427759600248,0.0
2015-03-10,-0.0019789972959171065,0.003751308573281653,0.0036596512064870357,0.006567425706812013,0.0022275420878994368,0.014101646309115479,-0.0032365643989724635,0.009977925594458092,0.017476469063534728,0.00048023689742904274,0.014485312622255941,-0.0027842359369145697,0.0058179720220670195,0.013207438235306235,0.012144019635995429,0.007662167651746543,0.01030524080044537,0.01702824041939599,-0.0035050819630483288,0.01567473382938611,-0.02388058009955829,-0.00586021513875179,-0.000555625241655755,0.017624258351385702,0.01666114676904229,0.015163903330026818,0.01902727656408021,0.028178098575053934,0.00843644895436868,0.0
2015-03-11,-0.004279625708372259,-0.0015167293758805434,-0.006040644151748986,-0.007873495399161268,-0.006340491545561711,-0.001508458368337795,-0.004600099092853971,-0.004101818269917401,-0.0006770553247664735,-0.004136572470865074,0.0050121354424990106,-0.007603334608519585,0.004925879567737379,0.0016261669693922176,-0.00018332202889381755,0.016735907881003653,0.0020320388501837705,-0.009942477925377724,0.005439166369719306,-0.012392658892683261,0.009690707196636339,0.004368377910939136,0.0049862290361992745,0.006647210311544471,-0.00290217793774461,-0.0008288334597544855,-0.0017032286689312448,0.0038175154249331378,-0.010102614902720575,0.0
2015-03-12,0.010123575322064315,0.013040747389370555,-0.0004841745629962091,0.0019032915236461,0.009902570498463437,-0.008252175167843046,0.0069721692093760446,0.0001525578433592134,-0.0033670328370491998,-0.004718495746159235,-0.0033432577179994816,5.4642210372213285e-05,0.0043600775734997654,-0.00340473288591836,-0.002448889480124561,-0.0047751551338174325,-0.005226910160808895,-0.003141748352765261,0.003666047372684167,-0.0017984890999932501,0.04980221791678385,0.030940555338779152,0.013595853739148067,0.005538790230081192,-0.008052710491229464,-0.0021804723431602113,0.00011440424097908242,-0.006532126231471369,-0.0006699093293551783,0.0
2015-03-13,0.004957001927626825,0.02635850399791373,0.005259606112720805,0.011459824712539035,0.02022997883549471,0.010895968445480131,0.015039840168057372,0.012712488107182507,0.01850159308627153,0.012662183122602588,0.006776716024592178,0.008202526667811627,0.008591691866268958,0.015298928545393498,0.012096586220147643,0.012710091354964481,0.010667051037892783,0.013989293415940018,0.0008823471338850197,0.012169762759742131,0.0027196338388773,0.0013134565407435517,0.0016175635449307002,0.02681741519618508,0.013302055420358228,0.02396334878408779,0.038845795618448475,0.014322042186384998,0.007141665570189026,0.0
2015-03-16,0.017144676273753046,0.020002092613364386,0.021937272726300083,0.02451951608441716,0.029202052236347642,0.028179373813013386,0.022812922211495668,0.029453710938676547,0.0363165925786777,0.02321781523371813,0.031044619531763518,0.029641306798175115,0.023291150670667005,0.037448884080633515,0.025434940189277278,0.025273198999513857,0.03070440327196211,0.034961652647160335,0.022227491817743417,0.03123062010095934,0.013921776323231994,0.03522313066505278,0.030226168688927357,0.0388594375723057,0.02871822303260707,0.04229086210208455,0.05913038938033677,0.0402568097490541,0.02865648218962158,0.0
2015-03-17,0.01624301510293824,0.01203063135564042,0.017785470337412068,0.014501325671331777,0.022537905021027038,0.009741843674423878,0.02984739104404044,0.01256163265499155,0.01560423875635597,0.0191322638214253,0.013411422413150076,0.02017845268442242,0.017305986398801432,0.010249973080538766,0.005075775292964657,0.006663534398268611,0.012484726214645026,0.004769742071266014,0.014371652462177975,0.015139152178560433,0.007103295621289973,0.02249257226873702,0.011357593382273823,0.04738007053227111,0.01620141246238771,0.009971691196345667,0.004882212190956192,0.0009975071348551356,0.02065696798679162,0.0
2015-03-18,0.014023561979436883,0.0246465491336596,0.024445370310436587,0.018744910781513413,0.04206914843720955,0.019545090832486345,0.01815959184229632,0.022719707398984434,0.019517126971048127,0.028509074645361565,0.021854584621363804,0.016552226631987965,0.01474549962019056,0.02442189619176438,0.03364901163463152,0.03298675526935102,0.018164166721884145,0.015577099070835931,0.01702313259029231,0.018461332678409992,0.02212139984310313,0.022329848933249963,0.026261920121731563,0.024752954839844188,0.023639788400085404,0.02290831515468361,0.024182813275529957,0.024782405883321035,0.015367690977112547,0.0
