trade_date,open,high,low,close,volume,pct_change,industry,index_code,index_name,ts_code,pre_close,change,pct_chg,vol,amount
2015-01-16,4180.509,4235.54,4177.094,4234.494,820893600.0,1.3682397737506458,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-16,9892.554,10051.706,9856.795,10044.113,1238200832.0,1.5701841672026262,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-16,2817.994,2863.231,2817.574,2856.443,839556600.0,1.408241194898019,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-16,4528.172,4555.437,4482.203,4518.949,1890460600.0,1.6514555172574275,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-16,7030.805,7065.692,7007.174,7055.928,515142100.0,0.5635234876515405,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-19,2033.972,2131.646,2015.234,2047.53,947943552.0,-1.481153223792575,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-19,4123.512,4209.781,3999.568,4047.72,1136533300.0,-4.410774935564909,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-19,9693.291,10102.01,9503.425,9634.291,1487645696.0,-4.080220921449218,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-19,2774.54,2841.826,2687.791,2719.673,1198702900.0,-4.7881228506922895,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-19,4375.426,4479.89,4216.836,4276.54,2198816400.0,-5.364278286831736,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-19,6862.418,6979.425,6607.411,6696.909,659593400.0,-5.088189675404853,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-20,2056.807,2125.207,2055.474,2125.207,830362880.0,3.793692888504685,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-20,4077.303,4174.22,4077.303,4173.425,871633900.0,3.10557548447028,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-20,9698.619,10042.831,9698.619,10034.647,1290860544.0,4.155531527955736,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-20,2733.549,2822.641,2733.549,2819.158,933580800.0,3.6579765287959365,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-20,4292.068,4392.981,4292.068,4392.125,1559711600.0,2.702769060969845,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-20,6729.731,6877.393,6729.731,6853.102,523531600.0,2.3323148037400543,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-21,2123.73,2170.739,2120.613,2162.468,1076264064.0,1.7532880326481148,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-21,4188.532,4268.601,4187.601,4268.433,1067631000.0,2.276499517782149,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-21,10049.493,10321.514,10049.437,10319.771,1502037248.0,2.8413954172976874,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-21,2829.084,2891.09,2826.288,2887.983,1012130800.0,2.4413317735295426,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-21,4419.034,4571.261,4419.034,4564.492,2003856400.0,3.9244557019666004,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-21,6875.923,7019.474,6862.206,7019.474,561070400.0,2.427688950200957,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-22,2162.7,2198.394,2158.781,2175.195,910782720.0,0.5885405009461664,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-22,4275.398,4297.213,4246.793,4294.492,1044014200.0,0.6105050729389605,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-22,10325.23,10951.402,10243.125,10813.603,2369141248.0,4.785299983885283,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-22,2898.039,2907.889,2878.527,2902.43,993201100.0,0.5002453269288498,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-22,4553.033,4784.955,4551.187,4717.385,3204503000.0,3.3496170000955283,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-22,7027.2,7063.484,6964.491,7023.359,511644700.0,0.05534602735191019,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-23,2175.259,2180.48,2112.159,2118.01,847507968.0,-2.6289597024634515,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-23,4291.918,4297.566,4233.725,4255.24,917154200.0,-0.9140079897692277,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-23,10796.183,10798.876,10542.497,10558.899,1876158208.0,-2.3554036522332122,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-23,2903.819,2918.365,2885.27,2897.793,991754900.0,-0.15976268161504992,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-23,4776.082,4810.03,4634.527,4663.434,2729756000.0,-1.1436632795500001,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-23,7014.04,7048.76,6931.137,6964.727,596331500.0,-0.8348142249314128,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-26,2121.682,2193.377,2121.682,2190.123,760762240.0,3.4047525743504448,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-26,4256.342,4365.121,4255.715,4365.121,916651000.0,2.5822515298784543,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-26,10677.928,10787.976,10644.516,10775.695,1593190272.0,2.053206494351345,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-26,2901.287,2962.124,2894.256,2961.999,1057796700.0,2.215686213611523,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-26,4659.508,4776.966,4659.508,4771.946,1913928400.0,2.3268689982532065,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-26,6965.222,7100.758,6955.581,7092.333,560310400.0,1.832175187914764,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-27,2194.262,2200.415,2151.825,2182.708,778382080.0,-0.33856545956550965,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-27,4367.791,4390.801,4303.662,4374.03,1107898700.0,0.20409514421249053,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-27,10811.777,10901.125,10673.556,10829.211,1851948800.0,0.49663617984732067,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-27,2970.867,2983.258,2914.152,2979.777,1295592100.0,0.6002027684681943,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-27,4763.351,4791.485,4660.15,4749.478,2085622400.0,-0.47083516871313513,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-27,7100.369,7118.969,6979.664,7074.815,584589200.0,-0.24699911862570145,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-28,2178.808,2216.814,2166.35,2175.34,1070865344.0,-0.3375623308294107,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-28,4355.775,4390.23,4327.057,4342.338,929110900.0,-0.7245492143400978,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-28,10842.093,10842.093,10597.519,10629.097,1493375488.0,-1.8479093259887502,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-28,2966.077,2971.875,2926.882,2938.117,1093967900.0,-1.3980911994420975,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-28,4723.733,4747.528,4661.35,4670.287,1286663300.0,-1.6673621816965967,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-28,7032.056,7081.173,6985.321,7001.767,449190200.0,-1.032507563802021,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-29,2153.126,2174.27,2145.349,2160.562,652206080.0,-0.6793420798587912,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-29,4309.649,4344.797,4284.761,4314.69,708401400.0,-0.6367076906496072,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-29,10500.323,10614.795,10469.718,10507.722,887914368.0,-1.1419126196703266,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-29,2913.4,2946.272,2905.725,2917.987,831579600.0,-0.685132688725465,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-29,4633.103,4664.057,4585.602,4630.722,1327442400.0,-0.847164210679141,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-29,6945.712,6981.651,6898.064,6935.665,392236800.0,-0.944075973964853,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-01-30,2165.651,2173.194,2134.562,2135.54,710701376.0,-1.1581245990626488,传媒,399971.SZ,中证传媒指数,,,,,,
2015-01-30,4339.635,4357.214,4291.377,4314.797,696546200.0,0.0024799000623465517,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-01-30,10581.087,10619.216,10359.013,10363.562,983009920.0,-1.371943414566923,国防军工,399967.SZ,中证军工指数,,,,,,
2015-01-30,2932.2,2948.935,2906.581,2907.133,793578300.0,-0.3719687579142872,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-01-30,4619.343,4687.048,4586.078,4594.973,1257111800.0,-0.7719962459417751,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-01-30,6957.257,7015.711,6908.35,6924.613,408939700.0,-0.15935025696887095,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-02,2114.679,2171.62,2107.888,2149.518,594618432.0,0.6545417084203642,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-02,4298.972,4324.158,4263.809,4272.175,890870100.0,-0.9878100870098772,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-02,10328.573,10465.152,10237.799,10392.377,930912000.0,0.27804146875369806,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-02,2879.633,2904.17,2861.875,2891.55,721719800.0,-0.5360263875096027,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-02,4531.21,4594.602,4492.602,4543.401,1183837100.0,-1.1223569757646046,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-02,6854.2,6884.288,6818.852,6831.467,444850100.0,-1.3451437647129305,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-03,2162.421,2228.135,2159.048,2211.258,768330688.0,2.8722718302428563,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-03,4290.783,4312.652,4254.945,4312.413,714412800.0,0.9418621662267812,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-03,10426.69,10571.936,10369.206,10543.354,1103028224.0,1.4527667731838445,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-03,2903.041,2937.051,2898.416,2934.2,806619800.0,1.4749874634711446,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-03,4569.653,4602.746,4528.757,4602.345,1143101200.0,1.2973541186437343,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-03,6887.797,6925.293,6849.501,6925.293,406340300.0,1.373438530845572,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-04,2217.474,2228.446,2202.88,2209.763,691627264.0,-0.06760857394296771,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-04,4314.15,4326.766,4273.663,4275.377,631313400.0,-0.8588231229244347,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-04,10554.869,10739.161,10528.445,10538.607,1288125056.0,-0.04502362341243238,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-04,2934.196,2955.041,2903.247,2903.247,867340400.0,-1.0549042328402924,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-04,4622.055,4645.106,4562.956,4569.572,1257592400.0,-0.7120935088525515,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-04,6939.153,7007.781,6890.517,6900.263,381362900.0,-0.36142875110121153,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-05,2215.837,2317.265,2200.312,2263.776,1379643392.0,2.4442892744606537,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-05,4322.554,4327.359,4250.695,4250.983,725445800.0,-0.5705695661458732,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-05,10597.942,10597.942,10368.547,10368.701,1239773952.0,-1.6122244619236725,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-05,2930.38,2933.088,2873.123,2876.143,910526500.0,-0.933575407121745,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-05,4643.0,4650.224,4482.563,4486.565,1190480100.0,-1.816515857502643,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-05,6956.904,6980.414,6841.888,6841.888,413204400.0,-0.8459822473433243,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-06,2263.462,2280.736,2214.099,2225.225,981354560.0,-1.7029511753813065,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-06,4244.485,4251.328,4169.365,4185.447,667992900.0,-1.5416669509146441,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-06,10306.336,10357.131,10033.286,10070.912,913814656.0,-2.8719991057703287,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-06,2868.142,2884.047,2800.377,2813.129,742700200.0,-2.1909202706541397,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-06,4467.114,4470.779,4343.196,4373.454,1205329800.0,-2.5211046758488953,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-06,6840.158,6870.794,6687.009,6718.804,373349700.0,-1.7989771244428465,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-09,2223.861,2251.018,2189.706,2193.7,786199808.0,-1.416710669707566,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-09,4183.265,4218.429,4180.041,4198.037,494157900.0,0.30080419128470925,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-09,10038.651,10156.585,9987.304,10022.89,629264000.0,-0.4768386418231074,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-09,2812.246,2826.824,2794.332,2802.768,527855200.0,-0.36830874090736376,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-09,4348.596,4391.538,4314.455,4372.123,889938700.0,-0.030433611511637704,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-09,6721.32,6876.244,6717.422,6865.387,349493000.0,2.1816829304739382,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-10,2186.258,2252.507,2180.435,2252.449,637838656.0,2.678078132834938,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-10,4198.591,4235.918,4197.941,4235.656,420786700.0,0.8961093006088161,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-10,10039.29,10177.077,10034.944,10174.736,570223872.0,1.514992182893371,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-10,2802.413,2856.078,2801.541,2856.078,497150700.0,1.9020482608621103,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-10,4378.543,4439.591,4374.065,4439.591,740924800.0,1.5431404834676643,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-10,6885.218,6947.764,6881.562,6917.211,359068900.0,0.7548591215615463,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-11,2255.587,2311.621,2255.587,2294.509,799370240.0,1.8673008800643265,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-11,4240.017,4256.962,4237.67,4254.155,429957400.0,0.436744627042418,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-11,10192.992,10338.273,10192.992,10338.273,676700736.0,1.6072849457715588,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-11,2858.918,2874.958,2853.458,2861.611,534879500.0,0.19372720212822436,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-11,4440.344,4480.386,4434.679,4457.896,777128800.0,0.4123127558371742,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-11,6913.438,6942.794,6905.916,6933.919,311610300.0,0.24154243668437214,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-12,2302.346,2328.317,2298.679,2316.291,808241472.0,0.949309852347513,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-12,4264.315,4299.032,4260.364,4296.221,606320300.0,0.988821516846472,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-12,10350.007,10367.087,10279.737,10322.421,630345152.0,-0.15333315341933274,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-12,2861.566,2901.801,2861.551,2900.882,621421800.0,1.3723388678615,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-12,4450.574,4471.702,4412.692,4458.939,733891300.0,0.023396687585375275,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-12,6943.809,7004.204,6935.71,7000.087,454650000.0,0.9542655459344296,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-13,2324.998,2380.698,2324.998,2379.432,969036928.0,2.7259528271706523,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-13,4312.673,4373.329,4312.673,4340.849,763587900.0,1.0387733778127517,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-13,10373.377,10551.029,10370.147,10487.999,1126767872.0,1.60406168281646,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-13,2909.406,2950.571,2906.328,2937.316,788774900.0,1.2559628416460855,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-13,4476.882,4581.787,4476.882,4541.107,1213020700.0,1.8427702195522144,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-13,7028.752,7094.051,7012.605,7025.719,521160100.0,0.36616687764023936,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-16,2406.61,2501.337,2406.61,2498.22,1463401856.0,4.9922838727898045,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-16,4350.723,4372.266,4341.433,4370.64,575308400.0,0.68629431707945,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-16,10533.035,10731.555,10505.722,10715.284,1036233472.0,2.1670959350778007,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-16,2938.282,2977.566,2938.282,2972.98,657418600.0,1.2141696705427751,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-16,4550.994,4598.068,4544.705,4594.309,933632200.0,1.1715645546339193,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-16,7038.902,7066.131,7011.082,7060.227,419966700.0,0.49116681153913433,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-17,2518.036,2522.023,2471.721,2504.432,1118023168.0,0.2486570438152036,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-17,4383.163,4388.257,4369.508,4376.068,594551300.0,0.12419233796423512,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-17,10744.733,10756.583,10656.367,10706.212,837788928.0,-0.08466411156251574,国防军工,399967.SZ,中证军工指数,,,,,,
2015-02-17,2993.591,3002.67,2981.496,2995.481,740222900.0,0.7568500292635783,基础化工,000813.CSI,中证细分化工产业主题指数,,,,,,
2015-02-17,4610.909,4626.881,4591.625,4598.926,944543500.0,0.10049389364101824,有色金属,000819.SH,中证申万有色金属指数,,,,,,
2015-02-17,7076.477,7082.984,7026.056,7029.73,412889500.0,-0.43195494989042293,食品饮料,000815.CSI,中证细分食品饮料产业主题指数,,,,,,
2015-02-25,2507.923,2507.923,2428.395,2434.219,1095667456.0,-2.803549866796129,传媒,399971.SZ,中证传媒指数,,,,,,
2015-02-25,4382.113,4391.741,4346.617,4371.148,642711000.0,-0.11242969716193096,农林牧渔,000949.CSI,中证农业主题指数,,,,,,
2015-02-25,10746.744,10925.088,10697.698,10788.278,1033851264.0,0.766526947159285,国防军工,399967.SZ,中证军工指数,,,,,,
