date,石油石化ROE_TTM,煤炭ROE_TTM,有色金属ROE_TTM,电力及公用事业ROE_TTM,钢铁ROE_TTM,基础化工ROE_TTM,建筑ROE_TTM,建材ROE_TTM,轻工制造ROE_TTM,机械ROE_TTM,电力设备及新能源ROE_TTM,国防军工ROE_TTM,汽车ROE_TTM,商贸零售ROE_TTM,消费者服务ROE_TTM,家电ROE_TTM,纺织服装ROE_TTM,医药ROE_TTM,食品饮料ROE_TTM,农林牧渔ROE_TTM,银行ROE_TTM,非银行金融ROE_TTM,房地产ROE_TTM,交通运输ROE_TTM,电子ROE_TTM,通信ROE_TTM,计算机ROE_TTM,传媒ROE_TTM,综合ROE_TTM,综合金融ROE_TTM
2015/11/30,3.552782651,1.724867941,-0.946675882,12.04552393,-4.29738485,5.341841639,10.40818073,6.229432454,5.35701084,3.420988671,8.258844013,2.936890589,11.8230945,7.468678099,7.437621375,16.07838363,9.826276687,10.91413033,14.6134777,4.687787034,15.45196808,16.01248666,10.84366407,9.667067805,7.070369563,6.738551965,8.597216606,9.302578644,3.524341854,0
2015/12/31,3.802250308,-0.865186524,-0.004582766,11.63685984,-12.30141375,5.309909674,10.51127277,4.640078324,6.635417492,3.464012914,6.614737318,2.329466348,12.04026512,6.187042955,8.31638983,14.61529652,10.39911979,10.74706302,15.3039164,4.206277924,14.76657702,15.20880054,9.987776459,8.449297835,6.687818745,6.854844009,9.725957287,9.403183829,2.381398538,0
2016/1/29,3.802250308,-0.865186524,-0.004582766,11.63685984,-12.30141375,5.309909674,10.51127277,4.640078324,6.656465752,3.464012914,6.614737318,2.329466348,12.04026512,6.187042955,8.31638983,14.61529652,10.39911979,10.74706302,15.3039164,4.206277924,14.76657702,15.20880054,9.987776459,8.449297835,6.687818745,6.854844009,9.725957287,9.403183829,2.381398538,0
2016/2/29,3.802919538,-0.865186524,-0.004582766,11.64481539,-12.30141375,5.309909674,10.51127277,4.640078324,6.656465752,3.464012914,6.614737318,2.329466348,12.04026512,6.187042955,8.31638983,14.61529652,9.200248198,10.73602544,15.3039164,4.206277924,14.76657702,15.23526408,9.987776459,8.444243648,6.701715158,6.854844009,9.725957287,9.60521331,2.410475055,0
2016/3/31,3.054404462,-0.986317789,0.097091875,10.97772118,-12.59688092,4.881552844,10.4517827,4.446891299,6.959037614,3.230773988,6.738794533,2.477299899,11.82392234,5.532367765,9.158175316,14.58334851,9.438277386,10.73452333,15.50749536,4.912288554,14.21351525,13.59046986,9.703964416,7.834984931,6.574959064,6.745377375,10.82208042,9.74130619,2.791777242,0
2016/4/29,3.057572021,-0.986317789,0.132532764,10.97772118,-12.57149852,4.887863357,10.45451098,4.446891299,6.993134244,3.17550881,6.733037113,2.522249794,11.78283025,5.532367765,9.158175316,14.69479038,9.524824885,10.73139953,14.18416189,8.162151698,14.21351525,13.58676607,9.699984329,7.834984931,6.555359773,6.798055593,10.83404413,9.637052834,2.659255309,0
2016/5/31,3.057572021,-0.986317789,0.132532764,10.97772118,-12.57149852,4.887863357,10.45451098,4.446891299,6.993134244,3.17550881,6.733037113,2.522249794,11.79204257,5.532367765,9.158175316,14.69479038,9.524824885,10.73139953,14.18416189,8.162151698,14.21351525,13.58676607,9.699984329,7.834984931,6.555359773,6.798055593,10.83404413,9.637052834,2.659255309,0
2016/6/30,1.89689918,-0.433587243,0.313859109,10.07985018,-10.40680311,4.96049388,10.51781997,4.021394126,7.197232865,2.622324373,6.873812028,3.127607059,11.96425065,4.623333928,8.776822624,14.93797734,9.130683709,10.53159961,14.58896729,10.65376307,14.30475513,10.44643158,9.985322633,6.650774628,6.339543676,6.92872282,9.643037471,9.01459706,4.758004638,0
2016/7/29,1.89689918,-0.433587243,0.313859109,10.07985018,-10.40680311,4.96631256,10.51781997,4.021394126,7.209561002,2.626880636,6.873812028,3.127607059,11.96425065,4.623333928,8.776822624,14.93797734,9.130683709,10.53159961,14.58896729,10.65376307,14.30475513,10.44643158,9.985322633,6.650774628,6.339543676,6.92872282,9.649374441,9.017716483,4.758004638,0
2016/8/31,1.89689918,-0.433587243,0.313859109,10.07985018,-10.40680311,4.969264232,10.51781997,4.021394126,7.209561002,2.626880636,6.873812028,3.127607059,11.96425065,4.623333928,8.776822624,14.93797734,9.140390062,10.53159961,14.58896729,10.65376307,14.30475513,10.44643158,9.985322633,6.650774628,6.339543676,6.92872282,9.649374441,8.983395466,4.758004638,0
2016/9/30,2.209553945,0.815245083,1.698228998,8.645919219,-6.180141866,4.130713215,10.56166731,5.425603852,7.32642558,2.307125311,6.585381665,3.683834482,11.96198225,4.597994612,8.376051258,15.43542848,8.725058414,10.33837968,14.5196493,11.60837911,13.73007905,10.22294339,10.30710115,6.857492724,6.544918493,6.649413988,10.43025915,8.844429048,5.475077201,0
2016/10/31,2.209553945,0.815245083,1.698228998,8.645919219,-6.180141866,4.130713215,10.56166731,5.425603852,7.32642558,2.307125311,6.585381665,3.683834482,11.96198225,4.597994612,8.376051258,15.43542848,8.725058414,10.33837968,14.5196493,11.60837911,13.73007905,10.22294339,10.30710115,6.857492724,6.544918493,6.649413988,10.43243342,8.844429048,5.475077201,0
2016/11/30,2.209553945,0.815245083,1.698228998,8.645919219,-6.180141866,4.130713215,10.56166731,5.425603852,7.32642558,2.307125311,6.585381665,3.683834482,11.96198225,4.597994612,8.376051258,15.43542848,8.73448711,10.33837968,14.5196493,11.60837911,13.73007905,10.22294339,10.30710115,6.857492724,6.544918493,6.649413988,10.43243342,8.844429048,5.550928791,0
2016/12/30,2.209553945,0.815245083,1.698228998,8.645919219,-6.180141866,4.130713215,10.56166731,5.425603852,7.32642558,2.307125311,6.585381665,3.683834482,11.96198225,4.597994612,8.376051258,15.43542848,8.767622043,10.33837968,14.5196493,11.60837911,13.73007905,10.22294339,10.30710115,6.857492724,6.544918493,6.649413988,10.43243342,8.844429048,5.550928791,0
2017/1/26,2.815532443,4.779225322,3.523586914,9.08804713,1.739069436,2.411691618,10.04286167,7.121206252,7.733312056,2.924539182,6.439081632,3.723681497,11.76930731,5.557900058,7.379215017,16.17865861,8.851102183,10.21123656,14.45579354,12.35653897,13.4325777,9.42836959,11.55172978,7.462737073,7.096091584,3.472561888,7.949496861,9.943698974,6.092188468,0
2017/2/28,2.872670513,4.779225322,3.549336364,9.093462086,1.831313975,2.743979609,10.04171353,7.141076049,8.322806527,1.991622565,6.477717154,3.777868262,11.79580941,5.684916012,7.262510212,16.15429783,8.921565231,10.37262947,14.39593056,12.32414617,13.39487643,9.3470877,11.60766668,7.721927173,7.458867453,3.77234471,8.083785684,10.03799281,6.092188468,0
2017/3/31,3.607354245,7.21271308,4.319213498,8.001378855,4.423848839,6.112100737,9.913044352,7.788755608,8.804439192,2.326561989,6.222187648,3.7559535,11.57640115,5.867157448,6.935459001,15.79125813,8.117842993,10.31786532,14.51568344,11.75202334,13.02405131,9.370942314,11.84016531,8.113056509,7.851298125,3.609958228,6.557576883,10.2145645,6.300794728,0
2017/4/28,3.607354245,7.21271308,4.334123187,8.011071521,4.423848839,6.129259322,9.914655715,7.814413445,9.145399251,2.376417246,6.231695428,3.7559535,11.57325846,5.867157448,6.935459001,15.75103245,8.25495022,10.3199227,14.53255343,11.75002225,13.02405131,9.369258023,11.83641951,8.091046454,7.871259793,3.756637947,6.563495452,10.19628358,6.314426908,0
2017/5/31,3.607354245,7.21271308,4.334123187,8.011071521,4.423848839,6.133224072,9.914655715,7.814413445,9.15175857,2.388601696,6.231695428,3.7559535,11.57325846,5.843522505,6.935459001,15.75103245,8.271361702,10.3199227,14.53255343,11.75002225,13.02405131,9.369258023,11.83641951,8.091046454,7.871259793,3.756637947,6.563495452,10.19628358,6.30010218,0
2017/6/30,3.603242884,9.92977315,4.929505727,7.205407439,5.063436246,7.021770062,10.1242002,9.198230804,10.1994668,3.16762169,6.539897453,3.62394117,11.60170498,5.878921978,7.788792769,17.28234774,8.681577745,10.68621113,15.7732908,9.941656288,13.28677819,9.121568177,12.20922978,8.971140887,8.834324334,4.177002318,6.752376345,10.22367163,6.531002505,0
2017/7/31,3.603242884,9.92977315,4.929505727,7.250289791,5.063436246,7.050135031,10.125631,9.198230804,10.03997254,3.174468646,6.544832615,3.62394117,11.5924817,5.878921978,7.790329982,17.27347389,8.681577745,10.69032131,15.77270153,9.941656288,13.28677819,9.124903064,12.20922978,8.971140887,8.846979877,4.177002318,6.759656158,10.22508301,6.550975332,0
2017/8/31,3.603242884,9.92977315,4.969769628,7.247751532,5.063436246,7.050135031,10.125631,9.198230804,10.03997254,3.215136759,6.630276073,3.62394117,11.6443373,5.935782988,7.790329982,17.27347389,8.681577745,10.75781906,15.77270153,9.960198819,13.28677819,9.124903064,12.20939716,8.971140887,8.910841569,4.183915916,6.759656158,10.2303305,6.550975332,0
2017/9/29,3.603242884,9.92977315,4.969769628,7.247751532,5.063436246,7.050135031,10.125631,9.198230804,10.03997254,3.215136759,6.630276073,3.62394117,11.6443373,5.935782988,7.790329982,17.27347389,8.681577745,10.75781906,15.77270153,9.960198819,13.28677819,9.124903064,12.22589764,8.971140887,8.910841569,4.201014629,6.759656158,10.2303305,6.550975332,0
2017/10/31,4.063053958,11.27274051,5.71776702,7.048881649,8.450453824,7.817606837,9.884963021,10.0230773,10.50543609,3.895421665,6.921812588,3.432196423,11.47307965,6.311946404,8.180205849,16.64417632,9.039124979,11.36508831,16.5786101,9.21561547,12.98069767,9.629699782,12.35941206,9.543077889,9.435042369,4.33891556,6.527737366,9.695610417,6.617122384,0
2017/11/30,4.063053958,11.27158106,5.726510679,7.047811642,8.450453824,7.876295715,9.894259441,10.03056341,10.53620789,3.954013213,6.946059878,3.475177545,11.47744036,6.312868973,8.345080799,16.64417632,9.039124979,11.36037033,16.56615077,9.21561547,12.98069767,9.632083865,12.35941206,9.543077889,9.510618167,4.37062879,6.571188332,9.724101591,6.617122384,0
2017/12/29,4.078067647,11.27158106,5.726510679,7.068441847,8.450453824,7.907138537,9.894259441,10.03056341,10.60073273,3.972641982,6.946059878,3.475177545,11.50454293,6.312868973,8.345080799,16.65503356,9.039124979,11.37367003,16.56615077,9.21561547,12.98069767,9.632083865,12.35941206,9.555697201,9.527982873,4.37062879,6.571188332,9.844076796,6.617122384,0
2018/1/31,3.940424588,11.48342441,5.963535695,6.566190728,12.33339721,7.232599788,10.70332648,11.48086615,10.66166092,5.692190673,7.230901945,3.266727428,10.73007277,7.08963868,9.260072889,17.11550666,7.808081966,11.1534183,16.80843009,7.405864803,12.67302766,10.26830554,12.94812673,9.961546176,9.079421905,3.484331557,6.889445924,6.461065356,6.793689964,0
2018/2/28,3.938601442,11.51435574,5.875579805,6.532202853,12.39964593,7.286422045,10.71050063,11.69061044,10.75138875,5.562465344,7.200399073,3.245246429,10.83925514,7.205795372,9.753350807,17.02547186,7.805648686,11.2374172,16.80843009,7.284263299,12.67981215,10.23317039,13.07051422,9.898666864,9.096570282,3.263607633,7.431140814,6.482189097,6.199018673,0
2018/3/30,3.955128094,11.51435574,5.879051351,6.532202853,12.39964593,7.312340325,10.71050063,11.69061044,10.79743873,5.562465344,7.207105639,3.245246429,10.87336768,7.205795372,9.753350807,17.02547186,8.473883058,11.33836363,17.0502575,7.284263299,12.67981215,10.24769592,12.8884153,9.941053588,9.096570282,3.475711786,7.450527584,6.482189097,5.400432176,0
2018/4/27,4.239992638,11.14835728,6.117130687,6.606425892,13.59749776,7.795962213,10.69191544,13.30393763,10.70225623,5.691662753,7.203136382,3.027458469,10.62283058,7.370491495,10.21668858,17.20208821,8.433119486,11.56852591,16.70405903,6.937740828,12.6176066,10.2121897,13.10833558,9.984666151,8.837788499,2.38892501,7.184119479,6.343723248,5.224879682,0
2018/5/31,4.239992638,11.14835728,6.139471281,6.659155033,13.60897424,7.850997062,10.67772576,13.39409957,10.88566116,5.549756018,7.25958212,2.998010003,10.63596883,7.370491495,10.21668858,17.10497775,8.433119486,11.57420255,16.70405903,6.890606304,12.6176066,10.2121897,13.10833558,9.984666151,8.918526219,2.425464148,7.190725399,6.325296412,5.23898354,0
2018/6/29,4.184184893,11.14835728,6.144659808,6.651092066,13.60897424,8.882751603,10.66011055,13.80670237,11.13143638,5.54440118,7.267626115,3.282026793,10.64593063,7.370491495,10.44711647,18.43198854,8.473199168,11.55432429,16.93719131,6.862010501,12.6176066,10.0961993,13.08300165,10.04178332,8.073921631,2.569515518,6.7808984,6.350978123,5.064526647,0
2018/7/31,5.369944422,11.57816703,6.665238491,6.993858133,16.13837245,9.6649195,10.87089238,16.06716155,11.83113665,5.508854616,7.086521876,3.547090218,11.01592258,8.762340749,11.13595938,19.15382104,8.793833689,11.96763996,18.55067905,5.546903622,12.65339544,10.16589182,14.06685543,9.621936556,7.933739658,4.416580481,6.83296265,6.349426586,5.030697833,0
2018/8/31,5.369944422,11.57816703,6.665238491,6.998410664,16.13837245,9.6649195,10.87089238,16.06716155,11.83113665,5.508854616,7.095294157,3.565478759,11.01592258,8.762340749,11.13595938,19.15827205,8.793833689,11.9715006,18.55067905,5.546903622,12.65339544,10.16589182,14.06685543,9.624782781,7.933739658,4.653768366,6.83296265,6.349426586,5.030697833,0
2018/9/28,5.487013898,11.57816703,6.62982696,6.999820656,16.13837245,9.54579177,10.84168224,16.06716155,11.83113665,5.532958934,7.095294157,3.613715888,11.01592258,8.762340749,11.13595938,19.15827205,8.793833689,11.9715006,18.55067905,5.546903622,12.65339544,10.16589182,14.06685543,9.624782781,7.933739658,4.678744851,6.83296265,6.349426586,5.030697833,0
2018/10/31,6.608349692,11.61141644,5.915900865,6.567136577,16.16024406,9.506271232,10.60287368,17.14492083,11.64476021,5.440349219,6.693196397,3.725047232,10.53967877,8.464440531,11.37351562,18.75624943,8.636729359,11.55657192,18.07332254,5.83979959,12.43155838,8.844397311,13.9120026,8.606313076,7.621859918,4.764894862,6.53303501,6.013751252,4.83597965,0
2018/11/30,6.608349692,11.61141644,5.915900865,6.567136577,16.16024406,9.506271232,10.60287368,17.14492083,11.64476021,5.440349219,6.712745493,3.725047232,10.53967877,8.464440531,11.44603769,18.75624943,8.636729359,11.55657192,18.07332254,5.83979959,12.43155838,8.892367614,13.9120026,8.606313076,7.621859918,4.791035502,6.577048623,6.013751252,4.83597965,0
2018/12/28,6.608349692,11.61141644,5.915900865,6.567136577,16.16024406,9.516937047,10.61557364,17.13177663,11.64476021,5.450588706,6.707775812,3.725047232,10.53967877,8.464440531,11.44603769,18.75943165,8.636729359,11.5603711,18.07332254,5.83979959,12.43155838,8.892367614,14.26420612,8.563167929,7.621859918,4.791035502,6.577048623,6.013751252,4.83597965,0
2019/1/31,6.217280217,11.28883771,1.927857138,5.896278431,14.35669011,9.507895005,9.978656964,17.1454489,10.05975387,2.240708316,5.385289777,3.541445591,8.528636016,7.085356487,10.62522737,14.50822692,5.325133244,9.541798706,18.39425205,2.833571341,12.05999252,7.861901347,12.8938573,7.720276567,4.901076259,3.910083175,3.072319064,-2.582227713,-0.485228585,0
2019/2/28,6.217280217,11.28883771,1.927857138,5.896278431,14.35669011,9.507895005,9.978656964,17.1454489,10.05975387,2.240708316,5.385289777,3.541445591,8.528636016,7.085356487,10.62522737,14.50822692,5.325133244,9.541798706,18.39425205,2.833571341,12.05999252,7.861901347,12.8938573,7.720276567,4.901076259,3.910083175,3.072319064,-2.582227713,-0.485228585,0
2019/3/29,6.217280217,11.28883771,1.927857138,5.896278431,14.35669011,9.568464416,9.983239517,17.08881544,10.05975387,2.263910491,5.412153078,3.541445591,8.531251461,7.046993311,10.62522737,14.50822692,5.325133244,9.529460765,18.38978951,3.255882335,12.04965478,7.858322375,12.8938573,7.895969145,4.913470987,3.910083175,3.072319064,-2.40529306,-0.485228585,0
2019/4/30,5.875573796,11.02925943,1.242591439,5.981446237,12.49080965,8.597761465,9.938808495,16.99671381,9.662354448,2.547483339,5.494777169,3.727144916,7.633185798,6.744555322,11.40681387,14.31258782,5.317791687,9.605816286,18.49405276,1.834257972,11.79343157,9.207379571,12.79908159,7.952609179,4.562096528,5.124538907,3.434858456,-2.737312585,-0.104462979,0
2019/5/31,5.875573796,11.02925943,1.242591439,5.981446237,12.49080965,8.889275107,9.943533425,16.99671381,9.662354448,2.547483339,5.705390068,3.727144916,7.633185798,6.744555322,11.40681387,14.53518496,5.317791687,9.605816286,18.49523244,1.169313452,11.79343157,9.218346507,12.79908159,7.970364636,4.83220813,5.162738592,3.473689913,-2.737312585,-0.104462979,0
2019/6/28,5.875573796,11.02925943,1.242591439,5.984874143,12.49080965,8.889275107,9.943533425,16.99671381,9.662354448,2.554174601,5.705390068,3.759036602,7.635103948,6.744555322,11.40681387,14.37507131,5.317791687,9.605816286,18.49523244,1.169313452,11.79343157,9.218346507,12.79908159,7.970364636,4.883643624,5.162738592,3.473689913,-2.724721617,-0.104462979,0
2019/7/31,5.698334676,11.18474706,1.332723655,6.182525408,11.19905207,7.987054425,9.756548024,17.39503872,9.456580124,3.219978674,5.551347545,4.052459354,6.908230673,4.862681002,11.26133039,14.93138153,4.692829396,9.158377164,20.04060008,4.183250575,11.82652649,10.29014714,13.7032868,8.24906583,5.416874543,3.162997406,2.880592757,-3.563613117,1.659289155,0
2019/8/30,5.748725381,11.18474706,1.332723655,6.182525408,11.19905207,8.030072109,9.827033667,17.34099009,9.092873417,3.261880926,5.564634233,4.052459354,6.908230673,4.862681002,11.26133039,14.93138153,4.692829396,9.205778581,20.05518683,4.183250575,11.82286157,10.29014714,13.67493452,8.24906583,5.451610996,3.198363681,2.888015763,-3.524987257,1.5976071,0
2019/9/30,4.989568246,11.02756837,1.202640652,6.636122894,8.395093967,6.998468424,9.818344493,16.86201477,9.006748691,3.282450852,5.499284665,3.919366191,6.216924043,6.027342044,10.46191785,15.09215671,4.18170712,9.203584208,19.78030627,5.681946522,11.29561018,11.32761177,13.45894315,8.023720844,5.202618868,3.379929919,2.871475697,-3.585353423,1.301235538,0
2019/10/31,4.989568246,11.02756837,1.202640652,6.636122894,8.395093967,6.998870514,9.818344493,16.86201477,9.006748691,3.282450852,5.499284665,3.919366191,6.247414177,6.027342044,10.46191785,15.09215671,4.18170712,9.202280628,19.7489441,7.196175887,11.29561018,11.32761177,13.45894315,8.023720844,5.369319842,3.379929919,2.888123928,-3.551011187,1.301235538,0
2019/11/29,4.989568246,11.02756837,1.202640652,6.636122894,8.395093967,6.998870514,9.818344493,16.86201477,9.006748691,3.282450852,5.499284665,3.919366191,6.247414177,6.027342044,10.46191785,15.09215671,4.18170712,9.517040953,19.7489441,7.196175887,11.29561018,11.32761177,13.45894315,8.023720844,5.369319842,3.379929919,2.888123928,-3.367232847,1.64180402,0
2019/12/31,5.792177667,10.69196177,1.257456167,6.08791901,7.921599595,2.267315147,9.512246965,15.73260225,9.160446591,5.4657539,5.287281079,3.451322392,5.592778127,5.297249276,9.428546111,16.08507425,5.361443869,7.948582517,19.44952434,13.76101398,11.10801671,11.41765869,12.80420179,7.60721255,6.42299349,2.535107312,2.15427173,-3.38402314,3.780162733,0.934689509
2020/1/23,5.792177667,10.69196177,1.257456167,6.104819781,7.921599595,2.288032667,9.512246965,15.73260225,9.15454599,5.473807816,5.287281079,3.464437363,5.592778127,5.297249276,9.428546111,16.08507425,5.361443869,7.95005581,19.42912722,13.76101398,11.11147202,11.41765869,12.79227266,7.60721255,6.423241655,2.535107312,2.20674716,-3.38402314,3.780162733,0.934689509
2020/2/28,5.792177667,10.69196177,1.269292904,6.115806047,7.934454014,2.300089847,9.512246965,15.73260225,9.15454599,5.482516985,5.287281079,3.471922309,5.596505866,5.297249276,9.407582574,16.10211352,5.361443869,7.951752856,19.42912722,13.76101398,11.11147202,11.41765869,13.19865045,7.598723641,6.429226518,2.535107312,2.238411698,-3.38402314,3.780162733,0.934689509
2020/3/31,3.223464829,9.638435441,0.598216767,5.490404284,6.988492026,1.189890884,9.010930677,14.4508322,8.338378944,4.564129443,4.873647098,4.335226248,3.78541838,3.90950065,5.332047224,13.88610222,3.580922497,7.049846534,18.28208552,16.83562646,10.78807518,10.16847138,11.97979507,4.573215808,6.013451044,1.735885715,1.159677689,-4.39550943,3.021148092,-0.620707424
2020/4/30,3.223464829,9.638435441,0.598216767,5.471983915,6.988492026,1.319564649,9.010930677,14.4508322,8.343090997,4.595775327,4.915171943,4.437375128,3.796259202,3.90950065,5.332047224,13.88610222,3.590503423,7.038846331,18.28208552,16.83562646,10.78807518,10.15081163,11.97979507,4.573215808,5.898018785,1.735885715,1.234780224,-4.39550943,3.021148092,-0.620707424
2020/5/29,3.227526667,9.638435441,0.757168592,5.475912434,7.067555182,1.246053632,9.016868138,14.4508322,8.343090997,4.466670925,4.941800084,4.437375128,3.790139614,3.915891292,5.332047224,13.88610222,3.604874018,7.047659841,18.28208552,16.83562646,10.78807518,10.15081163,12.77446491,4.574175575,5.861806077,1.735885715,1.635309392,-4.39550943,2.965650634,-0.620707424
2020/6/30,0.984567127,9.227741879,0.628836707,6.20427236,6.1828747,0.965624421,9.030205567,15.34338781,8.263785297,5.397019855,5.561359029,4.190957861,4.346411023,3.201784852,2.531989916,13.44330586,3.65063271,8.175207028,20.22847667,19.33403283,10.07015425,9.449996669,12.57133865,3.11173503,6.292619327,4.987292416,2.06208996,-3.173759032,-5.705495955,2.324512813
2020/7/31,0.992945052,9.227741879,0.810784058,6.215541898,6.1828747,1.105427654,9.033047415,15.34338781,8.263785297,5.674141779,5.591831569,4.190957861,4.346411023,3.201784852,2.531989916,13.43478268,3.65063271,8.124471314,20.22847667,19.33257839,10.07015425,9.433776287,12.57133865,3.11173503,6.296266999,4.987292416,2.068103318,-2.796209275,-5.705495955,2.324512813
2020/8/31,0.996145397,9.227741879,0.818815634,6.640150476,6.191278013,1.137632371,9.033047415,15.34338781,8.502578333,5.681562147,5.548637416,4.1962351,4.346411023,3.201784852,2.645410027,13.43478268,3.67632049,8.065577136,20.22847667,19.90738274,10.07015425,9.433776287,12.57133865,3.11173503,6.142563858,5.06255062,2.025476464,-2.796209275,-4.754892708,2.324512813
2020/9/30,3.837324665,9.1317857,1.295965714,7.127041501,6.721002563,1.600723947,9.110833801,15.20260221,8.595254839,6.363569112,6.261883787,4.548532096,5.210496832,1.514562262,2.728923374,13.67481382,3.630354073,8.523729628,19.77967607,21.12041816,9.686309042,9.938095211,12.30935104,2.321729143,6.708012271,4.721943572,1.953060583,-2.65585801,-3.867209824,3.04927877
2020/10/30,3.837324665,9.1317857,1.346289634,7.131414648,6.733348438,1.904887799,9.120840466,15.15045232,8.802928708,6.396557115,6.290758249,4.625956614,5.232475302,1.568388742,2.728923374,13.66827711,4.846778316,8.635509623,19.6977956,19.36712407,9.687937856,9.947429213,12.30935104,2.362463843,6.746024514,4.721943572,2.003287524,-2.65585801,-3.867209824,3.04927877
2020/11/30,3.837324665,9.1317857,1.30591081,7.132985212,6.864206272,1.864291477,9.120840466,15.15045232,8.874978742,6.46564575,6.290758249,5.015057691,5.248500216,1.601049252,2.728923374,13.68586116,4.846778316,8.613210835,19.70124258,19.36712407,9.687937856,9.947429213,12.30935104,2.362463843,6.749078162,4.660824935,1.852635888,-2.405050075,-3.867209824,3.04927877
2020/12/31,3.714405592,9.853776123,5.717343315,7.499313086,7.590801743,6.965279961,8.878333219,15.90446626,8.589164271,7.850116998,7.156989742,5.728744122,5.586800034,1.559433671,1.817849342,15.68255712,5.983889269,8.942956445,19.70970632,14.96434766,10.09389048,10.09452126,10.50326361,0.572897545,7.727790504,5.340741604,2.444891308,0.505904336,-2.794682866,-2.787109929
2021/1/29,3.714405592,9.853776123,5.717343315,7.513207301,7.590801743,6.997555677,8.879330337,15.88693026,8.589164271,7.862626738,7.300087217,5.728744122,5.610980889,1.559433671,1.85666112,15.68255712,5.997529639,9.011131785,19.69645509,14.96434766,10.09609111,10.09452126,10.50326361,0.51194254,7.7416046,5.340741604,2.465086382,0.505904336,-2.794682866,-2.787109929
2021/2/26,3.714405592,9.853776123,5.726482737,7.617683821,7.590801743,6.886222315,8.883976725,15.9125987,8.62981391,7.897715449,7.300087217,5.734245007,5.62366765,1.636261707,1.85666112,15.71051806,5.997529639,9.01589947,19.70638564,14.96434766,10.09609111,10.09452126,10.50328301,0.51194254,7.781671414,5.340741604,2.483529282,0.505904336,-2.794682866,-2.787109929
2021/3/31,7.429737868,10.83418544,7.617732383,8.065076289,9.67919727,9.064759414,9.524906631,16.53615474,10.93740882,9.062379333,8.405990908,5.57762395,6.774626928,3.033960086,4.56429976,17.16145656,6.979309599,10.20128118,19.78578044,14.57725991,9.915498883,10.44082264,10.22392112,2.323547136,9.091471077,6.023988167,3.223175519,1.326424462,-2.184625271,-2.665671107
2021/4/30,7.436261076,10.83418544,7.617732383,8.05168604,9.67919727,9.087826071,9.543478735,16.55201903,10.93740882,9.073710952,8.440098679,5.607542609,7.323866305,3.033960086,4.637565774,17.16145656,7.560815402,10.44839917,19.81105294,14.56204901,9.915498883,10.43088617,10.22392112,2.328640633,9.127440429,6.027190336,4.170112439,1.326424462,-2.184625271,-2.665671107
2021/5/31,7.436261076,10.83418544,7.617732383,8.130985129,9.751574065,9.295694785,9.547342153,16.55201903,11.00992683,9.12145374,8.467485239,5.614503632,7.323866305,3.117448929,4.637565774,17.16145656,7.637817399,10.46671023,19.87233221,14.70986529,9.912982733,10.43088617,10.22392112,2.346525745,8.989361019,6.027190336,4.170112439,1.376384246,-2.184625271,-2.665671107
2021/6/30,10.30467717,12.67275017,9.868984914,7.760280791,13.40977577,11.58122641,9.72748242,17.00696403,11.67861176,9.248513041,8.42303043,5.866785069,7.287953213,2.6494279,7.057506952,18.20998852,7.688941286,11.04960913,20.37652009,10.33285928,10.29928354,11.09972423,9.586740595,5.316378409,10.39945957,5.538299938,3.797259401,2.491466969,-1.207569384,-2.544682684
2021/7/30,10.30467717,12.67275017,9.911930338,7.778349301,13.40977577,11.75519227,9.738834659,17.01339084,11.67861176,9.322391181,8.422886418,5.901516356,7.288657799,2.6494279,7.057506952,18.23776965,7.688941286,11.08373114,20.37652009,10.33285928,10.3018785,11.09972423,9.586740595,5.309529579,10.40313639,5.779135386,3.824103761,2.521694984,-1.173228161,-2.544682684
2021/8/31,10.30467717,12.67275017,9.917112741,7.78460207,13.40977577,11.77949819,9.745405367,17.01339084,11.6879331,9.331540169,8.422886418,5.921241443,7.299484929,2.63451761,7.057506952,18.23776965,7.688941286,11.15061425,20.37652009,10.33285928,10.3018785,11.09972423,9.586740595,5.28287195,10.49907758,6.104484129,3.831290358,2.528148554,-1.173228161,-2.544682684
2021/9/30,8.602727442,13.86068313,11.62634881,5.773115494,14.77626382,13.18033319,9.579376335,14.08313968,10.98462471,9.083357024,8.5466934,6.101512184,6.639134477,1.535376881,5.172118772,17.30387919,7.03411297,10.70820486,19.49019678,0.316935652,10.33944955,10.02795098,8.353142662,6.277597343,10.71735264,5.67236011,3.425199788,2.119059408,-1.181227057,-3.965769731
2021/10/29,8.602727442,13.86068313,11.62634881,5.773115494,14.77626382,13.16804365,9.456237436,14.08313968,10.98462471,9.122725724,8.537192786,6.101512184,6.639134477,1.563683047,5.172118772,17.30387919,7.114114889,10.79775742,19.47163901,0.316935652,10.33944955,10.02795098,8.353142662,6.277597343,10.76426992,5.678772988,3.434644631,2.119059408,-1.181227057,-3.965769731
2021/11/30,8.602727442,13.86068313,11.6320088,5.773115494,14.77626382,13.21275483,9.457031139,14.08313968,10.98462471,9.046933491,8.604396298,6.101512184,6.648064513,1.563683047,5.172118772,17.32239387,7.114114889,10.86696256,19.47163901,0.316935652,10.33944955,10.03685218,8.353142662,6.287624868,10.77602778,5.678772988,3.501585783,2.119059408,-1.181227057,-3.965769731
