trade_date,sentiment_index
2010-01-01,-3.4209337012303953
2010-02-01,0.27284355398963217
2010-03-01,-3.8084689919422625
2010-04-01,-4.5093003395692435
2010-05-01,-2.9531808383292653
2010-06-01,-1.5812591896546027
2010-07-01,-0.549375690429049
2010-08-01,-0.7369324741804125
2010-09-01,-2.735312345050807
2010-10-01,-4.013159560900326
2010-11-01,-4.542792512030575
2010-12-01,-4.848066648897511
2011-01-01,-5.3118719376198715
2011-02-01,-3.853772243891062
2011-03-01,-4.985275536561728
2011-04-01,-4.549994307169109
2011-05-01,-4.158586573696723
2011-06-01,-3.1032448362453695
2011-07-01,-2.906967343987426
2011-08-01,-3.178539730819866
2011-09-01,-3.3330564112163055
2011-10-01,-1.1848223029035465
2011-11-01,-0.08010189303938296
2011-12-01,-1.5900627579926265
2012-01-01,-0.8298437892202803
2012-02-01,-1.5008354746933763
2012-03-01,-3.106319776631977
2012-04-01,-2.5776499484513806
2012-05-01,0.019135559863835108
2012-06-01,1.3684839404149665
2012-07-01,2.2501256602397866
2012-08-01,3.0101354518173404
2012-09-01,1.8809538377290453
2012-10-01,0.9012092381534155
2012-11-01,0.5123030203077503
2012-12-01,0.2720263656632469
2013-01-01,-0.494946952564416
2013-02-01,0.8069456733164374
2013-03-01,-0.026017852334346152
2013-04-01,0.8669057746730598
2013-05-01,0.7425567727940736
2013-06-01,2.369492213984994
2013-07-01,1.5522267603513087
2013-08-01,0.13884324290920458
2013-09-01,-0.19518419844592036
2013-10-01,-0.04890530398114975
2013-11-01,-0.2649796951889175
2013-12-01,-0.027712697321389756
2014-01-01,0.7335104275579064
2014-02-01,2.7897729397554483
2014-03-01,1.862610699967425
2014-04-01,1.5348237080036757
2014-05-01,1.22964443425278
2014-06-01,1.5615318987051237
2014-07-01,0.8572907605408563
2014-08-01,1.5426361710207876
2014-09-01,1.9617205058290126
2014-10-01,2.4578127682096507
2014-11-01,2.9953369664448006
2014-12-01,3.0925032656024216
2015-01-01,4.4972189737149035
2015-02-01,5.4270045569616645
2015-03-01,4.258716397707841
2015-04-01,4.557850846198705
2015-05-01,4.447943387625318
2015-06-01,4.978328253406105
2015-07-01,5.821611836603366
2015-08-01,6.136636123073395
2015-09-01,6.238503172873245
2015-10-01,6.51256430558323
2015-11-01,7.216991257139002
2015-12-01,6.230363544476423
2016-01-01,6.945485009426648
2016-02-01,7.260420451879176
2016-03-01,3.2859608377454514
2016-04-01,2.2118591072754747
2016-05-01,3.5875884921570327
2016-06-01,4.9868866994585925
2016-07-01,4.1121111764226805
2016-08-01,2.8637914669358486
2016-09-01,2.8421077889534807
2016-10-01,1.8884401509308568
2016-11-01,-0.4358279777891129
2016-12-01,-1.3984125686242366
2017-01-01,-0.48921999565191204
2017-02-01,-0.5651373930192986
2017-03-01,-0.858595605426029
2017-04-01,1.660184015678253
2017-05-01,1.090725090403176
2017-06-01,0.23710237209194776
2017-07-01,-0.5276790222629166
2017-08-01,-2.008275805528836
2017-09-01,-2.6127746000338714
2017-10-01,-1.4938484129270613
2017-11-01,-2.243525659629636
2017-12-01,-3.1027342124647084
2018-01-01,-1.867580070099244
2018-02-01,-0.23831761803775656
2018-03-01,-1.3164985605107689
2018-04-01,-0.7321781821256398
2018-05-01,-2.1885367019029576
2018-06-01,-1.6939080829010553
2018-07-01,-1.321824147279714
2018-08-01,-1.9606781774487323
2018-09-01,-1.8175227592522667
2018-10-01,-1.3105731471861626
2018-11-01,0.3087418055426503
2018-12-01,1.533667360339053
2019-01-01,0.900015532514279
2019-02-01,2.5067635487439173
2019-03-01,-0.06763498330679793
2019-04-01,-0.2865557911327911
2019-05-01,0.511526578944985
2019-06-01,1.1846419763463008
2019-07-01,0.686538042349133
2019-08-01,1.5732388014643548
2019-09-01,0.8183715919571282
2019-10-01,1.0061355921413317
2019-11-01,-0.19172316222040778
2019-12-01,-0.843493919566547
2020-01-01,-0.18591269299614047
2020-02-01,6.370492421347387
2020-03-01,1.79946990967693
2020-04-01,3.7036078643073096
2020-05-01,2.4561962806940554
2020-06-01,0.35157684604562095
2020-07-01,-1.0972616491786364
2020-08-01,-1.053504466126613
2020-09-01,-2.1752024970477644
2020-10-01,-1.8586567177673619
2020-11-01,-3.371583817804662
2020-12-01,-5.04007662205346
2021-01-01,-4.390590331023288
2021-02-01,-3.3464298256918616
2021-03-01,-5.543330887646242
2021-04-01,-5.444752681582815
2021-05-01,-5.482615429573125
2021-06-01,-3.7735052863483363
2021-07-01,-3.859694820483067
2021-08-01,-3.5275553034563405
2021-09-01,-3.9300346402231217
2021-10-01,-3.8098306111668525
2021-11-01,-2.5781917232612224
2021-12-01,-1.5415006632842865
