基金代码,DEPI,DEPI_Rank,调仓日期,区间,超额收益R,volatility,fee_rate,timing_alpha,timing_beta
159960,0.0,8,2020-06-30,2019-06~2020-06,-0.13742197274690893,0.22551216602101665,0.017499999999999998,-0.0006036373166556551,0.7656738127731638
006491,0.0,9,2020-06-30,2019-06~2020-06,-0.11490722035515755,0.02231761144366868,0.017499999999999998,-0.0002345343477231674,0.7018848317360633
006837,0.0,12,2020-06-30,2019-06~2020-06,-0.1379477075919593,0.03479243749187957,0.017499999999999998,-0.00032447306255266783,0.6805968908847211
005008,0.0,14,2020-06-30,2019-06~2020-06,-0.12323902757954408,0.048872728399677774,0.017499999999999998,-0.0003042968217369604,0.5325422004440059
519943,0.0,18,2020-06-30,2019-06~2020-06,-0.06905280648483214,0.016926164526343584,0.017499999999999998,-5.925114676872786e-06,0.4041913529390681
675043,0.0,20,2020-06-30,2019-06~2020-06,-0.0917263832145343,0.033741081750633214,0.017499999999999998,-0.0001277471939350817,0.6327865351497501
510530,0.0,1,2020-09-30,2019-09~2020-09,278.47814846082343,4.803314218915499,0.017499999999999998,0.015042271937688692,23.771111867242123
159971,0.0,1,2020-09-30,2019-09~2020-09,0.41398325021883653,0.29027785202683803,0.017499999999999998,0.0014835763414735644,-2.063047234467213
009322,0.0,1,2020-09-30,2019-09~2020-09,0.23441855636016729,0.19884231426085955,0.017499999999999998,0.0020566037208423066,-6.185101124841014
000167,0.0,1,2020-09-30,2019-09~2020-09,0.4183478553737421,0.23498999052198555,0.017499999999999998,0.0017561728166200735,-2.567163754473643
004390,0.0,1,2020-09-30,2019-09~2020-09,0.41714319820409496,0.3097282489515494,0.017499999999999998,0.00183960216103654,-3.7933202252595875
630008,0.0,1,2020-09-30,2019-09~2020-09,0.038183484233717424,0.2290332595310294,0.017499999999999998,0.0004774865339695042,-1.3469980053040178
009245,0.0,1,2020-09-30,2019-09~2020-09,0.10885491193394559,0.03278649146001264,0.017499999999999998,0.0,0.0
008339,0.0,7,2020-09-30,2019-09~2020-09,-0.2396995233122743,0.0014679288548483244,0.017499999999999998,-3.271155780865492e-05,0.07053817059510567
159960,0.0,8,2020-09-30,2019-09~2020-09,-0.28586893298392924,0.2380975854769798,0.017499999999999998,-0.0010497321477623397,0.7694842379213251
006491,0.0,9,2020-09-30,2019-09~2020-09,-0.24699189608309657,0.020682923957111497,0.017499999999999998,-0.0002234760879316082,0.3906660461138905
006837,0.0,12,2020-09-30,2019-09~2020-09,-0.26069363340684526,0.02592001470255587,0.017499999999999998,-0.0002806383965203475,0.3967481345102692
005008,0.0,14,2020-09-30,2019-09~2020-09,-0.22463487026630702,0.05255361205978353,0.017499999999999998,-0.0003419465385709643,0.7041761224965997
007377,0.0,16,2020-09-30,2019-09~2020-09,-0.11965421910899021,0.01492587560961589,0.017499999999999998,0.00021062956217167536,-0.04662328679850265
519943,0.0,18,2020-09-30,2019-09~2020-09,-0.21880845499089863,0.012613555206703084,0.017499999999999998,-7.486272748192366e-05,0.24506467671630422
675043,0.0,21,2020-09-30,2019-09~2020-09,-0.23530151835480262,0.033870892231948634,0.017499999999999998,-0.00016750281541061258,0.3856595810675371
159971,0.0,1,2020-12-31,2019-12~2020-12,0.42505729834072925,0.30490876908276715,0.017499999999999998,0.0013329646132806943,-1.6200287804204045
009322,0.0,1,2020-12-31,2019-12~2020-12,0.13635529627358545,0.1829819665578703,0.017499999999999998,0.0015209049549047126,-5.70010185442163
000167,0.0,1,2020-12-31,2019-12~2020-12,0.5922861085707354,0.24534287759532483,0.017499999999999998,0.0021161383935365988,-2.568388595616471
004390,0.0,1,2020-12-31,2019-12~2020-12,0.48080191714953546,0.3285224600327095,0.017499999999999998,0.0019061593698047388,-3.6778447557886484
630008,0.0,1,2020-12-31,2019-12~2020-12,0.12439930207839534,0.23518652143069751,0.017499999999999998,0.0007370676090611064,-1.2597703059594565
008339,0.0,5,2020-12-31,2019-12~2020-12,-0.2901455426138222,0.0015309099450716904,0.017499999999999998,-2.8137351299026034e-05,0.07229373051254658
159960,0.0,6,2020-12-31,2019-12~2020-12,-0.3443531873715441,0.24086466057425232,0.017499999999999998,-0.0011287528623354396,0.6636990987723163
006491,0.0,7,2020-12-31,2019-12~2020-12,-0.31912949834728854,0.020090340486242517,0.017499999999999998,-0.00020052732874846745,0.36275435387788807
510530,0.0,8,2020-12-31,2019-12~2020-12,-0.05260230158341872,0.25362043691464625,0.017499999999999998,0.0002998466582674532,-2.206543137216255
006837,0.0,10,2020-12-31,2019-12~2020-12,-0.327237424319038,0.02107997423626372,0.017499999999999998,-0.00023641889285447908,0.3670514099408475
005008,0.0,12,2020-12-31,2019-12~2020-12,-0.2954558964474896,0.053135402095125774,0.017499999999999998,-0.00034934276221283315,0.621678675681863
007377,0.0,14,2020-12-31,2019-12~2020-12,-0.27507794874219527,0.012967718135230358,0.017499999999999998,5.74302236972241e-05,0.08354024718391796
519943,0.0,16,2020-12-31,2019-12~2020-12,-0.30644367237561965,0.01992072527808074,0.017499999999999998,-9.444147441742863e-05,0.16694424174939484
009245,0.0,18,2020-12-31,2019-12~2020-12,-0.2595096468575908,0.0378078412314355,0.017499999999999998,4.7376883017673475e-05,-0.9865192172700488
675043,0.0,19,2020-12-31,2019-12~2020-12,-0.28296334174812765,0.013819448752154233,0.017499999999999998,-5.410827275450077e-05,0.3647563222450465
159971,0.0,1,2021-03-31,2020-03~2021-03,0.12413134283630711,0.29237298748289936,0.017499999999999998,0.001504053538212633,-7.931894569750618
009322,0.0,1,2021-03-31,2020-03~2021-03,0.14528282842355278,0.19706490775836227,0.017499999999999998,0.0014542407725554585,-4.769794541703429
000167,0.0,1,2021-03-31,2020-03~2021-03,0.4305527353486074,0.2621813483422356,0.017499999999999998,0.0024721892706002255,-8.347882084104674
004390,0.0,1,2021-03-31,2020-03~2021-03,0.22178907479777088,0.31094722861798535,0.017499999999999998,0.0018541303065115991,-8.724636741632283
630008,0.0,1,2021-03-31,2020-03~2021-03,0.04885366116680956,0.21850256479217495,0.017499999999999998,0.00025573828252365913,0.5149344119116145
008339,0.0,5,2021-03-31,2020-03~2021-03,-0.4156142348009666,0.02567412691502906,0.017499999999999998,-0.00012147680431058737,-0.05345155701310559
159960,0.0,6,2021-03-31,2020-03~2021-03,-0.2679621370179932,0.204672286285287,0.017499999999999998,-0.00056200578264857,1.161334864539097
006491,0.0,7,2021-03-31,2020-03~2021-03,-0.4297215324460597,0.018959201281230135,0.017499999999999998,-0.00016983795023605295,-0.07672726815210094
510530,0.0,8,2021-03-31,2020-03~2021-03,-0.12922896230091951,0.20848389734042494,0.017499999999999998,-0.00023543920635473722,0.14986907149247503
006837,0.0,10,2021-03-31,2020-03~2021-03,-0.4312319214064021,0.01924179569991623,0.017499999999999998,-0.00020136803153583612,0.08833176831210958
005008,0.0,12,2021-03-31,2020-03~2021-03,-0.3721127380951905,0.04640456908277401,0.017499999999999998,-0.00038424275329705925,1.3780676530010807
007377,0.0,14,2021-03-31,2020-03~2021-03,-0.38327230836379256,0.009532789770214933,0.017499999999999998,6.696677345168454e-06,0.005771445364077171
519943,0.0,16,2021-03-31,2020-03~2021-03,-0.41375825156458834,0.019359508323977054,0.017499999999999998,-8.150569363468712e-05,-0.10246928047363238
009245,0.0,18,2021-03-31,2020-03~2021-03,-0.08389977896022405,0.040430544979131136,0.017499999999999998,-0.00012128835803883527,1.0240381104186516
675043,0.0,19,2021-03-31,2020-03~2021-03,-0.40143842859626444,0.012378145548753544,0.017499999999999998,-5.7053994578515795e-05,-0.04100010612725277
159971,0.0,1,2021-06-30,2020-06~2021-06,0.18912118074562168,0.29799436930591644,0.017499999999999998,0.0019740659363695996,-8.975865554912396
009322,0.0,1,2021-06-30,2020-06~2021-06,0.1051052012742375,0.18814606757582023,0.017499999999999998,0.0013664956305168123,-5.0076713080117266
000167,0.0,1,2021-06-30,2020-06~2021-06,0.33081502288890596,0.27110549226700337,0.017499999999999998,0.0022524196205506177,-8.011958214428905
004390,0.0,1,2021-06-30,2020-06~2021-06,0.5222442321953467,0.32306303204297304,0.017499999999999998,0.0031698524971732344,-11.105799667099697
630008,0.0,1,2021-06-30,2020-06~2021-06,0.12838988896413284,0.21291414141013465,0.017499999999999998,0.0007475041654535065,-0.9727964075962731
010322,0.0,1,2021-06-30,2020-06~2021-06,1.4353023828333389,0.2441580533483105,0.017499999999999998,0.0,0.0
008339,0.0,6,2021-06-30,2020-06~2021-06,-0.29159228435253004,0.025622794693240466,0.017499999999999998,-0.00011427297282549512,-0.061985178988388366
159960,0.0,7,2021-06-30,2020-06~2021-06,-0.21132331470829846,0.18949943917420636,0.017499999999999998,-0.00047060644239026763,0.8981778513322969
006491,0.0,8,2021-06-30,2020-06~2021-06,-0.288048632894782,0.014115007072158662,0.017499999999999998,-6.586517401756945e-05,-0.2172594054001573
510530,0.0,9,2021-06-30,2020-06~2021-06,-0.09059881353669907,0.19599908203294394,0.017499999999999998,0.00013621893666558818,-1.3840182733692352
006837,0.0,11,2021-06-30,2020-06~2021-06,-0.2953488671387161,0.016270509098266373,0.017499999999999998,-0.00012102207498089041,-0.06526961388617704
005008,0.0,13,2021-06-30,2020-06~2021-06,-0.25140742973881913,0.043515440706200455,0.017499999999999998,-0.00029717944872848954,1.2136214277692916
007377,0.0,15,2021-06-30,2020-06~2021-06,-0.2542113707204494,0.008182148958411625,0.017499999999999998,4.4365415629373915e-05,-0.08460016705046366
519943,0.0,17,2021-06-30,2020-06~2021-06,-0.2789332974274623,0.017148218817971236,0.017499999999999998,-1.3285081751634707e-05,-0.25408335269009946
009245,0.0,19,2021-06-30,2020-06~2021-06,-0.08326447651285052,0.03518508091966552,0.017499999999999998,2.80501331322935e-05,0.34304443137300705
675043,0.0,21,2021-06-30,2020-06~2021-06,-0.2648617044812087,0.0064037122861660255,0.017499999999999998,2.704236565107081e-05,-0.2236758610794231
011033,0.0,1,2021-09-30,2020-09~2021-09,0.5559697978176774,0.041073481389683794,0.017499999999999998,0.0,0.0
510530,0.0,1,2021-09-30,2020-09~2021-09,0.0976168083761515,0.16717648417640968,0.017499999999999998,0.0001674438113553215,1.64979866419031
159971,0.0,1,2021-09-30,2020-09~2021-09,0.22516518579790823,0.2889071209668123,0.017499999999999998,0.001147558573175728,-3.04032051130758
009322,0.0,1,2021-09-30,2020-09~2021-09,0.15800852445548408,0.17333895139085093,0.017499999999999998,0.0006994063130890183,-0.8005791811274832
000167,0.0,1,2021-09-30,2020-09~2021-09,0.02927561373079013,0.28106780168956924,0.017499999999999998,0.0010010362276123876,-6.455967285143609
004390,0.0,1,2021-09-30,2020-09~2021-09,0.9704111909271327,0.3559130192742158,0.017499999999999998,0.0037807808962936683,-8.615805856674037
630008,0.0,1,2021-09-30,2020-09~2021-09,0.45201040428445527,0.21121915405867678,0.017499999999999998,0.0009572139510307507,3.3688914729680084
009245,0.0,1,2021-09-30,2020-09~2021-09,0.007779421916609408,0.03488383338312772,0.017499999999999998,0.00014344413165184232,0.3636621049282961
010322,0.0,1,2021-09-30,2020-09~2021-09,0.6985053152316739,0.2367749918341703,0.017499999999999998,0.0022324703479266917,0.03160373796224902
008339,0.0,9,2021-09-30,2020-09~2021-09,-0.08242372292253797,0.02572926086330594,0.017499999999999998,-9.893311298559612e-05,-0.13035470177204722
159960,0.0,11,2021-09-30,2020-09~2021-09,-0.0901930891122471,0.20121863652034394,0.017499999999999998,0.00034100365707592035,-4.222201830870455
006491,0.0,12,2021-09-30,2020-09~2021-09,-0.07115816515119633,0.014862188972243588,0.017499999999999998,-5.913434065916209e-05,-0.0889059400557647
006837,0.0,15,2021-09-30,2020-09~2021-09,-0.07696989924788977,0.01455387731174574,0.017499999999999998,-0.00010753261990135314,0.08784946820715643
005008,0.0,17,2021-09-30,2020-09~2021-09,-0.05432835817412607,0.037474933732552895,0.017499999999999998,-4.0919151495558535e-05,0.09371453593567192
007377,0.0,19,2021-09-30,2020-09~2021-09,-0.046531125806533735,0.008182843712764263,0.017499999999999998,1.3221969045195533e-05,0.0709195079075417
519943,0.0,21,2021-09-30,2020-09~2021-09,-0.053052793250105035,0.017907260920351366,0.017499999999999998,4.653090169478597e-05,-0.31494281959439885
675043,0.0,25,2021-09-30,2020-09~2021-09,-0.03883310460051703,0.0054306546349831555,0.017499999999999998,4.6909810945658655e-05,0.03747334939177585
013594,0.0,1,2021-12-31,2020-12~2021-12,0.09569019634704201,0.018250754214008024,0.017499999999999998,0.0,0.0
008339,0.0,1,2021-12-31,2020-12~2021-12,0.03823016873663532,0.025680266743144692,0.017499999999999998,-9.37065990218322e-05,-0.13827598506739996
011033,0.0,1,2021-12-31,2020-12~2021-12,0.230362215662819,0.03154300233542172,0.017499999999999998,0.0004223633771444195,-1.5591248243750164
006491,0.0,1,2021-12-31,2020-12~2021-12,0.04231076708437986,0.01534510277482489,0.017499999999999998,-8.073443374448913e-05,-0.1315827181515964
510530,0.0,1,2021-12-31,2020-12~2021-12,0.22136286756067935,0.15271946219867066,0.017499999999999998,0.0008494671694995079,-1.0264386147525344
159971,0.0,1,2021-12-31,2020-12~2021-12,0.19082141281816578,0.2735069182698414,0.017499999999999998,0.0013820634124961264,-4.496124231076859
006837,0.0,1,2021-12-31,2020-12~2021-12,0.04512742003925796,0.016484135874961135,0.017499999999999998,-9.457205289331453e-05,0.056788954689971305
009322,0.0,1,2021-12-31,2020-12~2021-12,0.15599513642851326,0.16552288051096184,0.017499999999999998,0.0007399446406920748,-1.551131635933673
005008,0.0,1,2021-12-31,2020-12~2021-12,0.04907705117586181,0.030891851574746356,0.017499999999999998,-2.6043444708318538e-05,-0.1484700970187858
007377,0.0,1,2021-12-31,2020-12~2021-12,0.08512489536494061,0.008153402902355378,0.017499999999999998,7.634864160534772e-05,-0.07498857904207144
004390,0.0,1,2021-12-31,2020-12~2021-12,0.9327063872379426,0.3516490754462541,0.017499999999999998,0.004062495283712191,-9.953083801730216
519943,0.0,1,2021-12-31,2020-12~2021-12,0.08015074000395517,0.008990352901956508,0.017499999999999998,4.304299894580753e-05,0.03493004141010878
630008,0.0,1,2021-12-31,2020-12~2021-12,0.2865387266715753,0.2022777364765629,0.017499999999999998,0.0006285605247666115,2.187618079596585
009245,0.0,1,2021-12-31,2020-12~2021-12,0.10543171025721354,0.030990978893239002,0.017499999999999998,0.0001542404518476535,0.18601406036975576
010322,0.0,1,2021-12-31,2020-12~2021-12,0.5691971250942431,0.2162371847535279,0.017499999999999998,0.0018469240685945602,-0.23589230729297278
675043,0.0,1,2021-12-31,2020-12~2021-12,0.08269026438385296,0.0053976652354651745,0.017499999999999998,6.181625624543915e-05,-0.028472430704699223
011848,0.0,16,2021-12-31,2020-12~2021-12,-0.004172135777681385,0.06793931516813959,0.017499999999999998,0.0003755671015906219,-4.766009224834548
159960,0.0,20,2021-12-31,2020-12~2021-12,-0.21328283090904754,0.2175852396326074,0.017499999999999998,-0.0006095894895522424,-3.428964156807708
013317,0.0,25,2021-12-31,2020-12~2021-12,-0.03251782681270032,0.17204075142950132,0.017499999999999998,-0.0003233654946170636,2.767596130409698
000167,0.0,28,2021-12-31,2020-12~2021-12,-0.08097546901974939,0.27337003985158265,0.017499999999999998,0.00036848253596445186,-4.730285300405439
