trade_date,exchange_id,rzye,rzmre,rzche,rqye,rqmcl,rzrqye,rqyl
2018-03-16,SZSE,400694644568.0,16921640778.0,18762194536.0,1112728762.0,18038254.0,401807373330.0,
2018-03-16,SSE,600603525889.0,19655255713.0,20224095430.0,3832651624.0,70720573.0,604436177513.0,
2018-03-19,SSE,601576470724.0,19786309333.0,18813364498.0,4072476369.0,115183057.0,605648947093.0,
2018-03-19,SZSE,401128627955.0,17949818308.0,17515834921.0,1107799520.0,16707810.0,402236427475.0,
2018-03-20,SSE,602106366122.0,19071274527.0,18541379129.0,4011255918.0,90705615.0,606117622040.0,
2018-03-20,SZSE,401116254520.0,17440696910.0,17453070345.0,1147522040.0,18626667.0,402263776560.0,
2018-03-21,SSE,603579457196.0,24618884450.0,23145793376.0,4183191496.0,113223929.0,607762648692.0,
2018-03-21,SZSE,401721632428.0,19698621255.0,19093243347.0,1126381298.0,17837813.0,402848013726.0,
2018-03-22,SZSE,402321885871.0,17569215358.0,16968961915.0,1087504218.0,16408927.0,403409390089.0,
2018-03-22,SSE,603796655509.0,19824211088.0,19607012775.0,3894306402.0,87921061.0,607690961911.0,
2018-03-23,SSE,593792703708.0,25850609555.0,35854561356.0,3855268470.0,134572126.0,597647972178.0,
2018-03-23,SZSE,395824586161.0,23191334666.0,29688634376.0,1104034512.0,29075534.0,396928620673.0,
2018-03-26,SZSE,396574411318.0,18398489864.0,17648664707.0,1065330893.0,20082390.0,397639742211.0,
2018-03-26,SSE,597411337395.0,24175340823.0,20556707136.0,3755175967.0,108943854.0,601166513362.0,
2018-03-27,SSE,599442144212.0,25598099415.0,23567292598.0,3910564069.0,109508379.0,603352708281.0,
2018-03-27,SZSE,396747586650.0,22571518524.0,22398343192.0,1172295748.0,20168197.0,397919882398.0,
2018-03-28,SSE,599307494218.0,21615504204.0,21750154198.0,4001345465.0,131261267.0,603308839683.0,
2018-03-28,SZSE,396504184064.0,19563362542.0,19806765128.0,1172318206.0,22663719.0,397676502270.0,
2018-03-29,SSE,600145215249.0,24031744677.0,23194023646.0,4173749355.0,130956766.0,604318964604.0,
2018-03-29,SZSE,397699485376.0,20731279929.0,19535978617.0,1201899247.0,23562850.0,398901384623.0,
2018-03-30,SSE,598855912677.0,21090897971.0,22380200543.0,4064850235.0,75362505.0,602920762912.0,
2018-03-30,SZSE,396907457138.0,21618450626.0,22410478864.0,1180345010.0,17907912.0,398087802148.0,
2018-04-02,SZSE,397827599652.0,25849851343.0,24929708829.0,1182374513.0,16887399.0,399009974165.0,
2018-04-02,SSE,601030714928.0,26034092292.0,23859290041.0,4206509899.0,114597342.0,605237224827.0,
2018-04-03,SZSE,397591965582.0,19679903192.0,19915537262.0,1153046421.0,18791519.0,398745012003.0,
2018-04-03,SSE,601169419027.0,19661769790.0,19523065691.0,3950267728.0,72416614.0,605119686755.0,
2018-04-04,SZSE,394631001181.0,17265685178.0,20226649579.0,1053838387.0,14657397.0,395684839568.0,
2018-04-04,SSE,598181552536.0,19443610928.0,22431477419.0,3819740711.0,64327859.0,602001293247.0,
2018-04-09,SSE,599650337034.0,19593413352.0,18124628854.0,3990578093.0,92769980.0,603640915127.0,
2018-04-09,SZSE,396234174010.0,18358093850.0,16754921021.0,1074537665.0,16916571.0,397308711675.0,
2018-04-10,SZSE,395573831621.0,18582471758.0,19242814147.0,1158493608.0,21054491.0,396732325229.0,
2018-04-10,SSE,599080845943.0,21979137912.0,22548629003.0,4362450284.0,139240721.0,603443296227.0,
2018-04-11,SSE,599689679276.0,22023899412.0,21415066079.0,4396595995.0,91789260.0,604086275271.0,
2018-04-11,SZSE,395660077231.0,17841205053.0,17754959443.0,1176718112.0,14816632.0,396836795343.0,
2018-04-12,SZSE,395264707895.0,15040719522.0,15436088858.0,1167610258.0,12451310.0,396432318153.0,
2018-04-12,SSE,600424988033.0,18548690772.0,17813382015.0,4234501220.0,58490691.0,604659489253.0,
2018-04-13,SSE,599833935982.0,16441860274.0,17032912325.0,4227629771.0,73493670.0,604061565753.0,
2018-04-13,SZSE,394396563851.0,14955477583.0,15823621627.0,1147909797.0,13252956.0,395544473648.0,
2018-04-16,SZSE,394690880801.0,18074048640.0,17779731690.0,1176816969.0,16159684.0,395867697770.0,
2018-04-16,SSE,601024882857.0,20552602328.0,19361655453.0,4284273761.0,104403224.0,605309156618.0,
2018-04-17,SZSE,393095103488.0,19054010536.0,20649787849.0,1176360188.0,18959119.0,394271463676.0,
2018-04-17,SSE,600284382263.0,18703544217.0,19444044811.0,4090618073.0,93695430.0,604375000336.0,
2018-04-18,SZSE,393077126067.0,21254816421.0,21272793842.0,1257276209.0,28719707.0,394334402276.0,
2018-04-18,SSE,600098082128.0,20640351247.0,20826651382.0,4211713806.0,121604143.0,604309795934.0,
2018-04-19,SZSE,392008545233.0,20147830706.0,21216411540.0,1283091443.0,17034988.0,393291636676.0,
2018-04-19,SSE,599180521526.0,20126295238.0,21043855840.0,4345560275.0,100439088.0,603526081801.0,
2018-04-20,SZSE,389492059494.0,17958210474.0,20474696213.0,1228310959.0,19416514.0,390720370453.0,
2018-04-20,SSE,596545372671.0,18648208020.0,21283356875.0,4227127835.0,97231955.0,600772500506.0,
2018-04-23,SZSE,390252410146.0,17213246700.0,16452896048.0,1281398847.0,19085849.0,391533808993.0,
2018-04-23,SSE,596995595435.0,17269095574.0,16818872810.0,4153763852.0,86147091.0,601149359287.0,
2018-04-24,SZSE,389219416799.0,18546634969.0,19579628316.0,1336551997.0,19561825.0,390555968796.0,
2018-04-24,SSE,596377635708.0,20668951583.0,21286911310.0,4297552965.0,102620337.0,600675188673.0,
2018-04-25,SZSE,389933145256.0,17136959702.0,16423231245.0,1291381386.0,13640864.0,391224526642.0,
2018-04-25,SSE,597019402304.0,17402108733.0,16760342137.0,4191882772.0,66085362.0,601211285076.0,
2018-04-26,SSE,596178122764.0,17853488136.0,18694767676.0,4068722777.0,61633457.0,600246845541.0,
2018-04-26,SZSE,389906036059.0,18055906148.0,18083015345.0,1239974605.0,14443622.0,391146010664.0,
2018-04-27,SZSE,386035295367.0,15349036830.0,19219777522.0,1167658088.0,16789942.0,387202953455.0,
2018-04-27,SSE,592867415552.0,18335751591.0,21646458803.0,3973500134.0,61458180.0,596840915686.0,
2018-05-02,SSE,592911559958.0,17814502974.0,17770358568.0,4128773924.0,99870623.0,597040333882.0,
2018-05-02,SZSE,385250440211.0,13847984607.0,14632839763.0,1199726552.0,14920930.0,386450166763.0,
2018-05-03,SSE,591987078108.0,17460205873.0,18384687723.0,4185001993.0,84167918.0,596172080101.0,
2018-05-03,SZSE,385055727310.0,16304809005.0,16499521906.0,1286781547.0,20583117.0,386342508857.0,
2018-05-04,SSE,590434735762.0,15158223349.0,16710565695.0,4228599065.0,98736108.0,594663334827.0,
2018-05-04,SZSE,384316734743.0,14075797080.0,14814789647.0,1246281877.0,12601209.0,385563016620.0,
2018-05-07,SSE,591629638695.0,19854191481.0,18659288548.0,4410626492.0,100528562.0,596040265187.0,
2018-05-07,SZSE,385392076671.0,17882799351.0,16807457423.0,1335525575.0,17317641.0,386727602246.0,
2018-05-08,SSE,592400524194.0,20998883416.0,20227997917.0,4722284750.0,149281168.0,597122808944.0,
2018-05-08,SZSE,385800108159.0,18092853083.0,17684821595.0,1317492554.0,14574544.0,387117600713.0,
2018-05-09,SSE,593703956355.0,16553893663.0,15250461502.0,4444716543.0,84683609.0,598148672898.0,
2018-05-09,SZSE,387096943269.0,15016962871.0,13720127761.0,1297451948.0,12569768.0,388394395217.0,
2018-05-10,SZSE,388151723147.0,16672006396.0,15617226518.0,1358879110.0,14456273.0,389510602257.0,
2018-05-10,SSE,594735071550.0,18640720276.0,17609605081.0,4548945214.0,85473140.0,599284016764.0,
2018-05-11,SZSE,386592687615.0,16118147970.0,17677183502.0,1308039508.0,14070930.0,387900727123.0,
2018-05-11,SSE,592719427747.0,17227451352.0,19243095155.0,4392449312.0,74526602.0,597111877059.0,
2018-05-14,SZSE,387180570209.0,16636593923.0,16048711329.0,1340113559.0,14025981.0,388520683768.0,
2018-05-14,SSE,592905263679.0,17647263423.0,17461427491.0,4573646168.0,86415258.0,597478909847.0,
2018-05-15,SZSE,387664773420.0,14979008593.0,14494805382.0,1367593472.0,17728094.0,389032366892.0,
2018-05-15,SSE,593410196752.0,16843274130.0,16338341057.0,4605082468.0,78345394.0,598015279220.0,
2018-05-16,SSE,594416330170.0,18589326461.0,17583193043.0,4596491045.0,82670037.0,599012821215.0,
2018-05-16,SZSE,387251087952.0,15634829845.0,16048515313.0,1309504837.0,11301606.0,388560592789.0,
2018-05-17,SSE,595158136870.0,14970481628.0,14228674928.0,4453809437.0,74778911.0,599611946307.0,
2018-05-17,SZSE,388510524113.0,14199712307.0,12940276146.0,1266046084.0,10618934.0,389776570197.0,
2018-05-18,SSE,594145598040.0,17450293668.0,18462832498.0,4611049856.0,90639341.0,598756647896.0,
2018-05-18,SZSE,387573181030.0,13973078985.0,14910422068.0,1249197221.0,11988484.0,388822378251.0,
2018-05-21,SSE,595880340436.0,22954339139.0,21219596743.0,4774908811.0,91042411.0,600655249247.0,
2018-05-21,SZSE,389124461810.0,19295470015.0,17744189235.0,1270564148.0,13965843.0,390395025958.0,
2018-05-22,SZSE,390996669756.0,16922978861.0,15050770915.0,1242807793.0,12521306.0,392239477549.0,
2018-05-22,SSE,597985960989.0,20130655107.0,18025034554.0,4738431993.0,66217588.0,602724392982.0,
2018-05-23,SZSE,391200049182.0,16362805004.0,16159425578.0,1246538371.0,12165722.0,392446587553.0,
2018-05-23,SSE,599797085094.0,20767927369.0,18956803264.0,4664544356.0,62945590.0,604461629450.0,
2018-05-24,SSE,600564172688.0,16063644818.0,15296557224.0,4648493040.0,58069877.0,605212665728.0,
2018-05-24,SZSE,392166449777.0,14889777407.0,13923376812.0,1245889714.0,10521406.0,393412339491.0,
2018-05-25,SSE,598455827921.0,15692437026.0,17800781793.0,4599410124.0,53232829.0,603055238045.0,
2018-05-25,SZSE,390793511781.0,14263429946.0,15636367942.0,1202533516.0,10508293.0,391996045297.0,
2018-05-28,SZSE,390860215607.0,14081682231.0,14014978405.0,1235914364.0,13386045.0,392096129971.0,
2018-05-28,SSE,598949037435.0,16829970023.0,16336760509.0,4694646611.0,55866482.0,603643684046.0,
2018-05-29,SZSE,390483320293.0,14830603987.0,15207499301.0,1219627341.0,12949234.0,391702947634.0,
2018-05-29,SSE,597965012117.0,17611399398.0,18595424716.0,4817925876.0,72331953.0,602782937993.0,
2018-05-30,SSE,595635486365.0,17126411578.0,19455937330.0,4667892780.0,72201621.0,600303379145.0,
2018-05-30,SZSE,388326799695.0,14914043727.0,17070564325.0,1207593627.0,17988688.0,389534393322.0,
2018-05-31,SSE,595372987763.0,16761954362.0,17024452964.0,4846718115.0,73765112.0,600219705878.0,
2018-05-31,SZSE,387672533422.0,14253133741.0,14907400014.0,1284571589.0,17540068.0,388957105011.0,
2018-06-01,SZSE,386141276730.0,12783577832.0,14314834524.0,1228103595.0,17294718.0,387369380325.0,
2018-06-01,SSE,592445445276.0,14018863627.0,16946406114.0,4799782262.0,64251426.0,597245227538.0,
2018-06-04,SZSE,385191691580.0,11665856804.0,12615441954.0,1268759025.0,14526719.0,386460450605.0,
2018-06-04,SSE,590840188900.0,13965747617.0,15571003993.0,4899141075.0,76890586.0,595739329975.0,
2018-06-05,SZSE,385047163116.0,13408741536.0,13553270000.0,1266763813.0,13385926.0,386313926929.0,
2018-06-05,SSE,591074705741.0,15907349459.0,15672832618.0,5049180803.0,64045536.0,596123886544.0,
2018-06-06,SSE,590709945434.0,15375328504.0,15740088811.0,5119333953.0,71699058.0,595829279387.0,
2018-06-06,SZSE,384782555889.0,11910985043.0,12175592270.0,1278606460.0,15998028.0,386061162349.0,
2018-06-07,SSE,590959804095.0,16991538468.0,16741679807.0,5184910940.0,66320004.0,596144715035.0,
2018-06-07,SZSE,384521563441.0,11613758427.0,11874750875.0,1261279185.0,11468382.0,385782842626.0,
2018-06-08,SZSE,383154196980.0,11235387007.0,12602753468.0,1202568187.0,12080991.0,384356765167.0,
2018-06-08,SSE,589088015126.0,14348962045.0,16220751014.0,4922931680.0,60109192.0,594010946806.0,
2018-06-11,SSE,588485005458.0,12811528887.0,13414538555.0,5065021647.0,71841306.0,593550027105.0,
2018-06-11,SZSE,382134507238.0,9758987069.0,10778676811.0,1223094840.0,13698980.0,383357602078.0,
2018-06-12,SSE,588519533549.0,15173608534.0,15139080443.0,5296550864.0,84532721.0,593816084413.0,
2018-06-12,SZSE,381786621694.0,11940142586.0,12288028130.0,1255626479.0,18487645.0,383042248173.0,
2018-06-13,SSE,587140793988.0,13060641153.0,14439380714.0,5164104663.0,70725188.0,592304898651.0,
2018-06-13,SZSE,380599293886.0,11131065264.0,12318393072.0,1232109397.0,14764281.0,381831403283.0,
2018-06-14,SSE,586589031060.0,13899414423.0,14451177351.0,5357453951.0,104221319.0,591946485011.0,
2018-06-14,SZSE,380723914117.0,11338488858.0,11213868627.0,1236581709.0,15523268.0,381960495826.0,
2018-06-15,SSE,581569561529.0,13870458115.0,18889927646.0,5203729466.0,82037661.0,586773290995.0,
2018-06-15,SZSE,377473144163.0,11382323364.0,14633093318.0,1109066675.0,15821553.0,378582210838.0,
2018-06-19,SSE,567849953722.0,19075444718.0,32795052525.0,5227368870.0,133522454.0,573077322592.0,
2018-06-19,SZSE,369683911401.0,15307047532.0,23096280294.0,1106465216.0,26573595.0,370790376617.0,
2018-06-20,SSE,564645936794.0,14020014696.0,17224031624.0,4975410577.0,71138015.0,569621347371.0,
2018-06-20,SZSE,367132546902.0,11126155552.0,13677520051.0,1070420664.0,18331645.0,368202967566.0,
2018-06-21,SZSE,363463652347.0,11626798317.0,15295692872.0,1103941557.0,21265875.0,364567593904.0,
2018-06-21,SSE,560808688544.0,14801185938.0,18638434188.0,5173590371.0,115815936.0,565982278915.0,
2018-06-22,SZSE,361269016745.0,9457312884.0,11651948486.0,1029378055.0,14139113.0,362298394800.0,
2018-06-22,SSE,558196136785.0,11381925807.0,13994477566.0,4965075587.0,58778229.0,563161212372.0,
2018-06-25,SZSE,360499681722.0,9904257554.0,10673592577.0,1042262868.0,13055678.0,361541944590.0,
2018-06-25,SSE,556875334203.0,11757098952.0,13077901534.0,5258259159.0,99921430.0,562133593362.0,
2018-06-26,SZSE,361242930948.0,11478718367.0,10735469141.0,1049513333.0,17295990.0,362292444281.0,
2018-06-26,SSE,556636105493.0,12576291197.0,12815519907.0,5190087507.0,74059593.0,561826193000.0,
2018-06-27,SSE,555886983956.0,13003328483.0,13752450020.0,5380856938.0,115157843.0,561267840894.0,
2018-06-27,SZSE,360545668731.0,10405687260.0,11102949477.0,1022224264.0,14747846.0,361567892995.0,
2018-06-28,SZSE,359374305766.0,9348232974.0,10519595939.0,1010565900.0,13945360.0,360384871666.0,
2018-06-28,SSE,555085668675.0,11535268881.0,12336584162.0,5240011996.0,79984555.0,560325680671.0,
2018-06-29,SZSE,359386555553.0,12952654237.0,12940404450.0,1037297582.0,18944473.0,360423853135.0,
2018-06-29,SSE,553522416883.0,13029951416.0,14593203208.0,5436131119.0,99427264.0,558958548002.0,
2018-07-02,SZSE,358529913990.0,12543931168.0,13400572731.0,1015698913.0,16485615.0,359545612903.0,
2018-07-02,SSE,552525463016.0,13822745385.0,14819699252.0,5458416822.0,115421849.0,557983879838.0,
2018-07-03,SSE,552690105369.0,15247081510.0,15082439157.0,5506176897.0,118558812.0,558196282266.0,
2018-07-03,SZSE,359918774092.0,14798175252.0,13409315150.0,1034147127.0,18484166.0,360952921219.0,
2018-07-04,SZSE,357854084222.0,10134448366.0,12199138236.0,995832256.0,14308541.0,358849916478.0,
2018-07-04,SSE,549414701907.0,9905878496.0,13181281958.0,5493794460.0,100734396.0,554908496367.0,
2018-07-05,SSE,546020776894.0,10580490356.0,13974415369.0,5496431511.0,100017594.0,551517208405.0,
2018-07-05,SZSE,356354692433.0,10156724354.0,11656116143.0,1000036846.0,16675473.0,357354729279.0,
2018-07-06,SSE,543489414407.0,12896260866.0,15427623353.0,5537590785.0,100828306.0,549027005192.0,
2018-07-06,SZSE,355318023238.0,12637537870.0,13674207065.0,1007922818.0,22217349.0,356325946056.0,
2018-07-09,SSE,542012974350.0,11893969265.0,13370409322.0,5839181315.0,102767274.0,547852155665.0,
2018-07-09,SZSE,354947854017.0,11655686636.0,12025855857.0,1019565182.0,14768396.0,355967419199.0,
2018-07-10,SZSE,354401045823.0,11024347761.0,11571155955.0,1060592480.0,18010633.0,355461638303.0,
2018-07-10,SSE,541878346674.0,11889884588.0,12024512264.0,5966656000.0,88033139.0,547845002674.0,
2018-07-11,SSE,539487029849.0,11414643702.0,13805960527.0,5788339371.0,98760946.0,545275369220.0,
2018-07-11,SZSE,352526098680.0,11133812048.0,13008759191.0,1055301969.0,19118970.0,353581400649.0,
2018-07-12,SSE,540247707295.0,15746282870.0,14985605424.0,5941896813.0,88124579.0,546189604108.0,
2018-07-12,SZSE,353914689707.0,16128530214.0,14739939187.0,1079763384.0,19154702.0,354994453091.0,
2018-07-13,SZSE,352258956166.0,12052897845.0,13708631386.0,1042618525.0,11639757.0,353301574691.0,
2018-07-13,SSE,538340528874.0,12579504304.0,14486682725.0,5820349633.0,68637546.0,544160878507.0,
2018-07-16,SSE,538527240085.0,12420489520.0,12233778309.0,5861316303.0,79501499.0,544388556388.0,
2018-07-16,SZSE,352426830767.0,11244401155.0,11076526554.0,1037428588.0,12182923.0,353464259355.0,
2018-07-17,SZSE,352776612546.0,11083799012.0,10734017233.0,1054318156.0,16560171.0,353830930702.0,
2018-07-17,SSE,539103125579.0,12094301625.0,11518416131.0,5727286398.0,82144955.0,544830411977.0,
2018-07-18,SSE,538559054640.0,13026577818.0,13570648757.0,5811492042.0,84462991.0,544370546682.0,
2018-07-18,SZSE,352548438733.0,11228231577.0,11456405390.0,1056248491.0,17505417.0,353604687224.0,
2018-07-19,SZSE,352272170045.0,10198294933.0,10474563621.0,1049314410.0,12860008.0,353321484455.0,
2018-07-19,SSE,536935848153.0,11438197205.0,13061403692.0,5878888200.0,93128766.0,542814736353.0,
2018-07-20,SSE,534906513435.0,14671769781.0,16701104499.0,6136873656.0,102540870.0,541043387091.0,
2018-07-20,SZSE,351507465893.0,12528025573.0,13292729725.0,1095960272.0,23362001.0,352603426165.0,
2018-07-23,SZSE,350793680085.0,14539118661.0,15252904469.0,1077356851.0,19461164.0,351871036936.0,
2018-07-23,SSE,534001675133.0,18718068986.0,19622907288.0,6397855276.0,123205923.0,540399530409.0,
2018-07-24,SSE,533653883014.0,23085285680.0,23433077799.0,6382280611.0,93078625.0,540036163625.0,
2018-07-24,SZSE,350954151650.0,19372246787.0,19211775222.0,1110770127.0,22565532.0,352064921777.0,
2018-07-25,SSE,534356990639.0,16247928748.0,15544821123.0,6477483650.0,102713437.0,540834474289.0,
2018-07-25,SZSE,351345714698.0,15349664989.0,14958101941.0,1098937810.0,19012886.0,352444652508.0,
2018-07-26,SZSE,352152363874.0,13714325085.0,12907675909.0,1084023540.0,17764748.0,353236387414.0,
2018-07-26,SSE,535637045599.0,15646868964.0,14366814004.0,6388379072.0,81111324.0,542025424671.0,
2018-07-27,SSE,533848926644.0,11868522985.0,13656641940.0,6307997397.0,58855822.0,540156924041.0,
2018-07-27,SZSE,351240674761.0,10218929121.0,11130618234.0,1052698763.0,14139987.0,352293373524.0,
2018-07-30,SZSE,351302145183.0,11156745663.0,11095275241.0,1058785137.0,15726219.0,352360930320.0,
2018-07-30,SSE,533625257352.0,13499201549.0,13722870841.0,6323144046.0,69563110.0,539948401398.0,
2018-07-31,SZSE,351446794599.0,9500920194.0,9356270778.0,1052403683.0,13730637.0,352499198282.0,
2018-07-31,SSE,532916979958.0,10350154724.0,11058432118.0,6323746312.0,66856262.0,539240726270.0,
2018-08-01,SZSE,350669165939.0,11169332474.0,11946961134.0,1083783025.0,17793827.0,351752948964.0,
2018-08-01,SSE,532068228664.0,14136774587.0,14985525881.0,6390027018.0,100488448.0,538458255682.0,
2018-08-02,SSE,531174597926.0,14845841305.0,15739472043.0,6029617951.0,83721012.0,537204215877.0,
2018-08-02,SZSE,349505442181.0,13475490499.0,14639214257.0,1083379637.0,24418046.0,350588821818.0,
2018-08-03,SZSE,347659999331.0,8630139570.0,10475582420.0,1016156592.0,15158122.0,348676155923.0,
2018-08-03,SSE,528810410344.0,10333969639.0,12698157221.0,5914439526.0,81369704.0,534724849870.0,
2018-08-06,SZSE,346476879295.0,9694339270.0,10877459306.0,1012431201.0,16759672.0,347489310496.0,
2018-08-06,SSE,527221789894.0,11333112080.0,12921732530.0,5923876449.0,87366585.0,533145666343.0,
2018-08-07,SZSE,345238930972.0,10739267296.0,11977215619.0,1068449385.0,22953783.0,346307380357.0,
2018-08-07,SSE,526392695026.0,13647402301.0,14476497169.0,6336605165.0,124365541.0,532729300191.0,
2018-08-08,SZSE,343942012636.0,9874966426.0,11171884762.0,1024001250.0,17004516.0,344966013886.0,
2018-08-08,SSE,524900753790.0,12148588753.0,13640529989.0,6241793362.0,95724617.0,531142547152.0,
2018-08-09,SZSE,344892143580.0,13804848023.0,12854717079.0,1086891662.0,22047431.0,345979035242.0,
2018-08-09,SSE,524594839263.0,14142305620.0,14448220147.0,6338098485.0,90919810.0,530932937748.0,
2018-08-10,SSE,522761979654.0,10717952130.0,12550811739.0,6135874304.0,49297801.0,528897853958.0,
2018-08-10,SZSE,343446359033.0,10038751682.0,11484536229.0,1019058714.0,12656667.0,344465417747.0,
2018-08-13,SZSE,343695897392.0,11651798032.0,11402259673.0,1055511726.0,17352718.0,344751409118.0,
2018-08-13,SSE,523722819418.0,12671000229.0,11710160465.0,6164675703.0,72899310.0,529887495121.0,
2018-08-14,SZSE,344145327341.0,10205539894.0,9756109945.0,1027413565.0,12502637.0,345172740906.0,
2018-08-14,SSE,523860576227.0,10256594514.0,10118837705.0,6203418052.0,69657655.0,530063994279.0,
2018-08-15,SSE,523990050346.0,11141066644.0,11011592525.0,6247687582.0,95509976.0,530237737928.0,
2018-08-15,SZSE,343660035659.0,10018383712.0,10503675394.0,1019145667.0,16320507.0,344679181326.0,
2018-08-16,SZSE,343209012854.0,10027010096.0,10478032901.0,1045263189.0,18210204.0,344254276043.0,
2018-08-16,SSE,524345738232.0,11552028924.0,11196341038.0,6203281111.0,83446586.0,530549019343.0,
2018-08-17,SSE,522737305344.0,10584388929.0,12192821817.0,6015570649.0,71621983.0,528752875993.0,
2018-08-17,SZSE,341256647225.0,8962532033.0,10914897662.0,998750500.0,13745117.0,342255397725.0,
2018-08-20,SZSE,340736970102.0,9578169888.0,10097847011.0,1018860775.0,17017768.0,341755830877.0,
2018-08-20,SSE,521423369451.0,10005551727.0,11319487620.0,6208372544.0,80791652.0,527631741995.0,
2018-08-21,SZSE,339189607038.0,9360392374.0,10907755438.0,1027386304.0,14712070.0,340216993342.0,
2018-08-21,SSE,520047585196.0,11255287603.0,12631071858.0,6419033360.0,89835700.0,526466618556.0,
2018-08-22,SZSE,338293904134.0,7044755078.0,7940457982.0,1015952291.0,13470785.0,339309856425.0,
2018-08-22,SSE,519198247652.0,8808470525.0,9657808069.0,6316111281.0,56607463.0,525514358933.0,
2018-08-23,SZSE,338218964797.0,9751178846.0,9826118183.0,1056926751.0,18397293.0,339275891548.0,
2018-08-23,SSE,519453159802.0,10581583524.0,10326671374.0,6383123967.0,70671234.0,525836283769.0,
2018-08-24,SSE,517564307970.0,9256500111.0,11145351943.0,6378304598.0,75249287.0,523942612568.0,
2018-08-24,SZSE,337406482191.0,8415180419.0,9227663025.0,974001490.0,11808217.0,338380483681.0,
2018-08-27,SZSE,337356814934.0,12251745685.0,12301412942.0,1057252002.0,19349651.0,338414066936.0,
2018-08-27,SSE,517733060699.0,14074148451.0,13905395722.0,6523414365.0,76750583.0,524256475064.0,
2018-08-28,SZSE,337212943401.0,10560188123.0,10704059656.0,1043505579.0,12331351.0,338256448980.0,
2018-08-28,SSE,517411048779.0,11740251929.0,12062263849.0,6441768720.0,59946345.0,523852817499.0,
2018-08-29,SZSE,337913958861.0,9806506767.0,9105491307.0,1069414374.0,12853505.0,338983373235.0,
2018-08-29,SSE,516904203797.0,9502132118.0,10008977100.0,6431264111.0,54132688.0,523335467908.0,
2018-08-30,SZSE,337644835354.0,9311973118.0,9581096625.0,1045745337.0,13728465.0,338690580691.0,
2018-08-30,SSE,516491992705.0,9908792121.0,10321003213.0,6351537378.0,55828287.0,522843530083.0,
2018-08-31,SZSE,336323446411.0,8039841224.0,9361230167.0,1027123358.0,13820585.0,337350569769.0,
2018-08-31,SSE,513956376664.0,9304499170.0,11840115211.0,6267288303.0,65117617.0,520223664967.0,
2018-09-03,SSE,513290990055.0,9043222146.0,9708608755.0,6395865599.0,58590497.0,519686855654.0,
2018-09-03,SZSE,336422846571.0,8664598958.0,8565198798.0,1103101432.0,18602184.0,337525948003.0,
2018-09-04,SSE,513182458484.0,11223222793.0,11331754364.0,6537663165.0,62339495.0,519720121649.0,
2018-09-04,SZSE,336656683663.0,10513047354.0,10279210262.0,1135454631.0,14790724.0,337792138294.0,
2018-09-05,SZSE,336140079839.0,9319216230.0,9835820054.0,1122701759.0,13903369.0,337262781598.0,
2018-09-05,SSE,513010193653.0,10053210464.0,10225475295.0,6412329432.0,71523337.0,519422523085.0,
2018-09-06,SSE,513256982251.0,9608460313.0,9361671715.0,6381320737.0,71344598.0,519638302988.0,
2018-09-06,SZSE,336053986044.0,9293108146.0,9379201941.0,1116211777.0,11814384.0,337170197821.0,
2018-09-07,SZSE,334865439257.0,10007325304.0,11195872091.0,1057230682.0,14235881.0,335922669939.0,
2018-09-07,SSE,511137883134.0,9921058468.0,12040157585.0,6369394369.0,67828582.0,517507277503.0,
2018-09-10,SZSE,333771679189.0,8603317100.0,9697077168.0,1041324090.0,13909561.0,334813003279.0,
2018-09-10,SSE,509479248423.0,8875075988.0,10533710699.0,6281188399.0,71392454.0,515760436822.0,
2018-09-11,SZSE,333242211142.0,7465049747.0,7994517794.0,1050353530.0,13192408.0,334292564672.0,
2018-09-11,SSE,508866481182.0,8123435533.0,8736202774.0,6189182779.0,66991260.0,515055663961.0,
2018-09-12,SSE,508765532668.0,8002677463.0,8103625977.0,6078028399.0,53396585.0,514843561067.0,
2018-09-12,SZSE,333534328544.0,7806492485.0,7514375083.0,1063293873.0,12959169.0,334597622417.0,
2018-09-13,SSE,508467827596.0,10491937857.0,10789642929.0,6142824037.0,79973742.0,514610651633.0,
2018-09-13,SZSE,333529398711.0,9996340665.0,10001270498.0,1075770356.0,13455539.0,334605169067.0,
2018-09-14,SSE,506009498734.0,8382618687.0,10840947549.0,6177933709.0,79063831.0,512187432443.0,
2018-09-14,SZSE,331804871189.0,8268980368.0,9993507890.0,1085112236.0,19290966.0,332889983425.0,
2018-09-17,SSE,504993237974.0,7289053681.0,8305314441.0,6134288971.0,63432849.0,511127526945.0,
2018-09-17,SZSE,330918420397.0,6900342028.0,7786792820.0,1090819404.0,17274189.0,332009239801.0,
2018-09-18,SZSE,331155886431.0,9259046787.0,9021580753.0,1122543078.0,17900891.0,332278429509.0,
2018-09-18,SSE,504631339773.0,11111861194.0,11473759395.0,6504278160.0,128132152.0,511135617933.0,
2018-09-19,SSE,502678815221.0,12564942247.0,14517466799.0,6653614608.0,114817339.0,509332429829.0,
2018-09-19,SZSE,330175957449.0,11250477715.0,12230406697.0,1139179519.0,18590257.0,331315136968.0,
2018-09-20,SZSE,329306053875.0,7994118043.0,8864021617.0,1116389910.0,10843567.0,330422443785.0,
2018-09-20,SSE,501271444915.0,9394648535.0,10802018841.0,6578365657.0,53490103.0,507849810572.0,
