trade_date,沪深300,中证1000
2017-07-04,-0.008453437220843796,-0.0017793036213102909
2017-07-05,0.010965628274444583,0.008558533843848526
2017-07-06,0.00011399905374220864,0.0018052376046819862
2017-07-07,-0.00113860379699815,0.0028407800467609157
2017-07-10,-0.000613387135248944,-0.005976666282803689
2017-07-11,0.004686170692025371,-0.012372915427276143
2017-07-12,-0.003264948218765662,-0.0012994687828590257
2017-07-13,0.007679216893648588,-4.468626223497196e-06
2017-07-14,0.0043867232830216984,-0.005501505525701722
2017-07-17,-0.010676612583963574,-0.05174695361861026
2017-07-18,0.0009889840680814554,0.008663473795236243
2017-07-19,0.01706103547065463,0.013109781140992371
2017-07-20,0.004862984525543901,0.005844250711594334
2017-07-21,-0.0051460233177422765,0.0010775717645141736
2017-07-24,0.003988362809652646,0.0055070884427819156
2017-07-25,-0.006387017644544968,-0.0018930845220361814
2017-07-26,-0.0038097527153085897,0.00151596897358508
2017-07-27,0.0018368654686780062,0.012789981900107161
2017-07-28,0.0026121205334408426,0.00041891533367466316
2017-07-31,0.004293999550873506,0.007953946380359733
2017-08-01,0.008697352280435888,0.0010713560582993331
2017-08-02,-0.0025276743783151367,-0.008509884175269877
2017-08-03,-0.008781546205281932,0.004681947914867202
2017-08-04,-0.005431261498657691,-0.0047091993055973225
2017-08-07,0.005182680366458081,0.0075833396432647415
2017-08-08,0.0014538230009335518,0.003426834588644345
2017-08-09,-0.00031319220830094974,0.003305516504070738
2017-08-10,-0.0040533427105121644,-0.007224616183301502
2017-08-11,-0.018453165094369006,-0.01516347451125899
2017-08-14,0.012977311227824861,0.01995555238069313
2017-08-15,0.00307834249708705,0.0043677666620047795
2017-08-16,-0.0012508983268091356,0.00494128954340689
2017-08-17,0.00536450774158137,0.009255238364627827
2017-08-18,0.000913073657241803,-0.005011352389303614
2017-08-21,0.004381402639500154,0.007351504568090084
2017-08-22,0.0030216299993630624,-0.0061110230287941825
2017-08-23,0.0010101543107716715,-0.00667773905836222
2017-08-24,-0.0057087580792827275,-0.006424202246828381
2017-08-25,0.016362622661565407,0.009784535596498722
2017-08-28,0.012371058570069815,0.011024928149814706
2017-08-29,-0.0021272216634298236,-0.0025372494341391327
2017-08-30,-6.183274875182221e-05,0.004081878410206574
2017-08-31,-0.003183814101163973,0.003331272550347153
2017-09-01,0.0022096533082609504,0.007817097448642008
2017-09-04,0.003936261386552342,0.00752894224687739
2017-09-05,0.0029722414064035085,0.0003024808895759623
2017-09-06,-0.0019695122153573497,0.007403015592233331
2017-09-07,-0.00508607736393718,-0.004439352917835815
2017-09-08,-0.0010135588629308634,0.001968032003275555
2017-09-11,-8.996365515379079e-05,0.01044733158570943
2017-09-12,0.0032122162501577733,-0.002684980592095876
2017-09-13,0.0012173215793360725,0.003712612698888673
2017-09-14,-0.003292218788701784,-0.0015242627748053295
2017-09-15,0.0003501607355531622,-0.0045598869877728765
2017-09-18,0.0030919820483745752,0.0077553181964180595
2017-09-19,-0.0028691882071100183,-0.004530236394360121
2017-09-20,0.0026928202932055,0.008814495354936724
2017-09-21,-0.001201763891769403,-0.011143593257347706
2017-09-22,-2.2721246575096998e-05,-0.004664772539019868
2017-09-25,-0.005195492627621756,-0.015023300493335667
2017-09-26,0.0007832014922763975,0.0018677157060122962
2017-09-27,0.0001095063900014015,0.008261493626874561
2017-09-28,0.0003503088035172741,-0.005359480906718006
2017-09-29,0.003652729628420337,0.009552950017141404
2017-10-09,0.011913536950971526,0.012571656688601607
2017-10-10,0.001972099585812792,0.00670920408759379
2017-10-11,0.0032965422413129275,-0.0041715140863684
2017-10-12,0.00263070047025038,-0.0026344063762763215
2017-10-13,0.002056783908707782,0.004065647426563457
2017-10-16,-0.0019269310696804487,-0.01917025338631828
2017-10-17,-9.643674161152749e-05,-0.001856620007035903
2017-10-18,0.007946141912966054,-0.009583068211794332
2017-10-19,-0.0032739775991994513,-0.00960068466417141
2017-10-20,-0.0011186010961654613,0.012457106340017843
2017-10-23,0.001004901636221689,0.005432379685394784
2017-10-24,0.0072751637892569665,-0.00521113860925293
2017-10-25,0.004433429518896359,0.006039695864405337
2017-10-26,0.004180641994654843,0.003892048420841343
2017-10-27,0.007109519309915546,-0.007585223177955069
2017-10-30,-0.0030447286547012897,-0.025230362718209887
2017-10-31,-0.0007491542181304878,0.007509068268035213
2017-11-01,-0.0025197181962822723,0.0005112602927217491
2017-11-02,0.00012815822641831787,-0.012190582302244901
2017-11-03,-0.0011098951566376192,-0.008667545163316137
2017-11-06,0.0070608146937438665,0.009946808745401547
2017-11-07,0.008295900489284858,0.005934671496158783
2017-11-08,-0.0015393242616106306,0.002811509735059836
2017-11-09,0.006890825277247048,0.005138598436557729
2017-11-10,0.00883520247480063,0.0017374398367540067
2017-11-13,0.003930556671554619,0.0015207228293301345
2017-11-14,-0.006957797963519807,-0.007048161062692571
2017-11-15,-0.006264747761291822,-0.009317923378105775
2017-11-16,0.007693947491470565,-0.0027568209505952623
2017-11-17,0.0038583563771137364,-0.03489221427059175
2017-11-20,0.005577149262477654,0.002722526680761561
2017-11-21,0.017826030361162593,-0.0004318298252331543
2017-11-22,0.0023389753874236696,0.0011090492019207865
2017-11-23,-0.029608049226238053,-0.023068024954836286
2017-11-24,0.00044042548202205545,0.0014725374459534368
2017-11-27,-0.013219593356411208,-0.010324512635770833
2017-11-28,0.0014508830052735178,0.015720720880734174
2017-11-29,-0.0005105251744805805,0.002257165963751584
2017-11-30,-0.011755427914710848,-0.005497920464190287
2017-12-01,-0.0019876691523846857,0.008695375632245206
2017-12-04,0.005182564427202552,-0.010536178682388209
2017-12-05,0.005303323673787608,-0.027058669066900576
2017-12-06,-0.00602680025575153,0.01010683465665796
2017-12-07,-0.011146960704997544,-0.0005781867209335712
2017-12-08,0.008139470376261837,0.009310697891088404
2017-12-11,0.016516172137778007,0.01164520952428294
2017-12-12,-0.013142500047364614,-0.009054043074033014
2017-12-13,0.00848512492342235,0.006218492245878782
2017-12-14,-0.005911247414164156,0.0009427262433385764
2017-12-15,-0.011250396035757948,-0.003316528111379724
2017-12-18,0.0011142327737669877,-0.006582080491715936
2017-12-19,0.012555669078552212,0.0056510260921582844
2017-12-20,-0.0011993072981849595,-0.010448714688571559
2017-12-21,0.009269022340659516,0.0013973017509707475
2017-12-22,-0.003257274699389634,-0.001977170605145573
2017-12-25,-0.003220614894930085,-0.013767334320705982
2017-12-26,0.0029895286700236667,0.004356249849614802
2017-12-27,-0.015397314757289782,-0.004046396414179809
2017-12-28,0.006937724986736393,0.002008443827007822
2017-12-29,0.002975318553790407,0.008749866976601073
2018-01-02,0.014028364057460774,0.01065124116917504
2018-01-03,0.005869573067601053,0.00955727508827553
2018-01-04,0.004236861355368049,0.0020935000017736627
2018-01-05,0.002407133151306917,0.0002791550781793273
2018-01-08,0.005172817254869511,0.001591599589007453
2018-01-09,0.007004106453130099,-0.0016066406664193567
2018-01-10,0.004419714550245368,-0.005289392055023989
2018-01-11,-0.0005292297671388724,0.005129335106371702
2018-01-12,0.004616407467372685,-0.006629625098715675
2018-01-15,5.6402353514339865e-05,-0.027851527842703283
2018-01-16,0.007865519001491794,0.004527162607643742
2018-01-17,-0.002431998512142708,-0.002559262480955171
2018-01-18,0.0054848779567340245,0.00178154170692979
2018-01-19,0.0032724973128355206,-0.002432744155766442
2018-01-22,0.011948116801368203,0.0109876729810221
2018-01-23,0.010610968866973991,0.0007737491153385623
2018-01-24,0.001659375392246032,0.007468844155871901
2018-01-25,-0.0056506943359090345,-0.0013815807129403668
2018-01-26,0.003715900333909339,-0.0009375820648019895
2018-01-29,-0.018095429949597563,-0.011838724850476101
2018-01-30,-0.010673130361771421,-0.002472090594003995
2018-01-31,0.004651321687043186,-0.023612850306801048
2018-02-01,-0.007016256185308212,-0.04190198882658003
2018-02-02,0.005966888793225378,-0.00285647205053019
2018-02-05,0.0006821918338044686,-0.004015849831449314
2018-02-06,-0.029306623657065156,-0.0493893447362016
2018-02-07,-0.02371441622781789,0.002537871124764335
2018-02-08,-0.009492661789767376,0.012984760916294302
2018-02-09,-0.04271996102139575,-0.029688031727122643
2018-02-12,0.012875910388877365,0.024901832480194397
2018-02-13,0.01170348992672321,0.002056561999410844
2018-02-14,0.007960347109653876,0.0022766310634643183
2018-02-22,0.02162153632248609,0.018684962376715353
2018-02-23,0.004529214999891895,0.002967331841046583
2018-02-26,0.01162580851525985,0.022182446505266684
2018-02-27,-0.014432238626738925,0.0034196806947703884
2018-02-28,-0.0087063978576295,0.0052726749581426535
2018-03-01,0.006323823829732289,0.014438357394875423
2018-03-02,-0.008057447429559605,-0.003935810200441869
2018-03-05,0.00040732376089303024,0.0063184037962409345
2018-03-06,0.012062351904396529,0.009226766769190098
2018-03-07,-0.007355372951523331,-0.007024226292850266
2018-03-08,0.010143674453512608,0.005477648644396593
2018-03-09,0.007667524826674432,0.016645466250983176
2018-03-12,0.004575715942202185,0.016137452131936625
2018-03-13,-0.008821667798621813,-0.005152170573067938
2018-03-14,-0.004377289472641488,-0.011116032420375843
2018-03-15,0.005601784695510759,-0.001577784887109357
2018-03-16,-0.009701787480267843,-0.0026561786645367125
2018-03-19,0.004394339978285311,0.0021416631413073706
2018-03-20,0.0008483038059614589,0.0002570632048528587
2018-03-21,-0.004084136462966903,-0.007504776756435683
2018-03-22,-0.010022333631827585,-0.000940119320246624
2018-03-23,-0.028707333617056685,-0.05348314715036906
2018-03-26,-0.006413038064265075,0.017547989909373563
2018-03-27,0.008602273310114539,0.025416181983355157
2018-03-28,-0.018029274706882537,-0.006731260704860742
2018-03-29,0.01335886042044998,0.007294021339859569
2018-03-30,0.0011422298708148038,0.01711376250466512
2018-04-02,-0.0029700671620249697,0.005472571658297065
2018-04-03,-0.006287576517225557,-0.00970126046490083
2018-04-04,-0.001972075140539209,-0.00895717268394769
2018-04-09,-0.0005015224278428487,0.0014499199938518004
2018-04-10,0.019269417148905843,0.00031619450653574965
2018-04-11,0.0028444125798485764,0.005808572307679505
2018-04-12,-0.010082411807969871,-0.004758579225534132
2018-04-13,-0.007051467290324243,-0.0008891373232001731
2018-04-16,-0.016088602018788145,-0.0005551899962136231
2018-04-17,-0.01581096510953528,-0.02281047508808176
2018-04-18,0.004705918507218021,0.01471499370747309
2018-04-19,0.012097076108480431,0.002371717327539935
2018-04-20,-0.013376390370747115,-0.021135958928215737
2018-04-23,0.0014548290264793096,-0.0106250137604047
2018-04-24,0.02048758024299402,0.021660078423032747
2018-04-25,-0.003847312048746554,0.0038499019137561152
2018-04-26,-0.01912068621698515,-0.018317846696027096
2018-04-27,0.0003681006981210988,0.0010014231858050948
2018-05-02,0.0018019224214584906,-0.004640102650060873
2018-05-03,0.007799351804092414,0.009012097047390366
2018-05-04,-0.004851568551237362,-0.0021360908323151406
2018-05-07,0.015787005244346286,0.0176520948501957
2018-05-08,0.011603239977010071,0.004748439341124344
2018-05-09,-0.0018205951529808306,-0.00048446090124409924
2018-05-10,0.0055380762013745866,0.004239997624537084
2018-05-11,-0.005193400095785949,-0.009912324108550363
2018-05-14,0.009412993049567886,-0.006785879738485878
2018-05-15,0.0037869248643993547,0.010528115812019845
2018-05-16,-0.007964455521301317,-0.005777909593941533
2018-05-17,-0.00739652000457669,-0.004739257058369528
2018-05-18,0.010096399615046492,0.004478615984361056
2018-05-21,0.004657469464308228,0.011534828394024643
2018-05-22,-0.003833989235196733,0.004069525634523563
2018-05-23,-0.013216295363270514,-0.01072304103813948
2018-05-24,-0.00709947186238713,-0.0035762108111784263
2018-05-25,-0.0028007296163243822,-0.013133087196287363
2018-05-28,0.004391958282173869,-0.0078033008493514355
2018-05-29,-0.007630737482736238,-0.008263321264645906
2018-05-30,-0.021197871414247005,-0.031748333500989934
2018-05-31,0.021218264388488173,0.01327838257002023
2018-06-01,-0.008359720563135276,-0.011312486638329289
2018-06-04,0.009809872945317766,-0.004504245361724113
2018-06-05,0.009911365967778751,0.016218926916005127
2018-06-06,-0.0020714290246701683,0.0006419460140310029
2018-06-07,-0.0016517383567012933,-0.007213066843185123
2018-06-08,-0.013416008424717352,-0.01098476118394398
2018-06-11,9.680877890261286e-05,-0.008704122718761975
2018-06-12,0.01216185749889065,0.007674995700135856
2018-06-13,-0.009831353408538579,-0.01722975314181563
2018-06-14,-0.003952550076628647,-0.005287915021877088
2018-06-15,-0.005282207620756596,-0.02179098935638113
2018-06-19,-0.03525230683434455,-0.06841075239886163
2018-06-20,0.003956514407738254,0.011904220831015833
2018-06-21,-0.01168457131338796,-0.023506290855667356
2018-06-22,0.004436336006612862,0.015478300404597078
2018-06-25,-0.013418725449267921,-0.00522272976981053
2018-06-26,-0.00824791010487158,0.008395693727330622
2018-06-27,-0.020347447568346166,-0.008958655147886962
2018-06-28,-0.010330700295880901,-0.011811054924207198
2018-06-29,0.025546472488666927,0.0302518855638374
2018-07-02,-0.0293423966981341,-0.012560033939695847
2018-07-03,0.0003862423656024738,0.011465716967813622
2018-07-04,-0.013355546820573605,-0.01801723960333701
2018-07-05,-0.0063350180912817855,-0.02690679931195228
2018-07-06,0.0067869024582325466,0.0040951600868510685
2018-07-09,0.02795172966501336,0.021019093193903604
2018-07-10,0.0024086029313794555,0.006788713992143203
2018-07-11,-0.017299360305671252,-0.023256995096458066
2018-07-12,0.021577566880781607,0.026879135231617557
2018-07-13,0.003342031939217005,0.0036678900606388343
2018-07-16,-0.005899121241718097,0.0009483096787226142
2018-07-17,-0.006540333578728519,0.001529470440731595
2018-07-18,-0.00523416211963823,-0.005552066066490502
2018-07-19,-0.000868382329648032,-0.011498094712857454
2018-07-20,0.01882857112021763,0.011028474261778554
2018-07-23,0.009406670194209932,0.007416302105909489
2018-07-24,0.01587049428883258,0.016107086192142406
2018-07-25,-0.0011038036988912925,0.0023561314607996042
2018-07-26,-0.011601306541017542,-0.003941282255117251
2018-07-27,-0.004247074920361915,-0.00581837649205319
2018-07-30,-0.0017458403489988283,-0.014420359448371833
2018-07-31,0.0007332409048854682,-0.0011702750673527884
2018-08-01,-0.019975968093305818,-0.01557732502374265
2018-08-02,-0.022170494172951027,-0.023900126633795593
2018-08-03,-0.01651578027717282,-0.013175575792217842
2018-08-06,-0.01267194643571845,-0.02111811162385857
2018-08-07,0.029205234589674056,0.02624085458698322
2018-08-08,-0.01613657044299266,-0.01664040951869905
2018-08-09,0.025048155721475895,0.02237775079455795
2018-08-10,0.0022043368096433813,0.006420537521071079
2018-08-13,-0.004309814297370651,0.005078390552475165
2018-08-14,-0.005141189061015905,-0.003381729463952432
2018-08-15,-0.023996374410646726,-0.020357282623587047
2018-08-16,-0.0046319900266587055,-0.012180092793203645
2018-08-17,-0.014376477312303959,-0.018158765760719953
2018-08-20,0.011651526288017022,0.003821107205115748
2018-08-21,0.0181801526164298,0.011441258634067974
2018-08-22,-0.0056195891306715096,-0.011558813638745002
2018-08-23,0.0036491432998853046,0.006069623398147872
2018-08-24,0.0015990840070905232,-0.00334864581438854
2018-08-27,0.024430262613865716,0.022130359981807235
2018-08-28,-0.0018796013061217476,0.0007919896753734168
2018-08-29,-0.003998887702837295,-0.005692363548412849
2018-08-30,-0.010476488684610374,-0.017188769316332397
2018-08-31,-0.004950800845884951,-0.011004804345053354
2018-09-03,-0.0038023050867301844,-0.0007670446142898912
2018-09-04,0.012665809467133915,0.01168204832147235
2018-09-05,-0.01954791500242692,-0.01577216412732385
2018-09-06,-0.010690991640988634,-0.00397271575848368
2018-09-07,0.004524529366809915,0.0019501410201872016
2018-09-10,-0.014515213642190106,-0.01964046480521875
2018-09-11,-0.0018131196676627326,0.0003363971614196437
2018-09-12,-0.00688131014726201,-0.0011156679225696742
2018-09-13,0.010787361796823047,0.007796872953742762
2018-09-14,0.0017067471074745377,-0.01013086535566543
2018-09-17,-0.011464147419464221,-0.015560742123218785
2018-09-18,0.020128256459501115,0.01775557856720167
2018-09-19,0.013167547548551095,0.010709344609649785
2018-09-20,-0.0007114000277074206,-0.0037076570438864254
2018-09-21,0.030319028962585204,0.012138739658891895
2018-09-25,-0.008996167583877224,-0.0031916972373534636
2018-09-26,0.011076676835993338,0.004276301810332672
2018-09-27,-0.003994772040241901,-0.014224969524969877
2018-09-28,0.010363968024117653,0.008407723515746923
2018-10-08,-0.04302759901966491,-0.03405450437871582
2018-10-09,-0.0006710020982717557,0.0002696664049504083
2018-10-10,-0.0021567246246879668,-0.0013086013258214457
2018-10-11,-0.04799000657545549,-0.07393743476913905
2018-10-12,0.014920166643092037,-0.006491034751897828
2018-10-15,-0.013963551945923358,-0.015541184950928377
2018-10-16,-0.008149110640318091,-0.022413130562079275
2018-10-17,0.0055700244871463855,0.0072804833955231185
2018-10-18,-0.023684626836565137,-0.03325856586482001
2018-10-19,0.02974443039821617,0.02212086621143139
2018-10-22,0.04316748090198064,0.04986836966179764
2018-10-23,-0.026556649762472517,-0.016547373369398932
2018-10-24,0.0015003020174146897,-0.0003436813936008587
2018-10-25,0.0019153743655750954,-0.007361125312354888
2018-10-26,-0.006471948669702576,0.003255750297831428
2018-10-29,-0.030484318455020865,-0.014399763421021672
2018-10-30,0.010845890470728481,0.009297998300555887
2018-10-31,0.014006190156740983,0.014749519657997645
2018-11-01,0.007359448217677533,0.0063907457260730105
2018-11-02,0.0356344021269146,0.030582244633029054
2018-11-05,-0.008330806926109324,0.007454574889304899
2018-11-06,-0.006033004855194757,0.0010672651963827828
2018-11-07,-0.006549279984054968,-0.002231774414359733
2018-11-08,-0.0028357091651936006,-0.004454198283391664
2018-11-09,-0.014109148117092851,-0.002441902169026622
2018-11-12,0.011901235702905133,0.029845812061213284
2018-11-13,0.010059339984669124,0.019820192504877987
2018-11-14,-0.01002031795874092,0.00016234389091196455
2018-11-15,0.011678461521324568,0.0166686358912862
2018-11-16,0.004719385178410196,0.010859398979172985
2018-11-19,0.011336188233719513,0.0037582761706358436
2018-11-20,-0.02312736851367614,-0.026425981598472648
2018-11-21,0.002511863320233232,0.007305749017063379
2018-11-22,-0.0037392005769237846,0.0006384520222573187
2018-11-23,-0.02207301437490905,-0.042888246289940035
2018-11-26,-0.0007099785613069454,-0.001806438704443858
2018-11-27,-0.0012740496327027229,0.008181851023993492
2018-11-28,0.013289159491812086,0.012186716543185039
2018-11-29,-0.01298498747661403,-0.02352243092894002
2018-11-30,0.011166240052839616,0.00667816200913407
2018-12-03,0.027818727956403055,0.03315479979846758
2018-12-04,0.002072800743783132,0.009136509842079032
2018-12-05,-0.004806241191268601,-0.006020817059741668
2018-12-06,-0.02162700225377956,-0.01786982563972095
2018-12-07,-3.407012599965231e-05,0.00020907170387918228
2018-12-10,-0.011567107579710911,-0.01168384323436622
2018-12-11,0.004786592668935663,0.009377316512534817
2018-12-12,0.003415832024132648,-0.00034901191601866
2018-12-13,0.015480684279853829,0.009514027622615995
2018-12-14,-0.016703924884252985,-0.0255742748094151
2018-12-17,-0.0014890817047313876,-0.0031581760878726106
2018-12-18,-0.01036635937163799,-0.006616963477184878
2018-12-19,-0.011923246398788612,-0.013752221746025861
2018-12-20,-0.007669892406503731,0.0037942633915712953
2018-12-21,-0.012395380621395113,-0.007211690649928548
2018-12-24,0.0029058606452490032,0.008972903017539613
2018-12-25,-0.006884541202234362,-0.009586848866645292
2018-12-26,-0.005053820798622821,-0.004456634476785681
2018-12-27,-0.00383973165915219,-0.015539979719646047
2018-12-28,0.006737288613092973,0.0012138126715515174
2019-01-02,-0.013657599133955478,-0.004852931038429209
2019-01-03,-0.0015804493046437385,-0.007183127817892543
2019-01-04,0.023958105559820586,0.027653420437518506
2019-01-07,0.0060703768973817684,0.02139999630493672
2019-01-08,-0.002160722102554913,-0.0019841980717991703
2019-01-09,0.010096913955048414,0.002116887939180412
2019-01-10,-0.001880638402918744,-0.0026673335163689416
2019-01-11,0.0071897346894886915,0.008538602698083375
2019-01-14,-0.008722337516788747,-0.005933147810715855
2019-01-15,0.01962520509507759,0.010878152386423867
2019-01-16,0.0002114136923181409,-0.0015007214211790743
2019-01-17,-0.005508730805669382,-0.008993946515273965
2019-01-18,0.018241561207742896,0.006728944971506001
2019-01-21,0.005511850217565506,0.006202991522870738
2019-01-22,-0.013284409984767764,-0.011150691267156732
2019-01-23,-0.0007202264130463654,0.0014054127704301589
2019-01-24,0.005644125989333837,0.005656606124834651
2019-01-25,0.008132217557167642,-0.0059974149151744705
2019-01-28,-0.00021727323130982246,-0.008148014273087756
2019-01-29,0.0032012599372122086,-0.017580083595323592
2019-01-30,-0.007979693483639028,-0.01490310400023942
2019-01-31,0.010462483480658813,-0.015237968631076404
2019-02-01,0.014293955169316641,0.029214213836977754
2019-02-11,0.018191615678907702,0.028740781282508454
2019-02-12,0.007216996360925432,0.013869115464755444
2019-02-13,0.02002570131602055,0.017972100468630847
2019-02-14,0.0015050510628762392,0.004247739665083516
2019-02-15,-0.018645791885772645,-0.00136603342216024
2019-02-18,0.032060367603040874,0.03547941533390997
2019-02-19,-0.001781037295623178,0.004223290331849094
2019-02-20,0.003581658350699124,0.0006624627088975821
2019-02-21,-0.0026714641412060036,-0.0039020024685125776
2019-02-22,0.022485977308080107,0.022606898051563018
2019-02-25,0.059476667573264974,0.052324818383569616
2019-02-26,-0.012009599936248505,-9.19754456923938e-05
2019-02-27,-0.001710155810788594,-0.002532590985456995
2019-02-28,-0.0024526477207256203,0.003778467572627342
2019-03-01,0.02189585499179514,0.006383627518488755
2019-03-04,0.011838155242920756,0.021984405575898203
