,0
2024-01-09,1.3897821893899776
2024-01-10,1.3878163019265877
2024-01-11,1.388458973658911
2024-01-12,1.3901177091425454
2024-01-15,1.3900735737848504
2024-01-16,1.3909821964756837
2024-01-17,1.3890075714737966
2024-01-18,1.3920494571811923
2024-01-19,1.3917378982114446
2024-01-22,1.3928731080348848
2024-01-23,1.3940272988429536
2024-01-24,1.396561410822485
2024-01-25,1.3985056165167562
2024-01-26,1.3991837497304551
2024-01-29,1.3998133101379044
2024-01-30,1.3992686027923884
2024-01-31,1.3986696814613402
2024-02-01,1.3998957877561675
2024-02-02,1.3983455433724983
2024-02-05,1.4007408324002146
2024-02-06,1.4026612156285723
2024-02-07,1.4027763947823593
2024-02-08,1.4039257018075109
2024-02-19,1.4060034773763832
2024-02-20,1.4048710895049468
2024-02-21,1.4054884776074013
2024-02-22,1.4058531344509055
2024-02-23,1.4076269403741248
2024-02-26,1.406351319581188
2024-02-27,1.4087279395724195
2024-02-28,1.4071597687493171
2024-02-29,1.408832571004728
2024-03-01,1.408962712294475
2024-03-04,1.410315407512565
2024-03-05,1.4101897020551617
2024-03-06,1.413422964577179
2024-03-07,1.414101439888234
2024-03-08,1.4151527442240963
2024-03-11,1.4142959189668252
2024-03-12,1.411706787420066
2024-03-13,1.410217363302131
2024-03-14,1.4105816772871456
2024-03-15,1.4102214794794539
2024-03-18,1.4134419978440704
2024-03-19,1.4133411047879936
2024-03-20,1.4128132886984162
2024-03-21,1.413175014648067
2024-03-22,1.4108691301400256
2024-03-25,1.4110903307111662
2024-03-26,1.410660298939084
2024-03-27,1.4120497410766464
2024-03-28,1.4130447159364818
2024-03-29,1.413525212927208
2024-04-01,1.4159751905260127
2024-04-02,1.4157483668290092
2024-04-03,1.4166035107224764
2024-04-08,1.4161484414435275
2024-04-09,1.4161530706193326
2024-04-10,1.4152916213777857
2024-04-11,1.4153300867490173
2024-04-12,1.416041524810771
2024-04-15,1.4183467173131898
2024-04-16,1.417102002256331
2024-04-17,1.41961121160558
2024-04-18,1.4196404170983363
2024-04-19,1.4217797320837768
2024-04-22,1.4222680929967961
2024-04-23,1.4223284784995704
2024-04-24,1.4207806224109694
2024-04-25,1.4197372469247604
2024-04-26,1.4219995527184988
2024-04-29,1.4181616734599483
2024-04-30,1.4184500405945697
2024-05-06,1.4202870424416565
2024-05-07,1.4234525088062353
2024-05-08,1.4224374832349729
2024-05-09,1.4225807624231568
2024-05-10,1.4235110451122313
2024-05-13,1.4242975962237963
2024-05-14,1.426339525345405
2024-05-15,1.4259751731179335
2024-05-16,1.4255134873489643
2024-05-17,1.4292663974842763
2024-05-20,1.4320022603384115
2024-05-21,1.4299631364749454
2024-05-22,1.4313198620665066
2024-05-23,1.431471667432004
2024-05-24,1.4319439349901504
2024-05-27,1.4332100212839998
2024-05-28,1.432853421634082
2024-05-29,1.4347109945543814
2024-05-30,1.4321010510081615
2024-05-31,1.430254143682254
2024-06-03,1.4281929218278409
2024-06-04,1.4280995852355625
2024-06-05,1.4263363387268788
2024-06-06,1.427315718943236
2024-06-07,1.4275854624137647
2024-06-11,1.4238389396504427
2024-06-12,1.42529919648834
2024-06-13,1.4258438634757633
2024-06-14,1.4272581134412656
2024-06-17,1.426166624260015
2024-06-18,1.4275187708390293
2024-06-19,1.4281280105289882
2024-06-20,1.4287186184286493
2024-06-21,1.426562638473749
2024-06-24,1.4237587358702766
2024-06-25,1.4239948493353256
2024-06-26,1.4235727727435397
2024-06-27,1.4207772662908986
2024-06-28,1.4214902496433304
2024-07-01,1.4212869654914215
2024-07-02,1.4230564546437274
2024-07-03,1.4235928674408644
2024-07-04,1.4236831511633992
2024-07-05,1.4216364338515695
2024-07-08,1.4192168256510187
2024-07-09,1.4192116139462452
2024-07-10,1.4188117216414942
2024-07-11,1.4203236069149021
2024-07-12,1.4200676471956932
2024-07-15,1.4193635963307634
2024-07-16,1.421085126897883
2024-07-17,1.419501425717257
2024-07-18,1.4202150211273032
2024-07-19,1.4193246134889161
2024-07-22,1.4183192472249608
2024-07-23,1.4158513908147616
2024-07-24,1.4164542870090582
2024-07-25,1.4160846162593377
2024-07-26,1.4179466402455643
2024-07-29,1.4174123847864764
2024-07-30,1.4171065011201538
2024-07-31,1.4197050913402647
2024-08-01,1.4209346255200321
2024-08-02,1.4196837842072711
2024-08-05,1.4171874397068904
2024-08-06,1.4140734473697991
2024-08-07,1.4172164981288171
2024-08-08,1.4166286062409021
2024-08-09,1.415954482557519
2024-08-12,1.411808347895156
2024-08-13,1.4144548328402295
2024-08-14,1.414073421254926
2024-08-15,1.41357495710535
2024-08-16,1.414282711456905
2024-08-19,1.4151274927437618
2024-08-20,1.4144353696945142
2024-08-21,1.4138406546557734
2024-08-22,1.4121552725372402
2024-08-23,1.4113903463045558
2024-08-26,1.41469338606885
2024-08-27,1.4158976411792947
2024-08-28,1.4145352221956684
2024-08-29,1.4131200422529253
2024-08-30,1.4156243109686908
2024-09-02,1.4134720496230373
2024-09-03,1.4126294745024903
2024-09-04,1.4097234874202516
2024-09-05,1.4089516075875954
2024-09-06,1.4060752794487885
2024-09-09,1.4047178215125178
2024-09-10,1.4033330639753696
2024-09-11,1.404639753923309
2024-09-12,1.406894072910629
2024-09-13,1.4061316483544841
2024-09-18,1.4089053054628013
2024-09-19,1.41261255165166
2024-09-20,1.4126713747994786
2024-09-23,1.4127893968171503
2024-09-24,1.4162207691747286
2024-09-25,1.4205004057612338
2024-09-26,1.4236993533429136
2024-09-27,1.424699772734031
2024-09-30,1.4315930438535374
2024-10-08,1.432564207557461
2024-10-09,1.425014380014985
2024-10-10,1.425900377055361
2024-10-11,1.4256980100434935
2024-10-14,1.4266042468658027
2024-10-15,1.425485766953192
2024-10-16,1.4270951805250083
2024-10-17,1.426123880177548
2024-10-18,1.4292662565883614
2024-10-21,1.4311748988235526
2024-10-22,1.4341966160707535
2024-10-23,1.4349345628709196
2024-10-24,1.4335322595332818
2024-10-25,1.430189462002539
2024-10-28,1.426695056213768
2024-10-29,1.422771162804172
2024-10-30,1.4220747752486322
2024-10-31,1.42333656616856
2024-11-01,1.4232201636685655
2024-11-04,1.4245068118544568
2024-11-05,1.4262857852712412
2024-11-06,1.4264211564648863
2024-11-07,1.4286538678235454
2024-11-08,1.4258840141651006
2024-11-11,1.4259694012421393
2024-11-12,1.4257224906159223
2024-11-13,1.4249783818682098
2024-11-14,1.4236550409628126
2024-11-15,1.4218524473281315
2024-11-18,1.421632561822963
2024-11-19,1.4221850586993843
2024-11-20,1.4206484041130933
2024-11-21,1.4189255310950928
2024-11-22,1.4162662901899477
2024-11-25,1.4175963384282795
2024-11-26,1.4181234333333173
2024-11-27,1.4178484625377854
2024-11-28,1.4184476087757252
2024-11-29,1.420401454795005
2024-12-02,1.4235212457400606
2024-12-03,1.4234541379098753
2024-12-04,1.4247821151435445
2024-12-05,1.4263960888560656
2024-12-06,1.4274252406904584
2024-12-09,1.428750950710194
2024-12-10,1.4346456469251088
2024-12-11,1.4345434385413718
2024-12-12,1.437367905322635
2024-12-13,1.4368317204958492
2024-12-16,1.437391622855632
2024-12-17,1.4376980925967437
2024-12-18,1.4358974611270714
2024-12-19,1.4341845185045974
2024-12-20,1.438694943034493
2024-12-23,1.439491514112466
2024-12-24,1.4389314171677436
2024-12-25,1.4379689983785546
2024-12-26,1.4378598936431215
2024-12-27,1.4396932629389207
2024-12-30,1.4408099209566056
2024-12-31,1.4418463244463506
2025-01-02,1.441134101029597
2025-01-03,1.4413170309708507
2025-01-06,1.4422961925082058
2025-01-07,1.443949594866161
2025-01-08,1.4449942553980666
2025-01-09,1.4444618864023573
2025-01-10,1.4483929071713983
2025-01-13,1.44937422501712
2025-01-14,1.4523630794581814
2025-01-15,1.4510975560787664
